L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
7,7,2,1.0,4.0,6.0,393,fock_entropy_normalized,0.591156507652244,0.0032796198058333507,0.0506544858115318,0.0009314258681374728,0.6418580780915161,0.0001569244858500006,500
7,7,2,1.0,4.0,7.0,393,fock_entropy_normalized,0.5444660363305679,0.0038477228748671492,0.0407390744199432,0.000894799373066825,0.639202633345402,0.0001913118654826283,500
7,7,2,1.0,4.0,8.0,393,fock_entropy_normalized,0.514173765964686,0.004100765726059551,0.03507202182317405,0.0008304081085768303,0.637002089558746,0.00022904219782435067,500
7,7,2,1.0,4.0,9.0,393,fock_entropy_normalized,0.464602098357922,0.004096028222661822,0.02675627911396328,0.0006432075294751419,0.63411159997806,0.00023124399390859224,500
7,7,2,1.0,4.0,10.0,393,fock_entropy_normalized,0.428960449383286,0.004490312276466225,0.02278827652584066,0.0006177661578030984,0.632055823605606,0.0002512799289325737,500
7,7,2,1.0,4.0,11.0,393,fock_entropy_normalized,0.399970848942054,0.004391436947411793,0.01960225866817604,0.000528372152451352,0.629582230191558,0.00025353939689610425,500
7,7,2,1.0,4.0,12.0,393,fock_entropy_normalized,0.377680873141138,0.0045218570162509795,0.017690896308536642,0.0005210932387443964,0.6282793563128399,0.00026256365656792145,500
7,7,2,1.0,4.0,13.0,393,fock_entropy_normalized,0.35211440178305997,0.004336391155185751,0.0152224288055038,0.00042847113605114023,0.6271291848671381,0.00024259140843518867,500
7,7,2,1.0,4.0,14.0,393,fock_entropy_normalized,0.31995986087995604,0.004246983439953503,0.0128596162224413,0.0003664220629570414,0.625388845218752,0.0002479462859308812,500
7,7,2,1.0,4.0,15.0,393,fock_entropy_normalized,0.3035582488967038,0.004126855625923324,0.011705938389156581,0.0003459732744818808,0.624213169289474,0.00023419879414498336,500
7,7,2,1.0,5.0,1.0,393,fock_entropy_normalized,0.741253097097262,0.0003422747260297895,0.13613441877658,0.0002552136653375835,0.6322320112292159,3.5885130213127366e-06,500
7,7,2,1.0,5.0,2.0,393,fock_entropy_normalized,0.711903806521824,0.0007467022968492848,0.1087320461875686,0.0006690118303084815,0.6341533596621319,6.936716719531693e-05,500
7,7,2,1.0,5.0,3.0,393,fock_entropy_normalized,0.671561702304112,0.0014681038488412656,0.07979006014317,0.0008950778848396382,0.6390319350073359,0.00014830877804297745,500
7,7,2,1.0,5.0,4.0,393,fock_entropy_normalized,0.626148522784808,0.0020471994802057445,0.058927028631436,0.0008494092196825941,0.6428494338587379,0.00014904513188146237,500
7,7,2,1.0,5.0,5.0,393,fock_entropy_normalized,0.585078031252744,0.0024477009082562555,0.04632448435122819,0.000753918852738361,0.644410517379884,0.0001245895990870049,500
7,7,2,1.0,5.0,6.0,393,fock_entropy_normalized,0.5393778310473321,0.0028010120669724114,0.0366814517654728,0.000633025107415663,0.644053047944178,0.00013320115914993352,500
7,7,2,1.0,5.0,7.0,393,fock_entropy_normalized,0.504510768849508,0.0030509333763906643,0.031079164461508397,0.000545259193400384,0.642598575070644,0.0001640500919787519,500
7,7,2,1.0,5.0,8.0,393,fock_entropy_normalized,0.477538002437248,0.0031661964164962078,0.027206606609295,0.0005434807692933865,0.64094139476265,0.00018110364240308307,500
7,7,2,1.0,5.0,9.0,393,fock_entropy_normalized,0.442391771842416,0.0032471251803979115,0.022717282833827696,0.0004274216231702808,0.6385385635632799,0.00021712080923141745,500
7,7,2,1.0,5.0,10.0,393,fock_entropy_normalized,0.41455635850784595,0.0037219033676030465,0.020193898780748298,0.0004496221774159955,0.6367068303296219,0.00024683589800295264,500
7,7,2,1.0,5.0,11.0,393,fock_entropy_normalized,0.38429159397728196,0.003582879411406379,0.01719070343585656,0.0003850492587329054,0.6341157952800461,0.00023780549474606693,500
7,7,2,1.0,5.0,12.0,393,fock_entropy_normalized,0.366729337896046,0.0037466366555766913,0.01576204895644192,0.0003363682325138245,0.632279968145238,0.00027056136699807207,500
7,7,2,1.0,5.0,13.0,393,fock_entropy_normalized,0.337088843423904,0.0037102565900993473,0.0135408517571699,0.00031421231729992117,0.63010277600024,0.00024649493634452263,500
7,7,2,1.0,5.0,14.0,393,fock_entropy_normalized,0.3173551659789142,0.0037089240023977384,0.01221096719048242,0.00026255314862613284,0.628686709186452,0.00026983515034194685,500
7,7,2,1.0,5.0,15.0,393,fock_entropy_normalized,0.30228936032976106,0.0036850665287914575,0.011309572938449702,0.0002538540603301725,0.628125897863548,0.00026866548527381995,500
7,7,2,1.0,6.0,1.0,393,fock_entropy_normalized,0.7203009694919521,0.00042593165114186194,0.12536496214352,0.00024777535594419214,0.63162102078822,1.7790868688832631e-06,500
7,7,2,1.0,6.0,2.0,393,fock_entropy_normalized,0.6771373272321519,0.0010192039362317048,0.0968951143023348,0.0006916217746729247,0.6319440876153339,2.916900316125572e-05,500
7,7,2,1.0,6.0,3.0,393,fock_entropy_normalized,0.623639169366938,0.001760451840198456,0.06544690743181959,0.0008923065552960341,0.6348554332908779,0.0001164571325159252,500
7,7,2,1.0,6.0,4.0,393,fock_entropy_normalized,0.572906138956584,0.0022901247748671784,0.04616753542775381,0.0007685333665434947,0.6398004222887241,0.0001816699526735593,500
7,7,2,1.0,6.0,5.0,393,fock_entropy_normalized,0.5231893956909901,0.0026503850117104203,0.034094525199709395,0.0006657867923461598,0.6429689896701439,0.00016836280427229294,500
7,7,2,1.0,6.0,6.0,393,fock_entropy_normalized,0.483046517201672,0.002748491173925268,0.0269843097491474,0.0005148470177509272,0.644566653745142,0.00014373027599370023,500
7,7,2,1.0,6.0,7.0,393,fock_entropy_normalized,0.45971702904331196,0.0028925096874640186,0.024382447449234797,0.0005085041019010676,0.644046252666298,0.00014868624994899892,500
7,7,2,1.0,6.0,8.0,393,fock_entropy_normalized,0.432027877673164,0.0026818206475257194,0.02086786564670092,0.0003495677012702583,0.643540427904592,0.0001605401019759571,500
7,7,2,1.0,6.0,9.0,393,fock_entropy_normalized,0.413620530851294,0.0028714950284320535,0.019197919131714754,0.0003605400041301909,0.6420947800900281,0.00018909596970180553,500
7,7,2,1.0,6.0,10.0,393,fock_entropy_normalized,0.385870754167304,0.0030033045555422047,0.0167682855296836,0.0003165456160150014,0.6399377386983399,0.00021589100003649333,500
7,7,2,1.0,6.0,11.0,393,fock_entropy_normalized,0.36412701875034,0.003005220100625998,0.01513555610200922,0.0002853575017517501,0.638068185422446,0.0002270542527344577,500
7,7,2,1.0,6.0,12.0,393,fock_entropy_normalized,0.34118993862506797,0.0031670769004461916,0.01347831168591442,0.00024896442643256597,0.635864832249606,0.0002468972182102276,500
7,7,2,1.0,6.0,13.0,393,fock_entropy_normalized,0.319544754593104,0.00303542251862928,0.012007909685485601,0.000223150783090142,0.634352277920646,0.0002530292886894315,500
7,7,2,1.0,6.0,14.0,393,fock_entropy_normalized,0.309344693356228,0.0032161573033514276,0.011606684720758199,0.00022782348120318742,0.6327939184181038,0.00027262684768757247,500
7,7,2,1.0,6.0,15.0,393,fock_entropy_normalized,0.29240444231588403,0.0032778841349522924,0.010568619018887582,0.00020164177822452325,0.6313289165058161,0.0002785403605103141,500
7,7,2,1.0,7.0,1.0,393,fock_entropy_normalized,0.7052880309044021,0.0005009273949077874,0.11792966107900721,0.0002576775679705322,0.631376717871436,1.484598617021262e-06,500
7,7,2,1.0,7.0,2.0,393,fock_entropy_normalized,0.657855620896632,0.001187590605425399,0.0906423357098416,0.0006805538437043689,0.63138176547385,5.1226785904587706e-06,500
7,7,2,1.0,7.0,3.0,393,fock_entropy_normalized,0.59591092504784,0.0020090421886234853,0.0600716679366066,0.0008826481748237656,0.632353847510164,6.309005662098356e-05,500
7,7,2,1.0,7.0,4.0,393,fock_entropy_normalized,0.533138839164536,0.0024519509244921127,0.0393102148752672,0.0007169699396661288,0.6358879148713279,0.00015821620645852804,500
7,7,2,1.0,7.0,5.0,393,fock_entropy_normalized,0.49276463714523006,0.0028906395128556577,0.031011227023393602,0.0007005223642151808,0.639862001889004,0.00021593887613239633,500
7,7,2,1.0,7.0,6.0,393,fock_entropy_normalized,0.44949485671885797,0.0027663146982868053,0.0232821535837582,0.0004553983912558916,0.643155412286648,0.00018686144240052214,500
7,7,2,1.0,7.0,7.0,393,fock_entropy_normalized,0.413515221551396,0.002768416832495374,0.01891321660777278,0.00037025111239594367,0.6444642233682061,0.00016691972480007542,500
7,7,2,1.0,7.0,8.0,393,fock_entropy_normalized,0.39604831021145204,0.0026787629896740384,0.01717537860079362,0.0002975726986612406,0.644795353869594,0.00015733869479945154,500
7,7,2,1.0,7.0,9.0,393,fock_entropy_normalized,0.37257512232333395,0.0026110084350079465,0.01540279092318422,0.0003024201499669465,0.643927978751002,0.0001720117097442455,500
7,7,2,1.0,7.0,10.0,393,fock_entropy_normalized,0.35715254934886603,0.002745129001972373,0.0144717241433725,0.00031907259408910083,0.64291907702408,0.00019715091909517838,500
7,7,2,1.0,7.0,11.0,393,fock_entropy_normalized,0.336250451751164,0.0026702371890823403,0.01291617496204406,0.00023626440075417252,0.641164994049298,0.00022308279764054329,500
7,7,2,1.0,7.0,12.0,393,fock_entropy_normalized,0.31929531668509403,0.002731032525076228,0.0118541972340652,0.00020707928383596145,0.639362094506754,0.0002354865016279975,500
7,7,2,1.0,7.0,13.0,393,fock_entropy_normalized,0.30447442119329604,0.0026857927870595857,0.01103469527387696,0.00018725965240263965,0.6376479525402681,0.0002574752068422119,500
