L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,6,5,0.75,5.0,fres_l1.0,1.0,0.22353270042191667,2.0,-1.0
8,6,5,0.75,5.0,fres_l2.0,1.0,0.43235021097048665,2.0,-1.0
8,7,5,0.875,5.0,onsite_pair_density,1.0,1.0271235847899265,1.0,0.0
8,7,5,0.875,5.0,onsite_pair_variance,1.0,16.315032663826003,1.0,0.0
8,7,5,0.875,5.0,charge_fluctuation,1.0,0.9074703065537665,1.0,0.0
8,7,5,0.875,5.0,fock_entropy_normalized,1.0,0.7192799820283132,1.0,0.0
8,7,5,0.875,5.0,pr_normalized,1.0,0.06533309276178426,1.0,0.0
8,7,5,0.875,5.0,Nres_mean_l1.0,1.0,1.8295249406177003,1.0,0.0
8,7,5,0.875,5.0,Nres_mean_l2.0,1.0,3.511488519398801,1.0,0.0
8,7,5,0.875,5.0,fres_l1.0,1.0,0.227340613931546,1.0,0.0
8,7,5,0.875,5.0,fres_l2.0,1.0,0.43634494293582,1.0,0.0
8,4,5,0.5,6.0,onsite_pair_density,2.0,0.28143126195681994,2.0,0.0
8,4,5,0.5,6.0,onsite_pair_variance,1.0,3.4128833909023992,2.0,-1.0
8,4,5,0.5,6.0,charge_fluctuation,1.0,0.332299509751,2.0,-1.0
8,4,5,0.5,6.0,fock_entropy_normalized,1.0,0.56057767627502,2.0,-1.0
8,4,5,0.5,6.0,pr_normalized,1.0,0.05564401760046134,2.0,-1.0
8,4,5,0.5,6.0,Nres_mean_l1.0,1.0,1.1275151515149602,2.0,-1.0
8,4,5,0.5,6.0,Nres_mean_l2.0,1.0,2.1852929292928733,2.0,-1.0
8,4,5,0.5,6.0,fres_l1.0,1.0,0.1937916666666747,2.0,-1.0
8,4,5,0.5,6.0,fres_l2.0,1.0,0.37559722222224207,2.0,-1.0
8,5,5,0.625,6.0,onsite_pair_density,2.0,0.48127672326379334,2.0,0.0
8,5,5,0.625,6.0,onsite_pair_variance,1.0,6.4315638347676005,2.0,-1.0
8,5,5,0.625,6.0,charge_fluctuation,2.0,0.44932177374448673,2.0,0.0
8,5,5,0.625,6.0,fock_entropy_normalized,1.0,0.5709555089794333,2.0,-1.0
8,5,5,0.625,6.0,pr_normalized,1.0,0.04067608044065346,2.0,-1.0
8,5,5,0.625,6.0,Nres_mean_l1.0,1.0,1.2571212121210797,2.0,-1.0
8,5,5,0.625,6.0,Nres_mean_l2.0,1.0,2.4574074074071532,2.0,-1.0
8,5,5,0.625,6.0,fres_l1.0,1.0,0.18856818181816,2.0,-1.0
8,5,5,0.625,6.0,fres_l2.0,1.0,0.36861111111114003,2.0,-1.0
8,6,5,0.75,6.0,onsite_pair_density,2.0,0.7314204101380334,2.0,0.0
8,6,5,0.75,6.0,onsite_pair_variance,1.0,10.821480194467535,2.0,-1.0
8,6,5,0.75,6.0,charge_fluctuation,1.0,0.6323934608706933,2.0,-1.0
8,6,5,0.75,6.0,fock_entropy_normalized,1.0,0.6302250472416067,2.0,-1.0
8,6,5,0.75,6.0,pr_normalized,1.0,0.046917057552107864,2.0,-1.0
8,6,5,0.75,6.0,Nres_mean_l1.0,1.0,1.5047775175645268,2.0,-1.0
8,6,5,0.75,6.0,Nres_mean_l2.0,1.0,2.872630757220927,2.0,-1.0
8,6,5,0.75,6.0,fres_l1.0,1.0,0.20333544303793,2.0,-1.0
8,6,5,0.75,6.0,fres_l2.0,1.0,0.388168776371242,2.0,-1.0
8,7,5,0.875,6.0,onsite_pair_density,2.0,1.026647314913573,1.0,1.0
8,7,5,0.875,6.0,onsite_pair_variance,1.0,15.654736364412669,1.0,0.0
8,7,5,0.875,6.0,charge_fluctuation,1.0,0.8302074510893733,1.0,0.0
8,7,5,0.875,6.0,fock_entropy_normalized,1.0,0.67120431131964,1.0,0.0
8,7,5,0.875,6.0,pr_normalized,1.0,0.046831931095710336,1.0,0.0
8,7,5,0.875,6.0,Nres_mean_l1.0,1.0,1.6822723673794069,1.0,0.0
8,7,5,0.875,6.0,Nres_mean_l2.0,1.0,3.218923198733333,1.0,0.0
8,7,5,0.875,6.0,fres_l1.0,1.0,0.2090426997245253,1.0,0.0
8,7,5,0.875,6.0,fres_l2.0,1.0,0.3999901613538,1.0,0.0
8,4,5,0.5,7.0,onsite_pair_density,2.0,0.2814061816829867,2.0,0.0
8,4,5,0.5,7.0,onsite_pair_variance,1.0,3.0061354357564674,2.0,-1.0
8,4,5,0.5,7.0,charge_fluctuation,1.0,0.27700842120751334,2.0,-1.0
8,4,5,0.5,7.0,fock_entropy_normalized,1.0,0.48143213315044664,2.0,-1.0
8,4,5,0.5,7.0,pr_normalized,1.0,0.035365577871568,2.0,-1.0
8,4,5,0.5,7.0,Nres_mean_l1.0,1.0,0.9253737373737001,2.0,-1.0
8,4,5,0.5,7.0,Nres_mean_l2.0,1.0,1.816969696969887,2.0,-1.0
8,4,5,0.5,7.0,fres_l1.0,1.0,0.15904861111111,2.0,-1.0
8,4,5,0.5,7.0,fres_l2.0,1.0,0.312291666666678,2.0,-1.0
8,5,5,0.625,7.0,onsite_pair_density,2.0,0.48208826615400663,2.0,0.0
8,5,5,0.625,7.0,onsite_pair_variance,1.0,5.828791500858733,2.0,-1.0
8,5,5,0.625,7.0,charge_fluctuation,2.0,0.4103456457382133,2.0,0.0
8,5,5,0.625,7.0,fock_entropy_normalized,2.0,0.5204782827228267,2.0,0.0
8,5,5,0.625,7.0,pr_normalized,1.0,0.029902184080271135,2.0,-1.0
8,5,5,0.625,7.0,Nres_mean_l1.0,1.0,1.0867340067342133,2.0,-1.0
8,5,5,0.625,7.0,Nres_mean_l2.0,1.0,2.1248989898988526,2.0,-1.0
8,5,5,0.625,7.0,fres_l1.0,1.0,0.163010101010068,2.0,-1.0
8,5,5,0.625,7.0,fres_l2.0,1.0,0.3187348484848953,2.0,-1.0
8,6,5,0.75,7.0,onsite_pair_density,2.0,0.7332665451798266,2.0,0.0
8,6,5,0.75,7.0,onsite_pair_variance,1.0,10.454500733067535,2.0,-1.0
8,6,5,0.75,7.0,charge_fluctuation,1.0,0.5864126430425066,2.0,-1.0
8,6,5,0.75,7.0,fock_entropy_normalized,1.0,0.5877424214402134,2.0,-1.0
8,6,5,0.75,7.0,pr_normalized,1.0,0.0351261325752668,2.0,-1.0
8,6,5,0.75,7.0,Nres_mean_l1.0,1.0,1.4585948477749333,2.0,-1.0
8,6,5,0.75,7.0,Nres_mean_l2.0,1.0,2.7947072599532663,2.0,-1.0
8,6,5,0.75,7.0,fres_l1.0,1.0,0.19709493670886535,2.0,-1.0
8,6,5,0.75,7.0,fres_l2.0,1.0,0.37763924050630665,2.0,-1.0
8,7,5,0.875,7.0,onsite_pair_density,2.0,1.0245606523548398,1.0,1.0
8,7,5,0.875,7.0,onsite_pair_variance,1.0,14.348883655923068,1.0,0.0
8,7,5,0.875,7.0,charge_fluctuation,1.0,0.7050305549561467,1.0,0.0
8,7,5,0.875,7.0,fock_entropy_normalized,1.0,0.5892650065293801,1.0,0.0
8,7,5,0.875,7.0,pr_normalized,1.0,0.0286196616595896,1.0,0.0
8,7,5,0.875,7.0,Nres_mean_l1.0,1.0,1.4842003167063933,1.0,0.0
8,7,5,0.875,7.0,Nres_mean_l2.0,1.0,2.873487727632733,1.0,0.0
8,7,5,0.875,7.0,fres_l1.0,1.0,0.18442985045259136,1.0,0.0
8,7,5,0.875,7.0,fres_l2.0,1.0,0.3570656237701466,1.0,0.0
8,4,5,0.5,8.0,onsite_pair_density,3.0,0.2809527819802467,2.0,1.0
8,4,5,0.5,8.0,onsite_pair_variance,1.0,2.796388857810513,2.0,-1.0
8,4,5,0.5,8.0,charge_fluctuation,1.0,0.25428475713841536,2.0,-1.0
8,4,5,0.5,8.0,fock_entropy_normalized,1.0,0.44424415902732656,2.0,-1.0
8,4,5,0.5,8.0,pr_normalized,1.0,0.030033878010695732,2.0,-1.0
8,4,5,0.5,8.0,Nres_mean_l1.0,1.0,0.8832727272725734,2.0,-1.0
8,4,5,0.5,8.0,Nres_mean_l2.0,1.0,1.6897373737371133,2.0,-1.0
8,4,5,0.5,8.0,fres_l1.0,1.0,0.15181249999996402,2.0,-1.0
8,4,5,0.5,8.0,fres_l2.0,1.0,0.2904236111111,2.0,-1.0
8,5,5,0.625,8.0,onsite_pair_density,3.0,0.48035719267694665,2.0,1.0
8,5,5,0.625,8.0,onsite_pair_variance,1.0,5.3803393929758,2.0,-1.0
8,5,5,0.625,8.0,charge_fluctuation,1.0,0.3477121182838,2.0,-1.0
8,5,5,0.625,8.0,fock_entropy_normalized,1.0,0.4669315695475933,2.0,-1.0
8,5,5,0.625,8.0,pr_normalized,1.0,0.021986822333159465,2.0,-1.0
8,5,5,0.625,8.0,Nres_mean_l1.0,1.0,1.0301010101013133,2.0,-1.0
8,5,5,0.625,8.0,Nres_mean_l2.0,1.0,2.0255387205385667,2.0,-1.0
8,5,5,0.625,8.0,fres_l1.0,1.0,0.15451515151514003,2.0,-1.0
8,5,5,0.625,8.0,fres_l2.0,1.0,0.3038308080807954,2.0,-1.0
8,6,5,0.75,8.0,onsite_pair_density,2.0,0.7292020781053332,2.0,0.0
8,6,5,0.75,8.0,onsite_pair_variance,1.0,9.225621044173268,2.0,-1.0
8,6,5,0.75,8.0,charge_fluctuation,1.0,0.4835084500616199,2.0,-1.0
8,6,5,0.75,8.0,fock_entropy_normalized,1.0,0.5097942797170867,2.0,-1.0
8,6,5,0.75,8.0,pr_normalized,1.0,0.02108932205040433,2.0,-1.0
8,6,5,0.75,8.0,Nres_mean_l1.0,1.0,1.223208430913313,2.0,-1.0
8,6,5,0.75,8.0,Nres_mean_l2.0,1.0,2.3854176424669533,2.0,-1.0
8,6,5,0.75,8.0,fres_l1.0,1.0,0.16528797468356932,2.0,-1.0
8,6,5,0.75,8.0,fres_l2.0,1.0,0.32233333333332,2.0,-1.0
8,7,5,0.875,8.0,onsite_pair_density,3.0,1.0239067542971667,1.0,2.0
8,7,5,0.875,8.0,onsite_pair_variance,1.0,12.9262487573304,1.0,0.0
8,7,5,0.875,8.0,charge_fluctuation,1.0,0.6047408887014334,1.0,0.0
8,7,5,0.875,8.0,fock_entropy_normalized,1.0,0.5230598959746666,1.0,0.0
8,7,5,0.875,8.0,pr_normalized,1.0,0.016833299710955735,1.0,0.0
8,7,5,0.875,8.0,Nres_mean_l1.0,1.0,1.31543547110048,1.0,0.0
8,7,5,0.875,8.0,Nres_mean_l2.0,1.0,2.5816904196361867,1.0,0.0
8,7,5,0.875,8.0,fres_l1.0,1.0,0.16345877607238735,1.0,0.0
8,7,5,0.875,8.0,fres_l2.0,1.0,0.32080627705633336,1.0,0.0
8,4,5,0.5,9.0,onsite_pair_density,2.0,0.28054800125036,2.0,0.0
8,4,5,0.5,9.0,onsite_pair_variance,1.0,2.526755350248533,2.0,-1.0
8,4,5,0.5,9.0,charge_fluctuation,2.0,0.22738235341784,2.0,0.0
8,4,5,0.5,9.0,fock_entropy_normalized,1.0,0.40004609376584,2.0,-1.0
8,4,5,0.5,9.0,pr_normalized,1.0,0.022858570240009334,2.0,-1.0
8,4,5,0.5,9.0,Nres_mean_l1.0,1.0,0.7937373737372826,2.0,-1.0
8,4,5,0.5,9.0,Nres_mean_l2.0,1.0,1.511797979797946,2.0,-1.0
8,4,5,0.5,9.0,fres_l1.0,1.0,0.1364236111111391,2.0,-1.0
8,4,5,0.5,9.0,fres_l2.0,1.0,0.25984027777775737,2.0,-1.0
8,5,5,0.625,9.0,onsite_pair_density,3.0,0.47914828928159997,2.0,1.0
8,5,5,0.625,9.0,onsite_pair_variance,1.0,5.125415674925401,2.0,-1.0
8,5,5,0.625,9.0,charge_fluctuation,1.0,0.3305447308487933,2.0,-1.0
8,5,5,0.625,9.0,fock_entropy_normalized,1.0,0.44597815049994,2.0,-1.0
8,5,5,0.625,9.0,pr_normalized,1.0,0.01935916556506773,2.0,-1.0
8,5,5,0.625,9.0,Nres_mean_l1.0,1.0,1.0066498316498453,2.0,-1.0
8,5,5,0.625,9.0,Nres_mean_l2.0,1.0,1.9604377104376136,2.0,-1.0
8,5,5,0.625,9.0,fres_l1.0,1.0,0.15099747474745398,2.0,-1.0
8,5,5,0.625,9.0,fres_l2.0,1.0,0.29406565656562267,2.0,-1.0
8,6,5,0.75,9.0,onsite_pair_density,3.0,0.7315316911058467,2.0,1.0
8,6,5,0.75,9.0,onsite_pair_variance,1.0,8.256708022337667,2.0,-1.0
