L,N,nmax,W_over_t,observable,U_peak,U_peak_ci_low,U_peak_ci_high,peak_value,curvature,fit_method,quality_flag,bootstrap_valid,n_samples
7,6,6,1.7000000000000002,Sstar_mean,0.0,0.0016212256162958104,0.011952815914876543,1.4794877435971083,nan,local_parabola_5_points,boundary,29,300
7,6,6,1.8,M_sum,0.0,0.002309411938068102,0.01775402823888378,5.315708283865742,nan,local_parabola_5_points,boundary,387,300
7,6,6,1.8,M_per_edge,0.0,nan,nan,0.8345206223440463,nan,local_parabola_5_points,boundary,0,300
7,6,6,1.8,S2_sum,0.0,0.0028205839059748487,0.02508856429501355,3.8494341201069666,nan,local_parabola_5_points,boundary,391,300
7,6,6,1.8,S2_per_edge,0.0,nan,nan,0.604303174378107,nan,local_parabola_5_points,boundary,0,300
7,6,6,1.8,Sstar_mean,0.0,0.0001475858311336003,0.13708076293451393,1.4733321442100533,nan,local_parabola_5_points,boundary,27,300
7,6,6,1.9000000000000001,M_sum,0.0,0.004706340949973066,0.019084121110228395,5.240119434964665,nan,local_parabola_5_points,boundary,359,300
7,6,6,1.9000000000000001,M_per_edge,0.0,nan,nan,0.8226639455603302,nan,local_parabola_5_points,boundary,0,300
7,6,6,1.9000000000000001,S2_sum,0.0,0.005270927589407171,0.01998252536865823,3.806294783969074,nan,local_parabola_5_points,boundary,382,300
7,6,6,1.9000000000000001,S2_per_edge,0.0,nan,nan,0.5975368583769259,nan,local_parabola_5_points,boundary,0,300
7,6,6,1.9000000000000001,Sstar_mean,0.0,0.00021859094927352535,0.18706752900979104,1.466995121642501,nan,local_parabola_5_points,boundary,53,300
7,6,6,2.0,M_sum,0.0,0.003083164254060048,0.018219913627405535,5.1654878113014036,nan,local_parabola_5_points,boundary,331,300
7,6,6,2.0,M_per_edge,0.0,nan,nan,0.810957083285735,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.0,S2_sum,0.0,0.003140567702690426,0.035561802187910385,3.7634014074142064,nan,local_parabola_5_points,boundary,365,300
7,6,6,2.0,S2_per_edge,0.0,nan,nan,0.5908089588481292,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.0,Sstar_mean,0.0,0.0005058316901472807,0.20207144532102103,1.4606367325559668,nan,local_parabola_5_points,boundary,145,300
7,6,6,2.1,M_sum,0.0,0.002929611531991175,0.02026718020047358,5.091932238335451,nan,local_parabola_5_points,boundary,286,300
7,6,6,2.1,M_per_edge,0.0,nan,nan,0.7994186875067751,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.1,S2_sum,0.0,0.003219310677947043,0.02443493312012557,3.720837795949399,nan,local_parabola_5_points,boundary,312,300
7,6,6,2.1,S2_per_edge,0.0,nan,nan,0.584132623839639,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.1,Sstar_mean,0.0,0.15588161008453155,0.21107008999181465,1.454342102266265,nan,local_parabola_5_points,boundary,461,300
7,6,6,2.2,M_sum,0.0,0.001681218165068594,0.022599688380895905,5.019545006455537,nan,local_parabola_5_points,boundary,325,300
7,6,6,2.2,M_per_edge,0.0,nan,nan,0.7880632502084223,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.2,S2_sum,0.0,0.0027033874674196163,0.022668104517812173,3.678673233013876,nan,local_parabola_5_points,boundary,345,300
7,6,6,2.2,S2_per_edge,0.0,nan,nan,0.5775187250125664,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.2,Sstar_mean,0.17301246353465413,0.15822843685280252,0.22381886118671307,1.4490449764173716,-0.39521264476409423,local_parabola_5_points,ok,748,300
7,6,6,2.3,M_sum,0.0,0.0035810446751736937,0.022882161883329925,4.948396227686812,nan,local_parabola_5_points,boundary,414,300
7,6,6,2.3,M_per_edge,0.0,nan,nan,0.7769017860243559,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.3,S2_sum,0.0,0.003825992905265015,0.023932803287894346,3.636964544126123,nan,local_parabola_5_points,boundary,427,300
7,6,6,2.3,S2_per_edge,0.0,nan,nan,0.5709761810692947,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.3,Sstar_mean,0.22497490619106827,0.16387463914871195,0.24006523529216242,1.4444946480666994,-2.613961421314783,local_parabola_5_points,ok,932,300
7,6,6,2.4000000000000004,M_sum,0.0,0.0027681020606931165,0.020859311406441854,4.878537524760873,nan,local_parabola_5_points,boundary,373,300
7,6,6,2.4000000000000004,M_per_edge,0.0,nan,nan,0.7659424103013076,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.4000000000000004,S2_sum,0.0,0.0023613491713517995,0.021827229431174915,3.595757888677994,nan,local_parabola_5_points,boundary,414,300
7,6,6,2.4000000000000004,S2_per_edge,0.0,nan,nan,0.5645122385130018,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.4000000000000004,Sstar_mean,0.24289792145852573,0.19455185863237293,0.2716251326175755,1.4406690198406156,-1.8038297265682346,local_parabola_5_points,ok,909,300
7,6,6,2.5,M_sum,0.0,0.002967617097305821,0.022623544541234105,4.810005145950899,nan,local_parabola_5_points,boundary,374,300
7,6,6,2.5,M_per_edge,0.0,nan,nan,0.7551908272103671,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.5,S2_sum,0.0,0.0038822399375110597,0.02397984307649121,3.55509030921457,nan,local_parabola_5_points,boundary,416,300
7,6,6,2.5,S2_per_edge,0.0,nan,nan,0.5581327144148565,nan,local_parabola_5_points,boundary,0,300
7,6,6,2.5,Sstar_mean,0.25224764364896607,0.22006883194578913,0.2809294490955975,1.4375809802428903,-1.7264243985497785,local_parabola_5_points,ok,942,300
7,7,7,0.8,M_sum,0.0017770367611028499,0.0004407977344643351,0.008096329802915468,6.556396324830349,-41.955164399620934,local_parabola_5_points,ok,532,300
7,7,7,0.8,M_per_edge,0.0,nan,nan,0.9560594087003058,nan,local_parabola_5_points,boundary,0,300
7,7,7,0.8,S2_sum,0.0019371430285529056,0.00038041660655542835,0.008587541539875064,4.599286774367973,-28.074198712164215,local_parabola_5_points,ok,544,300
7,7,7,0.8,S2_per_edge,0.0,nan,nan,0.6706568527706633,nan,local_parabola_5_points,boundary,0,300
7,7,7,0.8,Sstar_mean,0.00158700808499099,0.00030112187540396644,0.009566079714402886,1.5511684979497622,-3.602003736809429,local_parabola_5_points,ok,526,300
7,7,7,0.9,M_sum,0.0,0.000356285435235848,0.011869847446635462,6.4885780681243,nan,local_parabola_5_points,boundary,265,300
7,7,7,0.9,M_per_edge,0.0,nan,nan,0.9462201295527296,nan,local_parabola_5_points,boundary,0,300
7,7,7,0.9,S2_sum,0.0,0.00037034530917723937,0.013416914470000872,4.563632836109871,nan,local_parabola_5_points,boundary,282,300
7,7,7,0.9,S2_per_edge,0.0,nan,nan,0.6654904246335378,nan,local_parabola_5_points,boundary,0,300
7,7,7,0.9,Sstar_mean,-0.0013507922993137597,0.00037683938379464707,0.014148581319437348,1.5491388392295198,-1.8855818223394292,local_parabola_5_points,vertex_outside_fit_window,394,300
7,7,7,1.0,M_sum,0.0025953579613881865,0.0006763405728319158,0.01045830467758104,6.417809143044271,-29.615658127213234,local_parabola_5_points,ok,560,300
7,7,7,1.0,M_per_edge,0.0,nan,nan,0.9358921512356502,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.0,S2_sum,0.0028379171230015245,0.0006026115858543069,0.011173064020083476,4.526190803906884,-19.485891473124354,local_parabola_5_points,ok,584,300
7,7,7,1.0,S2_per_edge,0.0,nan,nan,0.6600206465171462,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.0,Sstar_mean,0.004159181883137334,0.000636369316176281,0.010905261559251627,1.5468918141922572,-3.630550584263176,local_parabola_5_points,ok,712,300
7,7,7,1.1,M_sum,0.0016727729463520647,0.0003797333980850686,0.008844825199946543,6.34434916089946,-28.024216414209494,local_parabola_5_points,ok,544,300
7,7,7,1.1,M_per_edge,0.0,nan,nan,0.9251895806532346,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.1,S2_sum,0.0018269278235918686,0.0003730021367780935,0.009381911614337567,4.486955899029189,-18.385744852463144,local_parabola_5_points,ok,557,300
7,7,7,1.1,S2_per_edge,0.0,nan,nan,0.6543038019300805,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.1,Sstar_mean,0.003788773991108033,0.0004249767719407576,0.00892391657780346,1.5443647246488361,-4.477893224153731,local_parabola_5_points,ok,765,300
7,7,7,1.2000000000000002,M_sum,0.004632513613604562,0.0009839050776742006,0.010334438357948705,6.2690837262008605,-31.696416324525146,local_parabola_5_points,ok,696,300
7,7,7,1.2000000000000002,M_per_edge,0.0,nan,nan,0.914211396209188,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.2000000000000002,S2_sum,0.004953885761807144,0.0009334878722898481,0.010999675782229332,4.446451504688044,-21.16666860832732,local_parabola_5_points,ok,714,300
7,7,7,1.2000000000000002,S2_per_edge,0.0,nan,nan,0.6483900198036611,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.2000000000000002,Sstar_mean,0.0038762029056761006,0.00064179192303933,0.009921670598122557,1.5415682324658586,-3.777917868375783,local_parabola_5_points,ok,685,300
7,7,7,1.3,M_sum,0.002857086199024971,0.0007422382645349192,0.011886654212110877,6.192208847260598,-20.311465622500574,local_parabola_5_points,ok,590,300
7,7,7,1.3,M_per_edge,0.0,nan,nan,0.9030423655505361,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.3,S2_sum,0.0031567084708038393,0.0006476310038154892,0.013406888706524457,4.404654333594124,-13.145020308805838,local_parabola_5_points,ok,604,300
7,7,7,1.3,S2_per_edge,0.0,nan,nan,0.6423234072657613,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.3,Sstar_mean,0.0049895202598729035,0.0006496871963889906,0.012320410150790535,1.5384629399724206,-3.2195317294048564,local_parabola_5_points,ok,767,300
7,7,7,1.4000000000000001,M_sum,0.0037120862368286325,0.0006178056677362386,0.011046606843240245,6.114708036137035,-22.40534223838554,local_parabola_5_points,ok,624,300
7,7,7,1.4000000000000001,M_per_edge,0.0,nan,nan,0.8917543536593677,nan,local_parabola_5_points,boundary,0,300
7,7,7,1.4000000000000001,S2_sum,0.004015716484490983,0.0007105841651634225,0.01232610027539318,4.3622183135616766,-14.689161296876511,local_parabola_5_points,ok,637,300
7,7,7,1.4000000000000001,S2_per_edge,0.0,nan,nan,0.6361424083482151,nan,local_parabola_5_points,boundary,0,300
