L,N,nmax,c_half_slope,b_half_intercept,r2,n_W
9,7,2,0.2226439092832964,4.000195278623922,0.9095533494345249,15
9,8,2,0.19741482689935755,4.498924240587252,0.878757180805122,15
9,9,2,0.2037311201866955,4.511451255000165,0.9436687765499739,15
9,10,2,0.1751843751030215,4.8475540424779,0.8877895778916339,15
9,11,2,0.22973660941401292,4.4152947181294575,0.954394734266703,15
