# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.315259407926937172e+02 1.315227057393114194e+02 1.999800019997333795e-04 5.818014166385986563e+00
1.011591112223829728e-04 1.315244012812088101e+02 1.315217990331268823e+02 2.022977581832760541e-04 5.813006670726964309e+00
1.023316578330244966e-04 1.315228258899840625e+02 1.315207505623191082e+02 2.046423742725537011e-04 5.807998712760529259e+00
1.035177955630176228e-04 1.315212137832001531e+02 1.315195640492348446e+02 2.070141614763123497e-04 5.802990304834758639e+00
1.047176819485520245e-04 1.315195641055860847e+02 1.315182470891211324e+02 2.094134346075829226e-04 5.797981472086435772e+00
1.059314763518370031e-04 1.315178759819667107e+02 1.315168100724718556e+02 2.118405121253895179e-04 5.792972248883264896e+00
1.071593399822671198e-04 1.315161485168012803e+02 1.315152649236464697e+02 2.142957161769398083e-04 5.787962674659288709e+00
1.084014359178331018e-04 1.315143807937092788e+02 1.315136238643752620e+02 2.167793726403025999e-04 5.782952789832259022e+00
1.096579291267809898e-04 1.315125718749877137e+02 1.315118983749384256e+02 2.192918111675785128e-04 5.777942632373502363e+00
1.109289864895222780e-04 1.315107208011158662e+02 1.315100984594297131e+02 2.218333652285692595e-04 5.772932235381666999e+00
1.122147768207980290e-04 1.315088265902472529e+02 1.315082322461768456e+02 2.244043721549514021e-04 5.767921625763037241e+00
1.135154708920999033e-04 1.315068882376934596e+02 1.315063058899558825e+02 2.270051731849600921e-04 5.762910823908331537e+00
1.148312414543511137e-04 1.315049047153924562e+02 1.315043237014907902e+02 2.296361135085894041e-04 5.757899844120023758e+00
1.161622632608501891e-04 1.315028749713667935e+02 1.315022884150178868e+02 2.322975423133139818e-04 5.752888695495618876e+00
1.175087130904807617e-04 1.315007979291681579e+02 1.315002015118255088e+02 2.349898128303393684e-04 5.747877382995834061e+00
1.188707697711903309e-04 1.314986724873095341e+02 1.314980635379430396e+02 2.377132823813860615e-04 5.742865908493531180e+00
1.202486142037412301e-04 1.314964975186850609e+02 1.314958743785282422e+02 2.404683124260139629e-04 5.737854271679715623e+00
1.216424293857368039e-04 1.314942718699741988e+02 1.314936342085157150e+02 2.432552686094931291e-04 5.732842473203146660e+00
1.230524004359261579e-04 1.314919943610352391e+02 1.314913418400742273e+02 2.460745208112275753e-04 5.727830509212354038e+00
1.244787146187906256e-04 1.314896637842820155e+02 1.314889960577503416e+02 2.489264431937378481e-04 5.722818375765088561e+00
1.259215613694150942e-04 1.314872789040475425e+02 1.314865956178273620e+02 2.518114142522093635e-04 5.717806068826190469e+00
1.273811323186478520e-04 1.314848384559337262e+02 1.314841392476700435e+02 2.547298168646127152e-04 5.712793584265414282e+00
1.288576213185518003e-04 1.314823411461442220e+02 1.314816256450543221e+02 2.576820383424025126e-04 5.707780917855193259e+00
1.303512244681508938e-04 1.314797856508037626e+02 1.314790534774811590e+02 2.606684704818018248e-04 5.702768065268363884e+00
1.318621401394748458e-04 1.314771706152599506e+02 1.314764213814749212e+02 2.636895096156779473e-04 5.697755022075822851e+00
1.333905690039058638e-04 1.314744946533710959e+02 1.314737279618655066e+02 2.667455566660177873e-04 5.692741783744144080e+00
1.349367140588306430e-04 1.314717563467755497e+02 1.314709717910539268e+02 2.698370171970083421e-04 5.687728345633125571e+00
1.365007806546013845e-04 1.314689542441458059e+02 1.314681514082608373e+02 2.729643014687300768e-04 5.682714702993291844e+00
1.380829765218092263e-04 1.314660868604242694e+02 1.314652653187578437e+02 2.761278244914698696e-04 5.677700850963324442e+00
1.396835117988739626e-04 1.314631526760427676e+02 1.314623119930816983e+02 2.793280060806610596e-04 5.672686784567448903e+00
1.413025990599533599e-04 1.314601501361227918e+02 1.314592898662291418e+02 2.825652709124569940e-04 5.667672498712742701e+00
1.429404533431761061e-04 1.314570776496571511e+02 1.314561973368345491e+02 2.858400485799463138e-04 5.662657988186393432e+00
1.445972921792019463e-04 1.314539335886755680e+02 1.314530327663279081e+02 2.891527736500166482e-04 5.657643247652886842e+00
1.462733356201129868e-04 1.314507162873869959e+02 1.314497944780739260e+02 2.925038857208746290e-04 5.652628271651130909e+00
1.479688062686396383e-04 1.314474240413050836e+02 1.314464807564902173e+02 2.958938294802293295e-04 5.647613054591508863e+00
1.496839293077255632e-04 1.314440551063536873e+02 1.314430898461474726e+02 2.993230547641470953e-04 5.642597590752871817e+00
1.514189325304352018e-04 1.314406076979490763e+02 1.314396199508465486e+02 3.027920166165852479e-04 5.637581874279448790e+00
1.531740463702079740e-04 1.314370799900648024e+02 1.314360692326760898e+02 3.063011753496128480e-04 5.632565899177698121e+00
1.549495039314631646e-04 1.314334701142717563e+02 1.314324358110469575e+02 3.098509966043256183e-04 5.627549659313070052e+00
1.567455410205595065e-04 1.314297761587589548e+02 1.314287177617067641e+02 3.134419514124640264e-04 5.622533148406708925e+00
1.585623961771137158e-04 1.314259961673298562e+02 1.314249131157295096e+02 3.170745162587414656e-04 5.617516360032066558e+00
1.604003107056819902e-04 1.314221281383765074e+02 1.314210198584835894e+02 3.207491731438919663e-04 5.612499287611439236e+00
1.622595287078087002e-04 1.314181700238302994e+02 1.314170359285753591e+02 3.244664096484443775e-04 5.607481924412430097e+00
1.641402971144466361e-04 1.314141197280892470e+02 1.314129592167689680e+02 3.282267189972323958e-04 5.602464263544318257e+00
1.660428657187529582e-04 1.314099751069187505e+02 1.314087875648814361e+02 3.320306001246483034e-04 5.597446297954348893e+00
1.679674872092653225e-04 1.314057339663291089e+02 1.314045187646519821e+02 3.358785577406489791e-04 5.592428020423937163e+00
1.699144172034625999e-04 1.314013940614273679e+02 1.314001505565861407e+02 3.397711023975232372e-04 5.587409423564782429e+00
1.718839142817145534e-04 1.313969530952412015e+02 1.313956806287733912e+02 3.437087505574287316e-04 5.582390499814886553e+00
1.738762400216250527e-04 1.313924087175179523e+02 1.313911066156770175e+02 3.476920246607074268e-04 5.577371241434485150e+00
1.758916590327732731e-04 1.313877585234948242e+02 1.313864260968971678e+02 3.517214531949887954e-04 5.572351640501883807e+00
1.779304389918577296e-04 1.313830000526416484e+02 1.313816365959064285e+02 3.557975707650890365e-04 5.567331688909190390e+00
1.799928506782476454e-04 1.313781307873753690e+02 1.313767355787533404e+02 3.599209181637167787e-04 5.562311378357952307e+00
1.820791680099462359e-04 1.313731481517440045e+02 1.313717204527409876e+02 3.640920424429929100e-04 5.557290700354691637e+00
1.841896680799710861e-04 1.313680495100821020e+02 1.313665885650717939e+02 3.683114969867951061e-04 5.552269646206333675e+00
1.863246311931559835e-04 1.313628321656339892e+02 1.313613372014629306e+02 3.725798415839356222e-04 5.547248207015529786e+00
1.884843409033795474e-04 1.313574933591471563e+02 1.313559635847302047e+02 3.768976425021829200e-04 5.542226373675868345e+00
1.906690840512252085e-04 1.313520302674331504e+02 1.313504648733399733e+02 3.812654725631356933e-04 5.537204136866977322e+00
1.928791508020777693e-04 1.313464400018949618e+02 1.313448381599271784e+02 3.856839112179594859e-04 5.532181487049507851e+00
1.951148346846616412e-04 1.313407196070226064e+02 1.313390804697806402e+02 3.901535446239965256e-04 5.527158414460004110e+00
1.973764326300255292e-04 1.313348660588524410e+02 1.313331887592935630e+02 3.946749657222570142e-04 5.522134909105649747e+00
