# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.331168466277314906e+02 1.331135948665088051e+02 1.999800019997333795e-04 5.823235843766894071e+00
1.011591112223829728e-04 1.331152991660963494e+02 1.331126834772295240e+02 2.022977581832760541e-04 5.818228368611266355e+00
1.023316578330244966e-04 1.331137156390304028e+02 1.331116295909747009e+02 2.046423742725537011e-04 5.813220434353836730e+00
1.035177955630176228e-04 1.331120952063701282e+02 1.331104369492570356e+02 2.070141614763123497e-04 5.808212053258460905e+00
1.047176819485520245e-04 1.331104370083972128e+02 1.331091131864867236e+02 2.094134346075829226e-04 5.803203250290115633e+00
1.059314763518370031e-04 1.331087401653856546e+02 1.331076687467571276e+02 2.118405121253895179e-04 5.798194059581482485e+00
1.071593399822671198e-04 1.331070037771362422e+02 1.331061156159493635e+02 2.142957161769398083e-04 5.793184520296886575e+00
1.084014359178331018e-04 1.331052269225012026e+02 1.331044660788530507e+02 2.167793726403025999e-04 5.788174672577632407e+00
1.096579291267809898e-04 1.331034086588980188e+02 1.331027316749826355e+02 2.192918111675785128e-04 5.783164554135366231e+00
1.109289864895222780e-04 1.331015480218112828e+02 1.331009224600437051e+02 2.218333652285692595e-04 5.778154197842427564e+00
1.122147768207980290e-04 1.330996440242832648e+02 1.330990466042917149e+02 2.244043721549514021e-04 5.773143630421214922e+00
1.135154708920999033e-04 1.330976956563935687e+02 1.330971102942387176e+02 2.270051731849600921e-04 5.768132872123188370e+00
1.148312414543511137e-04 1.330957018847255995e+02 1.330951178628212404e+02 2.296361135085894041e-04 5.763121937153266039e+00
1.161622632608501891e-04 1.330936616518208382e+02 1.330930720583455980e+02 2.322975423133139818e-04 5.758110834547048640e+00
1.175087130904807617e-04 1.330915738756213216e+02 1.330909743696979888e+02 2.349898128303393684e-04 5.753099569231682864e+00
1.188707697711903309e-04 1.330894374488988774e+02 1.330888253456727455e+02 2.377132823813860615e-04 5.748088143067610289e+00
1.202486142037412301e-04 1.330872512386702908e+02 1.330866248707772002e+02 2.404683124260139629e-04 5.743076555748358736e+00
1.216424293857368039e-04 1.330850140856003918e+02 1.330843731207904170e+02 2.432552686094931291e-04 5.738064807918653365e+00
1.230524004359261579e-04 1.330827248033903345e+02 1.330820689016831011e+02 2.460745208112275753e-04 5.733052895753807832e+00
1.244787146187906256e-04 1.330803821781523197e+02 1.330797109916575778e+02 2.489264431937378481e-04 5.728040815338978575e+00
1.259215613694150942e-04 1.330779849677696518e+02 1.330772981405038706e+02 2.518114142522093635e-04 5.723028562667046515e+00
1.273811323186478520e-04 1.330755319012420159e+02 1.330748290689405167e+02 2.547298168646127152e-04 5.718016133636457887e+00
1.288576213185518003e-04 1.330730216780155217e+02 1.330723024679400623e+02 2.576820383424025126e-04 5.713003524048999360e+00
1.303512244681508938e-04 1.330704529672977401e+02 1.330697169980404908e+02 2.606684704818018248e-04 5.707990729607542946e+00
1.318621401394748458e-04 1.330678244073567100e+02 1.330670712886384024e+02 2.636895096156779473e-04 5.702977745913716312e+00
1.333905690039058638e-04 1.330651346048038306e+02 1.330643639372675580e+02 2.667455566660177873e-04 5.697964568465531343e+00
1.349367140588306430e-04 1.330623821338592165e+02 1.330615935088617334e+02 2.698370171970083421e-04 5.692951192654960302e+00
1.365007806546013845e-04 1.330595655356027862e+02 1.330587585349971960e+02 2.729643014687300768e-04 5.687937613765436495e+00
1.380829765218092263e-04 1.330566833172051133e+02 1.330558575131211967e+02 2.761278244914698696e-04 5.682923826969321190e+00
1.396835117988739626e-04 1.330537339511423056e+02 1.330528889057609945e+02 2.793280060806610596e-04 5.677909827325290593e+00
1.413025990599533599e-04 1.330507158743922389e+02 1.330498511397149741e+02 2.825652709124569940e-04 5.672895609775673975e+00
1.429404533431761061e-04 1.330476274876126865e+02 1.330467426052256030e+02 2.858400485799463138e-04 5.667881169143726972e+00
1.445972921792019463e-04 1.330444671543002642e+02 1.330435616551326063e+02 2.891527736500166482e-04 5.662866500130834702e+00
1.462733356201129868e-04 1.330412331999297635e+02 1.330403066040064175e+02 2.925038857208746290e-04 5.657851597313656278e+00
1.479688062686396383e-04 1.330379239110743299e+02 1.330369757272641493e+02 2.958938294802293295e-04 5.652836455141204475e+00
1.496839293077255632e-04 1.330345375345050343e+02 1.330335672602617194e+02 2.993230547641470953e-04 5.647821067931844574e+00
1.514189325304352018e-04 1.330310722762700948e+02 1.330300793973674729e+02 3.027920166165852479e-04 5.642805429870239031e+00
1.531740463702079740e-04 1.330275263007521005e+02 1.330265102910143185e+02 3.063011753496128480e-04 5.637789535004208652e+00
1.549495039314631646e-04 1.330238977297050837e+02 1.330228580507292122e+02 3.098509966043256183e-04 5.632773377241527157e+00
1.567455410205595065e-04 1.330201846412677753e+02 1.330191207421413253e+02 3.134419514124640264e-04 5.627756950346633147e+00
1.585623961771137158e-04 1.330163850689555716e+02 1.330152963859662805e+02 3.170745162587414656e-04 5.622740247937274560e+00
1.604003107056819902e-04 1.330124970006289402e+02 1.330113829569691006e+02 3.207491731438919663e-04 5.617723263481067875e+00
1.622595287078087002e-04 1.330085183774384348e+02 1.330073783829006970e+02 3.244664096484443775e-04 5.612705990291977365e+00
1.641402971144466361e-04 1.330044470927441296e+02 1.330032805434129273e+02 3.282267189972323958e-04 5.607688421526716205e+00
