# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.297323196806364365e+02 1.297291894811934014e+02 1.999800019997333795e-04 5.812051136335050217e+00
1.011591112223829728e-04 1.297308300662938052e+02 1.297283121630893845e+02 2.022977581832760541e-04 5.807043697666781412e+00
1.023316578330244966e-04 1.297293057352607946e+02 1.297272976752433067e+02 2.046423742725537011e-04 5.802035805602707264e+00
1.035177955630176228e-04 1.297277458788180979e+02 1.297261496193592905e+02 2.070141614763123497e-04 5.797027472257370029e+00
1.047176819485520245e-04 1.297261496694262064e+02 1.297248753445165335e+02 2.094134346075829226e-04 5.792018722290621646e+00
1.059314763518370031e-04 1.297245162602871176e+02 1.297234849044465648e+02 2.118405121253895179e-04 5.787009589417553279e+00
1.071593399822671198e-04 1.297228447848974042e+02 1.297219898370362898e+02 2.142957161769398083e-04 5.782000112323180119e+00
1.084014359178331018e-04 1.297211343565913069e+02 1.297204019679089981e+02 2.167793726403025999e-04 5.776990330657509887e+00
1.096579291267809898e-04 1.297193840680711219e+02 1.297187324052751194e+02 2.192918111675785128e-04 5.771980281670709978e+00
1.109289864895222780e-04 1.297175929909292051e+02 1.297169908290063631e+02 2.218333652285692595e-04 5.766969997833021999e+00
1.122147768207980290e-04 1.297157601751576408e+02 1.297151851040068493e+02 2.244043721549514021e-04 5.761959505540201754e+00
1.135154708920999033e-04 1.297138846486471948e+02 1.297133211855959587e+02 2.270051731849600921e-04 5.756948824796476849e+00
1.148312414543511137e-04 1.297119654166729958e+02 1.297114032448080820e+02 2.296361135085894041e-04 5.751937969633725167e+00
1.161622632608501891e-04 1.297100014613712062e+02 1.297094339272862840e+02 2.322975423133139818e-04 5.746926948977948868e+00
1.175087130904807617e-04 1.297079917412011980e+02 1.297074146663346141e+02 2.349898128303393684e-04 5.741915767697129525e+00
1.188707697711903309e-04 1.297059351903962749e+02 1.297053459903098371e+02 2.377132823813860615e-04 5.736904427630184600e+00
1.202486142037412301e-04 1.297038307184017185e+02 1.297032277881169762e+02 2.404683124260139629e-04 5.731892928475735616e+00
1.216424293857368039e-04 1.297016772092996177e+02 1.297010602290496024e+02 2.432552686094931291e-04 5.726881270871957419e+00
1.230524004359261579e-04 1.296994735212204830e+02 1.296988421637998385e+02 2.460745208112275753e-04 5.721869451042477905e+00
1.244787146187906256e-04 1.296972184857417574e+02 1.296965724163342486e+02 2.489264431937378481e-04 5.716857465121908177e+00
1.259215613694150942e-04 1.296949109072715203e+02 1.296942497832734489e+02 2.518114142522093635e-04 5.711845309153748218e+00
1.273811323186478520e-04 1.296925495624187477e+02 1.296918730332585596e+02 2.547298168646127152e-04 5.706832979088253488e+00
1.288576213185518003e-04 1.296901331993486224e+02 1.296894409063016838e+02 2.576820383424025126e-04 5.701820470780247341e+00
1.303512244681508938e-04 1.296876605371239464e+02 1.296869521131233398e+02 2.606684704818018248e-04 5.696807779986885478e+00
1.318621401394748458e-04 1.296851302650291586e+02 1.296844053344727570e+02 2.636895096156779473e-04 5.691794902365360898e+00
1.333905690039058638e-04 1.296825410418815636e+02 1.296817992204341010e+02 2.667455566660177873e-04 5.686781833470567982e+00
1.349367140588306430e-04 1.296798914953247390e+02 1.296791323897145674e+02 2.698370171970083421e-04 5.681768568752693760e+00
1.365007806546013845e-04 1.296771802211065108e+02 1.296764034289191727e+02 2.729643014687300768e-04 5.676755103554771864e+00
1.380829765218092263e-04 1.296744057823396474e+02 1.296736108918057369e+02 2.761278244914698696e-04 5.671741433110162767e+00
1.396835117988739626e-04 1.296715667087468660e+02 1.296707532985253124e+02 2.793280060806610596e-04 5.666727552539991386e+00
1.413025990599533599e-04 1.296686614958867096e+02 1.296678291348425205e+02 2.825652709124569940e-04 5.661713456850506532e+00
1.429404533431761061e-04 1.296656886043631971e+02 1.296648368513413061e+02 2.858400485799463138e-04 5.656699140930395941e+00
1.445972921792019463e-04 1.296626464590160310e+02 1.296617748626084108e+02 2.891527736500166482e-04 5.651684599548024934e+00
1.462733356201129868e-04 1.296595334480932422e+02 1.296586415464018955e+02 2.925038857208746290e-04 5.646669827348619108e+00
