# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.297931428220556427e+02 1.297900207105468269e+02 1.999800019997333795e-04 5.812254733345844748e+00
1.011591112223829728e-04 1.297916570566248140e+02 1.297891456592616066e+02 2.022977581832760541e-04 5.807247303639250902e+00
1.023316578330244966e-04 1.297901366641663969e+02 1.297881337926368417e+02 2.046423742725537011e-04 5.802239421938113928e+00
1.035177955630176228e-04 1.297885808380483752e+02 1.297869887030625193e+02 2.070141614763123497e-04 5.797231100320220598e+00
1.047176819485520245e-04 1.297869887528661934e+02 1.297857177206214203e+02 2.094134346075829226e-04 5.792222363370395755e+00
1.059314763518370031e-04 1.297853595640067397e+02 1.297843308730606111e+02 2.118405121253895179e-04 5.787213244701077564e+00
1.071593399822671198e-04 1.297836924072028353e+02 1.297828396684479628e+02 2.142957161769398083e-04 5.782203782879458132e+00
1.084014359178331018e-04 1.297819863980755031e+02 1.297812559018456113e+02 2.167793726403025999e-04 5.777194017434791107e+00
1.096579291267809898e-04 1.297802406316681640e+02 1.297795906527570082e+02 2.192918111675785128e-04 5.772183985503804848e+00
1.109289864895222780e-04 1.297784541819682715e+02 1.297778535760380407e+02 2.218333652285692595e-04 5.767173719457893810e+00
1.122147768207980290e-04 1.297766261014187421e+02 1.297760525162675833e+02 2.244043721549514021e-04 5.762163245612504703e+00
1.135154708920999033e-04 1.297747554204172502e+02 1.297741934133732968e+02 2.270051731849600921e-04 5.757152583911058663e+00
1.148312414543511137e-04 1.297728411468054333e+02 1.297722804276090756e+02 2.296361135085894041e-04 5.752141748342853411e+00
1.161622632608501891e-04 1.297708822653444827e+02 1.297703161977776745e+02 2.322975423133139818e-04 5.747130747806894924e+00
1.175087130904807617e-04 1.297688777371799063e+02 1.297683021534754175e+02 2.349898128303393684e-04 5.742119587156549798e+00
1.188707697711903309e-04 1.297668264992937850e+02 1.297662388216891998e+02 2.377132823813860615e-04 5.737108268225370900e+00
1.202486142037412301e-04 1.297647274639437285e+02 1.297641260916063004e+02 2.404683124260139629e-04 5.732096790713145040e+00
1.216424293857368039e-04 1.297625795180894670e+02 1.297619641320773098e+02 2.432552686094931291e-04 5.727085155256347981e+00
