# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.304576850264785719e+02 1.304544992146394975e+02 1.999800019997333795e-04 5.814472493588132451e+00
1.011591112223829728e-04 1.304561689475490027e+02 1.304536063097543774e+02 2.022977581832760541e-04 5.809465019359181248e+00
1.023316578330244966e-04 1.304546175351474631e+02 1.304525737981340683e+02 2.046423742725537011e-04 5.804457086173927749e+00
1.035177955630176228e-04 1.304530299661874437e+02 1.304514053454805378e+02 2.070141614763123497e-04 5.799448706292676725e+00
1.047176819485520245e-04 1.304514053984267719e+02 1.304501084314484558e+02 2.094134346075829226e-04 5.794439904672919361e+00
1.059314763518370031e-04 1.304497429700229532e+02 1.304486932883936561e+02 2.118405121253895179e-04 5.789430715437010377e+00
1.071593399822671198e-04 1.304480417990783678e+02 1.304471716591930033e+02 2.142957161769398083e-04 5.784421177737388398e+00
1.084014359178331018e-04 1.304463009831740692e+02 1.304455555795688610e+02 2.167793726403025999e-04 5.779411331703163235e+00
1.096579291267809898e-04 1.304445195988932937e+02 1.304438563550815502e+02 2.192918111675785128e-04 5.774401215034536072e+00
1.109289864895222780e-04 1.304426967013339151e+02 1.304420838375739606e+02 2.218333652285692595e-04 5.769390860593904158e+00
1.122147768207980290e-04 1.304408313236104391e+02 1.304402460316749739e+02 2.244043721549514021e-04 5.764380295095625328e+00
1.135154708920999033e-04 1.304389224763419861e+02 1.304383489985019935e+02 2.270051731849600921e-04 5.759369538785132470e+00
1.148312414543511137e-04 1.304369691471315207e+02 1.304363969831874783e+02 2.296361135085894041e-04 5.754358605863190590e+00
1.161622632608501891e-04 1.304349703000314946e+02 1.304343926783727454e+02 2.322975423133139818e-04 5.749347505362857547e+00
1.175087130904807617e-04 1.304329248749971271e+02 1.304323375428221539e+02 2.349898128303393684e-04 5.744336242210025034e+00
1.188707697711903309e-04 1.304308317873266674e+02 1.304302321142763219e+02 2.377132823813860615e-04 5.739324818264834427e+00
1.202486142037412301e-04 1.304286899270900051e+02 1.304280762796641397e+02 2.404683124260139629e-04 5.734313233221199901e+00
