# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.323714561299411230e+02 1.323681826362429206e+02 1.999800019997333795e-04 5.820797037818628894e+00
1.011591112223829728e-04 1.323698983258779265e+02 1.323672651561002453e+02 2.022977581832760541e-04 5.815789525934127013e+00
1.023316578330244966e-04 1.323683042156311274e+02 1.323662042267829975e+02 2.046423742725537011e-04 5.810781549204962815e+00
1.035177955630176228e-04 1.323666729534419630e+02 1.323650036148573008e+02 2.070141614763123497e-04 5.805773120045665259e+00
1.047176819485520245e-04 1.323650036738684719e+02 1.323636710058071628e+02 2.094134346075829226e-04 5.800764263728765968e+00
1.059314763518370031e-04 1.323632954913271078e+02 1.323622169135763329e+02 2.118405121253895179e-04 5.795755014807730809e+00
1.071593399822671198e-04 1.323615474996262833e+02 1.323606534041986720e+02 2.142957161769398083e-04 5.790745412929811486e+00
1.084014359178331018e-04 1.323597587714870372e+02 1.323589928446103841e+02 2.167793726403025999e-04 5.785735498731298776e+00
1.096579291267809898e-04 1.323579283580539254e+02 1.323572468514873606e+02 2.192918111675785128e-04 5.780725310388799443e+00
1.109289864895222780e-04 1.323560552883927244e+02 1.323554255477768322e+02 2.218333652285692595e-04 5.775714881179832005e+00
1.122147768207980290e-04 1.323541385689795504e+02 1.323535371583718074e+02 2.244043721549514021e-04 5.770704238155991206e+00
1.135154708920999033e-04 1.323521771831752289e+02 1.323515879111631932e+02 2.270051731849600921e-04 5.765693401817999053e+00
1.148312414543511137e-04 1.323501700906886356e+02 1.323495821680781717e+02 2.296361135085894041e-04 5.760682386545332712e+00
1.161622632608501891e-04 1.323481162270287257e+02 1.323475226958241819e+02 2.322975423133139818e-04 5.755671201484288346e+00
1.175087130904807617e-04 1.323460145029418413e+02 1.323454109932731626e+02 2.349898128303393684e-04 5.750659851621954033e+00
1.188707697711903309e-04 1.323438638038378485e+02 1.323432476129246709e+02 2.377132823813860615e-04 5.745648338840818603e+00
1.202486142037412301e-04 1.323416629892014953e+02 1.323410324385538672e+02 2.404683124260139629e-04 5.740636662829682102e+00
1.216424293857368039e-04 1.323394108919914629e+02 1.323387656471542471e+02 2.432552686094931291e-04 5.735624824240280972e+00
1.230524004359261579e-04 1.323371063180253486e+02 1.323364460367616573e+02 2.460745208112275753e-04 5.730612819199722097e+00
1.244787146187906256e-04 1.323347480453491869e+02 1.323340723774606715e+02 2.489264431937378481e-04 5.725600643743833373e+00
1.259215613694150942e-04 1.323323348235936123e+02 1.323316434107358361e+02 2.518114142522093635e-04 5.720588293815019654e+00
1.273811323186478520e-04 1.323298653733155561e+02 1.323291578488078528e+02 2.547298168646127152e-04 5.715575765260065388e+00
1.288576213185518003e-04 1.323273383853237988e+02 1.323266143739566303e+02 2.576820383424025126e-04 5.710563053827903524e+00
1.303512244681508938e-04 1.323247525199888628e+02 1.323240116378256914e+02 2.606684704818018248e-04 5.705550155167309789e+00
1.318621401394748458e-04 1.323221064065380688e+02 1.323213482607129663e+02 2.636895096156779473e-04 5.700537064824561462e+00
1.333905690039058638e-04 1.323193986423331978e+02 1.323186228308437933e+02 2.667455566660177873e-04 5.695523778241030399e+00
1.349367140588306430e-04 1.323166277921326071e+02 1.323158339036279187e+02 2.698370171970083421e-04 5.690510290750721012e+00
1.365007806546013845e-04 1.323137923873353543e+02 1.323129800008990742e+02 2.729643014687300768e-04 5.685496597577756717e+00
1.380829765218092263e-04 1.323108909252083834e+02 1.323100596101373299e+02 2.761278244914698696e-04 5.680482693833802443e+00
1.396835117988739626e-04 1.323079218680959741e+02 1.323070711836727469e+02 2.793280060806610596e-04 5.675468574515422304e+00
1.413025990599533599e-04 1.323048836426113155e+02 1.323040131378725164e+02 2.825652709124569940e-04 5.670454234501390189e+00
1.429404533431761061e-04 1.323017746388084106e+02 1.323008838523070096e+02 2.858400485799463138e-04 5.665439668549919539e+00
1.445972921792019463e-04 1.322985932093359338e+02 1.322976816688983774e+02 2.891527736500166482e-04 5.660424871295841598e+00
1.462733356201129868e-04 1.322953376685719604e+02 1.322944048910491688e+02 2.925038857208746290e-04 5.655409837247710847e+00
1.479688062686396383e-04 1.322920062917366693e+02 1.322910517827505714e+02 2.958938294802293295e-04 5.650394560784843812e+00
1.496839293077255632e-04 1.322885973139879354e+02 1.322876205676705297e+02 2.993230547641470953e-04 5.645379036154290375e+00
1.514189325304352018e-04 1.322851089294934184e+02 1.322841094282210861e+02 3.027920166165852479e-04 5.640363257467733149e+00
1.531740463702079740e-04 1.322815392904821863e+02 1.322805165046036393e+02 3.063011753496128480e-04 5.635347218698313121e+00
1.549495039314631646e-04 1.322778865062758484e+02 1.322768398938328005e+02 3.098509966043256183e-04 5.630330913677381588e+00
1.567455410205595065e-04 1.322741486422949606e+02 1.322730776487382798e+02 3.134419514124640264e-04 5.625314336091177481e+00
1.585623961771137158e-04 1.322703237190453365e+02 1.322692277769426710e+02 3.170745162587414656e-04 5.620297479477424751e+00
1.604003107056819902e-04 1.322664097110788077e+02 1.322652882398168401e+02 3.207491731438919663e-04 5.615280337221850715e+00
1.622595287078087002e-04 1.322624045459319007e+02 1.322612569514116387e+02 3.244664096484443775e-04 5.610262902554625342e+00
1.641402971144466361e-04 1.322583061030395015e+02 1.322571317773636110e+02 3.282267189972323958e-04 5.605245168546709067e+00
1.660428657187529582e-04 1.322541122126232267e+02 1.322529105337777082e+02 3.320306001246483034e-04 5.600227128106130436e+00
1.679674872092653225e-04 1.322498206545556343e+02 1.322485909860822062e+02 3.358785577406489791e-04 5.595208773974154504e+00
1.699144172034625999e-04 1.322454291571965541e+02 1.322441708478600617e+02 3.397711023975232372e-04 5.590190098721386391e+00
1.718839142817145534e-04 1.322409353962052023e+02 1.322396477796506531e+02 3.437087505574287316e-04 5.585171094743762055e+00
1.738762400216250527e-04 1.322363369933229933e+02 1.322350193877271352e+02 3.476920246607074268e-04 5.580151754258457331e+00
1.758916590327732731e-04 1.322316315151296351e+02 1.322302832228430134e+02 3.517214531949887954e-04 5.575132069299699289e+00
1.779304389918577296e-04 1.322268164717713432e+02 1.322254367789527691e+02 3.557975707650890365e-04 5.570112031714476331e+00
1.799928506782476454e-04 1.322218893156581885e+02 1.322204774919005672e+02 3.599209181637167787e-04 5.565091633158146145e+00
1.820791680099462359e-04 1.322168474401339324e+02 1.322154027380821617e+02 3.640920424429929100e-04 5.560070865089953074e+00
1.841896680799710861e-04 1.322116881781139739e+02 1.322102098330732929e+02 3.683114969867951061e-04 5.555049718768421130e+00
1.863246311931559835e-04 1.322064088006934526e+02 1.322048960302290368e+02 3.725798415839356222e-04 5.550028185246654644e+00
1.884843409033795474e-04 1.322010065157225256e+02 1.321994585192506122e+02 3.768976425021829200e-04 5.545006255367525227e+00
1.906690840512252085e-04 1.321954784663498117e+02 1.321938944247185361e+02 3.812654725631356933e-04 5.539983919758737940e+00
1.928791508020777693e-04 1.321898217295328095e+02 1.321882008045944019e+02 3.856839112179594859e-04 5.534961168827790878e+00
1.951148346846616412e-04 1.321840333145152613e+02 1.321823746486872153e+02 3.901535446239965256e-04 5.529937992756818410e+00
1.973764326300255292e-04 1.321781101612673126e+02 1.321764128770852267e+02 3.946749657222570142e-04 5.524914381497298521e+00
1.996642450109793374e-04 1.321720491388932146e+02 1.321703123385520087e+02 3.992487743158042342e-04 5.519890324764654466e+00
2.019785756819878484e-04 1.321658470440019642e+02 1.321640698088874331e+02 4.038755771490413322e-04 5.514865812032720527e+00
2.043197320195270594e-04 1.321595005990397169e+02 1.321576819892490278e+02 4.085559879879120844e-04 5.509840832528073662e+00
2.066880249629082160e-04 1.321530064505865028e+02 1.321511455044380909e+02 4.132906277010250777e-04 5.504815375224242580e+00
2.090837690555749911e-04 1.321463611676127528e+02 1.321444569011450767e+02 4.180801243417118758e-04 5.499789428835775595e+00
2.115072824868794756e-04 1.321395612396976276e+02 1.321376126461560716e+02 4.229251132310303941e-04 5.494762981812167268e+00
2.139588871343421563e-04 1.321326030752059921e+02 1.321306091245186849e+02 4.278262370417234553e-04 5.489736022331645593e+00
2.164389086064020347e-04 1.321254829994253726e+02 1.321234426376668694e+02 4.327841458831445626e-04 5.484708538294816194e+00
2.189476762856620634e-04 1.321181972526596553e+02 1.321161094015022854e+02 4.377994973871608101e-04 5.479680517318147537e+00
2.214855233726359179e-04 1.321107419882803526e+02 1.321086055444340843e+02 4.428729567950449105e-04 5.474651946727315810e+00
