# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.822843849090435242e+01 8.822747178682216429e+01 1.999800019997333795e-04 5.644617266039079873e+00
1.011591112223829728e-04 8.822797845216767598e+01 8.822720084123936601e+01 2.022977581832760541e-04 5.639611430663499014e+00
1.023316578330244966e-04 8.822750768905601149e+01 8.822688753180469234e+01 2.046423742725537011e-04 5.634605392582684225e+00
1.035177955630176228e-04 8.822702595161531747e+01 8.822653297034196385e+01 2.070141614763123497e-04 5.629599157334966186e+00
1.047176819485520245e-04 8.822653298406808631e+01 8.822613942596392178e+01 2.094134346075829226e-04 5.624592736156026618e+00
1.059314763518370031e-04 8.822602852467819901e+01 8.822571000307563338e+01 2.118405121253895179e-04 5.619586144394032701e+00
1.071593399822671198e-04 8.822551230561188618e+01 8.822524826447052249e+01 2.142957161769398083e-04 5.614579399654469505e+00
1.084014359178331018e-04 8.822498405279571898e+01 8.822475786185117386e+01 2.167793726403025999e-04 5.609572519981475658e+00
1.096579291267809898e-04 8.822444348577199946e+01 8.822424222540982441e+01 2.192918111675785128e-04 5.604565522329846949e+00
1.109289864895222780e-04 8.822389031754957500e+01 8.822370434426410668e+01 2.218333652285692595e-04 5.599558421484232440e+00
1.122147768207980290e-04 8.822332425445178217e+01 8.822314664704045128e+01 2.244043721549514021e-04 5.594551229471266041e+00
1.135154708920999033e-04 8.822274499596132102e+01 8.822257097263833714e+01 2.270051731849600921e-04 5.589543955415606113e+00
1.148312414543511137e-04 8.822215223456041144e+01 8.822197860891176902e+01 2.296361135085894041e-04 5.584536605730290759e+00
1.161622632608501891e-04 8.822154565556878936e+01 8.822137037261353498e+01 2.322975423133139818e-04 5.579529184510220396e+00
1.175087130904807617e-04 8.822092493697601867e+01 8.822074670606808411e+01 2.349898128303393684e-04 5.574521694007997574e+00
1.188707697711903309e-04 8.822028974927185629e+01 8.822010777209946752e+01 2.377132823813860615e-04 5.569514135101198526e+00
1.202486142037412301e-04 8.821963975527097546e+01 8.821945353602312423e+01 2.404683124260139629e-04 5.564506507695968551e+00
1.216424293857368039e-04 8.821897460993498896e+01 8.821878404974872012e+01 2.432552686094931291e-04 5.559498812125615252e+00
1.230524004359261579e-04 8.821829396018956970e+01 8.821809895789873224e+01 2.460745208112275753e-04 5.554491046719275182e+00
1.244787146187906256e-04 8.821759744473726528e+01 8.821739789681946320e+01 2.489264431937378481e-04 5.549483209766179037e+00
1.259215613694150942e-04 8.821688469386675990e+01 8.821668049438818571e+01 2.518114142522093635e-04 5.544475299514705746e+00
1.273811323186478520e-04 8.821615532925628145e+01 8.821594636981578219e+01 2.547298168646127152e-04 5.539467314171417911e+00
1.288576213185518003e-04 8.821540896377450736e+01 8.821519513344598806e+01 2.576820383424025126e-04 5.534459251900079479e+00
1.303512244681508938e-04 8.821464520127453568e+01 8.821442638654838220e+01 2.606684704818018248e-04 5.529451110820641446e+00
1.318621401394748458e-04 8.821386363638511341e+01 8.821363972110802365e+01 2.636895096156779473e-04 5.524442889008213342e+00
1.333905690039058638e-04 8.821306385429559782e+01 8.821283471960873612e+01 2.667455566660177873e-04 5.519434584491998308e+00
1.349367140588306430e-04 8.821224543053627087e+01 8.821201095481326604e+01 2.698370171970083421e-04 5.514426195254221064e+00
1.365007806546013845e-04 8.821140793075456088e+01 8.821116798953609361e+01 2.729643014687300768e-04 5.509417719229008803e+00
1.380829765218092263e-04 8.821055091048458507e+01 8.821030537641310332e+01 2.761278244914698696e-04 5.504409154301267648e+00
1.396835117988739626e-04 8.820967391491208787e+01 8.820942265766414891e+01 2.793280060806610596e-04 5.499400498305512919e+00
1.413025990599533599e-04 8.820877647863402160e+01 8.820851936485148315e+01 2.825652709124569940e-04 5.494391749024688743e+00
1.429404533431761061e-04 8.820785812541257087e+01 8.820759501863183516e+01 2.858400485799463138e-04 5.489382904188949475e+00
1.445972921792019463e-04 8.820691836792283880e+01 8.820664912850284622e+01 2.891527736500166482e-04 5.484373961474415360e+00
1.462733356201129868e-04 8.820595670749560213e+01 8.820568119254370743e+01 2.925038857208746290e-04 5.479364918501898885e+00
1.479688062686396383e-04 8.820497263385354358e+01 8.820469069714985721e+01 2.958938294802293295e-04 5.474355772835604483e+00
1.496839293077255632e-04 8.820396562484104663e+01 8.820367711676172462e+01 2.993230547641470953e-04 5.469346521981793607e+00
1.514189325304352018e-04 8.820293514614903074e+01 8.820263991358629596e+01 3.027920166165852479e-04 5.464337163387416929e+00
1.531740463702079740e-04 8.820188065103171482e+01 8.820157853731348041e+01 3.063011753496128480e-04 5.459327694438721679e+00
1.549495039314631646e-04 8.820080158001842108e+01 8.820049242482475904e+01 3.098509966043256183e-04 5.454318112459819012e+00
1.567455410205595065e-04 8.819969736061707977e+01 8.819938099989641955e+01 3.134419514124640264e-04 5.449308414711222959e+00
1.585623961771137158e-04 8.819856740701288800e+01 8.819824367289417921e+01 3.170745162587414656e-04 5.444298598388351174e+00
1.604003107056819902e-04 8.819741111975757519e+01 8.819707984046242188e+01 3.207491731438919663e-04 5.439288660619993721e+00
1.622595287078087002e-04 8.819622788545385106e+01 8.819588888520530645e+01 3.244664096484443775e-04 5.434278598466741883e+00
1.641402971144466361e-04 8.819501707643070176e+01 8.819467017536045716e+01 3.282267189972323958e-04 5.429268408919387667e+00
1.660428657187529582e-04 8.819377805041271756e+01 8.819342306446580437e+01 3.320306001246483034e-04 5.424258088897274455e+00
1.679674872092653225e-04 8.819251015017987072e+01 8.819214689101778504e+01 3.358785577406489791e-04 5.419247635246621009e+00
1.699144172034625999e-04 8.819121270322190753e+01 8.819084097812277889e+01 3.397711023975232372e-04 5.414237044738797522e+00
1.718839142817145534e-04 8.818988502138225272e+01 8.818950463313910859e+01 3.437087505574287316e-04 5.409226314068565244e+00
1.738762400216250527e-04 8.818852640049534841e+01 8.818813714731211917e+01 3.476920246607074268e-04 5.404215439852273484e+00
1.758916590327732731e-04 8.818713612001505453e+01 8.818673779539984992e+01 3.517214531949887954e-04 5.399204418626013968e+00
1.779304389918577296e-04 8.818571344263479261e+01 8.818530583529074818e+01 3.557975707650890365e-04 5.394193246843737022e+00
1.799928506782476454e-04 8.818425761389785578e+01 8.818384050761162030e+01 3.599209181637167787e-04 5.389181920875310894e+00
1.820791680099462359e-04 8.818276786180014426e+01 8.818234103532797974e+01 3.640920424429929100e-04 5.384170437004552667e+00
1.841896680799710861e-04 8.818124339638320919e+01 8.818080662333362341e+01 3.683114969867951061e-04 5.379158791427197883e+00
1.863246311931559835e-04 8.817968340931693660e+01 8.817923645803196564e+01 3.725798415839356222e-04 5.374146980248834637e+00
1.884843409033795474e-04 8.817808707347430186e+01 8.817762970690672830e+01 3.768976425021829200e-04 5.369134999482776394e+00
1.906690840512252085e-04 8.817645354249523848e+01 8.817598551808350749e+01 3.812654725631356933e-04 5.364122845047900157e+00
1.928791508020777693e-04 8.817478195034038890e+01 8.817430301988102315e+01 3.856839112179594859e-04 5.359110512766418921e+00
1.951148346846616412e-04 8.817307141083495026e+01 8.817258132035128426e+01 3.901535446239965256e-04 5.354097998361612376e+00
1.973764326300255292e-04 8.817132101720234516e+01 8.817081950681061642e+01 3.946749657222570142e-04 5.349085297455500765e+00
1.996642450109793374e-04 8.816952984158601225e+01 8.816901664535856753e+01 3.992487743158042342e-04 5.344072405566464568e+00
2.019785756819878484e-04 8.816769693456130597e+01 8.816717178038634017e+01 4.038755771490413322e-04 5.339059318106805563e+00
2.043197320195270594e-04 8.816582132463588550e+01 8.816528393407367048e+01 4.085559879879120844e-04 5.334046030380257264e+00
2.066880249629082160e-04 8.816390201773792512e+01 8.816335210587443783e+01 4.132906277010250777e-04 5.329032537579427853e+00
2.090837690555749911e-04 8.816193799669332520e+01 8.816137527199015267e+01 4.180801243417118758e-04 5.324018834783194265e+00
2.115072824868794756e-04 8.815992822069078727e+01 8.815935238483132252e+01 4.229251132310303941e-04 5.319004916954025219e+00
2.139588871343421563e-04 8.815787162473439764e+01 8.815728237246673871e+01 4.278262370417234553e-04 5.313990778935246517e+00
2.164389086064020347e-04 8.815576711908327923e+01 8.815516413805960383e+01 4.327841458831445626e-04 5.308976415448240616e+00
2.189476762856620634e-04 8.815361358867895092e+01 8.815299655929128164e+01 4.377994973871608101e-04 5.303961821089584028e+00
2.214855233726359179e-04 8.815140989255978354e+01 8.815077848777127656e+01 4.428729567950449105e-04 5.298946990328110118e+00
2.240527869300018224e-04 8.814915486326083283e+01 8.814850874843408235e+01 4.480051970453672368e-04 5.293931917501910611e+00
2.266498079273692845e-04 8.814684730620110997e+01 8.814618613892156418e+01 4.531968988628995334e-04 5.288916596815263382e+00
2.292769312865648647e-04 8.814448599905573190e+01 8.814380942895246562e+01 4.584487508485416253e-04 5.283901022335490083e+00
2.319345059274427543e-04 8.814206969111491219e+01 8.814137735967560161e+01 4.637614495702829451e-04 5.278885187989734717e+00
2.346228848142262321e-04 8.813959710262716385e+01 8.813888864300980686e+01 4.691356996552108020e-04 5.273869087561673830e+00
