# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.815415111063741449e+01 8.815318500454721118e+01 1.999800019997333795e-04 5.644251439739133680e+00
1.011591112223829728e-04 8.815369135646696463e+01 8.815291422657084297e+01 2.022977581832760541e-04 5.639245604065358464e+00
1.023316578330244966e-04 8.815322088455864957e+01 8.815260111094981710e+01 2.046423742725537011e-04 5.634239565639727942e+00
1.035177955630176228e-04 8.815273944511338300e+01 8.815224676882080246e+01 2.070141614763123497e-04 5.629233330001797597e+00
1.047176819485520245e-04 8.815224678251220780e+01 8.815185346789344578e+01 2.094134346075829226e-04 5.624226908389747592e+00
1.059314763518370031e-04 8.815174263518110820e+01 8.815142431065304152e+01 2.118405121253895179e-04 5.619220316155166373e+00
1.071593399822671198e-04 8.815122673545222654e+01 8.815096285768957785e+01 2.142957161769398083e-04 5.614213570907460316e+00
1.084014359178331018e-04 8.815069880942202474e+01 8.815047275844729313e+01 2.167793726403025999e-04 5.609206690694788833e+00
1.096579291267809898e-04 8.815015857680680256e+01 8.814995744099691422e+01 2.192918111675785128e-04 5.604199692475724248e+00
1.109289864895222780e-04 8.814960575079280147e+01 8.814941989260771038e+01 2.218333652285692595e-04 5.599192591038207212e+00
1.122147768207980290e-04 8.814904003788588227e+01 8.814886254040428071e+01 2.244043721549514021e-04 5.594185398411547716e+00
1.135154708920999033e-04 8.814846113775448089e+01 8.814828722214862466e+01 2.270051731849600921e-04 5.589178123722427394e+00
1.148312414543511137e-04 8.814786874307199582e+01 8.814769522489901021e+01 2.296361135085894041e-04 5.584170773385305431e+00
1.161622632608501891e-04 8.814726253935285172e+01 8.814708736490341323e+01 2.322975423133139818e-04 5.579163351495981971e+00
1.175087130904807617e-04 8.814664220478634604e+01 8.814646408421278068e+01 2.349898128303393684e-04 5.574155860307548060e+00
1.188707697711903309e-04 8.814600741006650253e+01 8.814582554555126137e+01 2.377132823813860615e-04 5.569148300697761123e+00
1.202486142037412301e-04 8.814535781821713556e+01 8.814517171425609376e+01 2.404683124260139629e-04 5.564140672572729152e+00
1.216424293857368039e-04 8.814469308441366024e+01 8.814450264220523934e+01 2.432552686094931291e-04 5.559132976265818371e+00
1.230524004359261579e-04 8.814401285580071033e+01 8.814381797424186971e+01 2.460745208112275753e-04 5.554125210105778976e+00
1.244787146187906256e-04 8.814331677130502385e+01 8.814311734693761480e+01 2.489264431937378481e-04 5.549117372381440205e+00
1.259215613694150942e-04 8.814260446144420769e+01 8.814240038840037528e+01 2.518114142522093635e-04 5.544109461340773315e+00
1.273811323186478520e-04 8.814187554813167935e+01 8.814166671807753062e+01 2.547298168646127152e-04 5.539101475189926127e+00
1.288576213185518003e-04 8.814112964447569709e+01 8.814091594655424444e+01 2.576820383424025126e-04 5.534093412092234487e+00
1.303512244681508938e-04 8.814036635457553359e+01 8.814014767534776240e+01 2.606684704818018248e-04 5.529085270167214183e+00
1.318621401394748458e-04 8.813958527331107007e+01 8.813936149669585518e+01 2.636895096156779473e-04 5.524077047489525327e+00
1.333905690039058638e-04 8.813878598612906501e+01 8.813855699334189353e+01 2.667455566660177873e-04 5.519068742087918089e+00
1.349367140588306430e-04 8.813796806882341173e+01 8.813773373831310209e+01 2.698370171970083421e-04 5.514060351944145566e+00
1.365007806546013845e-04 8.813713108731079160e+01 8.813689129469595684e+01 2.729643014687300768e-04 5.509051874991861553e+00
1.380829765218092263e-04 8.813627459740119718e+01 8.813602921540331181e+01 2.761278244914698696e-04 5.504043309115477456e+00
1.396835117988739626e-04 8.813539814456268573e+01 8.813514704293955049e+01 2.793280060806610596e-04 5.499034652149012103e+00
1.413025990599533599e-04 8.813450126368115889e+01 8.813424430915756602e+01 2.825652709124569940e-04 5.494025901874894480e+00
1.429404533431761061e-04 8.813358347881421651e+01 8.813332053501171970e+01 2.858400485799463138e-04 5.489017056022757579e+00
1.445972921792019463e-04 8.813264430293959606e+01 8.813237523030400666e+01 2.891527736500166482e-04 5.484008112268182522e+00
1.462733356201129868e-04 8.813168323769765777e+01 8.813140789342543258e+01 2.925038857208746290e-04 5.478999068231436453e+00
1.479688062686396383e-04 8.813069977312777326e+01 8.813041801109024220e+01 2.958938294802293295e-04 5.473989921476160703e+00
1.496839293077255632e-04 8.812969338739890190e+01 8.812940505806521685e+01 2.993230547641470953e-04 5.468980669508041181e+00
1.514189325304352018e-04 8.812866354653345979e+01 8.812836849689156793e+01 3.027920166165852479e-04 5.463971309773445029e+00
1.531740463702079740e-04 8.812760970412529105e+01 8.812730777760056355e+01 3.063011753496128480e-04 5.458961839658013737e+00
1.549495039314631646e-04 8.812653130105135801e+01 8.812622233742408184e+01 3.098509966043256183e-04 5.453952256485248284e+00
1.567455410205595065e-04 8.812542776517517495e+01 8.812511160049592718e+01 3.134419514124640264e-04 5.448942557515031204e+00
