# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.326233260505219675e+02 1.326200539452176201e+02 1.999800019997333795e-04 5.821622631844917350e+00
1.011591112223829728e-04 1.326217689072960582e+02 1.326191368541487350e+02 2.022977581832760541e-04 5.816615126951557357e+00
1.023316578330244966e-04 1.326201754732091729e+02 1.326180763747076412e+02 2.046423742725537011e-04 5.811607158306631327e+00
1.035177955630176228e-04 1.326185449028553478e+02 1.326168762718504865e+02 2.070141614763123497e-04 5.806598738295978279e+00
1.047176819485520245e-04 1.326168763311537475e+02 1.326155442277883765e+02 2.094134346075829226e-04 5.801589892133574899e+00
1.059314763518370031e-04 1.326151688728904787e+02 1.326140907519931602e+02 2.118405121253895179e-04 5.796580654292782242e+00
1.071593399822671198e-04 1.326134216222518774e+02 1.326125279053680686e+02 2.142957161769398083e-04 5.791571064328915774e+00
1.084014359178331018e-04 1.326116336523454606e+02 1.326108680495924546e+02 2.167793726403025999e-04 5.786561162784037649e+00
1.096579291267809898e-04 1.326098040147107326e+02 1.326091227964037955e+02 2.192918111675785128e-04 5.781550987746236991e+00
1.109289864895222780e-04 1.326079317388182233e+02 1.326073022644459058e+02 2.218333652285692595e-04 5.776540572415898467e+00
1.122147768207980290e-04 1.326060158315568742e+02 1.326054146751132521e+02 2.244043721549514021e-04 5.771529943781944283e+00
1.135154708920999033e-04 1.326040552767105112e+02 1.326034662536461042e+02 2.270051731849600921e-04 5.766519122297639299e+00
1.148312414543511137e-04 1.326020490344204461e+02 1.326014613601122676e+02 2.296361135085894041e-04 5.761508122309223268e+00
1.161622632608501891e-04 1.325999960406375635e+02 1.325994027600361278e+02 2.322975423133139818e-04 5.756496952941912326e+00
1.175087130904807617e-04 1.325978952065606222e+02 1.325972919516439106e+02 2.349898128303393684e-04 5.751485619171373465e+00
1.188707697711903309e-04 1.325957454180614832e+02 1.325951294871901496e+02 2.377132823813860615e-04 5.746474122875887325e+00
1.202486142037412301e-04 1.325935455350979453e+02 1.325929152504886019e+02 2.404683124260139629e-04 5.741462463745143907e+00
1.216424293857368039e-04 1.325912943911123136e+02 1.325906494184461906e+02 2.432552686094931291e-04 5.736450642429530511e+00
1.230524004359261579e-04 1.325889907924162117e+02 1.325883307895966539e+02 2.460745208112275753e-04 5.731438655065321797e+00
1.244787146187906256e-04 1.325866335175613528e+02 1.325859581345327172e+02 2.489264431937378481e-04 5.726426497697718609e+00
1.259215613694150942e-04 1.325842213166954195e+02 1.325835301952589305e+02 2.518114142522093635e-04 5.721414166278719016e+00
1.273811323186478520e-04 1.325817529109040720e+02 1.325810456845282204e+02 2.547298168646127152e-04 5.716401656664929831e+00
1.288576213185518003e-04 1.325792269915359896e+02 1.325785032851639187e+02 2.576820383424025126e-04 5.711388964615327524e+00
1.303512244681508938e-04 1.325766422195146106e+02 1.325759016493659033e+02 2.606684704818018248e-04 5.706376085788969377e+00
1.318621401394748458e-04 1.325739972246324214e+02 1.325732393980000552e+02 2.636895096156779473e-04 5.701363015742651363e+00
1.333905690039058638e-04 1.325712906048285049e+02 1.325705151198731357e+02 2.667455566660177873e-04 5.696349749928509176e+00
1.349367140588306430e-04 1.325685209254520203e+02 1.325677273709889903e+02 2.698370171970083421e-04 5.691336283691562414e+00
1.365007806546013845e-04 1.325656867185059866e+02 1.325648746737889212e+02 2.729643014687300768e-04 5.686322612267203702e+00
1.380829765218092263e-04 1.325627864818742694e+02 1.325619555163739562e+02 2.761278244914698696e-04 5.681308730778630967e+00
1.396835117988739626e-04 1.325598186785327641e+02 1.325589683517092112e+02 2.793280060806610596e-04 5.676294634234210434e+00
1.413025990599533599e-04 1.325567817357393778e+02 1.325559115968108586e+02 2.825652709124569940e-04 5.671280317524789893e+00
1.429404533431761061e-04 1.325536740442077530e+02 1.325527836319126891e+02 2.858400485799463138e-04 5.666265775420940010e+00
1.445972921792019463e-04 1.325504939572612670e+02 1.325495827996153082e+02 2.891527736500166482e-04 5.661251002570133473e+00
1.462733356201129868e-04 1.325472397899665680e+02 1.325463074040146410e+02 2.925038857208746290e-04 5.656235993493864633e+00
1.479688062686396383e-04 1.325439098182490625e+02 1.325429557098104851e+02 2.958938294802293295e-04 5.651220742584685652e+00
1.496839293077255632e-04 1.325405022779863486e+02 1.325395259413954818e+02 2.993230547641470953e-04 5.646205244103194687e+00
1.514189325304352018e-04 1.325370153640824071e+02 1.325360162819218317e+02 3.027920166165852479e-04 5.641189492174932596e+00
1.531740463702079740e-04 1.325334472295189130e+02 1.325324248723483720e+02 3.063011753496128480e-04 5.636173480787226353e+00
1.549495039314631646e-04 1.325297959843861122e+02 1.325287498104628980e+02 3.098509966043256183e-04 5.631157203785937426e+00
1.567455410205595065e-04 1.325260596948908471e+02 1.325249891498856698e+02 3.134419514124640264e-04 5.626140654872155089e+00
1.585623961771137158e-04 1.325222363823423279e+02 1.325211408990476230e+02 3.170745162587414656e-04 5.621123827598798250e+00
1.604003107056819902e-04 1.325183240221132621e+02 1.325172030201457574e+02 3.207491731438919663e-04 5.616106715367143565e+00
1.622595287078087002e-04 1.325143205425793553e+02 1.325131734280742251e+02 3.244664096484443775e-04 5.611089311423268278e+00
1.641402971144466361e-04 1.325102238240329200e+02 1.325090499893326523e+02 3.282267189972323958e-04 5.606071608854414023e+00
1.660428657187529582e-04 1.325060316975720127e+02 1.325048305209067507e+02 3.320306001246483034e-04 5.601053600585262693e+00
1.679674872092653225e-04 1.325017419439645323e+02 1.325005127891261338e+02 3.358785577406489791e-04 5.596035279374127924e+00
1.699144172034625999e-04 1.324973522924852034e+02 1.324960945084933428e+02 3.397711023975232372e-04 5.591016637809051559e+00
1.718839142817145534e-04 1.324928604197284017e+02 1.324915733404888272e+02 3.437087505574287316e-04 5.585997668303816610e+00
1.738762400216250527e-04 1.324882639483904825e+02 1.324869468923459124e+02 3.476920246607074268e-04 5.580978363093857197e+00
1.758916590327732731e-04 1.324835604460277807e+02 1.324822127158001024e+02 3.517214531949887954e-04 5.575958714232083224e+00
1.779304389918577296e-04 1.324787474237830622e+02 1.324773683058082838e+02 3.557975707650890365e-04 5.570938713584600244e+00
1.799928506782476454e-04 1.324738223350856288e+02 1.324724110992399631e+02 3.599209181637167787e-04 5.565918352826329851e+00
1.820791680099462359e-04 1.324687825743199028e+02 1.324673384735369552e+02 3.640920424429929100e-04 5.560897623436527049e+00
1.841896680799710861e-04 1.324636254754647950e+02 1.324621477453444811e+02 3.683114969867951061e-04 5.555876516694198131e+00
1.863246311931559835e-04 1.324583483107011546e+02 1.324568361691098914e+02 3.725798415839356222e-04 5.550855023673402222e+00
1.884843409033795474e-04 1.324529482889886367e+02 1.324514009356498434e+02 3.768976425021829200e-04 5.545833135238451561e+00
1.906690840512252085e-04 1.324474225546094033e+02 1.324458391706846498e+02 3.812654725631356933e-04 5.540810842038990103e+00
1.928791508020777693e-04 1.324417681856785123e+02 1.324401479333398299e+02 3.856839112179594859e-04 5.535788134504964653e+00
1.951148346846616412e-04 1.324359821926211680e+02 1.324343242146126727e+02 3.901535446239965256e-04 5.530765002841476097e+00
1.973764326300255292e-04 1.324300615166153818e+02 1.324283649358056607e+02 3.946749657222570142e-04 5.525741437023505398e+00
1.996642450109793374e-04 1.324240030279983671e+02 1.324222669469220648e+02 3.992487743158042342e-04 5.520717426790522353e+00
2.019785756819878484e-04 1.324178035246377476e+02 1.324160270250273470e+02 4.038755771490413322e-04 5.515692961640963787e+00
2.043197320195270594e-04 1.324114597302658751e+02 1.324096418725719104e+02 4.085559879879120844e-04 5.510668030826581187e+00
2.066880249629082160e-04 1.324049682927751235e+02 1.324031081156768437e+02 4.132906277010250777e-04 5.505642623346663100e+00
2.090837690555749911e-04 1.323983257824762347e+02 1.323964223023799889e+02 4.180801243417118758e-04 5.500616727942110984e+00
2.115072824868794756e-04 1.323915286903169886e+02 1.323895809008431854e+02 4.229251132310303941e-04 5.495590333089387158e+00
2.139588871343421563e-04 1.323845734260590064e+02 1.323825802975182171e+02 4.278262370417234553e-04 5.490563426994309104e+00
2.164389086064020347e-04 1.323774563164160725e+02 1.323754167952729404e+02 4.327841458831445626e-04 5.485535997585714085e+00
2.189476762856620634e-04 1.323701736031471796e+02 1.323680866114720800e+02 4.377994973871608101e-04 5.480508032508953242e+00
2.214855233726359179e-04 1.323627214411106934e+02 1.323605858760182343e+02 4.428729567950449105e-04 5.475479519119256899e+00
2.240527869300018224e-04 1.323550958962702566e+02 1.323529106293466100e+02 4.480051970453672368e-04 5.470450444474924012e+00
2.266498079273692845e-04 1.323472929436588288e+02 1.323450568203753619e+02 4.531968988628995334e-04 5.465420795330365955e+00
2.292769312865648647e-04 1.323393084652963694e+02 1.323370203044092364e+02 4.584487508485416253e-04 5.460390558128978888e+00
2.319345059274427543e-04 1.323311382480595739e+02 1.323287968409970290e+02 4.637614495702829451e-04 5.455359718995849150e+00
2.346228848142262321e-04 1.323227779815054532e+02 1.323203820917405551e+02 4.691356996552108020e-04 5.450328263730295220e+00
2.373424250023866149e-04 1.323142232556445776e+02 1.323117716180540810e+02 4.745722138825771044e-04 5.445296177798221393e+00
2.400934876860651764e-04 1.323054695586654645e+02 1.323029608788737050e+02 4.800717132779357848e-04 5.440263446324304475e+00
2.428764382460450548e-04 1.322965122746077782e+02 1.322939452283167725e+02 4.856349272083631814e-04 5.435230054083991291e+00
2.456916462982790305e-04 1.322873466809830347e+02 1.322847199132865512e+02 4.912625934787734090e-04 5.430195985495303468e+00
2.485394857429798422e-04 1.322779679463426703e+02 1.322752800710254348e+02 4.969554584293418929e-04 5.425161224610462796e+00
2.514203348142796828e-04 1.322683711277921930e+02 1.322656207266129229e+02 5.027142770340490468e-04 5.420125755107305210e+00
2.543345761304648361e-04 1.322585511684478377e+02 1.322557367904068144e+02 5.085398130003566160e-04 5.415089560280500258e+00
2.572825967447932359e-04 1.322485028948407262e+02 1.322456230554301442e+02 5.144328388700315953e-04 5.410052623032567176e+00
2.602647881969004482e-04 1.322382210142581016e+02 1.322352741946963590e+02 5.203941361211270435e-04 5.405014925864671582e+00
2.632815465648020189e-04 1.322277001120296802e+02 1.322246847584781904e+02 5.264244952711378493e-04 5.399976450867214339e+00
2.663332725174980963e-04 1.322169346487518453e+02 1.322138491715139423e+02 5.325247159813399026e-04 5.394937179710187714e+00
2.694203713681882413e-04 1.322059189574504217e+02 1.322027617301537816e+02 5.386956071623296956e-04 5.389897093633324587e+00
2.725432531281027707e-04 1.321946472406815758e+02 1.321914165994401742e+02 5.449379870807771449e-04 5.384856173435987436e+00
2.757023325609582747e-04 1.321831135675673465e+02 1.321798078101268459e+02 5.512526834674043221e-04 5.379814399466847696e+00
2.788980292380439777e-04 1.321713118707662602e+02 1.321679292556293888e+02 5.576405336262050530e-04 5.374771751613304005e+00
2.821307675939470740e-04 1.321592359433784338e+02 1.321557746889103839e+02 5.641023845449193727e-04 5.369728209290657084e+00
2.854009769829237591e-04 1.321468794357796810e+02 1.321433377192952037e+02 5.706390930067781241e-04 5.364683751431034153e+00
2.887090917359234400e-04 1.321342358523892813e+02 1.321306118092179815e+02 5.772515257035287567e-04 5.359638356472042453e+00
2.920555512182745244e-04 1.321212985483639386e+02 1.321175902708957892e+02 5.839405593497619526e-04 5.354592002345165191e+00
2.954407998880379709e-04 1.321080607262216233e+02 1.321042662629306221e+02 5.907070807985491607e-04 5.349544666463879494e+00
2.988652873550382482e-04 1.320945154323895281e+02 1.320906327868371477e+02 5.975519871584092542e-04 5.344496325711495466e+00
3.023294684405776131e-04 1.320806555536781559e+02 1.320766826834931180e+02 6.044761859116172141e-04 5.339446956428706592e+00
3.058338032378431388e-04 1.320664738136782432e+02 1.320624086295141808e+02 6.114805950338720762e-04 5.334396534400852374e+00
3.093787571730136510e-04 1.320519627690773632e+02 1.320478031335490527e+02 6.185661431153371536e-04 5.329345034844873652e+00
3.129648010670750265e-04 1.320371148058996198e+02 1.320328585324934636e+02 6.257337694830710732e-04 5.324292432395965058e+00
3.165924111983520412e-04 1.320219221356609296e+02 1.320175669876240931e+02 6.329844243248628540e-04 5.319238701093912169e+00
3.202620693657650080e-04 1.320063767914428752e+02 1.320019204806455662e+02 6.403190688144881583e-04 5.314183814369102699e+00
3.239742629528195514e-04 1.319904706238803271e+02 1.319859108096549960e+02 6.477386752384031937e-04 5.309127745028215273e+00
3.277294849923381931e-04 1.319741952970636305e+02 1.319695295850180514e+02 6.552442271238911225e-04 5.304070465239561827e+00
3.315282342319423150e-04 1.319575422843514900e+02 1.319527682251560634e+02 6.628367193686799481e-04 5.299011946518085381e+00
3.353710152002928996e-04 1.319405028640951798e+02 1.319356179522435468e+02 6.705171583720454355e-04 5.293952159710014094e+00
3.392583382740992125e-04 1.319230681152689613e+02 1.319180697878128967e+02 6.782865621674184688e-04 5.288891074977136952e+00
3.431907197459042598e-04 1.319052289130098643e+02 1.319001145482649520e+02 6.861459605565126780e-04 5.283828661780722413e+00
3.471686818926559680e-04 1.318869759240593851e+02 1.318817428402839482e+02 6.940963952449906568e-04 5.278764888865043581e+00
3.511927530450727588e-04 1.318682996021096301e+02 1.318629450561547003e+02 7.021389199796836253e-04 5.273699724240525910e+00
3.552634676578139260e-04 1.318491901830504673e+02 1.318437113689808768e+02 7.102746006873862216e-04 5.268633135166490788e+00
3.593813663804625697e-04 1.318296376801159511e+02 1.318240317278005875e+02 7.185045156152400836e-04 5.263565088133487002e+00
3.635469961293317630e-04 1.318096318789266661e+02 1.318038958526005047e+02 7.268297554727271449e-04 5.258495548845217193e+00
3.677609101601030626e-04 1.317891623324298394e+02 1.317832932292230907e+02 7.352514235752898855e-04 5.253424482200020229e+00
3.720236681413065759e-04 1.317682183557306814e+02 1.317622131041682110e+02 7.437706359895959914e-04 5.248351852271927243e+00
3.763358362286532656e-04 1.317467890208172889e+02 1.317406444792845264e+02 7.523885216804686738e-04 5.243277622291264706e+00
3.806979871402283821e-04 1.317248631511733663e+02 1.317185761063504685e+02 7.611062226594977193e-04 5.238201754624797424e+00
3.851107002325568655e-04 1.317024293162799893e+02 1.316959964815422666e+02 7.699248941353541457e-04 5.233124210755402572e+00
3.895745615775500948e-04 1.316794758260013509e+02 1.316728938397864681e+02 7.788457046658246209e-04 5.228044951261259676e+00
3.940901640403447737e-04 1.316559907248563377e+02 1.316492561489959314e+02 7.878698363115875427e-04 5.222963935794551205e+00
3.986581073580438726e-04 1.316319617861691995e+02 1.316250711041862758e+02 7.969984847917480205e-04 5.217881123059656012e+00
4.032789982193705223e-04 1.316073765061014740e+02 1.316003261214715394e+02 8.062328596411544182e-04 5.212796470790819647e+00
4.079534503452448896e-04 1.315822220975602193e+02 1.315750083319359192e+02 8.155741843695136963e-04 5.207709935729306849e+00
4.126820845702952015e-04 1.315564854839823283e+02 1.315491045753810226e+02 8.250236966223281057e-04 5.202621473599997159e+00
4.174655289253134888e-04 1.315301532929910877e+02 1.315226013939447114e+02 8.345826483436727481e-04 5.197531039087436966e+00
4.223044187206672164e-04 1.315032118499246963e+02 1.314954850255914494e+02 8.442523059408347120e-04 5.192438585811316010e+00
4.271993966306776428e-04 1.314756471712338737e+02 1.314677413974697799e+02 8.540339504508355755e-04 5.187344066301359469e+00
4.321511127789761839e-04 1.314474449577451480e+02 1.314393561191367326e+02 8.639288777088571184e-04 5.182247431971629403e+00
4.371602248248502198e-04 1.314185905877894243e+02 1.314103144756452650e+02 8.739383985185937695e-04 5.177148633094203589e+00
4.422273980505897289e-04 1.313890691101937307e+02 1.313806014204956227e+02 8.840638388245508714e-04 5.172047618772243283e+00
4.473533054498462949e-04 1.313588652371322496e+02 1.313502015684429125e+02 8.943065398863129416e-04 5.166944336912403735e+00
4.525386278170166862e-04 1.313279633368365182e+02 1.313190991881663194e+02 9.046678584548037199e-04 5.161838734196599887e+00
4.577840538376616304e-04 1.312963474261605654e+02 1.312872781947900194e+02 9.151491669505586049e-04 5.156730756053086395e+00
4.630902801799736631e-04 1.312640011630013248e+02 1.312547221422593964e+02 9.257518536440346307e-04 5.151620346626861746e+00
4.684580115873045137e-04 1.312309078385696637e+02 1.312214142155678758e+02 9.364773228379794524e-04 5.146507448749355618e+00
4.738879609717650920e-04 1.311970503695117429e+02 1.311873372228322978e+02 9.473269950518823247e-04 5.141392003907395925e+00
4.793808495089107069e-04 1.311624112898772125e+02 1.311524735872152405e+02 9.583023072085320110e-04 5.136273952211436011e+00
4.849374067335233355e-04 1.311269727429337308e+02 1.311168053386924726e+02 9.694047128227027644e-04 5.131153232363020678e+00
4.905583706365045484e-04 1.310907164728237717e+02 1.310803141056616994e+02 9.806356821919952685e-04 5.126029781621470605e+00
4.962444877628913436e-04 1.310536238160636628e+02 1.310429811063936540e+02 9.919967025898547650e-04 5.120903535769779857e+00
5.019965133110079530e-04 1.310156756928800235e+02 1.310047871403199053e+02 1.003489278460790004e-03 5.115774429079685603e+00
5.078152112327670659e-04 1.309768525983862162e+02 1.309657125791579233e+02 1.015114931617820552e-03 5.110642394275906497e+00
5.137013543351339135e-04 1.309371345935902298e+02 1.309257373578705597e+02 1.026875201442176535e-03 5.105507362499527524e+00
5.196557243827657369e-04 1.308965012962392791e+02 1.308848409654572151e+02 1.038771645085271840e-03 5.100369263270493114e+00
5.256791122018419265e-04 1.308549318714929370e+02 1.308430024355770058e+02 1.050805837672984288e-03 5.095228024449220072e+00
5.317723177850966487e-04 1.308124050224278392e+02 1.308002003369983015e+02 1.062979372512260975e-03 5.090083572197269035e+00
5.379361503980697925e-04 1.307688989803669415e+02 1.307564127638777052e+02 1.075293861300079820e-03 5.084935830937082457e+00
5.441714286865887004e-04 1.307243914950384465e+02 1.307116173258623348e+02 1.087750934334789834e-03 5.079784723310752703e+00
5.504789807854967333e-04 1.306788598245550759e+02 1.306657911380157486e+02 1.100352240729861797e-03 5.074630170137798046e+00
5.568596444286409188e-04 1.306322807252174698e+02 1.306189108105654668e+02 1.113099448630070366e-03 5.069472090371911044e+00
5.633142670601351629e-04 1.305846304411396090e+02 1.305709524384718918e+02 1.125994245430138188e-03 5.064310401056686395e+00
5.698437059469136636e-04 1.305358846936898374e+02 1.305218915908139365e+02 1.139038337995871945e-03 5.059145017280260781e+00
5.764488282925873171e-04 1.304860186707539640e+02 1.304717032999929813e+02 1.152233452887810273e-03 5.053975852128865576e+00
5.831305113526218760e-04 1.304350070158120047e+02 1.304203620507534822e+02 1.165581336587420865e-03 5.048802816639264890e+00
5.898896425508493501e-04 1.303828238168316318e+02 1.303678417690164224e+02 1.179083755725869294e-03 5.043625819750027439e+00
5.967271195973310833e-04 1.303294425949753474e+02 1.303141158105278237e+02 1.192742497315388414e-03 5.038444768251634009e+00
6.036438506075863814e-04 1.302748362931206714e+02 1.302591569493198449e+02 1.206559368983281706e-03 5.033259566735372559e+00
6.106407542232036075e-04 1.302189772641941659e+02 1.302029373659835301e+02 1.220536199208584888e-03 5.028070117540993422e+00
6.177187597338488134e-04 1.301618372593144102e+02 1.301454286357516708e+02 1.234674837561417415e-03 5.022876320703091757e+00
6.248788072006888211e-04 1.301033874157484718e+02 1.300866017163947390e+02 1.248977154945055124e-03 5.017678073896201241e+00
6.321218475812448011e-04 1.300435982446782361e+02 1.300264269359238085e+02 1.263445043840752402e-03 5.012475272378535074e+00
6.394488428556943443e-04 1.299824396187761124e+02 1.299648739801059207e+02 1.278080418555345996e-03 5.007267808934375175e+00
6.468607661546327617e-04 1.299198807595921892e+02 1.299019118797880026e+02 1.292885215471664510e-03 5.002055573815050060e+00
6.543586018883235361e-04 1.298558902247515618e+02 1.298375089980317796e+02 1.307861393301793700e-03 4.996838454678479202e+00
6.619433458774394430e-04 1.297904358949616324e+02 1.297716330170574963e+02 1.323010933343203837e-03 4.991616336527235909e+00
6.696160054853222054e-04 1.297234849608310867e+02 1.297042509250003661e+02 1.338335839737787511e-03 4.986389101645108290e+00
6.773775997517752102e-04 1.296550039095006639e+02 1.296353290024773344e+02 1.353838139733838652e-03 4.981156629532100588e+00
6.852291595284064167e-04 1.295849585110871374e+02 1.295648328089670258e+02 1.369519883950999018e-03 4.975918796837849101e+00
6.931717276155407569e-04 1.295133138049402248e+02 1.294927271690047235e+02 1.385383146648211166e-03 4.970675477293409195e+00
7.012063589007183975e-04 1.294400340857176559e+02 1.294189761581910716e+02 1.401430025994707639e-03 4.965426541641359215e+00
7.093341204987996815e-04 1.293650828892745608e+02 1.293435430890200450e+02 1.417662644344072111e-03 4.960171857564207087e+00
7.175560918936927952e-04 1.292884229783752232e+02 1.292663904965254176e+02 1.434083148511403538e-03 4.954911289611015235e+00
7.258733650817253023e-04 1.292100163282251799e+02 1.291874801237509018e+02 1.450693710053622531e-03 4.949644699122243807e+00
