# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.323532830713043325e+02 1.323500034497384092e+02 1.999800019997333795e-04 5.820737388570395687e+00
1.011591112223829728e-04 1.323517223511147449e+02 1.323490842521209458e+02 2.022977581832760541e-04 5.815729870636642040e+00
1.023316578330244966e-04 1.323501252567990605e+02 1.323480213368099783e+02 2.046423742725537011e-04 5.810721886912345369e+00
1.035177955630176228e-04 1.323484909410165926e+02 1.323468184774264387e+02 2.070141614763123497e-04 5.805713449836840567e+00
1.047176819485520245e-04 1.323468185367067917e+02 1.323454833738460650e+02 2.094134346075829226e-04 5.800704584733299640e+00
1.059314763518370031e-04 1.323451071566301778e+02 1.323440265596983636e+02 2.118405121253895179e-04 5.795695326224477917e+00
1.071593399822671198e-04 1.323433558929004619e+02 1.323424601236081628e+02 2.142957161769398083e-04 5.790685714037151932e+00
1.084014359178331018e-04 1.323415638165045891e+02 1.323407964556654122e+02 2.167793726403025999e-04 5.785675788889121485e+00
1.096579291267809898e-04 1.323397299768127198e+02 1.323390471942942668e+02 2.192918111675785128e-04 5.780665589033557872e+00
1.109289864895222780e-04 1.323378534010753356e+02 1.323372224813941500e+02 2.218333652285692595e-04 5.775655147814700463e+00
1.122147768207980290e-04 1.323359330939107679e+02 1.323353305572562704e+02 2.244043721549514021e-04 5.770644492338349529e+00
1.135154708920999033e-04 1.323339680367786571e+02 1.323333776614320243e+02 2.270051731849600921e-04 5.765633643146268916e+00
1.148312414543511137e-04 1.323319571874431233e+02 1.323313681640152311e+02 2.296361135085894041e-04 5.760622614646671025e+00
1.161622632608501891e-04 1.323298994794229202e+02 1.323293048368948917e+02 2.322975423133139818e-04 5.755611416004075664e+00
1.175087130904807617e-04 1.323277938214279743e+02 1.323271891817503558e+02 2.349898128303393684e-04 5.750600052215427027e+00
1.188707697711903309e-04 1.323256390967842151e+02 1.323250217521182321e+02 2.377132823813860615e-04 5.745588525166835936e+00
1.202486142037412301e-04 1.323234341628443644e+02 1.323228024315584435e+02 2.404683124260139629e-04 5.740576834546308405e+00
1.216424293857368039e-04 1.323211778503859080e+02 1.323205313973984403e+02 2.432552686094931291e-04 5.735564981006723073e+00
1.230524004359261579e-04 1.323188689629933776e+02 1.323182074454273049e+02 2.460745208112275753e-04 5.730552960667234075e+00
1.244787146187906256e-04 1.323165062764291235e+02 1.323158293434305222e+02 2.489264431937378481e-04 5.725540769555530929e+00
1.259215613694150942e-04 1.323140885379867768e+02 1.323133958305398608e+02 2.518114142522093635e-04 5.720528403605684709e+00
1.273811323186478520e-04 1.323116144658319229e+02 1.323109056165699542e+02 2.547298168646127152e-04 5.715515858655962234e+00
1.288576213185518003e-04 1.323090827483262899e+02 1.323083573813371459e+02 2.576820383424025126e-04 5.710503130446569209e+00
1.303512244681508938e-04 1.323064920433367888e+02 1.323057497739654025e+02 2.606684704818018248e-04 5.705490214617357836e+00
1.318621401394748458e-04 1.323038409775291200e+02 1.323030814121741514e+02 2.636895096156779473e-04 5.700477106705467811e+00
1.333905690039058638e-04 1.323011281456439860e+02 1.323003508815503437e+02 2.667455566660177873e-04 5.695463802142921139e+00
1.349367140588306430e-04 1.322983521097576727e+02 1.322975567348042603e+02 2.698370171970083421e-04 5.690450296254158324e+00
1.365007806546013845e-04 1.322955113985250364e+02 1.322946974910078950e+02 2.729643014687300768e-04 5.685436584253510617e+00
1.380829765218092263e-04 1.322926045064056098e+02 1.322917716348149497e+02 2.761278244914698696e-04 5.680422661242621629e+00
1.396835117988739626e-04 1.322896298928702379e+02 1.322887776156640598e+02 2.793280060806610596e-04 5.675408522207805007e+00
1.413025990599533599e-04 1.322865859815929070e+02 1.322857138469634606e+02 2.825652709124569940e-04 5.670394162017339035e+00
1.429404533431761061e-04 1.322834711596200350e+02 1.322825787052564692e+02 2.858400485799463138e-04 5.665379575418699076e+00
1.445972921792019463e-04 1.322802837765229924e+02 1.322793705293677533e+02 2.891527736500166482e-04 5.660364757035726058e+00
1.462733356201129868e-04 1.322770221435307292e+02 1.322760876195307844e+02 2.925038857208746290e-04 5.655349701365730120e+00
1.479688062686396383e-04 1.322736845326422213e+02 1.322727282364938048e+02 2.958938294802293295e-04 5.650334402776515219e+00
1.496839293077255632e-04 1.322702691757191928e+02 1.322692906006074622e+02 2.993230547641470953e-04 5.645318855503355771e+00
1.514189325304352018e-04 1.322667742635561581e+02 1.322657728908886554e+02 3.027920166165852479e-04 5.640303053645878251e+00
1.531740463702079740e-04 1.322631979449319033e+02 1.322621732440657922e+02 3.063011753496128480e-04 5.635286991164888626e+00
1.549495039314631646e-04 1.322595383256371804e+02 1.322584897535997470e+02 3.098509966043256183e-04 5.630270661879114513e+00
1.567455410205595065e-04 1.322557934674801743e+02 1.322547204686843259e+02 3.134419514124640264e-04 5.625254059461876288e+00
1.585623961771137158e-04 1.322519613872705406e+02 1.322508633932217776e+02 3.170745162587414656e-04 5.620237177437673814e+00
1.604003107056819902e-04 1.322480400557787448e+02 1.322469164847770742e+02 3.207491731438919663e-04 5.615220009178706562e+00
1.622595287078087002e-04 1.322440273966720952e+02 1.322428776535066106e+02 3.244664096484443775e-04 5.610202547901295134e+00
1.641402971144466361e-04 1.322399212854269877e+02 1.322387447610624349e+02 3.282267189972323958e-04 5.605184786662230856e+00
1.660428657187529582e-04 1.322357195482146608e+02 1.322345156194725462e+02 3.320306001246483034e-04 5.600166718355036544e+00
1.679674872092653225e-04 1.322314199607636453e+02 1.322301879899950166e+02 3.358785577406489791e-04 5.595148335706139342e+00
1.699144172034625999e-04 1.322270202471945595e+02 1.322257595819448852e+02 3.397711023975232372e-04 5.590129631270952970e+00
1.718839142817145534e-04 1.322225180788285002e+02 1.322212280514958422e+02 3.437087505574287316e-04 5.585110597429869372e+00
1.738762400216250527e-04 1.322179110729689171e+02 1.322165910004540592e+02 3.476920246607074268e-04 5.580091226384157110e+00
1.758916590327732731e-04 1.322131967916551787e+02 1.322118459750024897e+02 3.517214531949887954e-04 5.575071510151761167e+00
1.779304389918577296e-04 1.322083727403876594e+02 1.322069904644202154e+02 3.557975707650890365e-04 5.570051440563008605e+00
1.799928506782476454e-04 1.322034363668240076e+02 1.322020218997677716e+02 3.599209181637167787e-04 5.565031009256209416e+00
1.820791680099462359e-04 1.321983850594447745e+02 1.321969376525460120e+02 3.640920424429929100e-04 5.560010207673151683e+00
1.841896680799710861e-04 1.321932161461911903e+02 1.321917350333235959e+02 3.683114969867951061e-04 5.554989027054502593e+00
1.863246311931559835e-04 1.321879268930681803e+02 1.321864112903330692e+02 3.725798415839356222e-04 5.549967458435091316e+00
1.884843409033795474e-04 1.321825145027185613e+02 1.321809636080339203e+02 3.768976425021829200e-04 5.544945492639081763e+00
1.906690840512252085e-04 1.321769761129641552e+02 1.321753891056449106e+02 3.812654725631356933e-04 5.539923120275035195e+00
1.928791508020777693e-04 1.321713087953122567e+02 1.321696848356418172e+02 3.856839112179594859e-04 5.534900331730861822e+00
