# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.323157313974496958e+02 1.323124619594527758e+02 1.999800019997333795e-04 5.820614182114522528e+00
1.011591112223829728e-04 1.323141755233843071e+02 1.323115456160258248e+02 2.022977581832760541e-04 5.815606672693435897e+00
1.023316578330244966e-04 1.323125833881197764e+02 1.323104860011512471e+02 2.046423742725537011e-04 5.810598698812886376e+00
1.035177955630176228e-04 1.323109541469454769e+02 1.323092868767279811e+02 2.070141614763123497e-04 5.805590272877308777e+00
1.047176819485520245e-04 1.323092869354915706e+02 1.323079559187185055e+02 2.094134346075829226e-04 5.800581420138616551e+00
1.059314763518370031e-04 1.323075808692721864e+02 1.323065036280403035e+02 2.118405121253895179e-04 5.795572175122067016e+00
1.071593399822671198e-04 1.323058350432188206e+02 1.323049420557782980e+02 2.142957161769398083e-04 5.790562577442534220e+00
1.084014359178331018e-04 1.323040485312019428e+02 1.323032835535471179e+02 2.167793726403025999e-04 5.785552667703121266e+00
1.096579291267809898e-04 1.323022203855412329e+02 1.323015397236309809e+02 2.192918111675785128e-04 5.780542484049262519e+00
1.109289864895222780e-04 1.323003496365066098e+02 1.322997206764361522e+02 2.218333652285692595e-04 5.775532059731310675e+00
1.122147768207980290e-04 1.322984352918048785e+02 1.322978346266662584e+02 2.244043721549514021e-04 5.770521421778794569e+00
1.135154708920999033e-04 1.322964763360568554e+02 1.322958877944973324e+02 2.270051731849600921e-04 5.765510590675727798e+00
1.148312414543511137e-04 1.322944717302610513e+02 1.322938845364529641e+02 2.296361135085894041e-04 5.760499580789888441e+00
1.161622632608501891e-04 1.322924204112455868e+02 1.322918276158140714e+02 2.322975423133139818e-04 5.755488401260162590e+00
1.175087130904807617e-04 1.322903212911066646e+02 1.322897185295960298e+02 2.349898128303393684e-04 5.750477057069626419e+00
1.188707697711903309e-04 1.322881732566353890e+02 1.322875578296146557e+02 2.377132823813860615e-04 5.745465550099299712e+00
1.202486142037412301e-04 1.322859751687302605e+02 1.322853453997898612e+02 2.404683124260139629e-04 5.740453880038312029e+00
