# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.822745970422103312e+01 8.822649449288378776e+01 1.999800019997333795e-04 5.644612455341155410e+00
1.011591112223829728e-04 8.822700037585386212e+01 8.822622396568253578e+01 2.022977581832760541e-04 5.639606622010288284e+00
1.023316578330244966e-04 8.822653033967002045e+01 8.822591114004478641e+01 2.046423742725537011e-04 5.634600586293901259e+00
1.035177955630176228e-04 8.822604934610110661e+01 8.822555712607703526e+01 2.070141614763123497e-04 5.629594353721937949e+00
1.047176819485520245e-04 8.822555713976441893e+01 8.822516418938781158e+01 2.094134346075829226e-04 5.624587935512961323e+00
1.059314763518370031e-04 8.822505345932806620e+01 8.822473542958820758e+01 2.118405121253895179e-04 5.619581346991716408e+00
1.071593399822671198e-04 8.822453803737158751e+01 8.822427440396943155e+01 2.142957161769398083e-04 5.614574605736805779e+00
1.084014359178331018e-04 8.822401060024455433e+01 8.822378475859535740e+01 2.167793726403025999e-04 5.609567729764814992e+00
1.096579291267809898e-04 8.822347086792230186e+01 8.822326991836088439e+01 2.192918111675785128e-04 5.604560736004656540e+00
1.109289864895222780e-04 8.822291855385641668e+01 8.822273286776814416e+01 2.218333652285692595e-04 5.599553639218427747e+00
1.122147768207980290e-04 8.822235336482368950e+01 8.822217603169313804e+01 2.244043721549514021e-04 5.594546451414437627e+00
1.135154708920999033e-04 8.822177500077054901e+01 8.822160124619529142e+01 2.270051731849600921e-04 5.589539181703469417e+00
1.148312414543511137e-04 8.822118315465421290e+01 8.822100979714021207e+01 2.296361135085894041e-04 5.584531836488847212e+00
1.161622632608501891e-04 8.822057751227960409e+01 8.822040250001937522e+01 2.322975423133139818e-04 5.579524419859310136e+00
1.175087130904807617e-04 8.821995775213372326e+01 8.821977979647367363e+01 2.349898128303393684e-04 5.574516934064126517e+00
1.188707697711903309e-04 8.821932354521456432e+01 8.821914184907583945e+01 2.377132823813860615e-04 5.569509379979647790e+00
1.202486142037412301e-04 8.821867455485744358e+01 8.821848862319440343e+01 2.404683124260139629e-04 5.564501757512284819e+00
1.216424293857368039e-04 8.821801043655635510e+01 8.821782017065871173e+01 2.432552686094931291e-04 5.559494066994956185e+00
1.230524004359261579e-04 8.821733083778198647e+01 8.821713613663997933e+01 2.460745208112275753e-04 5.554486306759487846e+00
1.244787146187906256e-04 8.821663539779434871e+01 8.821643615804541128e+01 2.489264431937378481e-04 5.549478475097855856e+00
1.259215613694150942e-04 8.821592374745267762e+01 8.821571986332664039e+01 2.518114142522093635e-04 5.544470570261254672e+00
1.273811323186478520e-04 8.821519550901916773e+01 8.821498687228229585e+01 2.547298168646127152e-04 5.539462590459124591e+00
1.288576213185518003e-04 8.821445029596013399e+01 8.821423679585741695e+01 2.576820383424025126e-04 5.534454533858175651e+00
1.303512244681508938e-04 8.821368771273976961e+01 8.821346923593701206e+01 2.606684704818018248e-04 5.529446398581373323e+00
1.318621401394748458e-04 8.821290735461221288e+01 8.821268378513565267e+01 2.636895096156779473e-04 5.524438182706912670e+00
1.333905690039058638e-04 8.821210880740709115e+01 8.821188002658148264e+01 2.667455566660177873e-04 5.519429884267154307e+00
1.349367140588306430e-04 8.821129164730994887e+01 8.821105753369656099e+01 2.698370171970083421e-04 5.514421501247553259e+00
1.365007806546013845e-04 8.821045544063825616e+01 8.821021586997007091e+01 2.729643014687300768e-04 5.509413031585543408e+00
1.380829765218092263e-04 8.820959974361181821e+01 8.820935458872810386e+01 2.761278244914698696e-04 5.504404473169412171e+00
1.396835117988739626e-04 8.820872410211848091e+01 8.820847323289684994e+01 2.793280060806610596e-04 5.499395823837139652e+00
1.413025990599533599e-04 8.820782805147324268e+01 8.820757133476162437e+01 2.825652709124569940e-04 5.494387081375212034e+00
1.429404533431761061e-04 8.820691111617307456e+01 8.820664841571856130e+01 2.858400485799463138e-04 5.489378243517410105e+00
1.445972921792019463e-04 8.820597280964500442e+01 8.820570398602217210e+01 2.891527736500166482e-04 5.484369307943563143e+00
1.462733356201129868e-04 8.820501263398921310e+01 8.820473754452618209e+01 2.925038857208746290e-04 5.479360272278282373e+00
1.479688062686396383e-04 8.820403007971570730e+01 8.820374857841851224e+01 2.958938294802293295e-04 5.474351134089658011e+00
1.496839293077255632e-04 8.820302462547445543e+01 8.820273656295026399e+01 2.993230547641470953e-04 5.469341890887926994e+00
1.514189325304352018e-04 8.820199573778084812e+01 8.820170096115813863e+01 3.027920166165852479e-04 5.464332540124108739e+00
1.531740463702079740e-04 8.820094287073254691e+01 8.820064122358115810e+01 3.063011753496128480e-04 5.459323079188615147e+00
1.549495039314631646e-04 8.819986546572185659e+01 8.819955678796978304e+01 3.098509966043256183e-04 5.454313505409821516e+00
1.567455410205595065e-04 8.819876295114021048e+01 8.819844707898896274e+01 3.134419514124640264e-04 5.449303816052599281e+00
1.585623961771137158e-04 8.819763474207626075e+01 8.819731150791430707e+01 3.170745162587414656e-04 5.444294008316831857e+00
1.604003107056819902e-04 8.819648024000645137e+01 8.819614947232066982e+01 3.207491731438919663e-04 5.439284079335873656e+00
1.622595287078087002e-04 8.819529883248011970e+01 8.819496035576487714e+01 3.244664096484443775e-04 5.434274026174993111e+00
1.641402971144466361e-04 8.819408989279421007e+01 8.819374352745903423e+01 3.282267189972323958e-04 5.429263845829762403e+00
1.660428657187529582e-04 8.819285277966382353e+01 8.819249834193809079e+01 3.320306001246483034e-04 5.424253535224420553e+00
1.679674872092653225e-04 8.819158683688307576e+01 8.819122413871905053e+01 3.358785577406489791e-04 5.419243091210193874e+00
1.699144172034625999e-04 8.819029139297877862e+01 8.818992024195235047e+01 3.397711023975232372e-04 5.414232510563580902e+00
1.718839142817145534e-04 8.818896576085583661e+01 8.818858596006455741e+01 3.437087505574287316e-04 5.409221789984585804e+00
1.738762400216250527e-04 8.818760923743496960e+01 8.818722058539434272e+01 3.476920246607074268e-04 5.404210926094928702e+00
1.758916590327732731e-04 8.818622110328112740e+01 8.818582339381818258e+01 3.517214531949887954e-04 5.399199915436192931e+00
1.779304389918577296e-04 8.818480062222477045e+01 8.818439364436905237e+01 3.557975707650890365e-04 5.394188754467950098e+00
1.799928506782476454e-04 8.818334704097289034e+01 8.818293057884494601e+01 3.599209181637167787e-04 5.389177439565822958e+00
1.820791680099462359e-04 8.818185958871205798e+01 8.818143342140970731e+01 3.640920424429929100e-04 5.384165967019516330e+00
1.841896680799710861e-04 8.818033747670169475e+01 8.817990137818337359e+01 3.683114969867951061e-04 5.379154333030790269e+00
1.863246311931559835e-04 8.817877989785837656e+01 8.817833363682386505e+01 3.725798415839356222e-04 5.374142533711397718e+00
1.884843409033795474e-04 8.817718602633067349e+01 8.817672936609864109e+01 3.768976425021829200e-04 5.369130565080963535e+00
