# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 1.304281281468070404e+02 1.304250214961210474e+02 1.999800019997333795e-04 5.814374348586093255e+00
1.011591112223829728e-04 1.304266497390996733e+02 1.304241507779784968e+02 2.022977581832760541e-04 5.809366947564107875e+00
1.023316578330244966e-04 1.304251368756492298e+02 1.304231439219095421e+02 2.046423742725537011e-04 5.804359099032669000e+00
1.035177955630176228e-04 1.304235887538048075e+02 1.304220045024818546e+02 2.070141614763123497e-04 5.799350814951898414e+00
1.047176819485520245e-04 1.304220045522347675e+02 1.304207398134453229e+02 2.094134346075829226e-04 5.794342119666433533e+00
1.059314763518370031e-04 1.304203834304940983e+02 1.304193598328550081e+02 2.118405121253895179e-04 5.789333046460094501e+00
1.071593399822671198e-04 1.304187245285789345e+02 1.304178760117586364e+02 2.142957161769398083e-04 5.784323633522924446e+00
1.084014359178331018e-04 1.304170269664733723e+02 1.304163000867795859e+02 2.167793726403025999e-04 5.779313919997610682e+00
1.096579291267809898e-04 1.304152898436845476e+02 1.304146430825288689e+02 2.192918111675785128e-04 5.774303942657762256e+00
1.109289864895222780e-04 1.304135122387669128e+02 1.304129146060274138e+02 2.218333652285692595e-04 5.769293733558344961e+00
1.122147768207980290e-04 1.304116932088359135e+02 1.304111224629852472e+02 2.244043721549514021e-04 5.764283318757714270e+00
1.135154708920999033e-04 1.304098317890705800e+02 1.304092725638946035e+02 2.270051731849600921e-04 5.759272718004631919e+00
1.148312414543511137e-04 1.304079269922032722e+02 1.304073690483860446e+02 2.296361135085894041e-04 5.754261945152074453e+00
1.161622632608501891e-04 1.304059778080001593e+02 1.304054145421731334e+02 2.322975423133139818e-04 5.749251009012602331e+00
1.175087130904807617e-04 1.304039832027272610e+02 1.304034104677494099e+02 2.349898128303393684e-04 5.744239914392776036e+00
1.188707697711903309e-04 1.304019421186048930e+02 1.304013573494679292e+02 2.377132823813860615e-04 5.739228663108938200e+00
1.202486142037412301e-04 1.303998534732506869e+02 1.303992550770379637e+02 2.404683124260139629e-04 5.734217254864574009e+00
1.216424293857368039e-04 1.303977161591081142e+02 1.303971038184478175e+02 2.432552686094931291e-04 5.729205690290694264e+00
1.230524004359261579e-04 1.303955290428624210e+02 1.303949024329998565e+02 2.460745208112275753e-04 5.724193965660358430e+00
1.244787146187906256e-04 1.303932909648434872e+02 1.303926497534700388e+02 2.489264431937378481e-04 5.719182077158761146e+00
1.259215613694150942e-04 1.303910007384145047e+02 1.303903445854923575e+02 2.518114142522093635e-04 5.714170020881167211e+00
1.273811323186478520e-04 1.303886571493465851e+02 1.303879857069286743e+02 2.547298168646127152e-04 5.709157792830801270e+00
1.288576213185518003e-04 1.303862589551793576e+02 1.303855718672265311e+02 2.576820383424025126e-04 5.704145388916696646e+00
1.303512244681508938e-04 1.303838048845657909e+02 1.303831017867588287e+02 2.606684704818018248e-04 5.699132804951476672e+00
1.318621401394748458e-04 1.303812936366030328e+02 1.303805741561509990e+02 2.636895096156779473e-04 5.694120036649102268e+00
1.333905690039058638e-04 1.303787238801471631e+02 1.303779876355907277e+02 2.667455566660177873e-04 5.689107079622552021e+00
1.349367140588306430e-04 1.303760942531129672e+02 1.303753408541230954e+02 2.698370171970083421e-04 5.684093929381459631e+00
1.365007806546013845e-04 1.303734033617562034e+02 1.303726324089288937e+02 2.729643014687300768e-04 5.679080581329683852e+00
1.380829765218092263e-04 1.303706497799410897e+02 1.303698608645869967e+02 2.761278244914698696e-04 5.674067030762839359e+00
1.396835117988739626e-04 1.303678320483887205e+02 1.303670247523178034e+02 2.793280060806610596e-04 5.669053272865745896e+00
1.413025990599533599e-04 1.303649486739112149e+02 1.303641225692120997e+02 2.825652709124569940e-04 5.664039302709840129e+00
1.429404533431761061e-04 1.303619981286245206e+02 1.303611527774404806e+02 2.858400485799463138e-04 5.659025115250513771e+00
