U,W,L,N,nmax,boundary,g,n_realizations_used,source
2.0,3.0,8,8,4,periodic,0.3913913913913913,232,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,4.0,8,8,4,periodic,0.26126126126126126,210,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,5.0,8,8,4,periodic,0.13113113113113112,199,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,6.0,8,8,4,periodic,0.15115115115115116,181,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,7.0,8,8,4,periodic,0.12112112112112118,164,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,8.0,8,8,4,periodic,0.0760760760760762,167,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,9.0,8,8,4,periodic,0.031031031031031126,137,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,10.0,8,8,4,periodic,0.02102102102102107,151,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,11.0,8,8,4,periodic,-0.029029029029029377,140,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,12.0,8,8,4,periodic,0.026026026026026064,137,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,13.0,8,8,4,periodic,-0.039039039039039374,129,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,14.0,8,8,4,periodic,0.0010010010010011274,133,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
2.0,15.0,8,8,4,periodic,0.02102102102102107,127,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,0.5,8,8,2,periodic,0.6416416416416415,285,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,1.0,8,8,2,periodic,1.0920920920920922,217,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,2.0,8,8,2,periodic,1.0320320320320322,241,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,3.0,8,8,2,periodic,0.9019019019019021,270,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,4.0,8,8,2,periodic,0.5665665665665665,256,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,5.0,8,8,2,periodic,0.39139139139139134,220,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
3.0,6.0,8,8,2,periodic,0.2762762762762762,178,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L8_allU_epsilon0p03/thouless_summary.csv
