U,W,L,N,nmax,boundary,g,n_realizations_used,source
1.0,9.0,7,7,3,periodic,0.12612612612612614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,10.0,7,7,3,periodic,0.12612612612612614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,11.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,12.0,7,7,3,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,13.0,7,7,3,periodic,0.05105105105105112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,14.0,7,7,3,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,15.0,7,7,3,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,0.5,7,7,4,periodic,1.1771771771771773,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,1.0,7,7,4,periodic,1.1921921921921923,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,2.0,7,7,4,periodic,1.2672672672672673,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,3.0,7,7,4,periodic,0.9969969969969972,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,4.0,7,7,4,periodic,0.4464464464464464,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,5.0,7,7,4,periodic,0.3363363363363363,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,6.0,7,7,4,periodic,0.25625625625625625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,7.0,7,7,4,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,8.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,9.0,7,7,4,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,10.0,7,7,4,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,11.0,7,7,4,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,12.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,13.0,7,7,4,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,14.0,7,7,4,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
1.0,15.0,7,7,4,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,0.5,7,7,2,periodic,0.8418418418418421,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,1.0,7,7,2,periodic,1.0820820820820822,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,2.0,7,7,2,periodic,1.2572572572572573,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,3.0,7,7,2,periodic,1.0070070070070072,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,4.0,7,7,2,periodic,0.4764764764764764,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,5.0,7,7,2,periodic,0.3663663663663663,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,6.0,7,7,2,periodic,0.2762762762762762,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,7.0,7,7,2,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,8.0,7,7,2,periodic,0.1961961961961962,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,9.0,7,7,2,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,10.0,7,7,2,periodic,0.12612612612612614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,11.0,7,7,2,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,12.0,7,7,2,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,13.0,7,7,2,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,14.0,7,7,2,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,15.0,7,7,2,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,0.5,7,7,3,periodic,1.0820820820820822,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,1.0,7,7,3,periodic,1.1771771771771773,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,2.0,7,7,3,periodic,1.1471471471471473,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,3.0,7,7,3,periodic,0.9069069069069071,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,4.0,7,7,3,periodic,0.6766766766766765,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,5.0,7,7,3,periodic,0.43143143143143137,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,6.0,7,7,3,periodic,0.3063063063063063,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,7.0,7,7,3,periodic,0.24124124124124122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,8.0,7,7,3,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,9.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,10.0,7,7,3,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,11.0,7,7,3,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,12.0,7,7,3,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,13.0,7,7,3,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,14.0,7,7,3,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,15.0,7,7,3,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,0.5,7,7,4,periodic,1.1621621621621623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,1.0,7,7,4,periodic,1.1771771771771773,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,2.0,7,7,4,periodic,0.9369369369369371,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,3.0,7,7,4,periodic,0.7167167167167166,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,4.0,7,7,4,periodic,0.4564564564564564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,5.0,7,7,4,periodic,0.3413413413413413,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,6.0,7,7,4,periodic,0.2612612612612612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,7.0,7,7,4,periodic,0.1961961961961962,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,8.0,7,7,4,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,9.0,7,7,4,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,10.0,7,7,4,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,11.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,12.0,7,7,4,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,13.0,7,7,4,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,14.0,7,7,4,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
2.0,15.0,7,7,4,periodic,0.06606606606606612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,0.5,7,7,2,periodic,0.7067067067067065,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,1.0,7,7,2,periodic,0.9819819819819822,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,2.0,7,7,2,periodic,0.8968968968968971,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,3.0,7,7,2,periodic,0.7867867867867866,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,4.0,7,7,2,periodic,0.5565565565565564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,5.0,7,7,2,periodic,0.41141141141141135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,6.0,7,7,2,periodic,0.2812812812812813,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,7.0,7,7,2,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,8.0,7,7,2,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,9.0,7,7,2,periodic,0.17617617617617623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,10.0,7,7,2,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,11.0,7,7,2,periodic,0.10610610610610616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,12.0,7,7,2,periodic,0.07607607607607617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,13.0,7,7,2,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,14.0,7,7,2,periodic,0.07107107107107112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,15.0,7,7,2,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,0.5,7,7,3,periodic,0.6366366366366365,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,1.0,7,7,3,periodic,0.7617617617617616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,2.0,7,7,3,periodic,0.7167167167167166,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,3.0,7,7,3,periodic,0.5865865865865865,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,4.0,7,7,3,periodic,0.42142142142142136,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,5.0,7,7,3,periodic,0.3313313313313313,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,6.0,7,7,3,periodic,0.25625625625625625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,7.0,7,7,3,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,8.0,7,7,3,periodic,0.1711711711711712,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,9.0,7,7,3,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,10.0,7,7,3,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,11.0,7,7,3,periodic,0.11611611611611614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,12.0,7,7,3,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,13.0,7,7,3,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,14.0,7,7,3,periodic,0.061061061061061135,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,15.0,7,7,3,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,0.5,7,7,4,periodic,0.8618618618618621,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,1.0,7,7,4,periodic,0.8768768768768771,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,2.0,7,7,4,periodic,0.5515515515515514,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,3.0,7,7,4,periodic,0.37637637637637633,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,4.0,7,7,4,periodic,0.2812812812812813,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,5.0,7,7,4,periodic,0.23623623623623624,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,6.0,7,7,4,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,7.0,7,7,4,periodic,0.14614614614614618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,8.0,7,7,4,periodic,0.14114114114114115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,9.0,7,7,4,periodic,0.09109109109109112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,10.0,7,7,4,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,11.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,12.0,7,7,4,periodic,0.08608608608608616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,13.0,7,7,4,periodic,0.05605605605605614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,14.0,7,7,4,periodic,0.11111111111111113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
3.0,15.0,7,7,4,periodic,0.10110110110110114,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,0.5,7,7,2,periodic,0.5415415415415414,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,1.0,7,7,2,periodic,0.796796796796797,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,2.0,7,7,2,periodic,0.7667667667667666,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,3.0,7,7,2,periodic,0.6716716716716715,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,4.0,7,7,2,periodic,0.5065065065065064,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,5.0,7,7,2,periodic,0.3613613613613613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,6.0,7,7,2,periodic,0.23623623623623624,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,7.0,7,7,2,periodic,0.25625625625625625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,8.0,7,7,2,periodic,0.1661661661661662,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,9.0,7,7,2,periodic,0.16116116116116122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,10.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
4.0,11.0,7,7,2,periodic,0.09609609609609615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/epsilon_scan_L7_allU/epsilon_0p05/thouless_summary.csv
