L,N,nmax,W_over_t,U_M_star_over_t,mixing_max,search_U_max_over_t,local_maxima,U_small_W_over_t,U_large_W_over_t,small_W_regime,large_W_regime,beta_eff
7,4,4,0.5643454052641858,0.13220343855287423,0.9905377074323438,4.0,2,0.13216311533115643,0.41402519740459576,True,False,0.9841309092871562
7,4,4,0.6,0.1404116366738348,0.9893421552474528,4.0,2,0.1403571688765609,0.4269036827756264,True,False,0.9822429911667285
7,4,4,0.6212944772390209,0.1453020665747856,0.9885974362529664,4.0,2,0.14523746680571112,0.43441320955820667,True,False,0.9810423828856303
7,4,4,0.683990378670679,0.15964669732597347,0.9862749592929664,4.0,2,0.15954343100512128,0.45580519693405414,True,False,0.9773948240032411
7,4,4,0.7,0.1632962626970096,0.985651530836634,4.0,2,0.163180701563545,0.4611086785440334,True,False,0.9764311805049166
7,4,4,0.75,0.1746578448053871,0.983627331579586,4.0,2,0.17449627636655565,0.4772928272656533,True,False,0.9733250051187383
7,4,4,0.7530130320699326,0.17534069226428683,0.9835016817373495,4.0,2,0.1751759586288755,0.47825059869468467,True,False,0.9731332331865337
7,4,4,0.8,0.1859622149258344,0.9814896200051259,4.0,2,0.1857414671155556,0.49294591233710094,True,False,0.9700629682433757
7,4,4,0.8290008809322168,0.1924918678706118,0.9801994441554018,4.0,2,0.19222977547425932,0.5018012885555493,True,False,0.9681187558858602
7,4,4,0.9,0.2083907590690607,0.9768915141917286,4.0,2,0.20800192737045345,0.5228480960576303,True,False,0.963270879059337
7,4,4,0.9126567951915167,0.21121176099371908,0.9762802708735581,4.0,2,0.21079608129329233,0.5265116946706884,True,False,0.9623817873321547
7,4,4,1.0,0.23056691199429902,0.9718935304360732,4.0,2,0.22992454416609961,0.551130284608205,True,False,0.9561614869259074
7,4,4,1.004754572603832,0.23161481059127936,0.9716465641643777,4.0,2,0.23095781950008665,0.552438925421995,True,False,0.9558157265333936
7,4,4,1.1,0.25247921005518237,0.9665324231556872,4.0,2,0.251471779340355,0.5780303189916194,True,False,0.9487813186663061
7,4,4,1.1061460961965053,0.2538171451258098,0.9661919010637293,4.0,2,0.2527830070958242,0.5796429014027729,True,False,0.9483237779262541
7,4,4,1.2,0.27411929440177907,0.9608446975627984,4.0,2,0.27260609473108044,0.6037329780083123,True,False,0.9412665158699411
7,4,4,1.21776921398815,0.27793565612862314,0.9598025862297193,4.0,2,0.27631544015271164,0.6081864939006115,True,False,0.9399271526937332
7,4,4,1.3,0.2954818420522609,0.9548660368126171,4.0,2,0.29328995217613696,0.6283852065381691,True,False,0.9336756432860831
7,4,4,1.3406564138647656,0.3040869888684111,0.9523600843827652,4.0,2,0.30156185765892607,0.6381356701996337,True,False,0.9306045772394995
7,4,4,1.4,0.3165639548011165,0.9486308454872965,4.0,2,0.3134858135133854,0.6521061469249079,True,False,0.9261008053275877
7,4,4,1.475944373852617,0.33238683897920396,0.9437443927581133,4.0,2,0.3284743358781674,0.6695596460379177,True,False,0.9204112741033867
7,4,4,1.5,0.3373650294973242,0.9421719046729162,4.0,2,0.33315614058068677,0.6749939895424859,True,False,0.9186091218013441
7,4,4,1.6,0.35788612017028154,0.9355201288001539,4.0,2,0.35226339521590194,0.697130794743507,True,False,0.9111974993664589
