L,N,nmax,W_over_t,U_over_t,realizations,entropy_norm_mean,entropy_norm_sem,delta_entropy_norm_mean,delta_entropy_norm_paired_sem,entropy2_norm_mean,entropy2_norm_sem,IPR_mean,IPR_sem,gap_ratio_mean,gap_ratio_sem,Q_mean_mean,Q_mean_sem,Q_variance_mean,Q_variance_sem,H_Q_mean,H_Q_sem,S_intra_Q_mean,S_intra_Q_sem
7,4,4,0.1,0.0,200,0.8502832336901307,7.523537988348705e-05,0.0,0.0,0.7917762701993868,1.9876984977938307e-05,0.015049377646664279,2.4502532576239353e-06,0.3803151662864559,0.005122061481657162,3.0755827969721263,8.903433300664201e-05,6.822299228543611,0.000218158437284243,1.3017312617142918,5.317755050452474e-05,3.2448246203930067,0.000357497029792622
7,4,4,0.1,0.025,200,0.8510778500942604,0.00022790892868537863,0.0007946164041298095,0.00023792107012611584,0.7859634611926662,0.00026220212193751576,0.015516069936994592,2.8215551032565673e-05,0.4549188220315314,0.002810039299175867,3.0747703849039514,0.00011167907065951785,6.318244217561547,0.0090826250179293,1.2618906068462605,0.0007935769577394681,3.2889141746195922,0.0010514013423320204
7,4,4,0.1,0.05,200,0.8525146615643692,0.00017362313269820914,0.0022314278742385537,0.00019327110357941955,0.7856579981294545,0.00021953388158632987,0.015515156670495144,2.3154151904860044e-05,0.43433539812693267,0.0024985036497180797,3.0720941393280725,0.00015759558207494322,6.313236526620751,0.0037171468343054933,1.259857430078921,0.0003373969746711066,3.2986301368189714,0.0008063824279035027
7,4,4,0.1,0.075,200,0.8526729855564955,0.0001324052380751221,0.002389751866364646,0.0001536536788242449,0.784545277153255,0.00018509155988429615,0.015572517965892088,1.8582495954042682e-05,0.4467872703171726,0.001514039879877172,3.067213093813744,0.00020179117255323452,6.321575070459647,0.002183272988293864,1.2604458851926728,0.00019173093972285282,3.2988882571158102,0.0006747587895977306
7,4,4,0.1,0.1,200,0.8518635497698405,0.0001261915653844628,0.0015803160797096902,0.00013513912488763368,0.7824112188942557,0.00019273930229458263,0.015728803935216175,1.8542509496917522e-05,0.4426200816141319,0.0016596362198003712,3.0599189479619895,0.0002031756991247322,6.281670606656329,0.0029694230105088773,1.2604801511538741,0.0002269503084220256,3.2945258509641544,0.0005892097034305145
7,4,4,0.1,0.125,200,0.8505949581189227,0.00011904059125516328,0.00031172442879198574,0.00011526925096487231,0.7799530215587108,0.00018055721912722377,0.015933308638519418,1.8516376692715645e-05,0.46425162666045194,0.001304392946670687,3.050953872807915,0.00019523699779023864,6.199154895470449,0.004134502847143061,1.257287229655931,0.00033051375072446355,3.29093547649207,0.0005778448771971892
7,4,4,0.1,0.15,200,0.8508434185267392,0.000136161169988951,0.0005601848366084855,0.00011628250922966027,0.7796438314116805,0.00018608974778750112,0.01591465628243459,1.931313511913865e-05,0.45650112985135166,0.0017989096610647273,3.0417866241982834,0.0002877942048360855,6.159540400043754,0.006128347230902717,1.256428699199445,0.000465857398448228,3.2931225514662765,0.000535636758412214
7,4,4,0.1,0.175,200,0.8496190505706069,0.00015015566420976007,-0.000664183119523703,0.00011439720265383056,0.7775607894636406,0.00018987061020702718,0.016067923321255027,1.9013113899819463e-05,0.48928178962200275,0.0016814406221384542,3.0311269907076825,0.0005065715005766554,6.045978102652506,0.006321044310113996,1.2496497720409865,0.0005182907481782108,3.2933546515061316,0.0005058585983875324
7,4,4,0.1,0.2,200,0.849612120417946,0.00014403833941535664,-0.0006711132721848098,0.00010276561612412951,0.7770852349658587,0.00018714765366718855,0.0160677790737905,1.7941220316134886e-05,0.48789693813163737,0.0014825774101653953,3.0156037393699804,0.0007270076263669974,5.958727153167267,0.005881507084726136,1.2450000103239742,0.0004967065916638679,3.2979673569516614,0.00046984077829146157
7,4,4,0.1,0.225,200,0.850721117800576,0.00014050940148799794,0.0004378841104452995,0.00010594593398338547,0.778728082320221,0.00017703907015292737,0.01589566553043595,1.7163434006639514e-05,0.48630989209897635,0.001987569828171781,3.0000059349569743,0.0006538037751513217,5.893445125508997,0.005024145314197336,1.242464882479849,0.0004750108604861004,3.306432413051993,0.00043072256952883086
7,4,4,0.1,0.25,200,0.8517207751771839,0.00015442377139055605,0.0014375414870532275,0.00011702320951099631,0.779900266568192,0.00018359652953134668,0.015765341413533404,1.743538476506646e-05,0.4691359777461522,0.002120763880293903,2.9853223317154787,0.0005310593452590571,5.82803701330736,0.005503953360583584,1.2403269648014414,0.0005437864416124772,3.313915606216999,0.0004210430429438622
7,4,4,0.1,0.275,200,0.8506078774672242,0.0001600123603131054,0.0003246437770936275,0.00011685680139333828,0.7782464559729356,0.00018087626045257217,0.015898139842047007,1.7509392882053023e-05,0.4958586344784707,0.0021316668627266366,2.9716451408144327,0.000521039070445757,5.679948135925583,0.005480491519436178,1.2311767099879012,0.0005498380433423262,3.317115077304696,0.0004160921154618621
7,4,4,0.1,0.3,200,0.8502090943629128,0.0001361905696943679,-7.41393272180003e-05,0.00010099535135035436,0.7774241920606749,0.00015755654543970395,0.015976404997537476,1.5519220083960152e-05,0.49724974960880375,0.0023179487462028233,2.957570988487508,0.0005848172840641714,5.571865364016856,0.0047623759132627164,1.226767162572074,0.0004688770855639071,3.3193922885803353,0.00041340796463242317
