L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
7,4,4,0.2,0.325,200,0.9455922240889015,0.00032396027325263545
7,4,4,0.2,0.35,200,0.9364900083944653,0.00034761839916631025
7,4,4,0.2,0.375,200,0.9268742342350516,0.00036971288463468464
7,4,4,0.2,0.4,200,0.9167933355436424,0.0003902270902274813
7,4,4,0.2,0.425,200,0.906294779967401,0.0004091598650614604
7,4,4,0.2,0.45,200,0.8954246783314492,0.0004265233835840493
7,4,4,0.2,0.475,200,0.8842274739011095,0.00044234113075669243
7,4,4,0.2,0.5,200,0.8727457052061665,0.0004566460410221498
7,4,4,0.2,0.525,200,0.8610198348465145,0.000469478800528963
7,4,4,0.2,0.55,200,0.8490881360336507,0.00048088631906663897
7,4,4,0.2,0.575,200,0.8369866284939959,0.0004909203728956883
7,4,4,0.2,0.6,200,0.8247490556295536,0.000499636414374991
7,4,4,0.2,0.625,200,0.8124068953752156,0.0005070925399457456
7,4,4,0.2,0.65,200,0.7999893979057788,0.000513348604928788
7,4,4,0.2,0.675,200,0.7875236441462331,0.0005184654717103736
7,4,4,0.2,0.7,200,0.7750346198629268,0.0005225043770614112
7,4,4,0.2,0.725,200,0.7625453009154934,0.0005255264043337244
7,4,4,0.2,0.75,200,0.7500767459996233,0.0005275920468779512
7,4,4,0.2,0.775,200,0.7376481938905337,0.0005287608500278856
7,4,4,0.2,0.8,200,0.7252771627972916,0.0005290911202260472
7,4,4,0.2,0.825,200,0.7129795499566265,0.000528639691192647
7,4,4,0.2,0.85,200,0.7007697300339527,0.0005274617383673064
7,4,4,0.2,0.875,200,0.6886606512644811,0.0005256106341128736
7,4,4,0.2,0.9,200,0.676663928565765,0.000523137837321428
7,4,4,0.2,0.925,200,0.6647899330929085,0.0005200928120821722
7,4,4,0.2,0.95,200,0.6530478778971875,0.0005165229709516495
7,4,4,0.2,0.975,200,0.6414458994959046,0.000512473639111679
7,4,4,0.2,1.0,200,0.6299911352732446,0.0005079880363191759
7,4,4,0.3,0.0,200,0.9937383243186102,0.00020987134969360435
7,4,4,0.3,0.025,200,0.9958528136010285,0.00016238583788372112
7,4,4,0.3,0.05,200,0.997044891017718,0.00011707090389875253
7,4,4,0.3,0.075,200,0.9973095303671988,7.934186321661913e-05
7,4,4,0.3,0.1,200,0.9966489950832755,6.517359103062897e-05
7,4,4,0.3,0.125,200,0.9950727077781104,8.683637006778857e-05
7,4,4,0.3,0.15,200,0.9925969415460805,0.00012658283971734847
7,4,4,0.3,0.175,200,0.9892443520287112,0.00017154020637592042
7,4,4,0.3,0.2,200,0.9850433768249757,0.00021765829651973698
7,4,4,0.3,0.225,200,0.9800275339206792,0.0002634580599052639
7,4,4,0.3,0.25,200,0.9742346531736562,0.00030822787618286135
7,4,4,0.3,0.275,200,0.9677060746345143,0.0003515478685662226
7,4,4,0.3,0.3,200,0.9604858449881726,0.0003931382265915656
7,4,4,0.3,0.325,200,0.9526199392314864,0.00043280132642884274
7,4,4,0.3,0.35,200,0.9441555294919255,0.00047039583496263335
7,4,4,0.3,0.375,200,0.9351403172550298,0.0005058231850296978
7,4,4,0.3,0.4,200,0.9256219397264338,0.0005390193314064323
7,4,4,0.3,0.425,200,0.9156474559999893,0.0005699489686901638
7,4,4,0.3,0.45,200,0.905262914388906,0.0005986010154363877
7,4,4,0.3,0.475,200,0.8945129988246259,0.0006249848365683961
7,4,4,0.3,0.5,200,0.8834407496560652,0.0006491269651983374
7,4,4,0.3,0.525,200,0.8720873524319185,0.0006710682130532287
7,4,4,0.3,0.55,200,0.8604919872158541,0.0006908611147730747
7,4,4,0.3,0.575,200,0.8486917305407737,0.0007085676744916984
7,4,4,0.3,0.6,200,0.8367215021216239,0.0007242573913349952
7,4,4,0.3,0.625,200,0.8246140487922569,0.0007380055423446478
7,4,4,0.3,0.65,200,0.8123999587016244,0.000749891700956961
7,4,4,0.3,0.675,200,0.8001076995077847,0.0007599984684348336
7,4,4,0.3,0.7,200,0.78776367507349,0.0007684103953585304
7,4,4,0.3,0.725,200,0.775392295941026,0.0007752130706659454
7,4,4,0.3,0.75,200,0.7630160596085398,0.000780492356767513
7,4,4,0.3,0.775,200,0.750655637320341,0.0007843337508032812
7,4,4,0.3,0.8,200,0.7383299647049578,0.000786821853985813
7,4,4,0.3,0.825,200,0.7260563341402573,0.0007880399330161906
7,4,4,0.3,0.85,200,0.7138504871937451,0.0007880695596328202
7,4,4,0.3,0.875,200,0.7017267058811888,0.0007869903163478807
7,4,4,0.3,0.9,200,0.6896979018135521,0.0007848795582713556
7,4,4,0.3,0.925,200,0.6777757025679236,0.0007818122225736095
7,4,4,0.3,0.95,200,0.6659705348303183,0.0007778606785739319
7,4,4,0.3,0.975,200,0.6542917040247116,0.0007730946126618622
7,4,4,0.3,1.0,200,0.6427474702707658,0.0007675809432707208
7,4,4,0.4,0.0,200,0.9890045680023275,0.0003659191680453804
7,4,4,0.4,0.025,200,0.9919292618949536,0.000304494635087347
7,4,4,0.4,0.05,200,0.9939497995258583,0.00024397027642972152
7,4,4,0.4,0.075,200,0.9950561971188605,0.0001869507378253391
7,4,4,0.4,0.1,200,0.995245583347169,0.00013941304764148214
7,4,4,0.4,0.125,200,0.9945221783708932,0.00011483683597683559
7,4,4,0.4,0.15,200,0.9928970949240798,0.00012723856587609292
7,4,4,0.4,0.175,200,0.99038797504163,0.00016795536376788716
7,4,4,0.4,0.2,200,0.9870184842050068,0.00022093113979457756
7,4,4,0.4,0.225,200,0.9828176907638536,0.0002781763177662632
7,4,4,0.4,0.25,200,0.9778193620846306,0.00033639831985378746
7,4,4,0.4,0.275,200,0.9720612099339982,0.0003940586010304987
7,4,4,0.4,0.3,200,0.9655841163571697,0.00045031543083166024
7,4,4,0.4,0.325,200,0.9584313682045271,0.0005046488838407076
7,4,4,0.4,0.35,200,0.9506479240551599,0.0005567124830959655
7,4,4,0.4,0.375,200,0.9422797321692361,0.0006062670078787569
7,4,4,0.4,0.4,200,0.9333731128058502,0.000653147265988636
7,4,4,0.4,0.425,200,0.9239742132007288,0.0006972433470977802
7,4,4,0.4,0.45,200,0.9141285390153385,0.000738488775940759
7,4,4,0.4,0.475,200,0.903880562326857,0.0007768522251718124
7,4,4,0.4,0.5,200,0.8932734032991023,0.0008123312297724929
7,4,4,0.4,0.525,200,0.8823485805450754,0.0008449471406614961
7,4,4,0.4,0.55,200,0.8711458237910159,0.000874740926853301
7,4,4,0.4,0.575,200,0.8597029416747389,0.0009017696144686572
7,4,4,0.4,0.6,200,0.8480557372383055,0.0009261032386097325
7,4,4,0.4,0.625,200,0.8362379637878555,0.0009478222275203097
7,4,4,0.4,0.65,200,0.8242813141825585,0.0009670151601751314
7,4,4,0.4,0.675,200,0.8122154371857193,0.0009837768496808014
7,4,4,0.4,0.7,200,0.8000679751867565,0.0009982067112295609
7,4,4,0.4,0.725,200,0.7878646183223432,0.001010407377605968
7,4,4,0.4,0.75,200,0.775629170743364,0.0010204835287275676
7,4,4,0.4,0.775,200,0.763383625459579,0.0010285409049744353
7,4,4,0.4,0.8,200,0.7511482448253324,0.00103468547731896
7,4,4,0.4,0.825,200,0.7389416442952796,0.0010390227505152384
7,4,4,0.4,0.85,200,0.726780877573805,0.001041657178781793
7,4,4,0.4,0.875,200,0.7146815217052488,0.0010426916764286686
7,4,4,0.4,0.9,200,0.7026577610074349,0.0010422272086663853
7,4,4,0.4,0.925,200,0.6907224690437005,0.0010403624503365122
7,4,4,0.4,0.95,200,0.6788872880652431,0.0010371935024923607
7,4,4,0.4,0.975,200,0.6671627055433684,0.0010328136586251993
7,4,4,0.4,1.0,200,0.6555581275572823,0.0010273132138860766
7,4,4,0.5,0.0,200,0.9830832774302536,0.0005580262823202759
7,4,4,0.5,0.025,200,0.9867754375874727,0.0004844231401230676
7,4,4,0.5,0.05,200,0.989587006725667,0.00041067233556427125
7,4,4,0.5,0.075,200,0.991503493467657,0.00033854326627722104
7,4,4,0.5,0.1,200,0.9925172502781979,0.0002711594889710791
7,4,4,0.5,0.125,200,0.9926275520431795,0.0002146412597116724
7,4,4,0.5,0.15,200,0.9918405013685248,0.0001805085591369951
7,4,4,0.5,0.175,200,0.9901687690033901,0.00018186060906813295
7,4,4,0.5,0.2,200,0.987631186200897,0.0002173183819495991
7,4,4,0.5,0.225,200,0.9842522125507489,0.0002728273032651347
7,4,4,0.5,0.25,200,0.980061307377822,0.00033737717347064836
7,4,4,0.5,0.275,200,0.9750922350117949,0.00040534241770896485
7,4,4,0.5,0.3,200,0.9693823341850777,0.00047393150025791026
7,4,4,0.5,0.325,200,0.9629717798255871,0.0005416339317064964
7,4,4,0.5,0.35,200,0.955902862041659,0.0006075500221762038
7,4,4,0.5,0.375,200,0.9482193026766688,0.0006711025822088846
7,4,4,0.5,0.4,200,0.9399656249563493,0.0007319039877975253
7,4,4,0.5,0.425,200,0.9311865869086255,0.0007896893968949254
7,4,4,0.5,0.45,200,0.9219266847477556,0.0008442800641534567
7,4,4,0.5,0.475,200,0.9122297285118797,0.0008955613071936566
7,4,4,0.5,0.5,200,0.9021384890490148,0.0009434680955824508
7,4,4,0.5,0.525,200,0.8916944129951692,0.0009879748845002224
7,4,4,0.5,0.55,200,0.8809374006470678,0.0010290879881080044
7,4,4,0.5,0.575,200,0.8699056405249328,0.0010668395911620214
7,4,4,0.5,0.6,200,0.8586354938481804,0.001101282898488487
7,4,4,0.5,0.625,200,0.8471614220013369,0.0011324881285002704
7,4,4,0.5,0.65,200,0.8355159502446307,0.0011605391662748376
7,4,4,0.5,0.675,200,0.823729661329434,0.0011855307512408013
7,4,4,0.5,0.7,200,0.8118312132324672,0.0012075661081393638
7,4,4,0.5,0.725,200,0.7998473758588024,0.0012267549499733093
7,4,4,0.5,0.75,200,0.7878030822309791,0.0012432117945830586
7,4,4,0.5,0.775,200,0.7757214903418503,0.0012570545456746713
7,4,4,0.5,0.8,200,0.763624052475289,0.0012684032963119409
7,4,4,0.5,0.825,200,0.7515305893741454,0.0012773793189435822
7,4,4,0.5,0.85,200,0.7394593671488695,0.0012841042113735108
7,4,4,0.5,0.875,200,0.7274271752687527,0.0012886991728672161
7,4,4,0.5,0.9,200,0.7154494043608325,0.0012912843888770083
7,4,4,0.5,0.925,200,0.7035401228621265,0.0012919785066742662
7,4,4,0.5,0.95,200,0.6917121518339799,0.0012908981874979412
7,4,4,0.5,0.975,200,0.6799771374589956,0.0012881577236708935
7,4,4,0.5,1.0,200,0.6683456209078497,0.0012838687115165393
7,4,4,0.6,0.0,200,0.976082629584164,0.0007808360730140031
7,4,4,0.6,0.025,200,0.9804925079491369,0.0006970030475979377
7,4,4,0.6,0.05,200,0.984049677489208,0.0006120125592651056
7,4,4,0.6,0.075,200,0.9867356681370755,0.0005272727132404927
7,4,4,0.6,0.1,200,0.9885385150144674,0.00044490018856784
7,4,4,0.6,0.125,200,0.9894529233747396,0.000368359149639244
7,4,4,0.6,0.15,200,0.9894802684178663,0.0003036767155190702
7,4,4,0.6,0.175,200,0.9886284337351074,0.00026082308873479597
7,4,4,0.6,0.2,200,0.9869115004303082,0.0002513272969431357
7,4,4,0.6,0.225,200,0.984349305982215,0.0002779318242624885
7,4,4,0.6,0.25,200,0.9809668971286456,0.00033088906698506274
7,4,4,0.6,0.275,200,0.976793904183215,0.00039844008989474764
7,4,4,0.6,0.3,200,0.9718638652063271,0.0004728812064518005
7,4,4,0.6,0.325,200,0.966213527535457,0.0005499197654422097
7,4,4,0.6,0.35,200,0.959882151691684,0.0006271446685942834
7,4,4,0.6,0.375,200,0.95291083906945,0.00070312107322592
7,4,4,0.6,0.4,200,0.9453419005564824,0.0007769423769808761
7,4,4,0.6,0.425,200,0.9372182787566135,0.0008480091532266379
7,4,4,0.6,0.45,200,0.9285830321598337,0.0009159147894412144
7,4,4,0.6,0.475,200,0.9194788856857065,0.0009803824603695692
7,4,4,0.6,0.5,200,0.9099478486842704,0.001041227935095398
7,4,4,0.6,0.525,200,0.9000308987907853,0.0010983360726597438
7,4,4,0.6,0.55,200,0.8897677280043683,0.001151644975673947
7,4,4,0.6,0.575,200,0.8791965459522948,0.0012011346782502014
7,4,4,0.6,0.6,200,0.8683539344364171,0.0012468186814459574
7,4,4,0.6,0.625,200,0.857274746944999,0.0012887373858833796
7,4,4,0.6,0.65,200,0.8459920467580475,0.0013269528611909677
7,4,4,0.6,0.675,200,0.83453707748739,0.0013615446047091139
7,4,4,0.6,0.7,200,0.8229392602944856,0.001392606061514776
7,4,4,0.6,0.725,200,0.8112262125514931,0.0014202417473178786
7,4,4,0.6,0.75,200,0.7994237832993636,0.0014445648578416414
7,4,4,0.6,0.775,200,0.7875561014676721,0.0014656952751107564
7,4,4,0.6,0.8,200,0.775645633422467,0.0014837578992755339
7,4,4,0.6,0.825,200,0.7637132469778599,0.0014988812478352977
7,4,4,0.6,0.85,200,0.7517782795295005,0.0015111962743797644
7,4,4,0.6,0.875,200,0.7398586084348523,0.0015208353673203314
7,4,4,0.6,0.9,200,0.7279707221725377,0.0015279314961096104
7,4,4,0.6,0.925,200,0.7161297911609101,0.0015326174784515351
7,4,4,0.6,0.95,200,0.7043497374069533,0.0015350253471490827
7,4,4,0.6,0.975,200,0.6926433023949619,0.0015352857996175162
7,4,4,0.6,1.0,200,0.6810221128155571,0.0015335277167745631
7,4,4,0.7,0.0,200,0.9681203651465208,0.001028731637144609
7,4,4,0.7,0.025,200,0.9731934990763601,0.0009366965706073961
7,4,4,0.7,0.05,200,0.9774450950410352,0.0008425091122441986
7,4,4,0.7,0.075,200,0.9808532717014663,0.0007473773984855897
7,4,4,0.7,0.1,200,0.9834022664020017,0.000652952759928525
7,4,4,0.7,0.125,200,0.9850826716737715,0.0005616214239807832
7,4,4,0.7,0.15,200,0.9858915171998069,0.0004770426314065481
7,4,4,0.7,0.175,200,0.9858321970861378,0.0004050204117672191
7,4,4,0.7,0.2,200,0.9849142501931023,0.00035427079535078454
7,4,4,0.7,0.225,200,0.9831530082910027,0.00033477405541113746
7,4,4,0.7,0.25,200,0.9805691323707424,0.00035113897628361154
7,4,4,0.7,0.275,200,0.9771880612179402,0.0003977929577658609
7,4,4,0.7,0.3,200,0.9730393982237174,0.00046422939722348536
7,4,4,0.7,0.325,200,0.9681562624403216,0.000541616415119277
7,4,4,0.7,0.35,200,0.9625746283458784,0.0006242618239043078
7,4,4,0.7,0.375,200,0.9563326760209842,0.0007087324241580097
7,4,4,0.7,0.4,200,0.9494701698705523,0.0007929281650337654
7,4,4,0.7,0.425,200,0.9420278800508981,0.0008755147927975613
7,4,4,0.7,0.45,200,0.9340470567396371,0.0009556123285318457
7,4,4,0.7,0.475,200,0.9255689635953614,0.0010326246241989226
7,4,4,0.7,0.5,200,0.9166344733915954,0.0011061429426140886
7,4,4,0.7,0.525,200,0.9072837259897634,0.001175888761666432
7,4,4,0.7,0.55,200,0.8975558465829852,0.0012416780204785333
7,4,4,0.7,0.575,200,0.887488720486068,0.0013033975632055165
7,4,4,0.7,0.6,200,0.877118819619063,0.0013609888348690097
7,4,4,0.7,0.625,200,0.8664810751618711,0.0014144360947836198
7,4,4,0.7,0.65,200,0.8556087905654505,0.0014637575815714574
7,4,4,0.7,0.675,200,0.8445335891104503,0.0015089986986184607
7,4,4,0.7,0.7,200,0.8332853904311323,0.0015502266433545418
7,4,4,0.7,0.725,200,0.8218924108047565,0.0015875261072341394
7,4,4,0.7,0.75,200,0.8103811824879381,0.0016209957935515976
7,4,4,0.7,0.775,200,0.7987765879161777,0.0016507455736870554
7,4,4,0.7,0.8,200,0.7871019051350595,0.001676894149052841
7,4,4,0.7,0.825,200,0.7753788613745387,0.0016995671170744852
7,4,4,0.7,0.85,200,0.763627692192077,0.0017188953613150569
7,4,4,0.7,0.875,200,0.751867204083182,0.0017350137019381791
7,4,4,0.7,0.9,200,0.7401148388814698,0.0017480597551635104
7,4,4,0.7,0.925,200,0.7283867386411258,0.0017581729603781719
7,4,4,0.7,0.95,200,0.7166978100121093,0.0017654937418071837
7,4,4,0.7,0.975,200,0.7050617873845709,0.0017701627785118464
7,4,4,0.7,1.0,200,0.6934912942971881,0.0017723203622182493
7,4,4,0.8,0.0,200,0.9593182202738294,0.0012961547868579081
7,4,4,0.8,0.025,200,0.9649975799987257,0.001197925927616876
7,4,4,0.8,0.05,200,0.9698888724474404,0.0010965768826897704
7,4,4,0.8,0.075,200,0.9739673759116507,0.0009931812150578243
7,4,4,0.8,0.1,200,0.9772140737066849,0.0008891274021386233
7,4,4,0.8,0.125,200,0.9796159472198684,0.0007862691035450093
7,4,4,0.8,0.15,200,0.981166126421719,0.000687186886638239
7,4,4,0.8,0.175,200,0.9818638945819786,0.0005956228893008218
7,4,4,0.8,0.2,200,0.9817145512923429,0.0005170892376985919
7,4,4,0.8,0.225,200,0.9807291446657621,0.0004592641956492423
7,4,4,0.8,0.25,200,0.9789240892309465,0.0004307712827107263
7,4,4,0.8,0.275,200,0.9763206901998648,0.0004368276037231016
7,4,4,0.8,0.3,200,0.9729445972709789,0.0004749753641589726
7,4,4,0.8,0.325,200,0.9688252119419305,0.00053693334829996
7,4,4,0.8,0.35,200,0.9639950716011542,0.0006138747069435815
7,4,4,0.8,0.375,200,0.9584892317227512,0.0006991530763126428
7,4,4,0.8,0.4,200,0.9523446646423896,0.000788371944435666
7,4,4,0.8,0.425,200,0.9455996900000142,0.000878707562489541
7,4,4,0.8,0.45,200,0.9382934483297659,0.0009683243130404516
7,4,4,0.8,0.475,200,0.9304654257385113,0.0010559995785795302
7,4,4,0.8,0.5,200,0.9221550343537988,0.0011409003466651864
7,4,4,0.8,0.525,200,0.9134012503807074,0.0012224507339763913
7,4,4,0.8,0.55,200,0.9042423092597369,0.001300251530315996
7,4,4,0.8,0.575,200,0.8947154555847163,0.0013740295605338447
7,4,4,0.8,0.6,200,0.8848567440996561,0.0014436045115818004
7,4,4,0.8,0.625,200,0.8747008871982134,0.0015088663099041431
7,4,4,0.8,0.65,200,0.8642811438355329,0.00156975910297661
7,4,4,0.8,0.675,200,0.8536292445605101,0.001626269534486817
7,4,4,0.8,0.7,200,0.8427753474191428,0.0016784179198905983
7,4,4,0.8,0.725,200,0.8317480197041778,0.00172625145436807
7,4,4,0.8,0.75,200,0.8205742408781905,0.001769838892958727
7,4,4,0.8,0.775,200,0.8092794224306382,0.0018092663274426172
7,4,4,0.8,0.8,200,0.7978874409070121,0.0018446337985536599
7,4,4,0.8,0.825,200,0.7864206808405713,0.0018760525546988281
7,4,4,0.8,0.85,200,0.7749000848018952,0.0019036428162723963
7,4,4,0.8,0.875,200,0.7633452082423713,0.0019275319376039868
7,4,4,0.8,0.9,200,0.7517742772334408,0.0019478528822435537
7,4,4,0.8,0.925,200,0.7402042475870116,0.001964742945016529
7,4,4,0.8,0.95,200,0.7286508641802061,0.0019783426680665957
7,4,4,0.8,0.975,200,0.7171287195986372,0.0019887949091297206
7,4,4,0.8,1.0,200,0.7056513114577586,0.0019962440292689994
7,4,4,0.9,0.0,200,0.9497971932609317,0.0015778521067231091
7,4,4,0.9,0.025,200,0.9560250485325653,0.0014753403384868773
7,4,4,0.9,0.05,200,0.9614997105898049,0.0013687865801134055
7,4,4,0.9,0.075,200,0.966194164683312,0.0012591589053723435
7,4,4,0.9,0.1,200,0.9700866780008218,0.0011476712423134844
7,4,4,0.9,0.125,200,0.9731611351002168,0.0010358675048252547
7,4,4,0.9,0.15,200,0.9754072433313666,0.0009257606795808687
7,4,4,0.9,0.175,200,0.9768206026765494,0.0008200581234897518
7,4,4,0.9,0.2,200,0.9774026411627728,0.0007225009297623982
7,4,4,0.9,0.225,200,0.9771604233690705,0.0006382759431521176
7,4,4,0.9,0.25,200,0.9761063450753099,0.0005741864391265881
7,4,4,0.9,0.275,200,0.974257731407101,0.000537706012569914
7,4,4,0.9,0.3,200,0.9716363587082487,0.0005340355782690457
7,4,4,0.9,0.325,200,0.9682679217611152,0.000562744720590193
7,4,4,0.9,0.35,200,0.9641814679625165,0.0006178776226604321
7,4,4,0.9,0.375,200,0.9594088188460688,0.0006914718668179005
7,4,4,0.9,0.4,200,0.9539839971908531,0.0007765402502370136
7,4,4,0.9,0.425,200,0.9479426751717464,0.0008679614435893356
7,4,4,0.9,0.45,200,0.9413216558849373,0.0009622313054459373
7,4,4,0.9,0.475,200,0.9341583973867758,0.0010569870531050925
7,4,4,0.9,0.5,200,0.9264905853286797,0.001150622120261707
7,4,4,0.9,0.525,200,0.9183557575106611,0.0012420277499304644
7,4,4,0.9,0.55,200,0.909790981308263,0.001330428800242165
7,4,4,0.9,0.575,200,0.9008325829978938,0.0014152799169736589
7,4,4,0.9,0.6,200,0.8915159265174424,0.0014961987604576064
7,4,4,0.9,0.625,200,0.8818752381261038,0.001572921903112382
7,4,4,0.9,0.65,200,0.8719434727236224,0.0016452748028854313
7,4,4,0.9,0.675,200,0.8617522171988086,0.001713150726062809
7,4,4,0.9,0.7,200,0.851331626041665,0.001776495523813754
7,4,4,0.9,0.725,200,0.8407103845165684,0.001835296355908333
7,4,4,0.9,0.75,200,0.8299156949048822,0.0018895731583198864
7,4,4,0.9,0.775,200,0.8189732816400869,0.0019393720738172706
7,4,4,0.9,0.8,200,0.8079074115402318,0.0019847603231200406
7,4,4,0.9,0.825,200,0.7967409257612741,0.0020258221557932854
7,4,4,0.9,0.85,200,0.7854952805269818,0.002062655623640158
7,4,4,0.9,0.875,200,0.7741905941182603,0.002095369987676511
7,4,4,0.9,0.9,200,0.7628456980133649,0.0021240836163444994
7,4,4,0.9,0.925,200,0.7514781904508115,0.002148922265528575
7,4,4,0.9,0.95,200,0.740104491032409,0.0021700176550647804
7,4,4,0.9,0.975,200,0.7287398952910299,0.0021875062747553466
7,4,4,0.9,1.0,200,0.7173986284149748,0.0022015283672364504
7,4,4,1.0,0.0,200,0.9396738437364488,0.0018690420609881295
7,4,4,1.0,0.025,200,0.9463932825230384,0.0017640064654122257
7,4,4,1.0,0.05,200,0.9523950319809623,0.0016540697462802724
7,4,4,1.0,0.075,200,0.9576502895428567,0.0015401083801036112
7,4,4,1.0,0.1,200,0.9621351161481493,0.0014232044156663576
7,4,4,1.0,0.125,200,0.9658308014421817,0.0013046954364303288
7,4,4,1.0,0.15,200,0.968724111325781,0.0011862534799041652
7,4,4,1.0,0.175,200,0.9708074106768078,0.0010700089297640569
7,4,4,1.0,0.2,200,0.9720786601337259,0.0009587378369527272
7,4,4,1.0,0.225,200,0.9725412917182911,0.000856118700381511
7,4,4,1.0,0.25,200,0.9722039733313464,0.0007670005890535938
7,4,4,1.0,0.275,200,0.9710802764314753,0.000697437698951992
7,4,4,1.0,0.3,200,0.9691882642761689,0.0006539348952119815
7,4,4,1.0,0.325,200,0.96655001987926,0.0006413940254712506
7,4,4,1.0,0.35,200,0.9631911333514185,0.0006605881560665219
7,4,4,1.0,0.375,200,0.9591401676790307,0.0007075399509382157
7,4,4,1.0,0.4,200,0.9544281204682341,0.0007755828609518758
7,4,4,1.0,0.425,200,0.9490878969810523,0.0008579588819680232
7,4,4,1.0,0.45,200,0.9431538071732569,0.0009491691901807945
7,4,4,1.0,0.475,200,0.9366610966459619,0.0010451723975512255
7,4,4,1.0,0.5,200,0.9296455186478169,0.0011431139764697285
7,4,4,1.0,0.525,200,0.9221429516702137,0.0012409949226254808
7,4,4,1.0,0.55,200,0.9141890648743954,0.0013374085406904846
7,4,4,1.0,0.575,200,0.905819031641139,0.0014313566287143165
7,4,4,1.0,0.6,200,0.8970672899655026,0.0015221263644016225
7,4,4,1.0,0.625,200,0.8879673472244556,0.0016092082966062899
7,4,4,1.0,0.65,200,0.878551625995433,0.0016922410808881251
7,4,4,1.0,0.675,200,0.8688513470568371,0.001770973500458983
7,4,4,1.0,0.7,200,0.8588964454089889,0.0018452377658636579
7,4,4,1.0,0.725,200,0.8487155150669408,0.0019149303073184494
