U,W,L,N,nmax,boundary,tau_Th,mean_spacing,t_H,t_Th,g,n_realizations_used,n_realizations_total,n_levels,file,epsilon,curve_file
1.0,10.0,7,7,2,periodic,0.7566218500481054,0.08855263851935483,70.9542415927706,53.685529542682325,0.12112112112112118,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,11.0,7,7,2,periodic,0.774263682681127,0.09616164388046097,65.33982837263312,50.59025614154771,0.11111111111111113,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,12.0,7,7,2,periodic,0.8107909806731687,0.10696669167280362,58.73964323771913,47.625572945102356,0.09109109109109112,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,13.0,7,7,2,periodic,0.8015006961565405,0.11551339798694628,54.39356314225667,43.596478724953464,0.09609609609609615,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,14.0,7,7,2,periodic,0.858882855954625,0.1195962030882249,52.53666207567262,45.12283836587674,0.06606606606606612,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,15.0,7,7,2,periodic,0.8789090653419954,0.1286578362672869,48.836398073151614,42.92275298514331,0.05605605605605614,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U1_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,0.5,7,7,2,periodic,0.14393226447194066,0.033454889377836895,187.81067353766394,27.032015534276354,0.8418418418418421,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,1.0,7,7,2,periodic,0.08277856966198473,0.033970118154172696,184.96212696886943,15.310900312121422,1.0820820820820822,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,2.0,7,7,2,periodic,0.055302242561929005,0.0365058262356797,172.11458978124946,9.518322792529565,1.2572572572572573,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,3.0,7,7,2,periodic,0.09839952296278226,0.04094175936299294,153.46642169117254,15.101022685216558,1.0070070070070072,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,4.0,7,7,2,periodic,0.3338285864731761,0.04709647598129918,133.41094373333752,44.536386766552496,0.4764764764764764,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,5.0,7,7,2,periodic,0.4301635758106795,0.053632537783749636,117.15248926899291,50.39473369907225,0.3663663663663663,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,6.0,7,7,2,periodic,0.5293266058360562,0.05997756377696594,104.75892836435297,55.451687982125506,0.2762762762762762,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,7.0,7,7,2,periodic,0.6513490946272803,0.06809794536272884,92.26688520059932,60.09795213948957,0.1861861861861862,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,8.0,7,7,2,periodic,0.6365079081295572,0.07662777881394923,81.99618212130406,52.19121835664144,0.1961961961961962,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,9.0,7,7,2,periodic,0.7225349491787214,0.08184609762854055,76.76829426487619,55.467775595209446,0.14114114114114115,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,10.0,7,7,2,periodic,0.7479522515621821,0.09119582245032837,68.89773169820195,51.53221355119728,0.12612612612612614,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,11.0,7,7,2,periodic,0.7653919388230148,0.09833509321305284,63.89565618823826,48.90522017228445,0.11611611611611614,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,12.0,7,7,2,periodic,0.7832382599179196,0.10531950269406132,59.65832677193109,46.72668405046194,0.10610610610610616,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,13.0,7,7,2,periodic,0.8688382635251184,0.11638593739820628,53.98577738547665,46.90490907865114,0.061061061061061135,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,14.0,7,7,2,periodic,0.7923168624866254,0.1214935996233829,51.71618362330843,40.975604348201934,0.10110110110110114,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,15.0,7,7,2,periodic,0.7653919388230148,0.13003182008068603,48.320367301486726,36.984019613525135,0.11611611611611614,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U2_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,0.5,7,7,2,periodic,0.19646866461804466,0.04071786680465169,154.31027704186562,30.317134067255854,0.7067067067067065,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,1.0,7,7,2,periodic,0.10423606739764012,0.040730152931570715,154.26372981549426,16.079844538059206,0.9819819819819822,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,2.0,7,7,2,periodic,0.1267952846786434,0.04222366882644214,148.80718520709894,18.868049410561724,0.8968968968968971,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,3.0,7,7,2,periodic,0.1633853877809862,0.04549000100555463,138.12233827852342,22.567171800853103,0.7867867867867866,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,4.0,7,7,2,periodic,0.2776153294436801,0.05073454780947544,123.84431474140598,34.38108023666223,0.5565565565565564,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,5.0,7,7,2,periodic,0.38778284145894576,0.05587594536393203,112.44884120091126,43.605731159655136,0.41141141141141135,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,6.0,7,7,2,periodic,0.5232614239486661,0.06454929434454307,97.33933377554824,50.93391839760787,0.2812812812812813,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,7.0,7,7,2,periodic,0.6148777653810024,0.07128797524328254,88.13808059125162,54.19414603891949,0.21121121121121117,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,8.0,7,7,2,periodic,0.6292146109610344,0.07611331514180976,82.55040915604756,51.94192358179668,0.20120120120120122,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,9.0,7,7,2,periodic,0.6665363268124913,0.08600982995736375,73.05194429862549,48.69177461931655,0.17617617617617623,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,10.0,7,7,2,periodic,0.7653919388230148,0.09262038285800238,67.83804075623858,51.92268954037215,0.11611611611611614,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,11.0,7,7,2,periodic,0.7832382599179196,0.1005842045429893,62.46691849607636,48.92648054530136,0.10610610610610616,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,12.0,7,7,2,periodic,0.8393129498166364,0.1081870696092749,58.07704497285808,48.74481593280297,0.07607607607607617,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,13.0,7,7,2,periodic,0.8201889499202203,0.11957088694717745,52.547785398257474,43.09911292642988,0.08608608608608616,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,14.0,7,7,2,periodic,0.8490415204088747,0.1249043982965965,50.303955608189305,42.71014695215759,0.07107107107107112,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,15.0,7,7,2,periodic,0.8789090653419954,0.13557632955556562,46.34426472361784,40.732394392196966,0.05605605605605614,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U3_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,0.5,7,7,2,periodic,0.28738126918510665,0.049831089714671616,126.08966296255102,36.23580737330025,0.5415415415415414,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,1.0,7,7,2,periodic,0.1596626022101425,0.04919937958988981,127.70862883951375,20.390292005206017,0.796796796796797,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,2.0,7,7,2,periodic,0.17109339072690152,0.04916124412330723,127.80769525319525,21.867051941859692,0.7667667667667666,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,3.0,7,7,2,periodic,0.2129748535745521,0.051549695767263655,121.88598232561613,25.95864923858854,0.6716716716716715,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,4.0,7,7,2,periodic,0.3115254223555488,0.05601773905926868,112.1642074938398,34.94200211269386,0.5065065065065064,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,5.0,7,7,2,periodic,0.435149650092505,0.06155073399906207,102.08140340414676,44.42068697226631,0.3613613613613613,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,6.0,7,7,2,periodic,0.5804485942768978,0.06746034143657248,93.13894909777709,54.06237207623224,0.23623623623623624,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,7.0,7,7,2,periodic,0.5542985515684669,0.07412898700252225,84.76016685572405,46.982437718829416,0.25625625625625625,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,8.0,7,7,2,periodic,0.6820776732865685,0.08093806978659521,77.62954223823354,52.94937754815573,0.1661661661661662,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,9.0,7,7,2,periodic,0.6899837121430018,0.08948214298344327,70.21719750657014,48.448722591861596,0.16116116116116122,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,10.0,7,7,2,periodic,0.7060717714137773,0.09598715686108983,65.45860417839495,46.218472606512606,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,11.0,7,7,2,periodic,0.8015006961565405,0.10508521320288493,59.791336151631775,47.9227975496626,0.09609609609609615,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,12.0,7,7,2,periodic,0.7923168624866254,0.11127006334102864,56.467886496320396,44.740458660015456,0.10110110110110114,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,13.0,7,7,2,periodic,0.774263682681127,0.11846994943545504,53.03611031422614,41.06393408697524,0.11111111111111113,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,14.0,7,7,2,periodic,0.7923168624866254,0.12575001959722706,49.9656805406823,39.58865123800243,0.10110110110110114,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,15.0,7,7,2,periodic,0.8107909806731687,0.13741171895979298,45.72525076276836,37.073620907471515,0.09109109109109112,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.05,results_multi_nmax_L7_allU/curves/SFF_U4_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
