U,W,L,N,nmax,boundary,tau_Th,mean_spacing,t_H,t_Th,g,n_realizations_used,n_realizations_total,n_levels,file,epsilon,curve_file
4.0,14.0,7,7,2,periodic,0.9749649183484086,0.12575001959722706,49.9656805406823,48.714785648568984,0.011011011011011117,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U4_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,15.0,7,7,2,periodic,0.9862658461312821,0.13741171895979298,45.72525076276836,45.09725313310679,0.006006006006006072,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U4_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,0.5,7,7,2,periodic,0.3703126675869927,0.06049569684415154,103.86168992095868,38.46129945472328,0.43143143143143137,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,1.0,7,7,2,periodic,0.2179406984302956,0.059189316363969124,106.15404422890765,23.13528654044862,0.6616616616616615,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,2.0,7,7,2,periodic,0.34161232685855286,0.0573519403238676,109.5548864031157,37.42529966289279,0.4664664664664664,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,3.0,7,7,2,periodic,0.35772850993678734,0.058247949545675,107.8696392952449,38.58804533250668,0.4464464464464464,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,4.0,7,7,2,periodic,0.4939621743878321,0.06155671124276032,102.07149115554076,50.41945571419928,0.3063063063063063,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,5.0,7,7,2,periodic,0.5737976414214134,0.06681295774841522,94.04141829551949,53.96074401389364,0.24124124124124122,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,6.0,7,7,2,periodic,0.6665363268124913,0.0719651703134642,87.30869780216507,58.19441873183694,0.17617617617617623,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,7.0,7,7,2,periodic,0.658898955079995,0.0790285749546711,79.5052335282962,52.38591529518535,0.1811811811811812,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,8.0,7,7,2,periodic,0.7653919388230148,0.0862657897772666,72.8351913707904,55.74746833783458,0.11611611611611614,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,9.0,7,7,2,periodic,0.8201889499202203,0.09263703875538733,67.82584365386126,55.6300074839135,0.08608608608608616,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,10.0,7,7,2,periodic,0.8994022174092045,0.10050324853510034,62.517235997453454,56.228140682404174,0.0460460460460461,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,11.0,7,7,2,periodic,0.8789090653419954,0.1076825743414246,58.34913722676944,51.28358566349176,0.05605605605605614,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,12.0,7,7,2,periodic,0.858882855954625,0.11190435325597728,56.147818421389026,48.22439864138431,0.06606606606606612,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,13.0,7,7,2,periodic,0.8994022174092045,0.12238052835773705,51.341380785780494,46.1765517235813,0.0460460460460461,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,14.0,7,7,2,periodic,0.9098272894455558,0.13222786992842625,47.517859212135974,43.233045047233205,0.04104104104104113,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
5.0,15.0,7,7,2,periodic,0.9976977642363202,0.1323045278224857,47.49032713082804,47.38099320127859,0.001001001001001076,300,300,150,pbs_bose_midpoint_L7/data/U_5/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U5_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,0.5,7,7,2,periodic,0.4827070965603183,0.07311617824198005,85.9342686974859,41.481081337997665,0.3163163163163163,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,1.0,7,7,2,periodic,0.28738126918510665,0.07108427588091193,88.39064939911407,25.401817008413186,0.5415415415415414,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,2.0,7,7,2,periodic,0.3789470919074668,0.06699469648935347,93.78630901295426,35.54004906119406,0.42142142142142136,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,3.0,7,7,2,periodic,0.46630349297427315,0.06579614004594699,95.49474031139047,44.5295309678725,0.3313313313313313,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,4.0,7,7,2,periodic,0.5672228971644544,0.06826052712314265,92.04712550555989,52.211237204923826,0.24624624624624622,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,5.0,7,7,2,periodic,0.6220048825634712,0.07223774940380197,86.97925058624395,54.1015185463554,0.2062062062062062,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,6.0,7,7,2,periodic,0.6742622241778342,0.07659377843667173,82.032580653722,55.31147028662616,0.1711711711711712,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,7.0,7,7,2,periodic,0.7060717714137773,0.08280184150363344,75.88219287253258,53.57827434027099,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,8.0,7,7,2,periodic,0.8015006961565405,0.09034115799833851,69.54953253195119,55.74399874172084,0.09609609609609615,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,9.0,7,7,2,periodic,0.8107909806731687,0.09694210202631881,64.8137927262374,52.55043856565351,0.09109109109109112,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,10.0,7,7,2,periodic,0.8107909806731687,0.10452872420393074,60.10965268189231,48.73636424587503,0.09109109109109112,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,11.0,7,7,2,periodic,0.9310413487069076,0.11161911388162847,56.29130252586375,52.40953022414874,0.031031031031031085,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,12.0,7,7,2,periodic,0.8890965989529158,0.11774408386115773,53.36306590646742,47.44492040714048,0.05105105105105112,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,13.0,7,7,2,periodic,0.9203731996618221,0.12435790548017564,50.52501715044736,46.501871697725676,0.03603603603603612,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,14.0,7,7,2,periodic,0.9418331534647951,0.13367584974139704,47.00314469169067,44.26911998773707,0.026026026026026095,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
6.0,15.0,7,7,2,periodic,0.9976977642363202,0.14212722733402508,44.20817478140868,44.10639714037991,0.001001001001001076,300,300,150,pbs_bose_midpoint_L7/data/U_6/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U6_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,0.5,7,7,2,periodic,1.6188596901781993,0.08581123180569002,73.22101285537026,118.53454618557865,-0.2092092092092095,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,1.0,7,7,2,periodic,0.44019351852088745,0.08383140270670776,74.95025854645324,32.99261802361347,0.3563563563563563,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,2.0,7,7,2,periodic,0.3338285864731761,0.07798850105295597,80.56553494871198,26.89507865038379,0.4764764764764764,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,3.0,7,7,2,periodic,0.4939621743878321,0.07500113400714348,83.77453741674286,41.3814526607091,0.3063063063063063,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,4.0,7,7,2,periodic,0.6078323128297229,0.07541284287961662,83.31717870932926,50.64287343333895,0.21621621621621628,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,5.0,7,7,2,periodic,0.6820776732865685,0.07840469660953933,80.13786901657527,54.66025124096945,0.1661661661661662,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,6.0,7,7,2,periodic,0.730909932860291,0.08379070658325305,74.98666097220124,54.80849533660901,0.13613613613613618,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,7.0,7,7,2,periodic,0.8015006961565405,0.0900309498072178,69.78917050896048,55.936068747119336,0.09609609609609615,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,8.0,7,7,2,periodic,0.8490415204088747,0.09505299978645111,66.10191494529974,56.12327036709541,0.07107107107107112,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,9.0,7,7,2,periodic,0.8201889499202203,0.10147010787774682,61.921539639532966,50.78736257439184,0.08608608608608616,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,10.0,7,7,2,periodic,0.8789090653419954,0.10807384247702326,58.13789130811561,51.097919710570416,0.05605605605605614,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,11.0,7,7,2,periodic,0.9418331534647951,0.1159651834291271,54.18165281495543,51.030076930644164,0.026026026026026095,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,12.0,7,7,2,periodic,0.9310413487069076,0.12204840767701848,51.48109202544475,47.93102535227451,0.031031031031031085,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,13.0,7,7,2,periodic,0.8490415204088747,0.12984751838184244,48.38895179115114,41.08422919975071,0.07107107107107112,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,14.0,7,7,2,periodic,0.9098272894455558,0.13539027164613626,46.40795258614798,42.223221710172886,0.04104104104104113,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
7.0,15.0,7,7,2,periodic,0.9749649183484086,0.1455684849961928,43.16308785753947,42.08249642869116,0.011011011011011117,300,300,150,pbs_bose_midpoint_L7/data/U_7/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U7_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,0.5,7,7,2,periodic,3.5444556739704356,0.0987693498214028,63.614727833492864,225.4795830175088,-0.5495495495495497,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,1.0,7,7,2,periodic,0.6220048825634712,0.09681353944680221,64.89986155946829,40.36803076768261,0.2062062062062062,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,2.0,7,7,2,periodic,0.34557199367621394,0.09069024275071373,69.281822571041,23.941857551396357,0.4614614614614614,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,3.0,7,7,2,periodic,0.5416686911033152,0.08515650037206939,73.78397749704165,39.96647051521901,0.2662662662662663,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,4.0,7,7,2,periodic,0.6292146109610344,0.0839079178527532,74.8819118382333,47.11679302531243,0.20120120120120122,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,5.0,7,7,2,periodic,0.7479522515621821,0.08566909236425987,73.34249883801566,54.85668714109054,0.12612612612612614,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,6.0,7,7,2,periodic,0.7479522515621821,0.08917068451417469,70.46245457699501,52.70255155146141,0.12612612612612614,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,7.0,7,7,2,periodic,0.7923168624866254,0.09476151636749873,66.30524233922655,52.53476157663133,0.10110110110110114,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,8.0,7,7,2,periodic,0.9203731996618221,0.10013973057229518,62.7441802696232,57.74806195491127,0.03603603603603612,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,9.0,7,7,2,periodic,0.8201889499202203,0.10667547072108793,58.90000076594466,48.30912977852032,0.08608608608608616,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,10.0,7,7,2,periodic,0.8688382635251184,0.11384917185439371,55.188678185691195,47.95003532110252,0.061061061061061135,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,11.0,7,7,2,periodic,0.9749649183484086,0.1195039684618985,52.577210514836224,51.26093575658439,0.011011011011011117,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,12.0,7,7,2,periodic,0.952750047242729,0.12741277412600144,49.313621418885354,46.98355513655308,0.02102102102102108,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,13.0,7,7,2,periodic,0.9637934799615786,0.1355074978903815,46.367805508905164,44.68898862960936,0.016016016016016085,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
8.0,14.0,7,7,2,periodic,1.069126339173477,0.14287678973176676,43.97624917927872,47.01616629562288,-0.029029029029029343,300,300,150,pbs_bose_midpoint_L7/data/U_8/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.03,results_multi_nmax_L7_allU/curves/SFF_U8_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
