U,W,L,N,nmax,boundary,tau_Th,mean_spacing,t_H,t_Th,g,n_realizations_used,n_realizations_total,n_levels,file
8.0,0.5,9,9,2,periodic,0.09839952296278226,0.01428525547747667,439.8370975644211,43.279760581673756,1.0070070070070072,300,300,100,pbs_bose_midpoint_L9/data/U_8/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
8.0,1.0,9,9,2,periodic,0.09954008287621519,0.017223032736862293,364.812945732359,36.31351085251521,1.0020020020020022,298,298,100,pbs_bose_midpoint_L9/data/U_8/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
8.0,3.0,9,9,2,periodic,0.5054796821191241,0.018792677890759307,334.3422019843771,169.0031899780709,0.2962962962962963,297,297,100,pbs_bose_midpoint_L9/data/U_8/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
8.0,4.0,9,9,2,periodic,0.4827070965603183,0.014887611714071094,422.0411861790434,203.72227560935877,0.3163163163163163,298,298,100,pbs_bose_midpoint_L9/data/U_8/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
8.0,6.0,9,9,2,periodic,0.5939826693920356,0.012774511640554468,491.8532687568845,292.15231752541257,0.22622622622622626,283,283,100,pbs_bose_midpoint_L9/data/U_8/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
8.0,7.0,9,9,2,periodic,0.6008675891719687,0.013419649904656128,468.20784087664987,281.33091657896534,0.2212212212212212,287,287,100,pbs_bose_midpoint_L9/data/U_8/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
8.0,8.0,9,9,2,periodic,0.6742622241778342,0.013962010092794047,450.02010924074676,303.43155978141783,0.17117117117117123,284,284,100,pbs_bose_midpoint_L9/data/U_8/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
8.0,9.0,9,9,2,periodic,0.6365079081295572,0.015082561978245916,416.58607577691606,265.16033164866604,0.19619619619619616,284,284,100,pbs_bose_midpoint_L9/data/U_8/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
8.0,13.0,9,9,2,periodic,0.7653919388230148,0.019590055467259768,320.73341076958525,245.48676711425128,0.11611611611611611,283,283,100,pbs_bose_midpoint_L9/data/U_8/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
8.0,15.0,9,9,2,periodic,0.7653919388230148,0.022015051138148972,285.40407504626296,218.44597834764843,0.11611611611611611,286,286,100,pbs_bose_midpoint_L9/data/U_8/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U8_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
9.0,0.5,9,9,2,periodic,0.08470868266557402,0.0143373743957862,438.23821110692586,37.122581556585416,1.0720720720720722,300,300,100,pbs_bose_midpoint_L9/data/U_9/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
9.0,1.0,9,9,2,periodic,0.08870496889654403,0.017291824600812307,363.36161464906513,32.23198072564334,1.0520520520520522,300,300,100,pbs_bose_midpoint_L9/data/U_9/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
9.0,2.0,9,9,2,periodic,0.2105345242766706,0.024984186923622503,251.48648328590778,52.94658712061147,0.6766766766766765,300,300,100,pbs_bose_midpoint_L9/data/U_9/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
9.0,3.0,9,9,2,periodic,0.488302208687788,0.0249915480201549,251.4124095919306,122.76523489525854,0.3113113113113113,298,298,100,pbs_bose_midpoint_L9/data/U_9/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
9.0,4.0,9,9,2,periodic,0.5871766390733255,0.018890489645191536,332.6110347160289,195.30142948325903,0.23123123123123127,296,296,100,pbs_bose_midpoint_L9/data/U_9/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
9.0,5.0,9,9,2,periodic,0.6078323128297229,0.015745244681879683,399.0528844820399,242.55723771609055,0.21621621621621626,288,288,100,pbs_bose_midpoint_L9/data/U_9/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
9.0,6.0,9,9,2,periodic,0.5939826693920356,0.01456816388804479,431.29562211582584,256.1821249214569,0.22622622622622626,288,288,100,pbs_bose_midpoint_L9/data/U_9/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
9.0,7.0,9,9,2,periodic,0.643885742724042,0.014515088454986691,432.8726846319,278.7205500491609,0.19119119119119116,276,276,100,pbs_bose_midpoint_L9/data/U_9/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
9.0,8.0,9,9,2,periodic,0.6820776732865685,0.014947261534632572,420.35695251745904,286.716092122941,0.16616616616616622,280,280,100,pbs_bose_midpoint_L9/data/U_9/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
9.0,9.0,9,9,2,periodic,0.7393819919175866,0.015771304551761452,398.393505531401,294.5649836868373,0.13113113113113117,282,282,100,pbs_bose_midpoint_L9/data/U_9/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
9.0,10.0,9,9,2,periodic,0.6742622241778342,0.016675543583828396,376.79043418248096,254.05555620081148,0.17117117117117117,279,279,100,pbs_bose_midpoint_L9/data/U_9/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
9.0,11.0,9,9,2,periodic,0.7060717714137773,0.017888591654901913,351.2397973184121,248.00050588362734,0.15115115115115116,285,285,100,pbs_bose_midpoint_L9/data/U_9/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
9.0,12.0,9,9,2,periodic,0.7479522515621821,0.019111526404772105,328.7641800087035,245.89990867050432,0.12612612612612617,279,279,100,pbs_bose_midpoint_L9/data/U_9/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
9.0,13.0,9,9,2,periodic,0.7923168624866254,0.020314147807511656,309.3009545227501,245.06436185158375,0.10110110110110115,288,288,100,pbs_bose_midpoint_L9/data/U_9/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
9.0,14.0,9,9,2,periodic,0.7832382599179196,0.021301609840450757,294.96293257836845,231.02625405296794,0.1061061061061062,282,282,100,pbs_bose_midpoint_L9/data/U_9/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
9.0,15.0,9,9,2,periodic,0.7653919388230148,0.022420587034685382,280.2417839220397,214.49480233531034,0.11611611611611618,286,286,100,pbs_bose_midpoint_L9/data/U_9/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U9_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
10.0,0.5,9,9,2,periodic,0.10915359353313911,0.014335199906710127,438.30468692930515,47.84253164075116,0.9619619619619622,299,299,100,pbs_bose_midpoint_L9/data/U_10/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
10.0,1.0,9,9,2,periodic,0.12534242654613995,0.01760540103826014,356.8896438953556,44.73341397503165,0.9019019019019021,299,299,100,pbs_bose_midpoint_L9/data/U_10/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
10.0,2.0,9,9,2,periodic,0.18124175473742377,0.026042083297254996,241.27045580266133,43.72828077597239,0.7417417417417416,300,300,100,pbs_bose_midpoint_L9/data/U_10/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
10.0,3.0,9,9,2,periodic,0.46630349297427315,0.030270606876588294,207.567206458589,96.78931339855215,0.3313313313313313,295,295,100,pbs_bose_midpoint_L9/data/U_10/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
10.0,4.0,9,9,2,periodic,0.5939826693920356,0.024535112082299127,256.0895294100814,152.11274228235035,0.22622622622622626,295,295,100,pbs_bose_midpoint_L9/data/U_10/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
10.0,5.0,9,9,2,periodic,0.6148777653810024,0.01900566134811624,330.5954574320745,203.27579611094427,0.21121121121121117,288,288,100,pbs_bose_midpoint_L9/data/U_10/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
10.0,6.0,9,9,2,periodic,0.6220048825634712,0.0169591316006584,370.48980190327995,230.44646572381336,0.20620620620620614,284,284,100,pbs_bose_midpoint_L9/data/U_10/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
10.0,7.0,9,9,2,periodic,0.6820776732865685,0.01580301267426449,397.5941446539415,271.19008909792376,0.16616616616616622,281,281,100,pbs_bose_midpoint_L9/data/U_10/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
10.0,8.0,9,9,2,periodic,0.7393819919175866,0.015917888438561855,394.72479854540666,291.8524078077709,0.13113113113113112,289,289,100,pbs_bose_midpoint_L9/data/U_10/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
10.0,9.0,9,9,2,periodic,0.7060717714137773,0.016672305047036786,376.8636244030524,266.0927668636797,0.15115115115115116,278,278,100,pbs_bose_midpoint_L9/data/U_10/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
10.0,10.0,9,9,2,periodic,0.7393819919175866,0.01754163161826327,358.18705146207265,264.83705558911436,0.13113113113113117,281,281,100,pbs_bose_midpoint_L9/data/U_10/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
10.0,11.0,9,9,2,periodic,0.7225349491787214,0.018506171577626764,339.51837530652267,245.31389204734043,0.14114114114114112,283,283,100,pbs_bose_midpoint_L9/data/U_10/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
10.0,12.0,9,9,2,periodic,0.8015006961565405,0.019537373741134432,321.5982552430179,257.76122546000767,0.0960960960960961,280,280,100,pbs_bose_midpoint_L9/data/U_10/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
10.0,13.0,9,9,2,periodic,0.774263682681127,0.020605675524087555,304.9249853437073,236.0923420937075,0.11111111111111119,279,279,100,pbs_bose_midpoint_L9/data/U_10/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
10.0,14.0,9,9,2,periodic,0.7923168624866254,0.022075642738911914,284.6207189294855,225.50979502089763,0.10110110110110115,279,279,100,pbs_bose_midpoint_L9/data/U_10/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
10.0,15.0,9,9,2,periodic,0.7653919388230148,0.02322672572290563,270.5153271338311,207.05025071630507,0.11611611611611618,275,275,100,pbs_bose_midpoint_L9/data/U_10/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U10_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
12.0,0.5,9,9,2,periodic,0.14899550728528538,0.014478188103212821,433.97594107686024,64.6604654903559,0.8268268268268271,300,300,100,pbs_bose_midpoint_L9/data/U_12/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
12.0,1.0,9,9,2,periodic,0.12248646137509307,0.017521068783129434,358.6074220100943,43.92455414486112,0.9119119119119121,299,299,100,pbs_bose_midpoint_L9/data/U_12/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
12.0,2.0,9,9,2,periodic,0.24175940791691308,0.0266861782878485,235.44717566548758,56.9215697845977,0.6166166166166165,300,300,100,pbs_bose_midpoint_L9/data/U_12/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
12.0,3.0,9,9,2,periodic,0.40607720257003654,0.03707528609447265,169.47098644550476,68.81830409257516,0.3913913913913913,297,297,100,pbs_bose_midpoint_L9/data/U_12/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
12.0,4.0,9,9,2,periodic,0.5939826693920356,0.037072131103254136,169.48540912524066,100.67139573521172,0.22622622622622626,288,288,100,pbs_bose_midpoint_L9/data/U_12/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
12.0,5.0,9,9,2,periodic,0.5804485942768978,0.028808634799756826,218.1007656507424,126.59628283268854,0.23623623623623624,291,291,100,pbs_bose_midpoint_L9/data/U_12/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
12.0,6.0,9,9,2,periodic,0.6665363268124913,0.023585960880538694,266.39513815033854,177.5620368634328,0.17617617617617626,293,293,100,pbs_bose_midpoint_L9/data/U_12/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
12.0,7.0,9,9,2,periodic,0.7393819919175866,0.021115876381637817,297.5574015314557,220.00858425414884,0.13113113113113117,281,281,100,pbs_bose_midpoint_L9/data/U_12/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
12.0,8.0,9,9,2,periodic,0.6742622241778342,0.01908307594254319,329.25432598484065,222.00375415871233,0.17117117117117123,286,286,100,pbs_bose_midpoint_L9/data/U_12/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
12.0,9.0,9,9,2,periodic,0.697981390783066,0.01893275350573741,331.8685422738705,231.63806669346485,0.15615615615615622,278,278,100,pbs_bose_midpoint_L9/data/U_12/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
12.0,10.0,9,9,2,periodic,0.8107909806731687,0.01901370495916753,330.4556014029304,267.9304211304237,0.09109109109109106,281,281,100,pbs_bose_midpoint_L9/data/U_12/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
12.0,11.0,9,9,2,periodic,0.7653919388230148,0.019810774042945123,317.1600106870691,242.7517154969039,0.11611611611611611,278,278,100,pbs_bose_midpoint_L9/data/U_12/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
12.0,12.0,9,9,2,periodic,0.7225349491787214,0.020500089836894022,306.4955011012554,221.45371131170234,0.14114114114114112,271,271,100,pbs_bose_midpoint_L9/data/U_12/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
12.0,13.0,9,9,2,periodic,0.774263682681127,0.021790280616729732,288.3480675487768,223.25743667430228,0.1111111111111111,278,278,100,pbs_bose_midpoint_L9/data/U_12/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
12.0,14.0,9,9,2,periodic,0.8015006961565405,0.023033736829597466,272.78184836712796,218.63484136512093,0.09609609609609616,284,284,100,pbs_bose_midpoint_L9/data/U_12/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
12.0,15.0,9,9,2,periodic,0.7653919388230148,0.023821626013725804,263.75971579602805,201.87956025652926,0.11611611611611618,275,275,100,pbs_bose_midpoint_L9/data/U_12/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U12_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
15.0,0.5,9,9,2,periodic,0.16913295170296488,0.014611883339134933,430.00516506666617,72.72804281524589,0.7717717717717716,300,300,100,pbs_bose_midpoint_L9/data/U_15/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
15.0,1.0,9,9,2,periodic,0.18546769230846993,0.01790803744052904,350.8583968536738,65.0728971915002,0.7317317317317316,300,300,100,pbs_bose_midpoint_L9/data/U_15/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
15.0,2.0,9,9,2,periodic,0.2651083601908539,0.02703872249306771,232.37729921561544,61.6051647406312,0.5765765765765765,298,298,100,pbs_bose_midpoint_L9/data/U_15/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
15.0,3.0,9,9,2,periodic,0.3703126675869927,0.03875498321300397,162.1258683727492,60.037262801970414,0.43143143143143137,299,299,100,pbs_bose_midpoint_L9/data/U_15/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
15.0,4.0,9,9,2,periodic,0.5293266058360562,0.049559565969684805,126.78047485369345,67.10827844058902,0.27627627627627627,293,293,100,pbs_bose_midpoint_L9/data/U_15/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
15.0,5.0,9,9,2,periodic,0.6365079081295572,0.04847680587362257,129.61219688359094,82.49918830645078,0.19619619619619616,292,292,100,pbs_bose_midpoint_L9/data/U_15/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
15.0,6.0,9,9,2,periodic,0.658898955079995,0.0395168194356138,159.00027879057956,104.76511755254076,0.18118118118118118,294,294,100,pbs_bose_midpoint_L9/data/U_15/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
15.0,7.0,9,9,2,periodic,0.730909932860291,0.03299693451380112,190.41724329124014,139.17785450944203,0.13613613613613623,285,285,100,pbs_bose_midpoint_L9/data/U_15/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
15.0,8.0,9,9,2,periodic,0.7142559285543126,0.028025678471962575,224.1938696850963,160.13180056811302,0.1461461461461462,285,285,100,pbs_bose_midpoint_L9/data/U_15/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
15.0,9.0,9,9,2,periodic,0.7142559285543126,0.025192774856377775,249.40425749047418,178.1384695192575,0.1461461461461462,286,286,100,pbs_bose_midpoint_L9/data/U_15/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
15.0,10.0,9,9,2,periodic,0.7479522515621821,0.02398749042988805,261.93591720419545,195.9155590378833,0.12612612612612617,278,278,100,pbs_bose_midpoint_L9/data/U_15/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
15.0,11.0,9,9,2,periodic,0.7479522515621821,0.02355432673557477,266.7529145585771,199.51844305486216,0.1261261261261261,282,282,100,pbs_bose_midpoint_L9/data/U_15/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
15.0,12.0,9,9,2,periodic,0.7393819919175866,0.0235070926392069,267.28891588660423,197.62861104572968,0.13113113113113117,284,284,100,pbs_bose_midpoint_L9/data/U_15/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
15.0,13.0,9,9,2,periodic,0.697981390783066,0.024311245395151365,258.4476938574568,180.39168080330376,0.15615615615615613,277,277,100,pbs_bose_midpoint_L9/data/U_15/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
15.0,14.0,9,9,2,periodic,0.7653919388230148,0.024544948638389043,255.98689977914617,195.93030953525349,0.11611611611611611,277,277,100,pbs_bose_midpoint_L9/data/U_15/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
15.0,15.0,9,9,2,periodic,0.7923168624866254,0.025131470817772776,250.0126376501676,198.08922864498632,0.10110110110110115,280,280,100,pbs_bose_midpoint_L9/data/U_15/W_15/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U15_L9_N9_nmax2_W15_boundaryperiodic_nreal300.txt
20.0,0.5,9,9,2,periodic,0.19646866461804466,0.014666084674609283,428.4159983105358,84.17031908907745,0.7067067067067065,300,300,100,pbs_bose_midpoint_L9/data/U_20/W_0p5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W0.5_boundaryperiodic_nreal300.txt
20.0,1.0,9,9,2,periodic,0.26818126094530154,0.018057300084282656,347.9581818905787,93.31586397564999,0.5715715715715715,300,300,100,pbs_bose_midpoint_L9/data/U_20/W_1/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W1_boundaryperiodic_nreal300.txt
20.0,2.0,9,9,2,periodic,0.326222200971167,0.02753265297231752,228.20849532723793,74.44667762596984,0.48648648648648635,299,299,100,pbs_bose_midpoint_L9/data/U_20/W_2/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W2_boundaryperiodic_nreal300.txt
20.0,3.0,9,9,2,periodic,0.45045732517594583,0.0407834989495986,154.06194831258895,69.39833314828364,0.3463463463463463,299,299,100,pbs_bose_midpoint_L9/data/U_20/W_3/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W3_boundaryperiodic_nreal300.txt
20.0,4.0,9,9,2,periodic,0.5232614239486661,0.05450113053195606,115.28541235480462,60.32440902928421,0.2812812812812813,296,296,100,pbs_bose_midpoint_L9/data/U_20/W_4/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W4_boundaryperiodic_nreal300.txt
20.0,5.0,9,9,2,periodic,0.5737976414214134,0.06568026777324092,95.66321088811769,54.891324778401206,0.24124124124124122,289,289,100,pbs_bose_midpoint_L9/data/U_20/W_5/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W5_boundaryperiodic_nreal300.txt
20.0,6.0,9,9,2,periodic,0.6665363268124913,0.07027441491091475,89.40928665353721,59.594537508973794,0.1761761761761762,283,283,100,pbs_bose_midpoint_L9/data/U_20/W_6/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W6_boundaryperiodic_nreal300.txt
20.0,7.0,9,9,2,periodic,0.7060717714137773,0.0650173186220541,96.63864090895174,68.23381637360349,0.15115115115115116,285,285,100,pbs_bose_midpoint_L9/data/U_20/W_7/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W7_boundaryperiodic_nreal300.txt
20.0,8.0,9,9,2,periodic,0.7142559285543126,0.05774627129755786,108.80677082686908,77.71588112994168,0.14614614614614613,289,289,100,pbs_bose_midpoint_L9/data/U_20/W_8/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W8_boundaryperiodic_nreal300.txt
20.0,9.0,9,9,2,periodic,0.7060717714137773,0.047831404955121656,131.36108615406246,92.7503547956367,0.15115115115115116,283,283,100,pbs_bose_midpoint_L9/data/U_20/W_9/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W9_boundaryperiodic_nreal300.txt
20.0,10.0,9,9,2,periodic,0.7479522515621821,0.04049535770790436,155.15816288130134,116.05089727532113,0.1261261261261261,283,283,100,pbs_bose_midpoint_L9/data/U_20/W_10/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W10_boundaryperiodic_nreal300.txt
20.0,11.0,9,9,2,periodic,0.774263682681127,0.037256142077092866,168.64830755095375,130.57825968234076,0.11111111111111119,284,284,100,pbs_bose_midpoint_L9/data/U_20/W_11/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W11_boundaryperiodic_nreal300.txt
20.0,12.0,9,9,2,periodic,0.7832382599179196,0.034145644575128316,184.0113251737019,144.12471013424076,0.10610610610610612,284,284,100,pbs_bose_midpoint_L9/data/U_20/W_12/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W12_boundaryperiodic_nreal300.txt
20.0,13.0,9,9,2,periodic,0.8296958520834906,0.03219775810618213,195.1435651655878,161.90980657867254,0.08108108108108117,288,288,100,pbs_bose_midpoint_L9/data/U_20/W_13/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W13_boundaryperiodic_nreal300.txt
20.0,14.0,9,9,2,periodic,0.8015006961565405,0.03162509677984058,198.6771882761416,159.23990471375157,0.09609609609609616,274,274,100,pbs_bose_midpoint_L9/data/U_20/W_14/L_9/N_9_nmax_2/boundary_periodic/energies_polfed_U20_L9_N9_nmax2_W14_boundaryperiodic_nreal300.txt
