L,N,nmax,W_over_t,predictor,estimate_over_t,ci95_low,ci95_high,mean_cov,mean_var,fraction_cov_negative,fraction_U_positive,fraction_U_negative,valid_states,total_states
7,6,6,0.7,U_mean,0.0007378844502593468,-0.00035618185743239175,0.001905207244334792,-0.014285575410855334,23.245785686224387,0.5118333333333334,0.5118333333333334,0.4881666666666667,6000.0,6000.0
7,6,6,0.7,U_pool,0.000614544743881084,-0.000514505264951218,0.0018275545168156345,-0.014285575410855334,23.245785686224387,0.5118333333333334,0.5118333333333334,0.4881666666666667,6000.0,6000.0
7,6,6,0.7,U_edge_mean,0.0006167140353681639,1.5764871003863195e-05,0.001206943942844988,-0.014285575410855334,23.245785686224387,0.5118333333333334,0.5118333333333334,0.4881666666666667,6000.0,6000.0
7,6,6,0.7,U_edge_pool,0.0004221522586047922,-0.00010246166999032585,0.000925956031168949,-0.014285575410855334,23.245785686224387,0.5118333333333334,0.5118333333333334,0.4881666666666667,6000.0,6000.0
7,6,6,0.8,U_mean,0.0005716827611310439,-0.0007929451982614576,0.001956581491305719,-0.008174838886070457,22.768075309496265,0.5116666666666667,0.5116666666666667,0.48833333333333334,6000.0,6000.0
7,6,6,0.8,U_pool,0.00035904830667266984,-0.001089683016148694,0.0017831255695491147,-0.008174838886070457,22.768075309496265,0.5116666666666667,0.5116666666666667,0.48833333333333334,6000.0,6000.0
7,6,6,0.8,U_edge_mean,0.0004982443500931846,-0.00012491628672641755,0.0011635116107082423,-0.008174838886070457,22.768075309496265,0.5116666666666667,0.5116666666666667,0.48833333333333334,6000.0,6000.0
7,6,6,0.8,U_edge_pool,0.0003214532677045364,-0.00024111253885634982,0.0009286571885301605,-0.008174838886070457,22.768075309496265,0.5116666666666667,0.5116666666666667,0.48833333333333334,6000.0,6000.0
7,6,6,0.9,U_mean,-0.0002703618841262945,-0.0021228255850043918,0.0014514024166124555,0.007340432380035445,22.2738700243129,0.5031666666666667,0.5031666666666667,0.49683333333333335,6000.0,6000.0
7,6,6,0.9,U_pool,-0.00032955352491610316,-0.0022080907130390204,0.0014428960057851427,0.007340432380035445,22.2738700243129,0.5031666666666667,0.5031666666666667,0.49683333333333335,6000.0,6000.0
7,6,6,0.9,U_edge_mean,-0.0001132882982025734,-0.0008605131316316587,0.0005951734369324374,0.007340432380035445,22.2738700243129,0.5031666666666667,0.5031666666666667,0.49683333333333335,6000.0,6000.0
7,6,6,0.9,U_edge_pool,-0.0002810550241551232,-0.001006626270666446,0.0004073708785729887,0.007340432380035445,22.2738700243129,0.5031666666666667,0.5031666666666667,0.49683333333333335,6000.0,6000.0
7,6,6,1.0,U_mean,2.0717536700175304e-05,-0.0021747323679642545,0.0022281879695674905,-0.0035564159073937537,21.791005610049996,0.5053333333333333,0.5053333333333333,0.49466666666666664,6000.0,6000.0
7,6,6,1.0,U_pool,0.00016320568086832746,-0.002054464228459235,0.0024193970666752575,-0.0035564159073937537,21.791005610049996,0.5053333333333333,0.5053333333333333,0.49466666666666664,6000.0,6000.0
7,6,6,1.0,U_edge_mean,4.377994540517515e-05,-0.0008478002283427777,0.0009083189206181108,-0.0035564159073937537,21.791005610049996,0.5053333333333333,0.5053333333333333,0.49466666666666664,6000.0,6000.0
7,6,6,1.0,U_edge_pool,-0.00011066908610386882,-0.0009881610681271853,0.0007769870602911257,-0.0035564159073937537,21.791005610049996,0.5053333333333333,0.5053333333333333,0.49466666666666664,6000.0,6000.0
7,6,6,1.1,U_mean,-0.0016516934557491928,-0.004203084349206559,0.0009961762743459783,0.028038034103133432,21.333357511560806,0.4915,0.4915,0.5085,6000.0,6000.0
7,6,6,1.1,U_pool,-0.0013142813590378017,-0.003967069983196796,0.001480408152145169,0.028038034103133432,21.333357511560806,0.4915,0.4915,0.5085,6000.0,6000.0
7,6,6,1.1,U_edge_mean,2.9416386345001758e-05,-0.0009500761331734914,0.000990106543166335,0.028038034103133432,21.333357511560806,0.4915,0.4915,0.5085,6000.0,6000.0
7,6,6,1.1,U_edge_pool,-0.0001149613994038481,-0.001044962229081087,0.0008183152697084086,0.028038034103133432,21.333357511560806,0.4915,0.4915,0.5085,6000.0,6000.0
7,6,6,1.2,U_mean,-0.0019415256619737097,-0.004919267657000781,0.0010648624072054369,0.026970391055449683,20.93810437350473,0.49316666666666664,0.49316666666666664,0.5068333333333334,6000.0,6000.0
7,6,6,1.2,U_pool,-0.001288100898454698,-0.0043452484221616445,0.001725686212080397,0.026970391055449683,20.93810437350473,0.49316666666666664,0.49316666666666664,0.5068333333333334,6000.0,6000.0
7,6,6,1.2,U_edge_mean,-6.795006513458686e-05,-0.0012079430725455878,0.0010422997759832724,0.026970391055449683,20.93810437350473,0.49316666666666664,0.49316666666666664,0.5068333333333334,6000.0,6000.0
7,6,6,1.2,U_edge_pool,-7.827503285484746e-05,-0.0011592726892956776,0.0010172062398137967,0.026970391055449683,20.93810437350473,0.49316666666666664,0.49316666666666664,0.5068333333333334,6000.0,6000.0
7,6,6,1.3,U_mean,-0.001988775837224583,-0.005327346718202384,0.0014499967411432419,0.023777061401577725,20.500464077109317,0.49666666666666665,0.49666666666666665,0.5033333333333333,6000.0,6000.0
7,6,6,1.3,U_pool,-0.0011598303976019272,-0.004561042945490288,0.0022667520847838517,0.023777061401577725,20.500464077109317,0.49666666666666665,0.49666666666666665,0.5033333333333333,6000.0,6000.0
