L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
9,9,9,0.5,0.7,182,0.7568694519477925,0.0010543381447576442
9,9,9,0.5,0.8,182,0.7070414202776311,0.001075980143856847
9,9,9,0.5,0.9,182,0.6593545854662404,0.0010720579460733798
9,9,9,0.5,1.0,182,0.6143004937640022,0.0010493678356790963
9,9,9,0.7,0.0,165,0.9751466168623798,0.0008992018956535972
9,9,9,0.7,0.1,165,0.9871279410519574,0.0004747250723577396
9,9,9,0.7,0.2,165,0.9794330918755443,0.00026590382223473294
9,9,9,0.7,0.3,165,0.9548010681476312,0.0005685682076914373
9,9,9,0.7,0.4,165,0.9179376760003661,0.0008965800917265729
9,9,9,0.7,0.5,165,0.8735402701514062,0.001152252248963913
9,9,9,0.7,0.6,165,0.8253359164858206,0.0013331469868105177
9,9,9,0.7,0.7,165,0.7759406969118327,0.0014497127244092012
9,9,9,0.7,0.8,165,0.7270608108671825,0.001514119960963824
9,9,9,0.7,0.9,165,0.6797519596079774,0.0015373809718690916
9,9,9,0.7,1.0,165,0.6346340124921639,0.0015288061361112225
9,9,9,0.9,0.0,189,0.9612370542975738,0.0012821337933686533
9,9,9,0.9,0.1,189,0.9784257738504556,0.0008108536487515677
9,9,9,0.9,0.2,189,0.9764849082304891,0.0004090471163919124
9,9,9,0.9,0.3,189,0.9573708292493607,0.0005038332980445609
9,9,9,0.9,0.4,189,0.9252654758882813,0.000863198619356842
9,9,9,0.9,0.5,189,0.8846697027314098,0.001183797213121458
9,9,9,0.9,0.6,189,0.8393296380927083,0.0014282978947963698
9,9,9,0.9,0.7,189,0.7919746862350897,0.001600249824763159
9,9,9,0.9,0.8,189,0.7444458573124961,0.0017104052958403803
9,9,9,0.9,0.9,189,0.6979239018750836,0.0017698886283514523
9,9,9,0.9,1.0,189,0.6531359364487881,0.001788546208491351
9,9,9,1.1,0.0,198,0.9445494656271134,0.0017262165074427161
9,9,9,1.1,0.1,198,0.9663872961211069,0.0012297196729582727
9,9,9,1.1,0.2,198,0.9699092076968225,0.0007270605895551979
9,9,9,1.1,0.3,198,0.9563269507488874,0.0005159520038240462
9,9,9,1.1,0.4,198,0.9292374831623817,0.0007861027455522575
9,9,9,1.1,0.5,198,0.8928529713919787,0.0011474701288615985
9,9,9,1.1,0.6,198,0.850862393847015,0.00145405018714858
9,9,9,1.1,0.7,198,0.8060591329926056,0.0016875659424976197
9,9,9,1.1,0.8,198,0.7603903260781278,0.0018531538066192388
9,9,9,1.1,0.9,198,0.715144385592289,0.001960393143013799
9,9,9,1.1,1.0,198,0.6711427134275448,0.002018765383864833
9,9,9,1.3,0.0,195,0.9265335139046684,0.0022414831899380326
9,9,9,1.3,0.1,195,0.952213959371852,0.0017211541685266192
9,9,9,1.3,0.2,195,0.9605325917260815,0.00114679736093356
9,9,9,1.3,0.3,195,0.9520618163652373,0.0007213328515554466
9,9,9,1.3,0.4,195,0.9298213597261069,0.000763968682142065
9,9,9,1.3,0.5,195,0.897682811271835,0.0011112701767863713
9,9,9,1.3,0.6,195,0.8592152757662479,0.0014696758570964716
9,9,9,1.3,0.7,195,0.8172261391930618,0.001766459724317244
9,9,9,1.3,0.8,195,0.7737354652625615,0.0019931833523428
9,9,9,1.3,0.9,195,0.7301186320160935,0.0021555965855968523
9,9,9,1.3,1.0,195,0.6872767753799542,0.0022621203969014764
9,9,9,1.5,0.0,197,0.9076552840355003,0.002733393468109135
9,9,9,1.5,0.1,197,0.9365928057679148,0.0022108527127898316
9,9,9,1.5,0.2,197,0.9491791004836526,0.0015988965210379086
9,9,9,1.5,0.3,197,0.945441321034168,0.001054626479994626
9,9,9,1.5,0.4,197,0.9278514175674021,0.0008466808532434365
9,9,9,1.5,0.5,197,0.8999168268954433,0.0010719203756526634
9,9,9,1.5,0.6,197,0.8650447439237436,0.0014357985058223964
9,9,9,1.5,0.7,197,0.8260184440584998,0.001775508559722482
9,9,9,1.5,0.8,197,0.7849042075052517,0.002053633516317563
9,9,9,1.5,0.9,197,0.7431489286761903,0.0022671082864567722
9,9,9,1.5,1.0,197,0.7017257550909369,0.002421487366630146
9,9,9,1.7,0.0,194,0.8884533637514954,0.003235028883481421
9,9,9,1.7,0.1,194,0.9198862955510132,0.0027274203759096844
9,9,9,1.7,0.2,194,0.9359942557662793,0.0020987385821166164
9,9,9,1.7,0.3,194,0.9363829165492457,0.0014790946530885208
9,9,9,1.7,0.4,194,0.9230351747364958,0.001070657865128873
9,9,9,1.7,0.5,194,0.899087339701453,0.0010783963971098573
9,9,9,1.7,0.6,194,0.8677462115706939,0.0013770080768737245
9,9,9,1.7,0.7,194,0.8317286889059875,0.0017310387358178577
9,9,9,1.7,0.8,194,0.7931132783269952,0.0020492452362953573
9,9,9,1.7,0.9,194,0.7533955603666354,0.002309943586065438
9,9,9,1.7,1.0,194,0.713608093230647,0.00251220912212178
9,9,9,1.9,0.0,197,0.868456470097202,0.0036949395383132056
9,9,9,1.9,0.1,197,0.9020181093579984,0.0032052529840604876
9,9,9,1.9,0.2,197,0.9212943837853426,0.0025693891697260753
9,9,9,1.9,0.3,197,0.9255351187999451,0.0019018705454860569
9,9,9,1.9,0.4,197,0.9162686673940849,0.0013673767258117094
9,9,9,1.9,0.5,197,0.8962568518403405,0.0011698442332299004
9,9,9,1.9,0.6,197,0.8684820323251607,0.0013442414621889294
9,9,9,1.9,0.7,197,0.8355672555572856,0.0016760556635783002
9,9,9,1.9,0.8,197,0.7995804850042915,0.0020150992983598444
9,9,9,1.9,0.9,197,0.7620498796609085,0.00231142636987308
9,9,9,1.9,1.0,197,0.724058250069787,0.0025536452599025255
9,9,9,2.1,0.0,195,0.8480175763626542,0.004117435046609674
9,9,9,2.1,0.1,195,0.8833942474679279,0.003671513086113778
9,9,9,2.1,0.2,195,0.9055079585124021,0.003058755366781352
9,9,9,2.1,0.3,195,0.9133106434885477,0.002377376709903971
9,9,9,2.1,0.4,195,0.9079174536861527,0.0017630437182830493
9,9,9,2.1,0.5,195,0.8917258544014552,0.0013815340638585836
9,9,9,2.1,0.6,195,0.8674813471378404,0.001355997079785859
9,9,9,2.1,0.7,195,0.8376927129305354,0.001593292429905625
