L,N,nmax,W_over_t,U_over_t,realizations,entropy_norm_mean,entropy_norm_sem,delta_entropy_norm_mean,delta_entropy_norm_paired_sem,entropy2_norm_mean,entropy2_norm_sem,IPR_mean,IPR_sem,gap_ratio_mean,gap_ratio_sem,Q_mean_mean,Q_mean_sem,Q_variance_mean,Q_variance_sem,H_Q_mean,H_Q_sem,S_intra_Q_mean,S_intra_Q_sem
9,9,9,0.1,0.0,189,0.8835029218452247,0.0002242373215027871,0.0,0.0,0.8253353100552248,0.00026128300183674697,0.0002743617542828418,1.3352813137644625e-06,0.3873352917165114,0.003300883365485556,14.704696516717942,0.0016569789800844421,64.10402239170003,0.040351167809188786,2.513741376584383,0.00019071886593567637,6.408439280056173,0.0024287794412821222
9,9,9,0.1,0.1,189,0.9254942147242956,7.806287012017903e-06,0.041991292879070885,0.0002192612751641771,0.8866302455926334,1.739595035434993e-05,0.00012928413027346296,2.3122519831884776e-08,0.530432054344628,0.0010705258947781382,14.424282282859764,0.00322151750609182,57.02616378003938,0.044470214434652294,2.496279047804703,0.00027308432201650454,6.849956687556473,0.00028478177640161147
9,9,9,0.1,0.2,189,0.9257745590309548,2.8587804745408396e-06,0.04227163718573016,0.00022445976457489213,0.8874063121926874,6.6757783921718715e-06,0.00012825460408055344,8.67080412780765e-09,0.5309716830296872,0.0009886625848606083,14.105280771440324,0.0028020542703305214,47.98552360177993,0.030715209751927354,2.458054143904212,0.00021827677004571667,6.891012688545871,0.00023152462971611615
9,9,9,0.1,0.3,189,0.9250646906491898,2.9138618175342504e-06,0.041561768803965185,0.0002246621504834911,0.8860387507222589,6.991865120151821e-06,0.00013003792844625293,9.198094505497859e-09,0.5302884176775579,0.0009987378771280542,14.381149664145997,0.003351223706043674,44.99839045157512,0.029538356164833784,2.453474025175622,0.00025159426220062027,6.888424099862246,0.00026723757495854294
9,9,9,0.1,0.4,189,0.9223310117400795,9.959382063863139e-06,0.03882808989485468,0.0002266942642399079,0.8804993365187628,2.0666565117792312e-05,0.0001375332826860799,2.8766735012747148e-08,0.5308560307645446,0.0009802446511309908,15.297845974805465,0.004654543520828441,45.4295281283072,0.03613395186032665,2.475580199863956,0.0002912225588347735,6.838711477610172,0.00038554789291212355
9,9,9,0.1,0.5,189,0.9127933250312316,3.412527493264496e-05,0.02929040318600691,0.00023206848688344116,0.8622466669545275,6.319441500429939e-05,0.0001657123721487736,1.0906233651228962e-07,0.5300045440135565,0.0009903984794084153,16.792579139438654,0.005876108587703128,47.14680719377926,0.04020921742942285,2.5000893309808383,0.00031500306490520454,6.717884652732807,0.0006530510495717736
9,9,9,0.1,0.6,189,0.8870144963733406,8.937902262978453e-05,0.003511574528115904,0.0002566199776495495,0.8148141190764272,0.00015717676283891126,0.0002813058722601915,5.313661014875871e-07,0.530518309165678,0.000985296797668588,18.880207591768112,0.008493944635048115,48.24172072187085,0.04143717745945776,2.504645317946005,0.0002585766227068918,6.452997476458251,0.001140611760361828
9,9,9,0.1,0.7,189,0.8286966144552256,0.00026759995153279747,-0.05480630738999906,0.00038234949490848836,0.7233147281743783,0.00039581284375044803,0.0008778591400973221,5.600679708049896e-06,0.5291356082217867,0.001039994104409899,21.531982463563526,0.01014356377121603,45.8312976496995,0.024422271153265965,2.4334431744166007,0.00021658778972096315,5.935268146055073,0.0025751878581430636
9,9,9,0.1,0.8,189,0.7240095795485488,0.00040783497113867397,-0.15949334229667572,0.0004813255168671133,0.6008454835206697,0.00045779148247913546,0.0034169914634517144,1.9256380417387417e-05,0.5045683739867014,0.0009873453165412723,24.095982496308164,0.008853925508280654,37.970008765846636,0.021746233762997478,2.2330563216836508,0.0005791241375266424,5.078457999490452,0.003619119225023603
9,9,9,0.1,0.9,189,0.6203086607592021,0.000376379283842936,-0.2631942610860225,0.0004506505592791991,0.5005556916758812,0.00035420326620204715,0.008938760216852786,3.3660007576654195e-05,0.46824431779139836,0.0011294638046815478,26.326149704001764,0.00993193000321394,31.762062452482084,0.010776112938735182,1.969482932846021,0.0008471921883055104,4.294792823722352,0.0030926488173375
