U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
1.0,0.5,0.5229415514876735,0.0011128559384863878,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_1/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
2.0,0.5,0.5250247715281473,0.0011061231357355876,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_2/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
3.0,0.5,0.521868322845646,0.0011099031965610584,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_3/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
4.0,0.5,0.5132954317931514,0.0011169481594104993,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_4/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
5.0,0.5,0.5091600814262156,0.0011200882109061604,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_5/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
6.0,0.5,0.5084960253116707,0.0011217744937667932,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_6/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
7.0,0.5,0.5067596929298619,0.001124912430523833,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_7/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
8.0,0.5,0.5043255448490327,0.0011310991414419122,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_8/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
9.0,0.5,0.4986663509792115,0.0011374938932686002,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_9/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U9_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
10.0,0.5,0.49374456995037036,0.001140147820797586,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_10/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U10_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt
1.0,1.0,0.5302487189834943,0.0011023002227935324,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_1/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
2.0,1.0,0.5304282156293311,0.001103514814112554,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_2/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
3.0,1.0,0.5308805266337814,0.001102329788483683,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_3/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
4.0,1.0,0.5205206355562214,0.0011111297585096067,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_4/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
5.0,1.0,0.5113906792587839,0.001117057418495259,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_5/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
6.0,1.0,0.5147384857246872,0.001118052284796176,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_6/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
7.0,1.0,0.5167495297473029,0.0011182613760850968,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_7/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
8.0,1.0,0.5111730050585397,0.001123400997614871,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_8/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
9.0,1.0,0.5075493010275333,0.0011300562916256522,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_9/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U9_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
10.0,1.0,0.5036687069387126,0.0011333875485606813,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_10/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U10_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt
1.0,2.0,0.5325618184848389,0.0010967023479590723,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_1/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
2.0,2.0,0.5316827305430541,0.001097561955325827,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_2/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
3.0,2.0,0.5286007063046189,0.0010999996235759937,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_3/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
4.0,2.0,0.5253641783375953,0.0011044588930777378,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_4/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
5.0,2.0,0.5114429459239596,0.0011199415886617773,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_5/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
6.0,2.0,0.5031678034353588,0.0011326760894964979,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_6/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
7.0,2.0,0.5010600907492004,0.001138275813664672,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_7/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
8.0,2.0,0.5015319487762264,0.0011305002011848593,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_8/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
9.0,2.0,0.49838806098205146,0.0011244076188965835,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_9/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U9_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
10.0,2.0,0.4951097286282859,0.0011339586641969884,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_10/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U10_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt
1.0,3.0,0.5293068705475769,0.001100072117065553,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_1/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
2.0,3.0,0.5257504279833429,0.0011028577070341476,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_2/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
3.0,3.0,0.5267225944347322,0.0011028202779866912,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_3/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
4.0,3.0,0.5206982760365353,0.00111128124440109,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_4/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
5.0,3.0,0.5066071936384764,0.001123492357384655,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_5/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U5_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
6.0,3.0,0.49017830296387144,0.00113743523773568,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_6/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U6_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
7.0,3.0,0.48510216135172113,0.0011475754177091844,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_7/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U7_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
8.0,3.0,0.4771819390900438,0.001148845992970291,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_8/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U8_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
9.0,3.0,0.47602082912685656,0.001152213082514539,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_9/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U9_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
10.0,3.0,0.4765230172079483,0.0011514772747254624,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_10/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U10_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt
1.0,4.0,0.5138657568851455,0.0011202013551862952,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_1/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt
2.0,4.0,0.5134198470133209,0.0011234556535297266,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_2/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt
3.0,4.0,0.5148321030472253,0.001114733518639897,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_3/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt
4.0,4.0,0.5070585125004798,0.0011166751769997336,53400,300,300,180,180,0.0,0,7,,,7,2,periodic,pbs_bose_midpoint_L7/data/U_4/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt
