L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
6,6,4,5.0,0.4,200,0.6891385950095568,0.008485754075131819
6,6,4,5.0,0.5,200,0.7052279412798441,0.007943020280651848
6,6,4,5.0,0.6,200,0.7164043589438464,0.0073154905665080905
6,6,4,5.0,0.7,200,0.7229478353058831,0.006644404541947866
6,6,4,5.0,0.8,200,0.7252232280808772,0.00596974401024415
6,6,4,5.0,0.9,200,0.7236301955058161,0.0053298800323338565
6,6,4,5.0,1.0,200,0.7185855586682119,0.00476083281355893
6,6,4,5.0,1.1,200,0.7105175403041548,0.004294498207612379
6,6,4,5.0,1.2,200,0.699858486118374,0.003955444671065485
6,6,4,5.0,1.3,200,0.6870343005209153,0.0037553646486739234
6,6,4,5.0,1.4,200,0.672456694320718,0.003687290459833383
6,6,4,5.0,1.5,200,0.6565203118015347,0.003726201181887475
6,6,4,5.0,1.6,200,0.639597745562417,0.003838448180695567
6,6,4,5.0,1.7,200,0.6220258902490361,0.003992931006650604
6,6,4,5.0,1.8,200,0.604087594826294,0.004166753778329631
6,6,4,5.0,1.9,200,0.5859999473883839,0.0043451319232399345
6,6,4,5.0,2.0,200,0.5679168766205204,0.004519040150109124
6,6,5,0.5,0.0,200,0.985199406710937,0.0005478314960928046
6,6,5,0.5,0.1,200,0.9929143448361094,0.00020846952249159144
6,6,5,0.5,0.2,200,0.9820049411787278,0.0002838578137428691
6,6,5,0.5,0.3,200,0.9549970160279826,0.0005956676123479278
6,6,5,0.5,0.4,200,0.9162009557756048,0.0008546464038822376
6,6,5,0.5,0.5,200,0.8700924541458883,0.0010425987766360665
6,6,5,0.5,0.6,200,0.8203545052089055,0.0011656499084686028
6,6,5,0.5,0.7,200,0.7696324892517039,0.001235507699628065
6,6,5,0.5,0.8,200,0.7196668180001317,0.001264001748669267
6,6,5,0.5,0.9,200,0.6715284043391757,0.001261333353212959
6,6,5,0.5,1.0,200,0.6258312638613736,0.0012358233660639888
6,6,5,0.5,1.1,200,0.5828895827425122,0.0011941345617949384
6,6,5,0.5,1.2,200,0.5428241186300137,0.0011415584052985026
6,6,5,0.5,1.3,200,0.505631897508551,0.0010822529441142314
6,6,5,0.5,1.4,200,0.47123176545196105,0.0010194288881209814
6,6,5,0.5,1.5,200,0.43949459999001755,0.0009555041668087711
6,6,5,0.5,1.6,200,0.41026372321136123,0.0008922413182362746
6,6,5,0.5,1.7,200,0.3833688629542099,0.0008308726365938387
6,6,5,0.5,1.8,200,0.3586356974160971,0.0007722125956861874
6,6,5,0.5,1.9,200,0.33589227746132283,0.0007167556588367518
6,6,5,0.5,2.0,200,0.31497320199228873,0.0006647583185767127
6,6,5,1.0,0.0,200,0.9467408527957893,0.0018607105113186333
6,6,5,1.0,0.1,200,0.9685464350363181,0.001295547947415902
6,6,5,1.0,0.2,200,0.9733460892403637,0.0007356140923690797
6,6,5,1.0,0.3,200,0.9616833155079376,0.0005724547875996714
6,6,5,1.0,0.4,200,0.9363483946462162,0.000948842627787101
6,6,5,1.0,0.5,200,0.9011047608189336,0.0013800178436433688
6,6,5,1.0,0.6,200,0.8595740652654694,0.0017328235429892504
6,6,5,1.0,0.7,200,0.8146793869092432,0.0019939841952737528
6,6,5,1.0,0.8,200,0.7685440597452547,0.002172450909681309
6,6,5,1.0,0.9,200,0.7226104255576026,0.0022813265469929264
6,6,5,1.0,1.0,200,0.6778142216143361,0.0023331219757267213
6,6,5,1.0,1.1,200,0.6347403410457158,0.0023387222364679564
6,6,5,1.0,1.2,200,0.5937389129748163,0.0023075019676098143
6,6,5,1.0,1.3,200,0.5550038531648771,0.002247646971799167
6,6,5,1.0,1.4,200,0.5186233839079212,0.00216636839414249
6,6,5,1.0,1.5,200,0.48461224802445757,0.0020699756684142414
6,6,5,1.0,1.6,200,0.45293298729884385,0.0019638720198629465
6,6,5,1.0,1.7,200,0.4235109691586551,0.0018525416083380662
6,6,5,1.0,1.8,200,0.39624575121528705,0.00173956896834172
6,6,5,1.0,1.9,200,0.371020054041011,0.001627701530776851
6,6,5,1.0,2.0,200,0.3477069192971213,0.0015189469676187512
6,6,5,1.5,0.0,200,0.8960673076121097,0.003382066513050027
6,6,5,1.5,0.1,200,0.9269465293534551,0.0027854498422160093
6,6,5,1.5,0.2,200,0.9435399902002947,0.0020693016331243615
6,6,5,1.5,0.3,200,0.9450668291148859,0.0013915802357046861
6,6,5,1.5,0.4,200,0.9328369196461799,0.0010495743023086397
6,6,5,1.5,0.5,200,0.9095003305615864,0.0012553216921337357
6,6,5,1.5,0.6,200,0.8781166588175436,0.001695404823934941
6,6,5,1.5,0.7,200,0.8414886841484184,0.0021255348604790752
6,6,5,1.5,0.8,200,0.8018654298442911,0.0024822548663798122
6,6,5,1.5,0.9,200,0.760907090347835,0.002757439724255407
6,6,5,1.5,1.0,200,0.7197722953250851,0.002957406525105574
6,6,5,1.5,1.1,200,0.6792374838427869,0.0030914098090963735
6,6,5,1.5,1.2,200,0.6398075311197884,0.003168258736118728
6,6,5,1.5,1.3,200,0.6018039191680211,0.0031956458714304573
6,6,5,1.5,1.4,200,0.5654283519866806,0.003180396238566498
6,6,5,1.5,1.5,200,0.5308047007891123,0.0031288868953384965
6,6,5,1.5,1.6,200,0.49800436514499125,0.0030473283986305402
6,6,5,1.5,1.7,200,0.4670605527452247,0.0029418339188274907
6,6,5,1.5,1.8,200,0.43797618297822594,0.0028183192407486486
6,6,5,1.5,1.9,200,0.41072876845875783,0.0026823180902441055
6,6,5,1.5,2.0,200,0.38527426922862573,0.002538792884127573
6,6,5,2.0,0.0,200,0.8420435002850519,0.004784973952568224
6,6,5,2.0,0.1,200,0.8778735765537585,0.004263238100728018
6,6,5,2.0,0.2,200,0.902106939304904,0.003553949240447783
6,6,5,2.0,0.3,200,0.9133330496439973,0.002758815463554316
6,6,5,2.0,0.4,200,0.9118409163265695,0.0020357742860750735
6,6,5,2.0,0.5,200,0.8992379498968611,0.0016028281574418672
6,6,5,2.0,0.6,200,0.8778147583434803,0.0016226619029116572
6,6,5,2.0,0.7,200,0.8499663257711378,0.0019531063821472058
6,6,5,2.0,0.8,200,0.8178235147637583,0.0023644742319584374
6,6,5,2.0,0.9,200,0.7831007582477154,0.00274955251618883
6,6,5,2.0,1.0,200,0.747088766864597,0.0030757359664550124
6,6,5,2.0,1.1,200,0.7107147826687088,0.0033376403647874704
6,6,5,2.0,1.2,200,0.6746198864670114,0.003538763087005552
6,6,5,2.0,1.3,200,0.6392311450882505,0.0036847964600653775
6,6,5,2.0,1.4,200,0.6048228032675687,0.003781231767949617
6,6,5,2.0,1.5,200,0.5715659102393644,0.0038327411582768063
6,6,5,2.0,1.6,200,0.5395662206949088,0.0038433175426550227
6,6,5,2.0,1.7,200,0.508890599237802,0.0038166596092916493
6,6,5,2.0,1.8,200,0.4795832651683957,0.0037565387179629714
6,6,5,2.0,1.9,200,0.45167418627044964,0.0036670333734285425
6,6,5,2.0,2.0,200,0.42518223828187884,0.0035526010832009486
6,6,5,2.5,0.0,200,0.7894658421619692,0.00596277442842209
6,6,5,2.5,0.1,200,0.827521147294344,0.005556409385651015
6,6,5,2.5,0.2,200,0.8562124171494477,0.004928389417489501
6,6,5,2.5,0.3,200,0.8739303009143078,0.004148561959397522
6,6,5,2.5,0.4,200,0.8803988496533834,0.0033275608739439517
6,6,5,2.5,0.5,200,0.8764721232433484,0.0026038723031940156
6,6,5,2.5,0.6,200,0.8637239643302616,0.002133612313596927
6,6,5,2.5,0.7,200,0.8440266024313325,0.0020258612409685497
6,6,5,2.5,0.8,200,0.8192224820479703,0.002220798758211751
6,6,5,2.5,0.9,200,0.790926635571685,0.0025554388386823355
6,6,5,2.5,1.0,200,0.7604479562407271,0.0029144728123980455
6,6,5,2.5,1.1,200,0.7287907064137491,0.0032464202079569688
6,6,5,2.5,1.2,200,0.6966962095189843,0.003533239972085532
6,6,5,2.5,1.3,200,0.6646954651437983,0.0037711231162133635
6,6,5,2.5,1.4,200,0.6331567291152401,0.003961793687982675
6,6,5,2.5,1.5,200,0.6023241302855413,0.004108654529925637
6,6,5,2.5,1.6,200,0.5723496850169418,0.004215113415553024
6,6,5,2.5,1.7,200,0.5433210564985612,0.004284017036030349
6,6,5,2.5,1.8,200,0.5152851122894692,0.004317647726037397
6,6,5,2.5,1.9,200,0.48826621838270634,0.0043179449910801405
6,6,5,2.5,2.0,200,0.46227872663912933,0.0042867680621322055
6,6,5,3.0,0.0,200,0.7404176046370173,0.006911379656436723
6,6,5,3.0,0.1,200,0.7790599046543685,0.006626338150834663
