# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.806770698109255591e+01 8.806674126914779777e+01 1.999800019997333795e-04 5.643825358068528253e+00
1.011591112223829728e-04 8.806724741448034877e+01 8.806647060164459617e+01 2.022977581832760541e-04 5.638819521630113130e+00
1.023316578330244966e-04 8.806677713450714862e+01 8.806615761377166507e+01 2.046423742725537011e-04 5.633813482320291222e+00
1.035177955630176228e-04 8.806629589147583204e+01 8.806580341621277341e+01 2.070141614763123497e-04 5.628807245681754168e+00
1.047176819485520245e-04 8.806580342987216170e+01 8.806541027575295288e+01 2.094134346075829226e-04 5.623800822959086787e+00
1.059314763518370031e-04 8.806529948822897325e+01 8.806498129361264660e+01 2.118405121253895179e-04 5.618794229512639404e+00
1.071593399822671198e-04 8.806478379898815945e+01 8.806452002892969233e+01 2.142957161769398083e-04 5.613787482961873465e+00
1.084014359178331018e-04 8.806425608835851904e+01 8.806403012966018196e+01 2.167793726403025999e-04 5.608780601365255691e+00
1.096579291267809898e-04 8.806371607617047914e+01 8.806351502247709107e+01 2.192918111675785128e-04 5.603773601691040440e+00
1.109289864895222780e-04 8.806316347572833081e+01 8.806297769343129289e+01 2.218333652285692595e-04 5.598766498735604280e+00
1.122147768207980290e-04 8.806259799365768970e+01 8.806242056865792733e+01 2.244043721549514021e-04 5.593759304535113053e+00
1.135154708920999033e-04 8.806201932975037039e+01 8.806184548516974075e+01 2.270051731849600921e-04 5.588752028221439794e+00
1.148312414543511137e-04 8.806142717680512533e+01 8.806125372950040742e+01 2.296361135085894041e-04 5.583744676212679003e+00
1.161622632608501891e-04 8.806082122046562688e+01 8.806064611756542604e+01 2.322975423133139818e-04 5.578737252606935648e+00
1.175087130904807617e-04 8.806020113905296398e+01 8.806002309123613259e+01 2.349898128303393684e-04 5.573729759658551330e+00
1.188707697711903309e-04 8.805956660339563769e+01 8.805938481317059541e+01 2.377132823813860615e-04 5.568722198245743549e+00
1.202486142037412301e-04 8.805891727665606084e+01 8.805873124872100277e+01 2.404683124260139629e-04 5.563714568274523486e+00
