# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.788202624790568507e+01 8.788106162660920972e+01 1.999800019997333795e-04 5.642908726286092858e+00
1.011591112223829728e-04 8.788156720029795110e+01 8.788079126479638603e+01 2.022977581832760541e-04 5.637902888538164348e+00
1.023316578330244966e-04 8.788109745143627549e+01 8.788047863041296637e+01 2.046423742725537011e-04 5.632896847714081723e+00
1.035177955630176228e-04 8.788061675190600397e+01 8.788012483288969179e+01 2.070141614763123497e-04 5.627890609361913654e+00
1.047176819485520245e-04 8.788012484648230327e+01 8.787973213645281589e+01 2.094134346075829226e-04 5.622884184737213964e+00
1.059314763518370031e-04 8.787962147399379376e+01 8.787930363882159668e+01 2.118405121253895179e-04 5.617877589215338752e+00
1.071593399822671198e-04 8.787910636718535784e+01 8.787884289511544011e+01 2.142957161769398083e-04 5.612870840432972130e+00
1.084014359178331018e-04 8.787857925257542036e+01 8.787835354917193342e+01 2.167793726403025999e-04 5.607863956466230704e+00
1.096579291267809898e-04 8.787803985031179366e+01 8.787783902379513279e+01 2.192918111675785128e-04 5.602856954299952008e+00
1.109289864895222780e-04 8.787748787402331629e+01 8.787730230166457090e+01 2.218333652285692595e-04 5.597849848744960610e+00
1.122147768207980290e-04 8.787692303066752686e+01 8.787674580617647280e+01 2.244043721549514021e-04 5.592842651849164071e+00
1.135154708920999033e-04 8.787634502037634832e+01 8.787617137227015007e+01 2.270051731849600921e-04 5.587835372753325203e+00
1.148312414543511137e-04 8.787575353629647168e+01 8.787558028502714080e+01 2.296361135085894041e-04 5.582828017881763749e+00
1.161622632608501891e-04 8.787514826442736648e+01 8.787497335944235033e+01 2.322975423133139818e-04 5.577820591336537071e+00
1.175087130904807617e-04 8.787452888345420376e+01 8.787435103688937943e+01 2.349898128303393684e-04 5.572813095374126391e+00
1.188707697711903309e-04 8.787389506457904531e+01 8.787371347984360170e+01 2.377132823813860615e-04 5.567805530873537023e+00
1.202486142037412301e-04 8.787324647134505540e+01 8.787306065369766372e+01 2.404683124260139629e-04 5.562797897740618502e+00
1.216424293857368039e-04 8.787258275945964670e+01 8.787239261025131043e+01 2.432552686094931291e-04 5.557790196309135844e+00
1.230524004359261579e-04 8.787190357661150131e+01 8.787170899489569820e+01 2.460745208112275753e-04 5.552782424905123193e+00
1.244787146187906256e-04 8.787120856228428067e+01 8.787100944476290465e+01 2.489264431937378481e-04 5.547774581814629791e+00
1.259215613694150942e-04 8.787049734756554642e+01 8.787029358853480687e+01 2.518114142522093635e-04 5.542766665282782945e+00
1.273811323186478520e-04 8.786976955495215691e+01 8.786956104624553632e+01 2.547298168646127152e-04 5.537758673512818142e+00
1.288576213185518003e-04 8.786902479814916944e+01 8.786881142908140419e+01 2.576820383424025126e-04 5.532750604665094052e+00
1.303512244681508938e-04 8.786826268186679556e+01 8.786804433917441770e+01 2.606684704818018248e-04 5.527742456856078235e+00
1.318621401394748458e-04 8.786748280161005198e+01 8.786725936939194526e+01 2.636895096156779473e-04 5.522734228157313296e+00
1.333905690039058638e-04 8.786668474346568303e+01 8.786645610312099564e+01 2.667455566660177873e-04 5.517725916594357294e+00
1.349367140588306430e-04 8.786586808388211978e+01 8.786563411404847557e+01 2.698370171970083421e-04 5.512717520145699268e+00
1.365007806546013845e-04 8.786503238944642646e+01 8.786479296593475397e+01 2.729643014687300768e-04 5.507709036741650799e+00
1.380829765218092263e-04 8.786417721665441150e+01 8.786393221238363083e+01 2.761278244914698696e-04 5.502700464263206470e+00
1.396835117988739626e-04 8.786330211167592097e+01 8.786305139660562702e+01 2.793280060806610596e-04 5.497691800540885687e+00
1.413025990599533599e-04 8.786240661011497366e+01 8.786215005117702503e+01 2.825652709124569940e-04 5.492683043353540739e+00
1.429404533431761061e-04 8.786149023676465220e+01 8.786122769779166219e+01 2.858400485799463138e-04 5.487674190427137333e+00
1.445972921792019463e-04 8.786055250535488881e+01 8.786028384700934168e+01 2.891527736500166482e-04 5.482665239433514692e+00
1.462733356201129868e-04 8.785959291829593099e+01 8.785931799799590181e+01 2.925038857208746290e-04 5.477656187989101255e+00
1.479688062686396383e-04 8.785861096641529855e+01 8.785832963825889408e+01 2.958938294802293295e-04 5.472647033653617044e+00
