# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.788442929224522970e+01 8.788346296911896616e+01 1.999800019997333795e-04 5.642920593183621492e+00
1.011591112223829728e-04 8.788396943476675460e+01 8.788319213032343669e+01 2.022977581832760541e-04 5.637914753115082611e+00
1.023316578330244966e-04 8.788349885715727794e+01 8.788287894437959835e+01 2.046423742725537011e-04 5.632908709607538533e+00
1.035177955630176228e-04 8.788301730956268898e+01 8.788252452267624903e+01 2.070141614763123497e-04 5.627902468218575649e+00
1.047176819485520245e-04 8.788252453630759931e+01 8.788213113343446992e+01 2.094134346075829226e-04 5.622896040223175795e+00
1.059314763518370031e-04 8.788202027576052444e+01 8.788170187983955373e+01 2.118405121253895179e-04 5.617889441023280028e+00
1.071593399822671198e-04 8.788150426019468853e+01 8.788124032328343560e+01 2.142957161769398083e-04 5.612882688286080501e+00
1.084014359178331018e-04 8.788097621564639894e+01 8.788075011403263659e+01 2.167793726403025999e-04 5.607875800118967469e+00
1.096579291267809898e-04 8.788043586177008137e+01 8.788023468093003032e+01 2.192918111675785128e-04 5.602868793536151415e+00
1.109289864895222780e-04 8.787988291168944954e+01 8.787969701191801164e+01 2.218333652285692595e-04 5.597861683374055985e+00
1.122147768207980290e-04 8.787931707184537800e+01 8.787913953466836858e+01 2.244043721549514021e-04 5.592854481701384550e+00
1.135154708920999033e-04 8.787873804184124538e+01 8.787856408735767388e+01 2.270051731849600921e-04 5.587847197674646438e+00
1.148312414543511137e-04 8.787814551428222387e+01 8.787797195733521960e+01 2.296361135085894041e-04 5.582839837729189014e+00
1.161622632608501891e-04 8.787753917461446918e+01 8.787736396103406378e+01 2.322975423133139818e-04 5.577832405974061381e+00
1.175087130904807617e-04 8.787691870095666502e+01 8.787674054060657625e+01 2.349898128303393684e-04 5.572824904669529289e+00
1.188707697711903309e-04 8.787628376393085716e+01 8.787610185881520408e+01 2.377132823813860615e-04 5.567817334695989828e+00
1.202486142037412301e-04 8.787563402648726196e+01 8.787544788099167192e+01 2.404683124260139629e-04 5.562809695958987888e+00
1.216424293857368039e-04 8.787496914372610490e+01 8.787477865902778262e+01 2.432552686094931291e-04 5.557801988792733461e+00
1.230524004359261579e-04 8.787428876271489742e+01 8.787409383768921600e+01 2.460745208112275753e-04 5.552794211520208911e+00
1.244787146187906256e-04 8.787359252230174889e+01 8.787339305346853280e+01 2.489264431937378481e-04 5.547786362424346862e+00
1.259215613694150942e-04 8.787288005292411697e+01 8.787267593439266022e+01 2.518114142522093635e-04 5.542778439747080732e+00
1.273811323186478520e-04 8.787215097641274042e+01 8.787194209982621373e+01 2.547298168646127152e-04 5.537770441688380174e+00
1.288576213185518003e-04 8.787140490579207608e+01 8.787119116026980237e+01 2.576820383424025126e-04 5.532762366405259868e+00
1.303512244681508938e-04 8.787064144507525043e+01 8.787042271715412767e+01 2.606684704818018248e-04 5.527754212010766999e+00
1.318621401394748458e-04 8.786986018905452056e+01 8.786963636262868249e+01 2.636895096156779473e-04 5.522745976572942972e+00
1.333905690039058638e-04 8.786906072308660498e+01 8.786883167934644234e+01 2.667455566660177873e-04 5.517737658113765598e+00
1.349367140588306430e-04 8.786824262287366594e+01 8.786800824024233236e+01 2.698370171970083421e-04 5.512729254608054852e+00
1.365007806546013845e-04 8.786740545423855053e+01 8.786716560830809897e+01 2.729643014687300768e-04 5.507720763982372425e+00
1.380829765218092263e-04 8.786654877289532806e+01 8.786630333636041712e+01 2.761278244914698696e-04 5.502712184113873306e+00
1.396835117988739626e-04 8.786567212421377349e+01 8.786542096680491909e+01 2.793280060806610596e-04 5.497703512829147598e+00
1.413025990599533599e-04 8.786477504297968721e+01 8.786451803139364358e+01 2.825652709124569940e-04 5.492694747903027697e+00
1.429404533431761061e-04 8.786385705314825145e+01 8.786359405097772424e+01 2.858400485799463138e-04 5.487685887057366152e+00
1.445972921792019463e-04 8.786291766759244126e+01 8.786264853525419483e+01 2.891527736500166482e-04 5.482676927959790447e+00
1.462733356201129868e-04 8.786195638784550965e+01 8.786168098250595904e+01 2.925038857208746290e-04 5.477667868222420466e+00
1.479688062686396383e-04 8.786097270383746149e+01 8.786069087933752542e+01 2.958938294802293295e-04 5.472658705400568202e+00
1.496839293077255632e-04 8.785996609362543097e+01 8.785967770040308267e+01 2.993230547641470953e-04 5.467649436991392164e+00
1.514189325304352018e-04 8.785893602311757888e+01 8.785864090812887639e+01 3.027920166165852479e-04 5.462640060432532252e+00
1.531740463702079740e-04 8.785788194579124877e+01 8.785757995242903462e+01 3.063011753496128480e-04 5.457630573100706428e+00
1.549495039314631646e-04 8.785680330240360547e+01 8.785649427041508375e+01 3.098509966043256183e-04 5.452620972310274539e+00
1.567455410205595065e-04 8.785569952069667465e+01 8.785538328609840164e+01 3.134419514124640264e-04 5.447611255311772815e+00
1.585623961771137158e-04 8.785457001509468000e+01 8.785424641008593483e+01 3.170745162587414656e-04 5.442601419290408415e+00
1.604003107056819902e-04 8.785341418639478661e+01 8.785308303926900919e+01 3.207491731438919663e-04 5.437591461364524648e+00
1.622595287078087002e-04 8.785223142145061104e+01 8.785189255650455209e+01 3.244664096484443775e-04 5.432581378584022680e+00
1.641402971144466361e-04 8.785102109284865435e+01 8.785067433028939377e+01 3.282267189972323958e-04 5.427571167928754825e+00
1.660428657187529582e-04 8.784978255857670604e+01 8.784942771442658227e+01 3.320306001246483034e-04 5.422560826306871640e+00
1.679674872092653225e-04 8.784851516168475882e+01 8.784815204768456454e+01 3.358785577406489791e-04 5.417550350553137051e+00
1.699144172034625999e-04 8.784721822993878959e+01 8.784684665344788357e+01 3.397711023975232372e-04 5.412539737427200848e+00
1.718839142817145534e-04 8.784589107546536013e+01 8.784551083936030125e+01 3.437087505574287316e-04 5.407528983611832096e+00
1.738762400216250527e-04 8.784453299438936824e+01 8.784414389695908199e+01 3.476920246607074268e-04 5.402518085711107254e+00
1.758916590327732731e-04 8.784314326646166649e+01 8.784274510130177305e+01 3.517214531949887954e-04 5.397507040248563648e+00
1.779304389918577296e-04 8.784172115467980291e+01 8.784131371058310833e+01 3.557975707650890365e-04 5.392495843665298771e+00
1.799928506782476454e-04 8.784026590489906994e+01 8.783984896574430934e+01 3.599209181637167787e-04 5.387484492318035834e+00
1.820791680099462359e-04 8.783877674543502678e+01 8.783835009007249539e+01 3.640920424429929100e-04 5.382472982477137791e+00
1.841896680799710861e-04 8.783725288665618791e+01 8.783681628879121206e+01 3.683114969867951061e-04 5.377461310324574306e+00
1.863246311931559835e-04 8.783569352056808555e+01 8.783524674864153781e+01 3.725798415839356222e-04 5.372449471951846078e+00
1.884843409033795474e-04 8.783409782038714297e+01 8.783364063745324302e+01 3.768976425021829200e-04 5.367437463357854099e+00
1.906690840512252085e-04 8.783246494010512606e+01 8.783199710370664093e+01 3.812654725631356933e-04 5.362425280446726283e+00
1.928791508020777693e-04 8.783079401404341979e+01 8.783031527608352462e+01 3.856839112179594859e-04 5.357412919025583697e+00
1.951148346846616412e-04 8.782908415639701616e+01 8.782859426300846906e+01 3.901535446239965256e-04 5.352400374802265937e+00
1.973764326300255292e-04 8.782733446076765915e+01 8.782683315217900599e+01 3.946749657222570142e-04 5.347387643382991662e+00
1.996642450109793374e-04 8.782554399968705638e+01 8.782503101008563817e+01 3.992487743158042342e-04 5.342374720269972066e+00
2.019785756819878484e-04 8.782371182412828148e+01 8.782318688152015795e+01 4.038755771490413322e-04 5.337361600858967492e+00
2.043197320195270594e-04 8.782183696300594988e+01 8.782129978907255463e+01 4.085559879879120844e-04 5.332348280436780996e+00
2.066880249629082160e-04 8.781991842266619130e+01 8.781936873261756205e+01 4.132906277010250777e-04 5.327334754178702170e+00
2.090837690555749911e-04 8.781795518636279496e+01 8.781739268878779114e+01 4.180801243417118758e-04 5.322321017145884348e+00
2.115072824868794756e-04 8.781594621372296672e+01 8.781537061043546544e+01 4.229251132310303941e-04 5.317307064282659645e+00
2.139588871343421563e-04 8.781389044020006907e+01 8.781330142608210565e+01 4.278262370417234553e-04 5.312292890413798041e+00
2.164389086064020347e-04 8.781178677651384135e+01 8.781118403935531092e+01 4.327841458831445626e-04 5.307278490241697178e+00
2.189476762856620634e-04 8.780963410807858338e+01 8.780901732841189755e+01 4.377994973871608101e-04 5.302263858343503777e+00
2.214855233726359179e-04 8.780743129441601980e+01 8.780680014534915756e+01 4.428729567950449105e-04 5.297248989168173772e+00
2.240527869300018224e-04 8.780517716855740673e+01 8.780453131560116731e+01 4.480051970453672368e-04 5.292233877033457823e+00
2.266498079273692845e-04 8.780287053643024819e+01 8.780220963732237749e+01 4.531968988628995334e-04 5.287218516122822010e+00
2.292769312865648647e-04 8.780051017623094367e+01 8.779983388075652329e+01 4.584487508485416253e-04 5.282202900482292129e+00
