# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.815453096053721538e+01 8.815356386230703833e+01 1.999800019997333795e-04 5.644253306211467702e+00
1.011591112223829728e-04 8.815407073422582584e+01 8.815329280625691410e+01 2.022977581832760541e-04 5.639247469173471750e+00
1.023316578330244966e-04 8.815359977917142942e+01 8.815297936908436327e+01 2.046423742725537011e-04 5.634241429170310234e+00
1.035177955630176228e-04 8.815311784531830597e+01 8.815262466306766953e+01 2.070141614763123497e-04 5.629235191747134159e+00
1.047176819485520245e-04 8.815262467678503810e+01 8.815223095824514132e+01 2.094134346075829226e-04 5.624228768153544777e+00
1.059314763518370031e-04 8.815212001172925227e+01 8.815180136028870095e+01 2.118405121253895179e-04 5.619222173756756256e+00
1.071593399822671198e-04 8.815160358220819603e+01 8.815133943344494583e+01 2.142957161769398083e-04 5.614215426184112623e+00
1.084014359178331018e-04 8.815107511403738272e+01 8.815084883090604251e+01 2.167793726403025999e-04 5.609208543502154143e+00
1.096579291267809898e-04 8.815053432664505806e+01 8.815033298426368447e+01 2.192918111675785128e-04 5.604201542686725546e+00
1.109289864895222780e-04 8.814998093292324199e+01 8.814979488385445450e+01 2.218333652285692595e-04 5.599194438540811447e+00
1.122147768207980290e-04 8.814941463907643993e+01 8.814923695929591929e+01 2.244043721549514021e-04 5.594187243105948504e+00
1.135154708920999033e-04 8.814883514446481172e+01 8.814866105023757825e+01 2.270051731849600921e-04 5.589179965518077609e+00
1.148312414543511137e-04 8.814824214144645964e+01 8.814806844505925199e+01 2.296361135085894041e-04 5.584172612198136321e+00
1.161622632608501891e-04 8.814763531521265350e+01 8.814745996084738522e+01 2.322975423133139818e-04 5.579165187246037050e+00
1.175087130904807617e-04 8.814701434362254417e+01 8.814683604010703277e+01 2.349898128303393684e-04 5.574157692917094842e+00
1.188707697711903309e-04 8.814637889703219287e+01 8.814619684572960523e+01 2.377132823813860615e-04 5.569150130089884243e+00
1.202486142037412301e-04 8.814572863811940806e+01 8.814554234301670022e+01 2.404683124260139629e-04 5.564142498670336501e+00
1.216424293857368039e-04 8.814506322170579722e+01 8.814487258389995361e+01 2.432552686094931291e-04 5.559134798992076298e+00
1.230524004359261579e-04 8.814438229457364571e+01 8.814418721285781544e+01 2.460745208112275753e-04 5.554127029382061487e+00
1.244787146187906256e-04 8.814368549527922880e+01 8.814348586608903702e+01 2.489264431937378481e-04 5.549119188127288105e+00
1.259215613694150942e-04 8.814297245396090830e+01 8.814276817131971598e+01 2.518114142522093635e-04 5.544111273473849799e+00
1.273811323186478520e-04 8.814224279214413116e+01 8.814203374760667486e+01 2.547298168646127152e-04 5.539103283625973262e+00
1.288576213185518003e-04 8.814149612253984856e+01 8.814128220513548229e+01 2.576820383424025126e-04 5.534095216745028800e+00
1.303512244681508938e-04 8.814073204884121537e+01 8.814051314501409706e+01 2.606684704818018248e-04 5.529087070948521365e+00
1.318621401394748458e-04 8.813995016551214690e+01 8.813972615906222074e+01 2.636895096156779473e-04 5.524078844309052272e+00
1.333905690039058638e-04 8.813915005757399967e+01 8.813892082959461050e+01 2.667455566660177873e-04 5.519070534853265819e+00
1.349367140588306430e-04 8.813833130038547381e+01 8.813809672920059768e+01 2.698370171970083421e-04 5.514062140560758607e+00
1.365007806546013845e-04 8.813749345941766933e+01 8.813725342051803580e+01 2.729643014687300768e-04 5.509053659362979083e+00
1.380829765218092263e-04 8.813663609002449562e+01 8.813639045600119459e+01 2.761278244914698696e-04 5.504045089142081792e+00
1.396835117988739626e-04 8.813575873720802178e+01 8.813550737768478882e+01 2.793280060806610596e-04 5.499036427729774523e+00
1.413025990599533599e-04 8.813486093537652266e+01 8.813460371694127105e+01 2.825652709124569940e-04 5.494027672906122817e+00
1.429404533431761061e-04 8.813394220809912838e+01 8.813367899423347751e+01 2.858400485799463138e-04 5.489018822398340269e+00
1.445972921792019463e-04 8.813300206785403645e+01 8.813273271886036753e+01 2.891527736500166482e-04 5.484009873879532648e+00
1.462733356201129868e-04 8.813204001577027213e+01 8.813176438869827223e+01 2.925038857208746290e-04 5.479000824967433125e+00
1.479688062686396383e-04 8.813105554136365072e+01 8.813077348993481053e+01 2.958938294802293295e-04 5.473991673223091325e+00
1.496839293077255632e-04 8.813004812226778029e+01 8.812975949679746179e+01 2.993230547641470953e-04 5.468982416149539283e+00
1.514189325304352018e-04 8.812901722395726267e+01 8.812872187127622681e+01 3.027920166165852479e-04 5.463973051190428087e+00
1.531740463702079740e-04 8.812796229946521009e+01 8.812766006283811748e+01 3.063011753496128480e-04 5.458963575728623674e+00
1.549495039314631646e-04 8.812688278909492112e+01 8.812657350813739754e+01 3.098509966043256183e-04 5.453953987084780408e+00
1.567455410205595065e-04 8.812577812012304435e+01 8.812546163071714034e+01 3.134419514124640264e-04 5.448944282515872040e+00
1.585623961771137158e-04 8.812464770649759771e+01 8.812432384070513081e+01 3.170745162587414656e-04 5.443934459213696897e+00
1.604003107056819902e-04 8.812349094852865505e+01 8.812315953450189454e+01 3.207491731438919663e-04 5.438924514303337787e+00
1.622595287078087002e-04 8.812230723257096088e+01 8.812196809446234624e+01 3.244664096484443775e-04 5.433914444841596136e+00
1.641402971144466361e-04 8.812109593070033497e+01 8.812074888856899690e+01 3.282267189972323958e-04 5.428904247815381723e+00
1.660428657187529582e-04 8.811985640038156475e+01 8.811950127009879452e+01 3.320306001246483034e-04 5.423893920140068658e+00
1.679674872092653225e-04 8.811858798412995952e+01 8.811822457728145253e+01 3.358785577406489791e-04 5.418883458657812291e+00
1.699144172034625999e-04 8.811729000916363930e+01 8.811691813295006170e+01 3.397711023975232372e-04 5.413872860135825249e+00
1.718839142817145534e-04 8.811596178704837712e+01 8.811558124418372984e+01 3.437087505574287316e-04 5.408862121264613521e+00
1.738762400216250527e-04 8.811460261333505173e+01 8.811421320194196483e+01 3.476920246607074268e-04 5.403851238656172562e+00
1.758916590327732731e-04 8.811321176718693948e+01 8.811281328069077290e+01 3.517214531949887954e-04 5.398840208842141664e+00
1.779304389918577296e-04 8.811178851100001452e+01 8.811138073801917869e+01 3.557975707650890365e-04 5.393829028271908577e+00
1.799928506782476454e-04 8.811033209001386979e+01 8.810991481424845517e+01 3.599209181637167787e-04 5.388817693310679502e+00
1.820791680099462359e-04 8.810884173191355728e+01 8.810841473203086593e+01 3.640920424429929100e-04 5.383806200237495787e+00
1.841896680799710861e-04 8.810731664642234762e+01 8.810687969594047786e+01 3.683114969867951061e-04 5.378794545243209768e+00
1.863246311931559835e-04 8.810575602488498248e+01 8.810530889205297456e+01 3.725798415839356222e-04 5.373782724428409097e+00
1.884843409033795474e-04 8.810415903984144848e+01 8.810370148751731278e+01 3.768976425021829200e-04 5.368770733801294881e+00
1.906690840512252085e-04 8.810252484459128652e+01 8.810205663011660704e+01 3.812654725631356933e-04 5.363758569275507426e+00
1.928791508020777693e-04 8.810085257274704418e+01 8.810037344781875390e+01 3.856839112179594859e-04 5.358746226667904899e+00
1.951148346846616412e-04 8.809914133777762402e+01 8.809865104831777671e+01 3.901535446239965256e-04 5.353733701696286040e+00
1.973764326300255292e-04 8.809739023254211077e+01 8.809688851856299152e+01 3.946749657222570142e-04 5.348720989977063134e+00
1.996642450109793374e-04 8.809559832881137709e+01 8.809508492427923443e+01 3.992487743158042342e-04 5.343708087022877251e+00
2.019785756819878484e-04 8.809376467677938649e+01 8.809323930947367387e+01 4.038755771490413322e-04 5.338694988240157535e+00
2.043197320195270594e-04 8.809188830456398023e+01 8.809135069593405376e+01 4.085559879879120844e-04 5.333681688926628084e+00
