# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.825406108034931663e+01 8.825309485378669194e+01 1.999800019997333795e-04 5.644743375750558734e+00
1.011591112223829728e-04 8.825360126885789214e+01 8.825282404204037334e+01 2.022977581832760541e-04 5.639737541420816846e+00
1.023316578330244966e-04 8.825313073828699828e+01 8.825251088736730765e+01 2.046423742725537011e-04 5.634731504549367997e+00
1.035177955630176228e-04 8.825264923880565959e+01 8.825215650104199483e+01 2.070141614763123497e-04 5.629725270670252968e+00
1.047176819485520245e-04 8.825215651476274559e+01 8.825176315105568392e+01 2.094134346075829226e-04 5.624718851010395149e+00
1.059314763518370031e-04 8.825165230455118603e+01 8.825133394027976408e+01 2.118405121253895179e-04 5.619712260905981083e+00
1.071593399822671198e-04 8.825113634046940092e+01 8.825087242974724688e+01 2.142957161769398083e-04 5.614705517948745950e+00
1.084014359178331018e-04 8.825060834857926295e+01 8.825038226935672014e+01 2.167793726403025999e-04 5.609698640168733874e+00
1.096579291267809898e-04 8.825006804856123210e+01 8.824986688760566267e+01 2.192918111675785128e-04 5.604691644507501458e+00
1.109289864895222780e-04 8.824951515356578113e+01 8.824932927213501443e+01 2.218333652285692595e-04 5.599684545738161212e+00
1.122147768207980290e-04 8.824894937006104101e+01 8.824877185037121308e+01 2.244043721549514021e-04 5.594677355877973213e+00
1.135154708920999033e-04 8.824837039767801627e+01 8.824819646030512388e+01 2.270051731849600921e-04 5.589670084044499276e+00
1.148312414543511137e-04 8.824777792905069873e+01 8.824760438915450322e+01 2.296361135085894041e-04 5.584662736645806369e+00
1.161622632608501891e-04 8.824717164965370841e+01 8.824699645326842301e+01 2.322975423133139818e-04 5.579655317773644541e+00
1.175087130904807617e-04 8.824655123763571396e+01 8.824637309475255620e+01 2.349898128303393684e-04 5.574647829678910149e+00
1.188707697711903309e-04 8.824591636364878866e+01 8.824573447635016521e+01 2.377132823813860615e-04 5.569640273238549710e+00
1.202486142037412301e-04 8.824526669067401485e+01 8.824508056339371365e+01 2.404683124260139629e-04 5.564632648358846190e+00
1.216424293857368039e-04 8.824460187384305243e+01 8.824441140776677628e+01 2.432552686094931291e-04 5.559624955372906463e+00
1.230524004359261579e-04 8.824392156025562883e+01 8.824372665426727735e+01 2.460745208112275753e-04 5.554617192611242871e+00
1.244787146187906256e-04 8.824322538879250999e+01 8.824302593942059048e+01 2.489264431937378481e-04 5.549609358364487655e+00
1.259215613694150942e-04 8.824251298992444958e+01 8.824230889128749311e+01 2.518114142522093635e-04 5.544601450882458593e+00
1.273811323186478520e-04 8.824178398551644875e+01 8.824157512926650782e+01 2.547298168646127152e-04 5.539593468373190888e+00
1.288576213185518003e-04 8.824103798862778092e+01 8.824082426389362865e+01 2.576820383424025126e-04 5.534585409001953060e+00
1.303512244681508938e-04 8.824027460330722761e+01 8.824005589663502747e+01 2.606684704818018248e-04 5.529577270890238871e+00
1.318621401394748458e-04 8.823949342438267252e+01 8.823926961967639215e+01 2.636895096156779473e-04 5.524569052114730816e+00
1.333905690039058638e-04 8.823869403724829397e+01 8.823846501570804435e+01 2.667455566660177873e-04 5.519560750706251184e+00
1.349367140588306430e-04 8.823787601764367139e+01 8.823764165770258217e+01 2.698370171970083421e-04 5.514552364648669602e+00
1.365007806546013845e-04 8.823703893143020593e+01 8.823679910869037712e+01 2.729643014687300768e-04 5.509543891877807908e+00
1.380829765218092263e-04 8.823618233436084779e+01 8.823593692152746826e+01 2.761278244914698696e-04 5.504535330280297956e+00
1.396835117988739626e-04 8.823530577184568813e+01 8.823505463865957665e+01 2.793280060806610596e-04 5.499526677692427867e+00
1.413025990599533599e-04 8.823440877871088617e+01 8.823415179187956880e+01 2.825652709124569940e-04 5.494517931898950103e+00
1.429404533431761061e-04 8.823349087895326193e+01 8.823322790208030142e+01 2.858400485799463138e-04 5.489509090631870869e+00
1.445972921792019463e-04 8.823255158548792565e+01 8.823228247900100030e+01 2.891527736500166482e-04 5.484500151569208448e+00
1.462733356201129868e-04 8.823159039989135977e+01 8.823131502096822487e+01 2.925038857208746290e-04 5.479491112333715108e+00
1.479688062686396383e-04 8.823060681213763701e+01 8.823032501463053734e+01 2.958938294802293295e-04 5.474481970491582139e+00
1.496839293077255632e-04 8.822960030032821521e+01 8.822931193468681954e+01 2.993230547641470953e-04 5.469472723551099591e+00
1.514189325304352018e-04 8.822857033041719887e+01 8.822827524360921814e+01 3.027920166165852479e-04 5.464463368961300027e+00
1.531740463702079740e-04 8.822751635592814523e+01 8.822721439135838750e+01 3.063011753496128480e-04 5.459453904110557865e+00
1.549495039314631646e-04 8.822643781766551285e+01 8.822612881509333249e+01 3.098509966043256183e-04 5.454444326325160297e+00
1.567455410205595065e-04 8.822533414341964431e+01 8.822501793887388999e+01 3.134419514124640264e-04 5.449434632867851569e+00
1.585623961771137158e-04 8.822420474766354914e+01 8.822388117335603397e+01 3.170745162587414656e-04 5.444424820936327514e+00
1.604003107056819902e-04 8.822304903124469888e+01 8.822271791548141096e+01 3.207491731438919663e-04 5.439414887661713216e+00
1.622595287078087002e-04 8.822186638106708756e+01 8.822152754815778053e+01 3.244664096484443775e-04 5.434404830106986495e+00
1.641402971144466361e-04 8.822065616976928482e+01 8.822030943993384255e+01 3.282267189972323958e-04 5.429394645265381847e+00
1.660428657187529582e-04 8.821941775539139030e+01 8.821906294466565157e+01 3.320306001246483034e-04 5.424384330058745540e+00
1.679674872092653225e-04 8.821815048103721324e+01 8.821778740117517259e+01 3.358785577406489791e-04 5.419373881335851628e+00
1.699144172034625999e-04 8.821685367452708704e+01 8.821648213290175988e+01 3.397711023975232372e-04 5.414363295870691317e+00
1.718839142817145534e-04 8.821552664804318056e+01 8.821514644754459766e+01 3.437087505574287316e-04 5.409352570360703716e+00
1.738762400216250527e-04 8.821416869776651026e+01 8.821377963669773692e+01 3.476920246607074268e-04 5.404341701424980826e+00
1.758916590327732731e-04 8.821277910350515583e+01 8.821238097547582413e+01 3.517214531949887954e-04 5.399330685602420132e+00
1.779304389918577296e-04 8.821135712831515718e+01 8.821094972213225560e+01 3.557975707650890365e-04 5.394319519349840775e+00
1.799928506782476454e-04 8.820990201811096654e+01 8.820948511766751210e+01 3.599209181637167787e-04 5.389308199040052649e+00
1.820791680099462359e-04 8.820841300126818396e+01 8.820798638542895276e+01 3.640920424429929100e-04 5.384296720959876659e+00
1.841896680799710861e-04 8.820688928821638797e+01 8.820645273070155667e+01 3.683114969867951061e-04 5.379285081308127658e+00
1.863246311931559835e-04 8.820533007102314116e+01 8.820488334028844690e+01 3.725798415839356222e-04 5.374273276193539672e+00
1.884843409033795474e-04 8.820373452296809091e+01 8.820327738208268897e+01 3.768976425021829200e-04 5.369261301632651140e+00
1.906690840512252085e-04 8.820210179810690931e+01 8.820163400462860182e+01 3.812654725631356933e-04 5.364249153547633320e+00
1.928791508020777693e-04 8.820043103082608127e+01 8.819995233667299317e+01 3.856839112179594859e-04 5.359236827764073396e+00
1.951148346846616412e-04 8.819872133538613923e+01 8.819823148670649005e+01 3.901535446239965256e-04 5.354224320008706073e+00
1.973764326300255292e-04 8.819697180545588822e+01 8.819647054249374207e+01 3.946749657222570142e-04 5.349211625907082990e+00
1.996642450109793374e-04 8.819518151363489267e+01 8.819466857059286724e+01 3.992487743158042342e-04 5.344198740981200402e+00
2.019785756819878484e-04 8.819334951096467989e+01 8.819282461586450950e+01 4.038755771490413322e-04 5.339185660647059350e+00
2.043197320195270594e-04 8.819147482642982538e+01 8.819093770096863238e+01 4.085559879879120844e-04 5.334172380212180542e+00
2.066880249629082160e-04 8.818955646644685942e+01 8.818900682585052664e+01 4.132906277010250777e-04 5.329158894873047281e+00
2.090837690555749911e-04 8.818759341434103760e+01 8.818703096721399959e+01 4.180801243417118758e-04 5.324145199712499554e+00
2.115072824868794756e-04 8.818558462981202695e+01 8.818500907798416222e+01 4.229251132310303941e-04 5.319131289697064169e+00
2.139588871343421563e-04 8.818352904838646111e+01 8.818294008675550799e+01 4.278262370417234553e-04 5.314117159674219160e+00
2.164389086064020347e-04 8.818142558085823168e+01 8.818082289722973144e+01 4.327841458831445626e-04 5.309102804369596029e+00
2.189476762856620634e-04 8.817927311271633073e+01 8.817865638763876746e+01 4.377994973871608101e-04 5.304088218384117148e+00
2.214855233726359179e-04 8.817707050355858200e+01 8.817643941015548137e+01 4.428729567950449105e-04 5.299073396191067431e+00
2.240527869300018224e-04 8.817481658649255394e+01 8.817417079029064553e+01 4.480051970453672368e-04 5.294058332133091405e+00
2.266498079273692845e-04 8.817251016752324233e+01 8.817184932627586136e+01 4.531968988628995334e-04 5.289043020419126329e+00
2.292769312865648647e-04 8.817015002492506426e+01 8.816947378843288163e+01 4.584487508485416253e-04 5.284027455121259820e+00
2.319345059274427543e-04 8.816773490860144591e+01 8.816704291852764186e+01 4.637614495702829451e-04 5.279011630171515534e+00
2.346228848142262321e-04 8.816526353942792582e+01 8.816455542911036503e+01 4.691356996552108020e-04 5.273995539358564244e+00
2.373424250023866149e-04 8.816273460858157307e+01 8.816201000283939493e+01 4.745722138825771044e-04 5.268979176324351421e+00
2.400934876860651764e-04 8.816014677685383560e+01 8.815940529179131602e+01 4.800717132779357848e-04 5.263962534560657325e+00
2.428764382460450548e-04 8.815749867394931982e+01 8.815673991675305388e+01 4.856349272083631814e-04 5.258945607405563827e+00
2.456916462982790305e-04 8.815478889776628080e+01 8.815401246649953748e+01 4.912625934787734090e-04 5.253928388039847519e+00
2.485394857429798422e-04 8.815201601366251793e+01 8.815122149705422316e+01 4.969554584293418929e-04 5.248910869483286668e+00
2.514203348142796828e-04 8.814917855370363498e+01 8.814836553093202554e+01 5.027142770340490468e-04 5.243893044590873131e+00
2.543345761304648361e-04 8.814627501589436065e+01 8.814544305636650279e+01 5.085398130003566160e-04 5.238874906048949676e+00
2.572825967447932359e-04 8.814330386339193524e+01 8.814245252651777207e+01 5.144328388700315953e-04 5.233856446371246918e+00
2.602647881969004482e-04 8.814026352370197515e+01 8.813939235866327238e+01 5.203941361211270435e-04 5.228837657894827018e+00
2.632815465648020189e-04 8.813715238785594863e+01 8.813626093336961276e+01 5.264244952711378493e-04 5.223818532775937662e+00
2.663332725174980963e-04 8.813396880956925372e+01 8.813305659364600331e+01 5.325247159813399026e-04 5.218799062985764792e+00
2.694203713681882413e-04 8.813071110438113465e+01 8.812977764407763459e+01 5.386956071623296956e-04 5.213779240306087637e+00
2.725432531281027707e-04 8.812737754877363727e+01 8.812642234994025614e+01 5.449379870807771449e-04 5.208759056324830716e+00
2.757023325609582747e-04 8.812396637927233201e+01 8.812298893629358076e+01 5.512526834674043221e-04 5.203738502431512813e+00
2.788980292380439777e-04 8.812047579152429932e+01 8.811947558705463734e+01 5.576405336262050530e-04 5.198717569812584038e+00
2.821307675939470740e-04 8.811690393935710119e+01 8.811588044405004894e+01 5.641023845449193727e-04 5.193696249446665192e+00
2.854009769829237591e-04 8.811324893381517143e+01 8.811220160604659668e+01 5.706390930067781241e-04 5.188674532099661008e+00
2.887090917359234400e-04 8.810950884217506029e+01 8.810843712775968584e+01 5.772515257035287567e-04 5.183652408319769478e+00
2.920555512182745244e-04 8.810568168693731650e+01 8.810458501883914550e+01 5.839405593497619526e-04 5.178629868432367722e+00
2.954407998880379709e-04 8.810176544479647021e+01 8.810064324283273152e+01 5.907070807985491607e-04 5.173606902534783281e+00
2.988652873550382482e-04 8.809775804558744028e+01 8.809660971612487401e+01 5.975519871584092542e-04 5.168583500490936622e+00
3.023294684405776131e-04 8.809365737120727147e+01 8.809248230685288661e+01 6.044761859116172141e-04 5.163559651925863747e+00
3.058338032378431388e-04 8.808946125451312525e+01 8.808825883379702759e+01 6.114805950338720762e-04 5.158535346220104678e+00
3.093787571730136510e-04 8.808516747819579962e+01 8.808393706524688582e+01 6.185661431153371536e-04 5.153510572503967602e+00
3.129648010670750265e-04 8.808077377362654659e+01 8.807951471784058128e+01 6.257337694830710732e-04 5.148485319651647352e+00
