# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.820981423648377984e+01 8.820884790340500103e+01 1.999800019997333795e-04 5.644525581403581960e+00
1.011591112223829728e-04 8.820935437429874071e+01 8.820857706180674995e+01 2.022977581832760541e-04 5.639519746258375044e+00
1.023316578330244966e-04 8.820888379185520023e+01 8.820826387261517709e+01 2.046423742725537011e-04 5.634513708443956936e+00
1.035177955630176228e-04 8.820840223929488388e+01 8.820790944722780580e+01 2.070141614763123497e-04 5.629507473497715075e+00
1.047176819485520245e-04 8.820790946093872265e+01 8.820751605388620931e+01 2.094134346075829226e-04 5.624501052653399391e+00
1.059314763518370031e-04 8.820740519515098299e+01 8.820708679580468470e+01 2.118405121253895179e-04 5.619494461256544504e+00
1.071593399822671198e-04 8.820688917420062580e+01 8.820662523440900316e+01 2.142957161769398083e-04 5.614487716909604131e+00
1.084014359178331018e-04 8.820636112411993679e+01 8.820613502000041706e+01 2.167793726403025999e-04 5.609480837653612717e+00
1.096579291267809898e-04 8.820582076455845311e+01 8.820561958145493975e+01 2.192918111675785128e-04 5.604473840440451937e+00
1.109289864895222780e-04 8.820526780863525573e+01 8.820508190674310356e+01 2.218333652285692595e-04 5.599466740052229774e+00
1.122147768207980290e-04 8.820470196278657227e+01 8.820452442355944811e+01 2.244043721549514021e-04 5.594459548513516012e+00
1.135154708920999033e-04 8.820412292661045228e+01 8.820394897009748547e+01 2.270051731849600921e-04 5.589452274947407595e+00
1.148312414543511137e-04 8.820353039270742102e+01 8.820335683371759217e+01 2.296361135085894041e-04 5.584444925765848389e+00
1.161622632608501891e-04 8.820292404651763718e+01 8.820274883085885165e+01 2.322975423133139818e-04 5.579437505063043368e+00
1.175087130904807617e-04 8.820230356615471123e+01 8.820212540367607801e+01 2.349898128303393684e-04 5.574430015091222046e+00
1.188707697711903309e-04 8.820166862223470616e+01 8.820148671493106463e+01 2.377132823813860615e-04 5.569422456727822990e+00
1.202486142037412301e-04 8.820101887770198346e+01 8.820083272995252344e+01 2.404683124260139629e-04 5.564414829879020807e+00
1.216424293857368039e-04 8.820035398765070056e+01 8.820016350063038146e+01 2.432552686094931291e-04 5.559407134878080470e+00
1.230524004359261579e-04 8.819967359914181770e+01 8.819947867172372469e+01 2.460745208112275753e-04 5.554399370054444951e+00
1.244787146187906256e-04 8.819897735101694991e+01 8.819877787971832106e+01 2.489264431937378481e-04 5.549391533697650480e+00
1.259215613694150942e-04 8.819826487370659152e+01 8.819806075263430500e+01 2.518114142522093635e-04 5.544383624056396620e+00
1.273811323186478520e-04 8.819753578903451796e+01 8.819732690982925760e+01 2.547298168646127152e-04 5.539375639337571045e+00
1.288576213185518003e-04 8.819678971001772538e+01 8.819657596179618508e+01 2.576820383424025126e-04 5.534367577705268992e+00
1.303512244681508938e-04 8.819602624066193641e+01 8.819580750995784513e+01 2.606684704818018248e-04 5.529359437279782519e+00
1.318621401394748458e-04 8.819524497575139321e+01 8.819502114645617041e+01 2.636895096156779473e-04 5.524351216136570208e+00
1.333905690039058638e-04 8.819444550063445831e+01 8.819421645393553888e+01 2.667455566660177873e-04 5.519342912305193138e+00
1.349367140588306430e-04 8.819362739100502324e+01 8.819339300532233494e+01 2.698370171970083421e-04 5.514334523768237517e+00
1.365007806546013845e-04 8.819279021267705332e+01 8.819255036359940902e+01 2.729643014687300768e-04 5.509326048460207126e+00
1.380829765218092263e-04 8.819193352135552288e+01 8.819168808157419903e+01 2.761278244914698696e-04 5.504317484266388227e+00
1.396835117988739626e-04 8.819105686240082775e+01 8.819080570164264543e+01 2.793280060806610596e-04 5.499308829021689604e+00
1.413025990599533599e-04 8.819015977058876388e+01 8.818990275554708091e+01 2.825652709124569940e-04 5.494300080509455064e+00
1.429404533431761061e-04 8.818924176986453745e+01 8.818897876412808046e+01 2.858400485799463138e-04 5.489291236460248413e+00
1.445972921792019463e-04 8.818830237309046538e+01 8.818803323707196284e+01 2.891527736500166482e-04 5.484282294550608228e+00
