# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.819274468529926025e+01 8.819177825971397056e+01 1.999800019997333795e-04 5.644441531224765107e+00
1.011591112223829728e-04 8.819228477909055641e+01 8.819150739218886770e+01 2.022977581832760541e-04 5.639435695693784112e+00
1.023316578330244966e-04 8.819181415159800963e+01 8.819119417301713781e+01 2.046423742725537011e-04 5.634429657433273952e+00
1.035177955630176228e-04 8.819133255293968432e+01 8.819083971370281461e+01 2.070141614763123497e-04 5.629423421982203912e+00
1.047176819485520245e-04 8.819083972741202615e+01 8.819044628270496844e+01 2.094134346075829226e-04 5.624417000577556003e+00
1.059314763518370031e-04 8.819033541335440418e+01 8.819001698353461904e+01 2.118405121253895179e-04 5.619410408569279980e+00
1.071593399822671198e-04 8.818981934301025660e+01 8.818955537795899602e+01 2.142957161769398083e-04 5.614403663564905500e+00
1.084014359178331018e-04 8.818929124238543693e+01 8.818906511662920877e+01 2.167793726403025999e-04 5.609396783610666404e+00
1.096579291267809898e-04 8.818875083110317803e+01 8.818854962874915770e+01 2.192918111675785128e-04 5.604389785663326684e+00
1.109289864895222780e-04 8.818819782225487813e+01 8.818801190257575229e+01 2.218333652285692595e-04 5.599382684509248698e+00
1.122147768207980290e-04 8.818763192224895420e+01 8.818745436603613541e+01 2.244043721549514021e-04 5.594375492176463460e+00
1.135154708920999033e-04 8.818705283065482092e+01 8.818687885749979216e+01 2.270051731849600921e-04 5.589368217790681825e+00
1.148312414543511137e-04 8.818646024004348760e+01 8.818628666445050612e+01 2.296361135085894041e-04 5.584360867765684411e+00
1.161622632608501891e-04 8.818585383582541226e+01 8.818567860340580467e+01 2.322975423133139818e-04 5.579353446196838817e+00
1.175087130904807617e-04 8.818523329608332517e+01 8.818505511656276497e+01 2.349898128303393684e-04 5.574345955337003389e+00
1.188707697711903309e-04 8.818459829140195438e+01 8.818441636669892603e+01 2.377132823813860615e-04 5.569338396063846730e+00
1.202486142037412301e-04 8.818394848469345959e+01 8.818376231913984498e+01 2.404683124260139629e-04 5.564330768283495487e+00
1.216424293857368039e-04 8.818328353101922801e+01 8.818309302578052211e+01 2.432552686094931291e-04 5.559323072329289239e+00
1.230524004359261579e-04 8.818260307740666804e+01 8.818240813134626421e+01 2.460745208112275753e-04 5.554315306530161145e+00
1.244787146187906256e-04 8.818190676266273442e+01 8.818170727228826422e+01 2.489264431937378481e-04 5.549307469175134067e+00
1.259215613694150942e-04 8.818119421718300543e+01 8.818099007659124311e+01 2.518114142522093635e-04 5.544299558512374659e+00
1.273811323186478520e-04 8.818046506275507568e+01 8.818025616357618901e+01 2.547298168646127152e-04 5.539291572748227033e+00
1.288576213185518003e-04 8.817971891235926307e+01 8.817950514369940151e+01 2.576820383424025126e-04 5.534283510046233978e+00
1.303512244681508938e-04 8.817895536996337569e+01 8.817873661834573795e+01 2.606684704818018248e-04 5.529275368526119117e+00
1.318621401394748458e-04 8.817817403031300216e+01 8.817795017961799431e+01 2.636895096156779473e-04 5.524267146262756611e+00
1.333905690039058638e-04 8.817737447871746781e+01 8.817714541012092866e+01 2.667455566660177873e-04 5.519258841285115125e+00
1.349367140588306430e-04 8.817655629082996427e+01 8.817632188274052396e+01 2.698370171970083421e-04 5.514250451575173351e+00
1.365007806546013845e-04 8.817571903242333065e+01 8.817547916041785072e+01 2.729643014687300768e-04 5.509241975066810681e+00
1.380829765218092263e-04 8.817486225915992293e+01 8.817461679591788482e+01 2.761278244914698696e-04 5.504233409644675667e+00
1.396835117988739626e-04 8.817398551635729120e+01 8.817373433159298202e+01 2.793280060806610596e-04 5.499224753143025168e+00
1.413025990599533599e-04 8.817308833874690777e+01 8.817283129914093820e+01 2.825652709124569940e-04 5.494216003344535970e+00
1.429404533431761061e-04 8.817217025022863197e+01 8.817190721935688202e+01 2.858400485799463138e-04 5.489207157979087093e+00
