# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.815196161411157050e+01 8.815099543698815410e+01 1.999800019997333795e-04 5.644240652506450573e+00
1.011591112223829728e-04 8.815150182613727736e+01 8.815072463910281897e+01 2.022977581832760541e-04 5.639234816701453212e+00
1.023316578330244966e-04 8.815103131963748240e+01 8.815041150046025109e+01 2.046423742725537011e-04 5.634228778124085402e+00
1.035177955630176228e-04 8.815054984479459677e+01 8.815005713227877493e+01 2.070141614763123497e-04 5.629222542314437305e+00
1.047176819485520245e-04 8.815005714597093345e+01 8.814966380243461685e+01 2.094134346075829226e-04 5.624216120511790429e+00
1.059314763518370031e-04 8.814955296157324938e+01 8.814923461364142554e+01 2.118405121253895179e-04 5.619209528069233350e+00
1.071593399822671198e-04 8.814903702391397644e+01 8.814877312675085363e+01 2.142957161769398083e-04 5.614202782597899954e+00
1.084014359178331018e-04 8.814850905906973821e+01 8.814828299147566781e+01 2.167793726403025999e-04 5.609195902147718016e+00
1.096579291267809898e-04 8.814796878673578817e+01 8.814776763613865285e+01 2.192918111675785128e-04 5.604188903678919864e+00
1.109289864895222780e-04 8.814741592007766258e+01 8.814723004822857888e+01 2.218333652285692595e-04 5.599181801980893880e+00
1.122147768207980290e-04 8.814685016557940855e+01 8.814667265504871807e+01 2.244043721549514021e-04 5.594174609084127781e+00
1.135154708920999033e-04 8.814627122288781891e+01 8.814609729449628617e+01 2.270051731849600921e-04 5.589167334116192265e+00
1.148312414543511137e-04 8.814567878465325634e+01 8.814550525372416701e+01 2.296361135085894041e-04 5.584159983492170909e+00
1.161622632608501891e-04 8.814507253636725181e+01 8.814489734904003626e+01 2.322975423133139818e-04 5.579152561308256431e+00
1.175087130904807617e-04 8.814445215619568330e+01 8.814427402252785271e+01 2.349898128303393684e-04 5.574145069817758369e+00
1.188707697711903309e-04 8.814381731480806081e+01 8.814363543692341807e+01 2.377132823813860615e-04 5.569137509898508753e+00
1.202486142037412301e-04 8.814316767520358553e+01 8.814298155756165443e+01 2.404683124260139629e-04 5.564129881456601368e+00
1.216424293857368039e-04 8.814250289253236303e+01 8.814231243632436019e+01 2.432552686094931291e-04 5.559122184825427304e+00
1.230524004359261579e-04 8.814182261391317752e+01 8.814162771802854479e+01 2.460745208112275753e-04 5.554114418333562675e+00
1.244787146187906256e-04 8.814112647824612168e+01 8.814092703921930649e+01 2.489264431937378481e-04 5.549106580269662636e+00
1.259215613694150942e-04 8.814041411602188703e+01 8.814021002797707638e+01 2.518114142522093635e-04 5.544098668881517256e+00
1.273811323186478520e-04 8.813968514912595253e+01 8.813947630372140907e+01 2.547298168646127152e-04 5.539090682375088726e+00
1.288576213185518003e-04 8.813893919063843896e+01 8.813872547700897542e+01 2.576820383424025126e-04 5.534082618913525486e+00
1.303512244681508938e-04 8.813817584462917409e+01 8.813795714932737724e+01 2.606684704818018248e-04 5.529074476616147926e+00
1.318621401394748458e-04 8.813739470594863690e+01 8.813717091288494032e+01 2.636895096156779473e-04 5.524066253557419870e+00
1.333905690039058638e-04 8.813659536001293304e+01 8.813636635039416944e+01 2.667455566660177873e-04 5.519057947765889871e+00
1.349367140588306430e-04 8.813577738258501881e+01 8.813554303485118169e+01 2.698370171970083421e-04 5.514049557223102305e+00
1.365007806546013845e-04 8.813494033954964380e+01 8.813470052930989596e+01 2.729643014687300768e-04 5.509041079862498691e+00
1.380829765218092263e-04 8.813408378668421506e+01 8.813383838665087922e+01 2.761278244914698696e-04 5.504032513568275498e+00
1.396835117988739626e-04 8.813320726942345118e+01 8.813295614934482103e+01 2.793280060806610596e-04 5.499023856174227731e+00
1.413025990599533599e-04 8.813231032261909093e+01 8.813205334921019585e+01 2.825652709124569940e-04 5.494015105462558779e+00
1.429404533431761061e-04 8.813139247029380385e+01 8.813112950716610783e+01 2.858400485799463138e-04 5.489006259162666268e+00
1.445972921792019463e-04 8.813045322538980031e+01 8.813018413297882603e+01 2.891527736500166482e-04 5.483997314949896840e+00
1.462733356201129868e-04 8.812949208951067703e+01 8.812921672500246473e+01 2.925038857208746290e-04 5.478988270444271613e+00
1.479688062686396383e-04 8.812850855265837424e+01 8.812822676991373783e+01 2.958938294802293295e-04 5.473979123209185005e+00
1.496839293077255632e-04 8.812750209296365256e+01 8.812721374244060257e+01 2.993230547641470953e-04 5.468969870750067130e+00
1.514189325304352018e-04 8.812647217640984820e+01 8.812617710508500579e+01 3.027920166165852479e-04 5.463960510513022228e+00
1.531740463702079740e-04 8.812541825655081595e+01 8.812511630783816940e+01 3.063011753496128480e-04 5.458951039883428891e+00
1.549495039314631646e-04 8.812433977422212195e+01 8.812403078789029109e+01 3.098509966043256183e-04 5.453941456184510983e+00
1.567455410205595065e-04 8.812323615724575632e+01 8.812291996933313953e+01 3.134419514124640264e-04 5.448931756675873039e+00
1.585623961771137158e-04 8.812210682012756990e+01 8.812178326285598473e+01 3.170745162587414656e-04 5.443921938552004569e+00
1.604003107056819902e-04 8.812095116374818815e+01 8.812062006543365555e+01 3.207491731438919663e-04 5.438911998940743509e+00
1.622595287078087002e-04 8.811976857504625116e+01 8.811942976000878502e+01 3.244664096484443775e-04 5.433901934901708586e+00
1.641402971144466361e-04 8.811855842669537253e+01 8.811821171516552909e+01 3.282267189972323958e-04 5.428891743424695271e+00
1.660428657187529582e-04 8.811732007677160539e+01 8.811696528479615154e+01 3.320306001246483034e-04 5.423881421428029093e+00
1.679674872092653225e-04 8.811605286841611928e+01 8.811568980776019089e+01 3.358785577406489791e-04 5.418870965756886982e+00
1.699144172034625999e-04 8.811475612948699165e+01 8.811438460753504387e+01 3.397711023975232372e-04 5.413860373181573316e+00
1.718839142817145534e-04 8.811342917220525806e+01 8.811304899185935824e+01 3.437087505574287316e-04 5.408849640395757774e+00
1.738762400216250527e-04 8.811207129279185324e+01 8.811168225236716012e+01 3.476920246607074268e-04 5.403838764014673224e+00
1.758916590327732731e-04 8.811068177109619626e+01 8.811028366421471958e+01 3.517214531949887954e-04 5.398827740573270972e+00
1.779304389918577296e-04 8.810925987021600747e+01 8.810885248569763917e+01 3.557975707650890365e-04 5.393816566524331613e+00
1.799928506782476454e-04 8.810780483610898273e+01 8.810738795785988486e+01 3.599209181637167787e-04 5.388805238236530570e+00
1.820791680099462359e-04 8.810631589719493206e+01 8.810588930409348052e+01 3.640920424429929100e-04 5.383793751992460130e+00
1.841896680799710861e-04 8.810479226394896557e+01 8.810435572972916418e+01 3.683114969867951061e-04 5.378782103986607055e+00
1.863246311931559835e-04 8.810323312848531430e+01 8.810278642161694052e+01 3.725798415839356222e-04 5.373770290323276022e+00
1.884843409033795474e-04 8.810163766413118935e+01 8.810118054769833407e+01 3.768976425021829200e-04 5.368758307014476649e+00
1.906690840512252085e-04 8.810000502499147501e+01 8.809953725656684753e+01 3.812654725631356933e-04 5.363746149977742128e+00
1.928791508020777693e-04 8.809833434550297682e+01 8.809785567702022036e+01 3.856839112179594859e-04 5.358733815033916770e+00
1.951148346846616412e-04 8.809662473997788368e+01 8.809613491760121917e+01 3.901535446239965256e-04 5.353721297904879606e+00
1.973764326300255292e-04 8.809487530213820605e+01 8.809437406612779853e+01 3.946749657222570142e-04 5.348708594211215583e+00
1.996642450109793374e-04 8.809308510463775121e+01 8.809257218921325716e+01 3.992487743158042342e-04 5.343695699469837912e+00
2.019785756819878484e-04 8.809125319857395198e+01 8.809072833177454243e+01 4.038755771490413322e-04 5.338682609091548237e+00
2.043197320195270594e-04 8.808937861298903726e+01 8.808884151652941341e+01 4.085559879879120844e-04 5.333669318378543522e+00
2.066880249629082160e-04 8.808746035435829924e+01 8.808691074348239169e+01 4.132906277010250777e-04 5.328655822521862540e+00
2.090837690555749911e-04 8.808549740606740386e+01 8.808493498939880340e+01 4.180801243417118758e-04 5.323642116598775509e+00
2.115072824868794756e-04 8.808348872787820483e+01 8.808291320726577567e+01 4.229251132310303941e-04 5.318628195570105355e+00
2.139588871343421563e-04 8.808143325538119939e+01 8.808084432574283085e+01 4.278262370417234553e-04 5.313614054277499221e+00
2.164389086064020347e-04 8.807932989943572011e+01 8.807872724859716129e+01 4.327841458831445626e-04 5.308599687440616499e+00
2.189476762856620634e-04 8.807717754559793377e+01 8.807656085412891400e+01 4.377994973871608101e-04 5.303585089654275997e+00
2.214855233726359179e-04 8.807497505353478573e+01 8.807434399458053065e+01 4.428729567950449105e-04 5.298570255385511629e+00
2.240527869300018224e-04 8.807272125642516869e+01 8.807207549553430681e+01 4.480051970453672368e-04 5.293555178970572150e+00
2.266498079273692845e-04 8.807041496034653960e+01 8.806975415529552720e+01 4.531968988628995334e-04 5.288539854611852498e+00
2.292769312865648647e-04 8.806805494364843412e+01 8.806737874426146107e+01 4.584487508485416253e-04 5.283524276374746975e+00
2.319345059274427543e-04 8.806563995631124442e+01 8.806494800427569203e+01 4.637614495702829451e-04 5.278508438184429608e+00
2.346228848142262321e-04 8.806316871928939349e+01 8.806246064796802386e+01 4.691356996552108020e-04 5.273492333822559885e+00
2.373424250023866149e-04 8.806063992384137862e+01 8.805991535807926596e+01 4.745722138825771044e-04 5.268475956923913905e+00
2.400934876860651764e-04 8.805805223084202282e+01 8.805731078676971890e+01 4.800717132779357848e-04 5.263459300972932908e+00
2.428764382460450548e-04 8.805540427008182292e+01 8.805464555491316503e+01 4.856349272083631814e-04 5.258442359300190994e+00
