# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.806327026920837397e+01 8.806230407342765432e+01 1.999800019997333795e-04 5.643803475821758120e+00
1.011591112223829728e-04 8.806281047234794812e+01 8.806203327031670369e+01 2.022977581832760541e-04 5.638797638647312205e+00
1.023316578330244966e-04 8.806233995675945891e+01 8.806172012563307305e+01 2.046423742725537011e-04 5.633791598486372010e+00
1.035177955630176228e-04 8.806185847262104005e+01 8.806136575061745475e+01 2.070141614763123497e-04 5.628785360884648981e+00
1.047176819485520245e-04 8.806136576429032914e+01 8.806097241319066882e+01 2.094134346075829226e-04 5.623778937092890118e+00
1.059314763518370031e-04 8.806086157016919458e+01 8.806054321612695901e+01 2.118405121253895179e-04 5.618772342479876336e+00
1.071593399822671198e-04 8.806034562256576237e+01 8.806008172034758275e+01 2.142957161769398083e-04 5.613765594674746673e+00
1.084014359178331018e-04 8.805981764755134122e+01 8.805959157563640360e+01 2.167793726403025999e-04 5.608758711745885250e+00
1.096579291267809898e-04 8.805927736481623924e+01 8.805907621038311106e+01 2.192918111675785128e-04 5.603751710670864306e+00
1.109289864895222780e-04 8.805872448752123205e+01 8.805853861213473976e+01 2.218333652285692595e-04 5.598744606254178358e+00
1.122147768207980290e-04 8.805815872214496665e+01 8.805798120824221087e+01 2.244043721549514021e-04 5.593737410538589749e+00
1.135154708920999033e-04 8.805757976832872203e+01 8.805740583663862253e+01 2.270051731849600921e-04 5.588730132660964856e+00
1.148312414543511137e-04 8.805698731871787288e+01 8.805681378450209706e+01 2.296361135085894041e-04 5.583722779042895823e+00
1.161622632608501891e-04 8.805638105879819477e+01 8.805620586815702211e+01 2.322975423133139818e-04 5.578715353784704511e+00
1.175087130904807617e-04 8.805576066672986713e+01 8.805558252969626665e+01 2.349898128303393684e-04 5.573707859141934229e+00
1.188707697711903309e-04 8.805512581317665877e+01 8.805494393185955460e+01 2.377132823813860615e-04 5.568700295993243010e+00
1.202486142037412301e-04 8.805447616113225706e+01 8.805429003998159487e+01 2.404683124260139629e-04 5.563692664244545227e+00
