# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.790806910530794482e+01 8.790710615000800487e+01 1.999800019997333795e-04 5.643037415185029992e+00
1.011591112223829728e-04 8.790761085051711632e+01 8.790683625513469224e+01 2.022977581832760541e-04 5.638031580139814203e+00
1.023316578330244966e-04 8.790714191295155899e+01 8.790652416069804076e+01 2.046423742725537011e-04 5.633025542441043143e+00
1.035177955630176228e-04 8.790666204362744907e+01 8.790617097421203141e+01 2.070141614763123497e-04 5.628019307625700129e+00
1.047176819485520245e-04 8.790617098776031924e+01 8.790577895599180636e+01 2.094134346075829226e-04 5.623012886926710863e+00
1.059314763518370031e-04 8.790566848462984240e+01 8.790535119840613731e+01 2.118405121253895179e-04 5.618006295688471319e+00
1.071593399822671198e-04 8.790515426744195793e+01 8.790489125043386309e+01 2.142957161769398083e-04 5.612999551512130481e+00
1.084014359178331018e-04 8.790462806318754474e+01 8.790440274961882494e+01 2.167793726403025999e-04 5.607992672437388748e+00
1.096579291267809898e-04 8.790408959249711529e+01 8.790388911285319296e+01 2.192918111675785128e-04 5.602985675414868361e+00
1.109289864895222780e-04 8.790353856949411693e+01 8.790335331766493709e+01 2.218333652285692595e-04 5.597978575225583953e+00
1.122147768207980290e-04 8.790297470164192362e+01 8.790279778326467408e+01 2.244043721549514021e-04 5.592971383893221571e+00
1.135154708920999033e-04 8.790239768958979028e+01 8.790222434142211227e+01 2.270051731849600921e-04 5.587964110540204921e+00
1.148312414543511137e-04 8.790180722701437332e+01 8.790163427499921056e+01 2.296361135085894041e-04 5.582956761578011573e+00
1.161622632608501891e-04 8.790120300045683166e+01 8.790102839758318964e+01 2.322975423133139818e-04 5.577949341100556069e+00
1.175087130904807617e-04 8.790058468915738388e+01 8.790040714978499636e+01 2.349898128303393684e-04 5.572941851359912491e+00
1.188707697711903309e-04 8.789995196488511908e+01 8.789977069379904151e+01 2.377132823813860615e-04 5.567934293233466114e+00
1.202486142037412301e-04 8.789930449176408445e+01 8.789911899507730197e+01 2.404683124260139629e-04 5.562926666627415528e+00
1.216424293857368039e-04 8.789864192609604743e+01 8.789845210532995168e+01 2.432552686094931291e-04 5.557918971875016823e+00
1.230524004359261579e-04 8.789796391617765892e+01 8.789776967056000956e+01 2.460745208112275753e-04 5.552911207305850638e+00
1.244787146187906256e-04 8.789727010211466052e+01 8.789707132852589666e+01 2.489264431937378481e-04 5.547903371209603307e+00
1.259215613694150942e-04 8.789656011563161542e+01 8.789635670855020066e+01 2.518114142522093635e-04 5.542895461835117388e+00
1.273811323186478520e-04 8.789583357987638124e+01 8.789562543132311134e+01 2.547298168646127152e-04 5.537887477389435986e+00
1.288576213185518003e-04 8.789509010922118648e+01 8.789487710870162118e+01 2.576820383424025126e-04 5.532879416036808884e+00
1.303512244681508938e-04 8.789432930905803687e+01 8.789411134350447696e+01 2.606684704818018248e-04 5.527871275897689785e+00
1.318621401394748458e-04 8.789355077559032736e+01 8.789332772930150384e+01 2.636895096156779473e-04 5.522863055047697145e+00
1.333905690039058638e-04 8.789275409561854246e+01 8.789252585019903563e+01 2.667455566660177873e-04 5.517854751516565237e+00
1.349367140588306430e-04 8.789193884632261700e+01 8.789170528061907817e+01 2.698370171970083421e-04 5.512846363287049023e+00
1.365007806546013845e-04 8.789110459503720563e+01 8.789086558507528935e+01 2.729643014687300768e-04 5.507837888293832584e+00
1.380829765218092263e-04 8.789025089902318655e+01 8.789000631794139906e+01 2.761278244914698696e-04 5.502829324422382484e+00
1.396835117988739626e-04 8.788937730523375080e+01 8.788912702321626114e+01 2.793280060806610596e-04 5.497820669507792246e+00
1.413025990599533599e-04 8.788848335007432411e+01 8.788822723428253880e+01 2.825652709124569940e-04 5.492811921333597525e+00
1.429404533431761061e-04 8.788756855915765698e+01 8.788730647365960635e+01 2.858400485799463138e-04 5.487803077630558413e+00
1.445972921792019463e-04 8.788663244705273314e+01 8.788636425275142017e+01 2.891527736500166482e-04 5.482794136075415103e+00
1.462733356201129868e-04 8.788567451702834887e+01 8.788540007158820799e+01 2.925038857208746290e-04 5.477785094289618684e+00
1.479688062686396383e-04 8.788469426079036850e+01 8.788441341856150757e+01 2.958938294802293295e-04 5.472775949838021070e+00
