# tau=t/t_H SFF SFF_smoothed GOE_connected DeltaK_abs_log10_ratio
1.000000000000000048e-04 8.808735451153569329e+01 8.808638856859121802e+01 1.999800019997333795e-04 5.643922236435387596e+00
1.011591112223829728e-04 8.808689483499703954e+01 8.808611783634334813e+01 2.022977581832760541e-04 5.638916399975476779e+00
1.023316578330244966e-04 8.808642444253383985e+01 8.808580477360224847e+01 2.046423742725537011e-04 5.633910360640796533e+00
1.035177955630176228e-04 8.808594308438934206e+01 8.808545049131728888e+01 2.070141614763123497e-04 5.628904123974125540e+00
1.047176819485520245e-04 8.808545050498798901e+01 8.808505725681563092e+01 2.094134346075829226e-04 5.623897701220228917e+00
1.059314763518370031e-04 8.808494644280021646e+01 8.808462817205929696e+01 2.118405121253895179e-04 5.618891107739702129e+00
1.071593399822671198e-04 8.808443063020374098e+01 8.808416679703749708e+01 2.142957161769398083e-04 5.613884361152288172e+00
1.084014359178331018e-04 8.808390279334162187e+01 8.808367678057884120e+01 2.167793726403025999e-04 5.608877479516744202e+00
1.096579291267809898e-04 8.808336265197755210e+01 8.808316155017548965e+01 2.192918111675785128e-04 5.603870479801594584e+00
1.109289864895222780e-04 8.808280991934684323e+01 8.808262409259279480e+01 2.218333652285692595e-04 5.598863376803452141e+00
1.122147768207980290e-04 8.808224430200496613e+01 8.808206683454599784e+01 2.244043721549514021e-04 5.593856182558676338e+00
1.135154708920999033e-04 8.808166549967172898e+01 8.808149161348708844e+01 2.270051731849600921e-04 5.588848906199284094e+00
1.148312414543511137e-04 8.808107320507266991e+01 8.808089971625753378e+01 2.296361135085894041e-04 5.583841554143471164e+00
1.161622632608501891e-04 8.808046710377566058e+01 8.808029195896779129e+01 2.322975423133139818e-04 5.578834130489408238e+00
1.175087130904807617e-04 8.807984687402513657e+01 8.807966878359458462e+01 2.349898128303393684e-04 5.573826637491468894e+00
1.188707697711903309e-04 8.807921218657051554e+01 8.807903035283520410e+01 2.377132823813860615e-04 5.568819076027886616e+00
1.202486142037412301e-04 8.807856270449359215e+01 8.807837663203297041e+01 2.404683124260139629e-04 5.563811446004665484e+00
1.216424293857368039e-04 8.807789808302835866e+01 8.807770767305800064e+01 2.432552686094931291e-04 5.558803747755327151e+00
1.230524004359261579e-04 8.807721796937958914e+01 8.807702312081357832e+01 2.460745208112275753e-04 5.553795979607587086e+00
1.244787146187906256e-04 8.807652200253538410e+01 8.807632261193354850e+01 2.489264431937378481e-04 5.548788139849223811e+00
1.259215613694150942e-04 8.807580981307664558e+01 8.807560577458895068e+01 2.518114142522093635e-04 5.543780226727125893e+00
1.273811323186478520e-04 8.807508102298083941e+01 8.807487222829243478e+01 2.547298168646127152e-04 5.538772238446338925e+00
1.288576213185518003e-04 8.807433524542261694e+01 8.807412158369528754e+01 2.576820383424025126e-04 5.533764173169067213e+00
