L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
8,6,2,0.75,5.0,fres_l2.0,1.0,0.4466278089887852
8,7,2,0.875,5.0,onsite_pair_density,6.0,0.528821569017802
8,7,2,0.875,5.0,onsite_pair_variance,1.0,1.71183786466304
8,7,2,0.875,5.0,charge_fluctuation,2.0,0.5264000685720419
8,7,2,0.875,5.0,fock_entropy_normalized,2.0,0.73145258705607
8,7,2,0.875,5.0,pr_normalized,2.0,0.0905810096028934
8,7,2,0.875,5.0,Nres_mean_l1.0,1.0,1.844999999999958
8,7,2,0.875,5.0,Nres_mean_l2.0,1.0,3.52203543307094
8,7,2,0.875,5.0,fres_l1.0,1.0,0.2425621118012296
8,7,2,0.875,5.0,fres_l2.0,1.0,0.4630419254659
8,8,2,1.0,5.0,onsite_pair_density,10.0,0.658397022035414
8,8,2,1.0,5.0,onsite_pair_variance,1.0,1.75920174211008
8,8,2,1.0,5.0,charge_fluctuation,2.0,0.549643521525878
8,8,2,1.0,5.0,fock_entropy_normalized,2.0,0.749879937081844
8,8,2,1.0,5.0,pr_normalized,1.0,0.10019158111285986
8,8,2,1.0,5.0,Nres_mean_l1.0,1.0,1.940130081300448
8,8,2,1.0,5.0,Nres_mean_l2.0,1.0,3.6344281842813437
8,8,2,1.0,5.0,fres_l1.0,1.0,0.25137219101120256
8,8,2,1.0,5.0,fres_l2.0,1.0,0.470893258426854
8,4,2,0.5,6.0,onsite_pair_density,10.0,0.236112722723964
8,4,2,0.5,6.0,onsite_pair_variance,1.0,1.075600320412624
8,4,2,0.5,6.0,charge_fluctuation,2.0,0.27680304068593
8,4,2,0.5,6.0,fock_entropy_normalized,1.0,0.545682400332182
8,4,2,0.5,6.0,pr_normalized,1.0,0.05489320630258122
8,4,2,0.5,6.0,Nres_mean_l1.0,1.0,1.036390977443592
8,4,2,0.5,6.0,Nres_mean_l2.0,1.0,2.049127819548964
8,4,2,0.5,6.0,fres_l1.0,1.0,0.175816326530575
8,4,2,0.5,6.0,fres_l2.0,1.0,0.3476198979591578
8,5,2,0.625,6.0,onsite_pair_density,5.0,0.30721758083363193
8,5,2,0.625,6.0,onsite_pair_variance,1.0,1.33449181958492
8,5,2,0.625,6.0,charge_fluctuation,1.0,0.351322655469592
8,5,2,0.625,6.0,fock_entropy_normalized,1.0,0.59895284015115
8,5,2,0.625,6.0,pr_normalized,1.0,0.0557763369159324
8,5,2,0.625,6.0,Nres_mean_l1.0,1.0,1.303238095238232
8,5,2,0.625,6.0,Nres_mean_l2.0,1.0,2.521738095238238
8,5,2,0.625,6.0,fres_l1.0,1.0,0.1945592417061734
8,5,2,0.625,6.0,fres_l2.0,1.0,0.3764680094786752
8,6,2,0.75,6.0,onsite_pair_density,10.0,0.42615745171155006
8,6,2,0.75,6.0,onsite_pair_variance,1.0,1.5276582943623997
8,6,2,0.75,6.0,charge_fluctuation,3.0,0.41480937055663797
8,6,2,0.75,6.0,fock_entropy_normalized,1.0,0.629193474147022
8,6,2,0.75,6.0,pr_normalized,1.0,0.05555724593169284
8,6,2,0.75,6.0,Nres_mean_l1.0,1.0,1.442357142857162
8,6,2,0.75,6.0,Nres_mean_l2.0,1.0,2.765295918367532
8,6,2,0.75,6.0,fres_l1.0,1.0,0.1985266853932664
8,6,2,0.75,6.0,fres_l2.0,1.0,0.38061657303373303
8,7,2,0.875,6.0,onsite_pair_density,7.0,0.529377981398224
8,7,2,0.875,6.0,onsite_pair_variance,1.0,1.6357256404016398
8,7,2,0.875,6.0,charge_fluctuation,3.0,0.46334753353019
8,7,2,0.875,6.0,fock_entropy_normalized,1.0,0.657591058143886
8,7,2,0.875,6.0,pr_normalized,1.0,0.06089730466181886
8,7,2,0.875,6.0,Nres_mean_l1.0,1.0,1.6251496062993143
8,7,2,0.875,6.0,Nres_mean_l2.0,1.0,3.095846456692966
8,7,2,0.875,6.0,fres_l1.0,1.0,0.213658385093154
8,7,2,0.875,6.0,fres_l2.0,1.0,0.40701086956527444
8,8,2,1.0,6.0,onsite_pair_density,10.0,0.657355339497996
8,8,2,1.0,6.0,onsite_pair_variance,1.0,1.68970556831728
8,8,2,1.0,6.0,charge_fluctuation,3.0,0.490126608626564
8,8,2,1.0,6.0,fock_entropy_normalized,1.0,0.6728323758489
8,8,2,1.0,6.0,pr_normalized,1.0,0.06528272254703547
8,8,2,1.0,6.0,Nres_mean_l1.0,1.0,1.6592953929535237
8,8,2,1.0,6.0,Nres_mean_l2.0,1.0,3.1517398373980403
8,8,2,1.0,6.0,fres_l1.0,1.0,0.214985955056174
8,8,2,1.0,6.0,fres_l2.0,1.0,0.408353932584179
8,4,2,0.5,7.0,onsite_pair_density,10.0,0.23214720301468603
8,4,2,0.5,7.0,onsite_pair_variance,1.0,0.9925994420174999
8,4,2,0.5,7.0,charge_fluctuation,2.0,0.24422989589517602
8,4,2,0.5,7.0,fock_entropy_normalized,2.0,0.4868309128163
8,4,2,0.5,7.0,pr_normalized,2.0,0.03997428334913678
8,4,2,0.5,7.0,Nres_mean_l1.0,1.0,0.950060150375848
8,4,2,0.5,7.0,Nres_mean_l2.0,1.0,1.845458646616646
8,4,2,0.5,7.0,fres_l1.0,1.0,0.16117091836732622
8,4,2,0.5,7.0,fres_l2.0,1.0,0.31306887755097784
8,5,2,0.625,7.0,onsite_pair_density,6.0,0.307006086953892
8,5,2,0.625,7.0,onsite_pair_variance,1.0,1.2363285352212579
8,5,2,0.625,7.0,charge_fluctuation,2.0,0.31412248070241405
8,5,2,0.625,7.0,fock_entropy_normalized,2.0,0.531753668024908
8,5,2,0.625,7.0,pr_normalized,2.0,0.0374651989180134
8,5,2,0.625,7.0,Nres_mean_l1.0,1.0,1.1208015873016142
8,5,2,0.625,7.0,Nres_mean_l2.0,1.0,2.170301587301918
8,5,2,0.625,7.0,fres_l1.0,1.0,0.16732345971563378
8,5,2,0.625,7.0,fres_l2.0,1.0,0.32400236966821944
8,6,2,0.75,7.0,onsite_pair_density,10.0,0.424266278654742
8,6,2,0.75,7.0,onsite_pair_variance,1.0,1.4237284753497261
8,6,2,0.75,7.0,charge_fluctuation,2.0,0.371098860376302
8,6,2,0.75,7.0,fock_entropy_normalized,2.0,0.564942246666382
8,6,2,0.75,7.0,pr_normalized,2.0,0.0387256249923942
8,6,2,0.75,7.0,Nres_mean_l1.0,1.0,1.267632653061024
8,6,2,0.75,7.0,Nres_mean_l2.0,1.0,2.4623775510206
8,6,2,0.75,7.0,fres_l1.0,1.0,0.1744775280898768
8,6,2,0.75,7.0,fres_l2.0,1.0,0.338922752808983
8,7,2,0.875,7.0,onsite_pair_density,8.0,0.52932417405126
8,7,2,0.875,7.0,onsite_pair_variance,1.0,1.5415409865750418
8,7,2,0.875,7.0,charge_fluctuation,2.0,0.41567240291598
8,7,2,0.875,7.0,fock_entropy_normalized,2.0,0.5944009783282601
8,7,2,0.875,7.0,pr_normalized,2.0,0.040522674119782325
8,7,2,0.875,7.0,Nres_mean_l1.0,1.0,1.402783464567328
8,7,2,0.875,7.0,Nres_mean_l2.0,1.0,2.672007874015712
8,7,2,0.875,7.0,fres_l1.0,1.0,0.18442391304345643
8,7,2,0.875,7.0,fres_l2.0,1.0,0.3512888198757986
8,8,2,1.0,7.0,onsite_pair_density,10.0,0.6558576868807099
8,8,2,1.0,7.0,onsite_pair_variance,1.0,1.601207439412902
8,8,2,1.0,7.0,charge_fluctuation,3.0,0.44340117885198205
8,8,2,1.0,7.0,fock_entropy_normalized,2.0,0.61060052094627
8,8,2,1.0,7.0,pr_normalized,2.0,0.04455303655232752
8,8,2,1.0,7.0,Nres_mean_l1.0,1.0,1.478807588075638
8,8,2,1.0,7.0,Nres_mean_l2.0,1.0,2.83132791327878
8,8,2,1.0,7.0,fres_l1.0,1.0,0.1916011235954646
8,8,2,1.0,7.0,fres_l2.0,1.0,0.3668398876403634
8,4,2,0.5,8.0,onsite_pair_density,10.0,0.229169139029826
8,4,2,0.5,8.0,onsite_pair_variance,1.0,0.923320814807272
8,4,2,0.5,8.0,charge_fluctuation,1.0,0.2139252090813278
8,4,2,0.5,8.0,fock_entropy_normalized,1.0,0.44013930371132404
8,4,2,0.5,8.0,pr_normalized,1.0,0.032634686868089104
8,4,2,0.5,8.0,Nres_mean_l1.0,1.0,0.8580300751877741
8,4,2,0.5,8.0,Nres_mean_l2.0,1.0,1.67165413533806
8,4,2,0.5,8.0,fres_l1.0,1.0,0.14555867346936718
8,4,2,0.5,8.0,fres_l2.0,1.0,0.2835841836734222
8,5,2,0.625,8.0,onsite_pair_density,7.0,0.30717761804929605
8,5,2,0.625,8.0,onsite_pair_variance,1.0,1.142548295820028
8,5,2,0.625,8.0,charge_fluctuation,3.0,0.265795746588295
8,5,2,0.625,8.0,fock_entropy_normalized,1.0,0.466272311606846
8,5,2,0.625,8.0,pr_normalized,1.0,0.02678847105693928
8,5,2,0.625,8.0,Nres_mean_l1.0,1.0,0.9695396825396679
8,5,2,0.625,8.0,Nres_mean_l2.0,1.0,1.8863174603176622
8,5,2,0.625,8.0,fres_l1.0,1.0,0.1447417061611472
8,5,2,0.625,8.0,fres_l2.0,1.0,0.281606635071078
8,6,2,0.75,8.0,onsite_pair_density,10.0,0.42145071610476403
8,6,2,0.75,8.0,onsite_pair_variance,1.0,1.333222655468836
8,6,2,0.75,8.0,charge_fluctuation,2.0,0.322453353259682
8,6,2,0.75,8.0,fock_entropy_normalized,2.0,0.500493476982298
8,6,2,0.75,8.0,pr_normalized,1.0,0.025725328813559677
8,6,2,0.75,8.0,Nres_mean_l1.0,1.0,1.1500510204081138
8,6,2,0.75,8.0,Nres_mean_l2.0,1.0,2.211224489795498
8,6,2,0.75,8.0,fres_l1.0,1.0,0.15829353932584
8,6,2,0.75,8.0,fres_l2.0,1.0,0.30435393258425086
8,7,2,0.875,8.0,onsite_pair_density,9.0,0.529721711811316
8,7,2,0.875,8.0,onsite_pair_variance,1.0,1.446463369446172
8,7,2,0.875,8.0,charge_fluctuation,3.0,0.364228116642856
8,7,2,0.875,8.0,fock_entropy_normalized,1.0,0.52917914845408
8,7,2,0.875,8.0,pr_normalized,1.0,0.02891597312533098
8,7,2,0.875,8.0,Nres_mean_l1.0,1.0,1.239129921260162
8,7,2,0.875,8.0,Nres_mean_l2.0,1.0,2.420137795275874
8,7,2,0.875,8.0,fres_l1.0,1.0,0.16290838509317898
8,7,2,0.875,8.0,fres_l2.0,1.0,0.31817546583855383
8,8,2,1.0,8.0,onsite_pair_density,10.0,0.654453932714152
8,8,2,1.0,8.0,onsite_pair_variance,1.0,1.5087163793593217
8,8,2,1.0,8.0,charge_fluctuation,3.0,0.395751357890772
8,8,2,1.0,8.0,fock_entropy_normalized,3.0,0.550317579729674
8,8,2,1.0,8.0,pr_normalized,1.0,0.03106206969367844
8,8,2,1.0,8.0,Nres_mean_l1.0,1.0,1.3219945799454058
8,8,2,1.0,8.0,Nres_mean_l2.0,1.0,2.5145582655823477
8,8,2,1.0,8.0,fres_l1.0,1.0,0.17128370786512262
8,8,2,1.0,8.0,fres_l2.0,1.0,0.3257977528089092
8,4,2,0.5,9.0,onsite_pair_density,10.0,0.225272734586066
8,4,2,0.5,9.0,onsite_pair_variance,2.0,0.8588673738383721
8,4,2,0.5,9.0,charge_fluctuation,2.0,0.1935794793685826
8,4,2,0.5,9.0,fock_entropy_normalized,2.0,0.398424515580748
8,4,2,0.5,9.0,pr_normalized,1.0,0.02557995138022958
8,4,2,0.5,9.0,Nres_mean_l1.0,1.0,0.741699248120088
8,4,2,0.5,9.0,Nres_mean_l2.0,1.0,1.47293233082708
8,4,2,0.5,9.0,fres_l1.0,1.0,0.12582397959180538
8,4,2,0.5,9.0,fres_l2.0,1.0,0.24987244897957303
8,5,2,0.625,9.0,onsite_pair_density,8.0,0.30759377612739003
8,5,2,0.625,9.0,onsite_pair_variance,2.0,1.0613741536547259
8,5,2,0.625,9.0,charge_fluctuation,2.0,0.2431263134746236
8,5,2,0.625,9.0,fock_entropy_normalized,2.0,0.42748383489306796
8,5,2,0.625,9.0,pr_normalized,2.0,0.02045002451237938
8,5,2,0.625,9.0,Nres_mean_l1.0,1.0,0.889666666666634
8,5,2,0.625,9.0,Nres_mean_l2.0,1.0,1.7246111111109999
8,5,2,0.625,9.0,fres_l1.0,1.0,0.132817535545039
8,5,2,0.625,9.0,fres_l2.0,1.0,0.25746563981041437
8,6,2,0.75,9.0,onsite_pair_density,10.0,0.41918989754857
8,6,2,0.75,9.0,onsite_pair_variance,2.0,1.2298433999034142
8,6,2,0.75,9.0,charge_fluctuation,2.0,0.28951199906021124
8,6,2,0.75,9.0,fock_entropy_normalized,2.0,0.45819912155737397
8,6,2,0.75,9.0,pr_normalized,2.0,0.020077025467127838
8,6,2,0.75,9.0,Nres_mean_l1.0,1.0,0.979877551020248
8,6,2,0.75,9.0,Nres_mean_l2.0,1.0,1.9193469387753421
8,6,2,0.75,9.0,fres_l1.0,1.0,0.13487078651685722
8,6,2,0.75,9.0,fres_l2.0,1.0,0.26417977528091446
8,7,2,0.875,9.0,onsite_pair_density,10.0,0.530051698934836
8,7,2,0.875,9.0,onsite_pair_variance,1.0,1.344206712488676
8,7,2,0.875,9.0,charge_fluctuation,3.0,0.329061501010278
8,7,2,0.875,9.0,fock_entropy_normalized,3.0,0.47649364573811204
8,7,2,0.875,9.0,pr_normalized,1.0,0.01892795017148412
8,7,2,0.875,9.0,Nres_mean_l1.0,1.0,1.089330708661638
8,7,2,0.875,9.0,Nres_mean_l2.0,1.0,2.105291338582986
8,7,2,0.875,9.0,fres_l1.0,1.0,0.1432142857142656
8,7,2,0.875,9.0,fres_l2.0,1.0,0.276782608695687
8,8,2,1.0,9.0,onsite_pair_density,10.0,0.652957799493668
8,8,2,1.0,9.0,onsite_pair_variance,1.0,1.399928448668606
8,8,2,1.0,9.0,charge_fluctuation,4.0,0.354047680924844
8,8,2,1.0,9.0,fock_entropy_normalized,2.0,0.498084323713616
8,8,2,1.0,9.0,pr_normalized,2.0,0.021254452062602743
8,8,2,1.0,9.0,Nres_mean_l1.0,1.0,1.136271002709638
8,8,2,1.0,9.0,Nres_mean_l2.0,1.0,2.210623306232736
8,8,2,1.0,9.0,fres_l1.0,1.0,0.1472205056179478
8,8,2,1.0,9.0,fres_l2.0,1.0,0.2864185393257844
8,4,2,0.5,10.0,onsite_pair_density,10.0,0.22202390229109
8,4,2,0.5,10.0,onsite_pair_variance,2.0,0.813932972435572
8,4,2,0.5,10.0,charge_fluctuation,2.0,0.1753883386463622
8,4,2,0.5,10.0,fock_entropy_normalized,2.0,0.36584516791586397
8,4,2,0.5,10.0,pr_normalized,1.0,0.0220673193181415
8,4,2,0.5,10.0,Nres_mean_l1.0,1.0,0.6981503759396619
8,4,2,0.5,10.0,Nres_mean_l2.0,1.0,1.360150375939876
8,4,2,0.5,10.0,fres_l1.0,1.0,0.11843622448977958
8,4,2,0.5,10.0,fres_l2.0,1.0,0.2307397959183318
8,5,2,0.625,10.0,onsite_pair_density,9.0,0.30738015929716006
8,5,2,0.625,10.0,onsite_pair_variance,2.0,0.9964452385677641
8,5,2,0.625,10.0,charge_fluctuation,3.0,0.21591252992835222
8,5,2,0.625,10.0,fock_entropy_normalized,2.0,0.384384483701974
8,5,2,0.625,10.0,pr_normalized,2.0,0.01605303356215544
8,5,2,0.625,10.0,Nres_mean_l1.0,1.0,0.7739682539682319
8,5,2,0.625,10.0,Nres_mean_l2.0,1.0,1.5307222222221821
8,5,2,0.625,10.0,fres_l1.0,1.0,0.11554502369668741
8,5,2,0.625,10.0,fres_l2.0,1.0,0.22852014218003977
8,6,2,0.75,10.0,onsite_pair_density,10.0,0.41711952246538
8,6,2,0.75,10.0,onsite_pair_variance,2.0,1.1498396061090341
8,6,2,0.75,10.0,charge_fluctuation,3.0,0.2568152236966486
8,6,2,0.75,10.0,fock_entropy_normalized,2.0,0.411244864182116
8,6,2,0.75,10.0,pr_normalized,2.0,0.0151383994742781
8,6,2,0.75,10.0,Nres_mean_l1.0,1.0,0.9101938775509341
8,6,2,0.75,10.0,Nres_mean_l2.0,1.0,1.7670204081632401
8,6,2,0.75,10.0,fres_l1.0,1.0,0.12527949438202798
8,6,2,0.75,10.0,fres_l2.0,1.0,0.2432134831460548
8,7,2,0.875,10.0,onsite_pair_density,10.0,0.529648197070826
8,7,2,0.875,10.0,onsite_pair_variance,1.0,1.2711700374718842
8,7,2,0.875,10.0,charge_fluctuation,3.0,0.28680454296511604
8,7,2,0.875,10.0,fock_entropy_normalized,2.0,0.43432030192130194
8,7,2,0.875,10.0,pr_normalized,2.0,0.01470753753443204
8,7,2,0.875,10.0,Nres_mean_l1.0,1.0,0.9840236220475621
8,7,2,0.875,10.0,Nres_mean_l2.0,1.0,1.947059055118308
8,7,2,0.875,10.0,fres_l1.0,1.0,0.12936956521739518
8,7,2,0.875,10.0,fres_l2.0,1.0,0.2559798136646204
8,8,2,1.0,10.0,onsite_pair_density,10.0,0.6514646954540599
8,8,2,1.0,10.0,onsite_pair_variance,1.0,1.303528892847898
8,8,2,1.0,10.0,charge_fluctuation,4.0,0.30602847027296365
8,8,2,1.0,10.0,fock_entropy_normalized,2.0,0.44919242236755996
8,8,2,1.0,10.0,pr_normalized,2.0,0.016026054477713
8,8,2,1.0,10.0,Nres_mean_l1.0,1.0,1.0526504065038238
8,8,2,1.0,10.0,Nres_mean_l2.0,1.0,2.01633604335992
8,8,2,1.0,10.0,fres_l1.0,1.0,0.1363862359550292
8,8,2,1.0,10.0,fres_l2.0,1.0,0.2612457865167952
