L,N,nmax,W_over_t,U_over_t,realizations,entropy_norm_mean,entropy_norm_sem,delta_entropy_norm_mean,delta_entropy_norm_paired_sem,entropy2_norm_mean,entropy2_norm_sem,IPR_mean,IPR_sem,gap_ratio_mean,gap_ratio_sem,Q_mean_mean,Q_mean_sem,Q_variance_mean,Q_variance_sem,H_Q_mean,H_Q_sem,S_intra_Q_mean,S_intra_Q_sem
7,7,7,1.0,0.0,300,0.8427105374939577,0.000806958202878755,0.0,0.0,0.7739434859179939,0.0009688362753365922,0.003389417246375604,2.8484593735372784e-05,0.3971807654410982,0.003296115331538602,10.5,1.4528126614790625e-17,35.84670838295999,0.027418328737443435,2.1222946529103046,0.00046065765497603527,4.154003831420179,0.005599974540655459
7,7,7,1.0,1.0,300,0.7704774067503256,0.00030685938291680074,-0.07223313074363202,0.0006574021454720082,0.684826183153734,0.0003834688764317231,0.02375722052236019,9.259508610565295e-05,0.5101618829652246,0.0004145787182379025,10.5,8.387817811870334e-18,11.503302472291761,0.019740913978073062,1.6557455039882207,0.0006829007269325585,4.08257858838451,0.002801734484926329
7,7,7,1.0,2.0,300,0.5984437795649857,0.00048763292698913557,-0.24426675792897184,0.0006812462518748404,0.4952599737457435,0.0005753445182091684,0.071768546213069,0.0003371909591741714,0.4718875879631279,0.0004309430909603267,10.5,8.387817811870334e-18,3.8999438761577085,0.0056809866191253455,1.1054943386256502,0.0008804740413366792,3.35156608666618,0.004212235695691614
7,7,7,1.0,3.0,300,0.472581866500616,0.0005290501097022195,-0.37012867099334157,0.0006541756777279045,0.37443304328376337,0.0005874139811060081,0.1226538226584285,0.0005349916141029615,0.43969114325094344,0.00044427880290742565,10.5,0.0,1.7902288284536538,0.0026119869311318953,0.7155524102422615,0.0010038788847053616,2.804119790915131,0.004621458481750757
7,7,7,1.0,4.0,300,0.40024463753911166,0.0006536112033504028,-0.4424658999548459,0.0006166384588316432,0.3155618730763454,0.0006928600049358601,0.16142428575991577,0.0007225543181442097,0.42279709435686647,0.0004565386312249674,10.5,0.0,0.9812156508592483,0.0011637003622657,0.4693099922972164,0.0005897247572488973,2.5116125192670133,0.005338035566407769
7,7,7,1.0,5.0,300,0.36188105788282654,0.0007197608342577502,-0.48082947961113104,0.0006325839887056159,0.2873672587428636,0.0007278728936446543,0.1866588676330853,0.0008440810144331765,0.41514004897067963,0.0005038759430581213,10.5,8.387817811870334e-18,0.6225154364536875,0.0003151164097954658,0.3347993418145492,0.00017836880377903623,2.360400770257363,0.005506622018384482
7,7,7,1.0,6.0,300,0.33783061216999705,0.0007155622262982607,-0.5048799253239605,0.0006389380580571497,0.2704486539794164,0.0007098528949384956,0.20435033115662443,0.000901555522415378,0.41158570250633486,0.00046234471263801143,10.5,8.387817811870334e-18,0.43622127558048523,9.558916587593343e-05,0.25610094348085005,5.4054587083260635e-05,2.2599774307476137,0.005376761213968824
7,7,7,1.0,7.0,300,0.32075697093342154,0.0006992769222839517,-0.5219535665605363,0.0006400467493141266,0.25880326583013225,0.0006839643823736328,0.21771250002941395,0.00092720358121086,0.4073181901185399,0.00048675995915097074,10.5,1.4528126614790625e-17,0.3238843483675336,4.690296134546249e-05,0.20376583805766746,2.606509645391862e-05,2.1851523027960122,0.005230676438777502
7,7,7,1.0,8.0,300,0.3075648711952245,0.0006710255905003593,-0.5351456662987331,0.0006440410010716431,0.24995496923795946,0.0006510630145401785,0.22851459226697382,0.0009329600363577119,0.4042453489037611,0.0004529660242947024,10.5,8.387817811870334e-18,0.2499555968738602,2.7568359242993827e-05,0.16635000262419594,1.4840259874584603e-05,2.1243166605178074,0.005009901971717803
7,7,7,1.0,9.0,300,0.29732083117573893,0.0006491895416498103,-0.5453897063182187,0.0006472693831642452,0.2432328931364593,0.0006267909525435759,0.2371838075581924,0.0009352035767710496,0.40168831896302487,0.0005051708178912632,10.5,1.7793248562392467e-17,0.1986623530184106,1.7222834926981928e-05,0.13858452239358798,8.584462459766761e-06,2.0757870785804298,0.004841301454590217
7,7,7,1.0,10.0,300,0.28899125436173456,0.0006276472971221915,-0.5537192831322231,0.0006502210604616167,0.23783319663701966,0.0006041490714678853,0.2444069331421118,0.000932385706823228,0.4010158636995079,0.0004598472284976123,10.5,1.4528126614790625e-17,0.16163339253728112,1.1340925945022743e-05,0.1173822046795931,5.459163287577209e-06,2.0349527799156664,0.004677692119970903
7,7,7,2.0,0.0,300,0.7692839806796208,0.0022844802888523446,0.0,0.0,0.6886123783726714,0.0026287604630180037,0.0074136542589780035,0.00016969454580160277,0.39756247621472435,0.0030212541891391346,10.5,1.0272936847255213e-17,32.51475705373922,0.11853183403613132,2.0589565225860476,0.002399089470875083,3.670479229240948,0.014701505457358342
7,7,7,2.0,1.0,300,0.736989709534639,0.0011862714688338084,-0.032294271144981665,0.0014985221464766285,0.6437647892235838,0.001451561474380328,0.03153476417726936,0.0002942997048633248,0.5016682069723504,0.0005485547639510797,10.5,8.387817811870334e-18,13.223439274964543,0.04547125783292671,1.6968593656376385,0.0010093099517919702,3.792056686931105,0.009399795776765214
7,7,7,2.0,2.0,300,0.5684355148997579,0.0009250838855166306,-0.2008484657798628,0.0016501200562630601,0.46189760566025173,0.0010347926381626329,0.09002780410679596,0.0005799670294708485,0.46557457981090883,0.0005107424681806647,10.5,0.0,4.5581195361394045,0.020134475971291005,1.1751386649720268,0.0018108918841516326,3.0584276687473366,0.008445714000790994
7,7,7,2.0,3.0,300,0.4392950763051033,0.0010286092551466718,-0.3299889043745174,0.00159882198269733,0.3387734917091202,0.0010858286017619893,0.15428300772869913,0.001008126185882833,0.43386387375466484,0.00047664390945010654,10.5,5.931082854130822e-18,2.038430420614819,0.007889588803545365,0.7857422924205433,0.001900657041420088,2.4860181744495335,0.009200372819610125
7,7,7,2.0,4.0,300,0.3598045773398439,0.0011222069800127746,-0.4094794033397768,0.0015338087290218071,0.272733591344194,0.0011920487893712648,0.20726945331117835,0.0014196183184332315,0.41611038626336155,0.0005087025318447648,10.5,1.6775635623740668e-17,1.0948185085088264,0.003780302335789009,0.5222755771658903,0.001686320213066315,2.1574594242840286,0.009791442699781284
7,7,7,2.0,5.0,300,0.3158001631202981,0.001257234448672575,-0.45348381755932254,0.001480310950836141,0.24051036838813308,0.001304467288086493,0.2437188994103018,0.001768645823694685,0.4079381197642842,0.0005067125035845625,10.5,1.5692170237349335e-17,0.6661812147967624,0.0018169530706206014,0.35886067019024154,0.0010066675591047431,1.993140398928297,0.010232902878936887
7,7,7,2.0,6.0,300,0.2910030490637839,0.0013055045641222113,-0.47828093161583674,0.001466139069305291,0.22392032214402202,0.0013242670808013327,0.2667838466119437,0.001975815287152785,0.4049552733144162,0.0005091351746192357,10.5,2.297098511902503e-17,0.4510251971788882,0.0006927157634366763,0.2646163511537936,0.0004178469201543899,1.9027019800088472,0.010077101286098608
7,7,7,2.0,7.0,300,0.27516641537683284,0.0012873211635600155,-0.4941175653027879,0.0014797518122209065,0.21381431701926307,0.001293576726037852,0.2822685577770601,0.0020642486843449608,0.40337206358970507,0.0004825370939199829,10.5,1.967117642766215e-17,0.3297947948374292,0.0002595666085202527,0.2070132042462775,0.0001583364919791055,1.8423578181027236,0.009725962170837666
