U,W,L,N,nmax,boundary,tau_Th,mean_spacing,t_H,t_Th,g,n_realizations_used,n_realizations_total,n_levels,file,epsilon,curve_file
1.0,10.0,7,7,2,periodic,0.6665363268124913,0.08855263851935483,70.9542415927706,47.293579563011406,0.17617617617617623,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,11.0,7,7,2,periodic,0.6899837121430018,0.09616164388046097,65.33982837263312,45.08341733133604,0.16116116116116122,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,12.0,7,7,2,periodic,0.7142559285543126,0.10696669167280362,58.73964323771913,41.955138423706124,0.14614614614614618,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,13.0,7,7,2,periodic,0.7060717714137773,0.11551339798694628,54.39356314225667,38.40575948136031,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,14.0,7,7,2,periodic,0.7060717714137773,0.1195962030882249,52.53666207567262,37.094654055937184,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
1.0,15.0,7,7,2,periodic,0.7225349491787214,0.1286578362672869,48.836398073151614,35.28600439985641,0.14114114114114115,300,300,150,pbs_bose_midpoint_L7/data/U_1/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U1_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U1_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,0.5,7,7,2,periodic,0.08768856094587427,0.033454889377836895,187.81067353766394,16.46884769279314,1.0570570570570572,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,1.0,7,7,2,periodic,0.051016153147498335,0.033970118154172696,184.96212696886943,9.436056195930874,1.2922922922922924,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,2.0,7,7,2,periodic,0.052205675278469754,0.0365058262356797,172.11458978124946,8.985358384806938,1.2822822822822824,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,3.0,7,7,2,periodic,0.09077326525210223,0.04094175936299294,153.46642169117254,13.93064820346378,1.0420420420420422,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,4.0,7,7,2,periodic,0.23898925662310502,0.04709647598129918,133.41094373333752,31.883782268217224,0.6216216216216215,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,5.0,7,7,2,periodic,0.3703126675869927,0.053632537783749636,117.15248926899291,43.3830508156573,0.43143143143143137,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,6.0,7,7,2,periodic,0.38778284145894576,0.05997756377696594,104.75892836435297,40.62371490932294,0.41141141141141135,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,7.0,7,7,2,periodic,0.4827070965603183,0.06809794536272884,92.26688520059932,44.5378802638455,0.3163163163163163,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,8.0,7,7,2,periodic,0.5416686911033152,0.07662777881394923,81.99618212130406,44.414764645115824,0.2662662662662663,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,9.0,7,7,2,periodic,0.5939826693920356,0.08184609762854055,76.76829426487619,45.59903635212446,0.22622622622622626,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,10.0,7,7,2,periodic,0.6292146109610344,0.09119582245032837,68.89773169820195,43.35145944658187,0.20120120120120122,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,11.0,7,7,2,periodic,0.6292146109610344,0.09833509321305284,63.89565618823826,40.204080450582346,0.20120120120120122,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,12.0,7,7,2,periodic,0.6820776732865685,0.10531950269406132,59.65832677193109,40.69161271676856,0.1661661661661662,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,13.0,7,7,2,periodic,0.6742622241778342,0.11638593739820628,53.98577738547665,36.40057033390091,0.1711711711711712,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,14.0,7,7,2,periodic,0.697981390783066,0.1214935996233829,51.71618362330843,36.09693377138924,0.1561561561561562,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
2.0,15.0,7,7,2,periodic,0.7060717714137773,0.13003182008068603,48.320367301486726,34.11764733592509,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_2/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U2_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U2_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,0.5,7,7,2,periodic,0.1633853877809862,0.04071786680465169,154.31027704186562,25.21204445307663,0.7867867867867866,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,1.0,7,7,2,periodic,0.08470868266557402,0.040730152931570715,154.26372981549426,13.067477335748553,1.0720720720720722,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,2.0,7,7,2,periodic,0.07996554525892346,0.04222366882644214,148.80718520709894,11.899447703531276,1.0970970970970972,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,3.0,7,7,2,periodic,0.14393226447194066,0.04549000100555463,138.12233827852342,19.880260922587286,0.8418418418418421,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,4.0,7,7,2,periodic,0.22822244741868986,0.05073454780947544,123.84431474140598,28.264052609174204,0.6416416416416415,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,5.0,7,7,2,periodic,0.3495775574363275,0.05587594536393203,112.44884120091126,39.30959124356003,0.4564564564564564,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,6.0,7,7,2,periodic,0.44019351852088745,0.06454929434454307,97.33933377554824,42.84814382513764,0.3563563563563563,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,7.0,7,7,2,periodic,0.5113387538414326,0.07128797524328254,88.13808059125162,45.06841629550636,0.29129129129129133,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,8.0,7,7,2,periodic,0.5672228971644544,0.07611331514180976,82.55040915604756,46.8244822436044,0.24624624624624622,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,9.0,7,7,2,periodic,0.5804485942768978,0.08600982995736375,73.05194429862549,42.4028983773314,0.23623623623623624,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,10.0,7,7,2,periodic,0.6513490946272803,0.09262038285800238,67.83804075623858,44.186246427864546,0.1861861861861862,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,11.0,7,7,2,periodic,0.643885742724042,0.1005842045429893,62.46691849607636,40.221558211528325,0.19119119119119118,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,12.0,7,7,2,periodic,0.6820776732865685,0.1081870696092749,58.07704497285808,39.613055706446445,0.1661661661661662,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,13.0,7,7,2,periodic,0.7142559285543126,0.11957088694717745,52.547785398257474,37.53256725310514,0.14614614614614618,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,14.0,7,7,2,periodic,0.7393819919175866,0.1249043982965965,50.303955608189305,37.19383889891686,0.13113113113113117,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
3.0,15.0,7,7,2,periodic,0.697981390783066,0.13557632955556562,46.34426472361784,32.34743434660936,0.1561561561561562,300,300,150,pbs_bose_midpoint_L7/data/U_3/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U3_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U3_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,0.5,7,7,2,periodic,0.2010496416260499,0.049831089714671616,126.08966296255102,25.3502815513703,0.6966966966966965,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_0p5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W0.5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W0.5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,1.0,7,7,2,periodic,0.1327770829355429,0.04919937958988981,127.70862883951375,16.956779203008583,0.8768768768768771,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_1/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W1_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W1_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,2.0,7,7,2,periodic,0.15072253093107554,0.04916124412330723,127.80769525319525,19.2634993010292,0.8218218218218221,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_2/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W2_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W2_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,3.0,7,7,2,periodic,0.19874595495809838,0.051549695767263655,121.88598232561613,24.22434595331048,0.7017017017017015,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_3/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W3_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W3_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,4.0,7,7,2,periodic,0.2502640096417919,0.05601773905926868,112.1642074938398,28.07066430570227,0.6016016016016015,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_4/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W4_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W4_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,5.0,7,7,2,periodic,0.39682461045694817,0.06155073399906207,102.08140340414676,40.50841314074912,0.40140140140140135,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_5/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W5_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W5_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,6.0,7,7,2,periodic,0.4771760948938746,0.06746034143657248,93.13894909777709,44.44368001299663,0.3213213213213213,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_6/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W6_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W6_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,7.0,7,7,2,periodic,0.4996877453854884,0.07412898700252225,84.76016685572405,42.35361667463455,0.3013013013013013,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_7/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W7_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W7_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,8.0,7,7,2,periodic,0.5479472336900287,0.08093806978659521,77.62954223823354,42.53689292206331,0.2612612612612612,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_8/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W8_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W8_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,9.0,7,7,2,periodic,0.5672228971644544,0.08948214298344327,70.21719750657014,39.82880220044542,0.24624624624624622,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_9/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W9_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W9_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,10.0,7,7,2,periodic,0.6008675891719687,0.09598715686108983,65.45860417839495,39.33195368323433,0.2212212212212212,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_10/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W10_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W10_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,11.0,7,7,2,periodic,0.643885742724042,0.10508521320288493,59.791336151631775,38.49878888645629,0.19119119119119118,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_11/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W11_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W11_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,12.0,7,7,2,periodic,0.658898955079995,0.11127006334102864,56.467886496320396,37.206631408001265,0.1811811811811812,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_12/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W12_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W12_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,13.0,7,7,2,periodic,0.7060717714137773,0.11846994943545504,53.03611031422614,37.44730035846216,0.15115115115115116,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_13/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W13_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W13_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,14.0,7,7,2,periodic,0.6820776732865685,0.12575001959722706,49.9656805406823,34.08047512736856,0.1661661661661662,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_14/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W14_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W14_L7_N7_nmax2_boundaryperiodic_nreal300.txt
4.0,15.0,7,7,2,periodic,0.6742622241778342,0.13741171895979298,45.72525076276836,30.830809280393407,0.1711711711711712,300,300,150,pbs_bose_midpoint_L7/data/U_4/W_15/L_7/N_7_nmax_2/boundary_periodic/energies_full_U4_L7_N7_nmax2_W15_boundaryperiodic_nreal300.txt,0.08,results_multi_nmax_L7_allU/curves/SFF_U4_W15_L7_N7_nmax2_boundaryperiodic_nreal300.txt
