L,N,nmax,W_over_t,U_over_t,realizations,sample_mixing_mean,sample_mixing_sem
6,6,3,2.3,0.275,200,0.8732559677429573,0.004602204694738669
6,6,3,2.3,0.3,200,0.8777176274387355,0.004434281583304527
6,6,3,2.3,0.325,200,0.8816717158246336,0.004261661596653867
6,6,3,2.3,0.35,200,0.8851130194762158,0.004085573913228253
6,6,3,2.3,0.375,200,0.8880384784366754,0.0039073670896119786
6,6,3,2.3,0.4,200,0.8904471204773062,0.0037285160027100126
6,6,3,2.3,0.425,200,0.8923399793721299,0.0035506306851418004
6,6,3,2.3,0.45,200,0.8937200004167809,0.003375466358478951
6,6,3,2.3,0.475,200,0.8945919361678131,0.003204932992135564
6,6,3,2.3,0.5,200,0.8949622350368495,0.003041101185128758
6,6,3,2.3,0.525,200,0.8948389249850169,0.00288619896989453
6,6,3,2.3,0.55,200,0.8942314941639627,0.002742591369242118
6,6,3,2.3,0.575,200,0.8931507699713309,0.002612731819980386
6,6,3,2.3,0.6,200,0.8916087976538353,0.0024990734683508005
6,6,3,2.3,0.625,200,0.889618719314374,0.002403931538247592
6,6,3,2.3,0.65,200,0.8871946539670331,0.002329298527852167
6,6,3,2.3,0.675,200,0.8843515791340782,0.0022766327234138442
6,6,3,2.3,0.7,200,0.8811052143852117,0.002246662211807545
6,6,3,2.3,0.725,200,0.8774719071707082,0.0022392588182391622
6,6,3,2.3,0.75,200,0.8734685212839273,0.0022534261763400946
6,6,3,2.3,0.775,200,0.8691123282924414,0.0022874123247231637
6,6,3,2.3,0.8,200,0.8644209022893034,0.0023389162363575545
6,6,3,2.3,0.825,200,0.8594120183279372,0.0024053323080413126
6,6,3,2.3,0.85,200,0.8541035549098649,0.002483977875904379
6,6,3,2.3,0.875,200,0.848513400891062,0.002572269082709286
6,6,3,2.3,0.9,200,0.84265936715987,0.0026678346528444716
6,6,3,2.3,0.925,200,0.836559103418725,0.002768574363149064
6,6,3,2.3,0.95,200,0.8302300203760984,0.0028726765501289656
6,6,3,2.3,0.975,200,0.8236892176268041,0.002978609446542602
6,6,3,2.3,1.0,200,0.816953417470358,0.003085098189687731
6,6,3,2.4,0.0,200,0.7833611773111682,0.00612842083294198
6,6,3,2.4,0.025,200,0.7924663002891781,0.006067916140473336
6,6,3,2.4,0.05,200,0.8012746383736247,0.005996428263266295
6,6,3,2.4,0.075,200,0.8097609021922415,0.005913967404496744
6,6,3,2.4,0.1,200,0.8179008590228954,0.005820638975585671
6,6,3,2.4,0.125,200,0.825671554540618,0.005716647281504531
6,6,3,2.4,0.15,200,0.8330515142420707,0.005602298050195903
6,6,3,2.4,0.175,200,0.8400209204602964,0.005477999885310039
6,6,3,2.4,0.2,200,0.8465617618551187,0.005344264788771901
6,6,3,2.4,0.225,200,0.8526579533392521,0.005201707963863517
6,6,3,2.4,0.25,200,0.85829542550875,0.005051047167591311
6,6,3,2.4,0.275,200,0.8634621837210694,0.004893101930249065
6,6,3,2.4,0.3,200,0.8681483379431547,0.004728792997068008
6,6,3,2.4,0.325,200,0.8723461053248479,0.004559142367198891
6,6,3,2.4,0.35,200,0.87604978810341,0.004385274301753624
6,6,3,2.4,0.375,200,0.8792557298930938,0.00420841763282586
6,6,3,2.4,0.4,200,0.8819622536562602,0.004029909608191721
6,6,3,2.4,0.425,200,0.8841695847015133,0.0038512013171973984
6,6,3,2.4,0.45,200,0.8858797619344293,0.0036738644086723956
6,6,3,2.4,0.475,200,0.8870965403316585,0.0034995982549763873
6,6,3,2.4,0.5,200,0.8878252872586023,0.0033302358405285603
6,6,3,2.4,0.525,200,0.888072874845042,0.0031677453626936213
6,6,3,2.4,0.55,200,0.887847570210119,0.0030142227954472974
6,6,3,2.4,0.575,200,0.8871589249209326,0.002871868644327371
6,6,3,2.4,0.6,200,0.8860176647034663,0.002742940387211414
6,6,3,2.4,0.625,200,0.8844355801180837,0.0026296718695058624
6,6,3,2.4,0.65,200,0.8824254186735735,0.002534154091233912
6,6,3,2.4,0.675,200,0.8800007786850697,0.002458180273375925
6,6,3,2.4,0.7,200,0.8771760050770483,0.002403071955938435
6,6,3,2.4,0.725,200,0.8739660872831557,0.0023695182790688576
6,6,3,2.4,0.75,200,0.8703865593870312,0.0023574692159412055
6,6,3,2.4,0.775,200,0.8664534026685777,0.0023661168056875945
6,6,3,2.4,0.8,200,0.8621829507548979,0.002393975183167497
6,6,3,2.4,0.825,200,0.8575917976127846,0.0024390404377184075
6,6,3,2.4,0.85,200,0.8526967086514118,0.0024989902938098215
6,6,3,2.4,0.875,200,0.8475145352242331,0.002571380383469678
6,6,3,2.4,0.9,200,0.8420621328257354,0.002653805922208804
6,6,3,2.4,0.925,200,0.8363562832722163,0.002744015275691946
6,6,3,2.4,0.95,200,0.8304136211388397,0.002839976561094167
6,6,3,2.4,0.975,200,0.8242505647017758,0.0029399065104674365
6,6,3,2.4,1.0,200,0.8178832516083904,0.0030422730578079393
6,6,3,2.5,0.0,200,0.7725580101865048,0.006347308787462403
6,6,3,2.5,0.025,200,0.7816643535808663,0.0062929563127782475
6,6,3,2.5,0.05,200,0.7904898550169424,0.0062276449838341704
6,6,3,2.5,0.075,200,0.799009892993608,0.006151354518469631
6,6,3,2.5,0.1,200,0.8072008323142376,0.006064156196881744
6,6,3,2.5,0.125,200,0.8150402378698043,0.005966216409793036
6,6,3,2.5,0.15,200,0.8225070690366971,0.0058577990289314244
6,6,3,2.5,0.175,200,0.8295818506955257,0.005739266659022104
6,6,3,2.5,0.2,200,0.8362468178080129,0.0056110808924830806
6,6,3,2.5,0.225,200,0.8424860315249544,0.005473801746402033
6,6,3,2.5,0.25,200,0.8482854658742164,0.00532808651334556
6,6,3,2.5,0.275,200,0.8536330651286712,0.005174688300598168
6,6,3,2.5,0.3,200,0.858518772919656,0.0050144545641089165
6,6,3,2.5,0.325,200,0.8629345349914908,0.004848325960875514
6,6,3,2.5,0.35,200,0.8668742781493812,0.004677335842561478
6,6,3,2.5,0.375,200,0.8703338684144734,0.004502610687005169
6,6,3,2.5,0.4,200,0.8733110516594798,0.0043253717014806355
6,6,3,2.5,0.425,200,0.8758053800646561,0.004146937713317411
6,6,3,2.5,0.45,200,0.8778181276282291,0.0039687292604107475
6,6,3,2.5,0.475,200,0.879352197718718,0.003792273463271751
6,6,3,2.5,0.5,200,0.8804120253061057,0.0036192087443111176
6,6,3,2.5,0.525,200,0.8810034760941252,0.0034512876940351713
6,6,3,2.5,0.55,200,0.8811337443354665,0.003290375318081606
6,6,3,2.5,0.575,200,0.8808112506799242,0.0031384385529225245
6,6,3,2.5,0.6,200,0.8800455410104223,0.0029975214994294483
6,6,3,2.5,0.625,200,0.8788471868839735,0.0028696997910243466
6,6,3,2.5,0.65,200,0.8772276879261989,0.002757007821134764
6,6,3,2.5,0.675,200,0.8751993763335382,0.0026613355068437505
6,6,3,2.5,0.7,200,0.8727753235142123,0.0025842979981173957
6,6,3,2.5,0.725,200,0.8699692488393634,0.0025270920514676963
6,6,3,2.5,0.75,200,0.866795430467611,0.002490363789226247
6,6,3,2.5,0.775,200,0.8632686182354238,0.002474118628184129
6,6,3,2.5,0.8,200,0.859403948657542,0.002477699615076614
6,6,3,2.5,0.825,200,0.8552168621425302,0.0024998442324767433
6,6,3,2.5,0.85,200,0.8507230225868397,0.002538808127360472
6,6,3,2.5,0.875,200,0.8459382395579752,0.002592527331033473
6,6,3,2.5,0.9,200,0.840878393308315,0.002658785519236747
6,6,3,2.5,0.925,200,0.8355593628740777,0.002735359476550864
6,6,3,2.5,0.95,200,0.8299969575100721,0.002820128365457734
6,6,3,2.5,0.975,200,0.8242068516937983,0.0029111442493842407
6,6,3,2.5,1.0,200,0.8182045239070598,0.003006669039227681
6,6,4,0.1,0.0,200,0.9993659313691586,2.4001105227136645e-05
6,6,4,0.1,0.025,200,0.9996990578728199,7.172898875414548e-06
6,6,4,0.1,0.05,200,0.9989352782097005,1.8231485513447594e-05
6,6,4,0.1,0.075,200,0.9970842540057941,3.747951068874933e-05
6,6,4,0.1,0.1,200,0.9941664542501184,5.6829786755975555e-05
6,6,4,0.1,0.125,200,0.9902124870627369,7.580350784827779e-05
6,6,4,0.1,0.15,200,0.9852621437366497,9.420700930478478e-05
6,6,4,0.1,0.175,200,0.9793632147827467,0.00011190469118491631
6,6,4,0.1,0.2,200,0.9725701475418677,0.00012879018445615873
6,6,4,0.1,0.225,200,0.9649426181727833,0.0001447799514135812
6,6,4,0.1,0.25,200,0.9565440879078162,0.00015981104511066064
6,6,4,0.1,0.275,200,0.947440405522265,0.0001738396082929748
6,6,4,0.1,0.3,200,0.9376985065481879,0.00018683931279397345
6,6,4,0.1,0.325,200,0.9273852465596646,0.00019879958527595153
6,6,4,0.1,0.35,200,0.9165663924126943,0.00020972365449174683
6,6,4,0.1,0.375,200,0.9053057828733779,0.00021962650904770717
6,6,4,0.1,0.4,200,0.8936646594518097,0.0002285328599636318
6,6,4,0.1,0.425,200,0.8817011599169521,0.00023647518871469932
6,6,4,0.1,0.45,200,0.8694699609992346,0.00024349194118855106
6,6,4,0.1,0.475,200,0.8570220530382093,0.00024962590697725844
6,6,4,0.1,0.5,200,0.8444046274879125,0.0002549228045759737
6,6,4,0.1,0.525,200,0.8316610578622,0.0002594300776870082
6,6,4,0.1,0.55,200,0.8188309554849755,0.00026319589627897213
6,6,4,0.1,0.575,200,0.8059502829373381,0.00026626834811376287
6,6,4,0.1,0.6,200,0.7930515100539245,0.00026869480162274354
6,6,4,0.1,0.625,200,0.7801637994690893,0.00027052141866508325
6,6,4,0.1,0.65,200,0.7673132108701374,0.00027179279521200516
6,6,4,0.1,0.675,200,0.7545229151573534,0.00027255170880960855
6,6,4,0.1,0.7,200,0.7418134115641095,0.00027283895331245997
6,6,4,0.1,0.725,200,0.729202742416449,0.00027269324348347705
6,6,4,0.1,0.75,200,0.7167067015982765,0.00027215117435031895
6,6,4,0.1,0.775,200,0.7043390339416047,0.00027124722250347193
6,6,4,0.1,0.8,200,0.6921116236984762,0.00027001377869164154
6,6,4,0.1,0.825,200,0.6800346709955218,0.0002684812030416195
6,6,4,0.1,0.85,200,0.6681168557495237,0.00026667789596590975
6,6,4,0.1,0.875,200,0.6563654889587922,0.0002646303793116822
6,6,4,0.1,0.9,200,0.6447866516050642,0.00026236338355609926
6,6,4,0.1,0.925,200,0.6333853216261778,0.0002598999378835589
6,6,4,0.1,0.95,200,0.6221654895703295,0.00025726146081350866
6,6,4,0.1,0.975,200,0.6111302636348677,0.00025446784970921513
6,6,4,0.1,1.0,200,0.6002819648401683,0.0002515375680141469
6,6,4,0.2,0.0,200,0.9974765580879982,9.523396071483936e-05
6,6,4,0.2,0.025,200,0.9986840582811086,5.804674551174275e-05
6,6,4,0.2,0.05,200,0.9987992087781319,2.854582560537361e-05
6,6,4,0.2,0.075,200,0.997824642562278,3.802574706572213e-05
6,6,4,0.2,0.1,200,0.9957739281770657,7.212445626792782e-05
6,6,4,0.2,0.125,200,0.9926710865398098,0.00010920797465184456
6,6,4,0.2,0.15,200,0.9885497996557602,0.00014621186700680352
6,6,4,0.2,0.175,200,0.983452362350296,0.0001823325966151165
6,6,4,0.2,0.2,200,0.977428440885964,0.00021717429729019774
6,6,4,0.2,0.225,200,0.9705337087890419,0.0002504790737828212
6,6,4,0.2,0.25,200,0.9628284303754668,0.0002820627158368468
6,6,4,0.2,0.275,200,0.9543760571204014,0.00031179340116562653
6,6,4,0.2,0.3,200,0.9452418924924174,0.0003395820199322329
6,6,4,0.2,0.325,200,0.935491868769486,0.00036537604711853194
6,6,4,0.2,0.35,200,0.9251914662565178,0.00038915454812018624
6,6,4,0.2,0.375,200,0.9144047925970916,0.0004109235830619409
6,6,4,0.2,0.4,200,0.9031938285300248,0.00043071183449111463
6,6,4,0.2,0.425,200,0.8916178371097975,0.000448566471015964
6,6,4,0.2,0.45,200,0.8797329263521959,0.0004645493103018398
6,6,4,0.2,0.475,200,0.867591750456027,0.00047873334303023184
6,6,4,0.2,0.5,200,0.8552433319598746,0.0004911996590290674
6,6,4,0.2,0.525,200,0.8427329860763044,0.0005020347925296738
6,6,4,0.2,0.55,200,0.8301023286191196,0.0005113284817607866
6,6,4,0.2,0.575,200,0.8173893500272146,0.0005191718212508437
6,6,4,0.2,0.6,200,0.8046285396598892,0.0005256557737127666
6,6,4,0.2,0.625,200,0.7918510465216023,0.0005308700017249108
6,6,4,0.2,0.65,200,0.7790848646612406,0.0005349019767014925
6,6,4,0.2,0.675,200,0.7663550335337261,0.00053783632288233
6,6,4,0.2,0.7,200,0.7536838455128111,0.0005397543563531558
6,6,4,0.2,0.725,200,0.7410910544466185,0.0005407337826651369
6,6,4,0.2,0.75,200,0.7285940806259603,0.000540848520850689
6,6,4,0.2,0.775,200,0.716208208785574,0.0005401686260841071
6,6,4,0.2,0.8,200,0.7039467767903819,0.0005387602875979539
6,6,4,0.2,0.825,200,0.6918213534916409,0.0005366858825381183
6,6,4,0.2,0.85,200,0.6798419048947225,0.0005340040701055975
6,6,4,0.2,0.875,200,0.6680169482860641,0.0005307699135379046
6,6,4,0.2,0.9,200,0.6563536943458379,0.000527035020217791
6,6,4,0.2,0.925,200,0.6448581775477126,0.000522847692481109
6,6,4,0.2,0.95,200,0.6335353753379042,0.0005182530835661286
6,6,4,0.2,0.975,200,0.6223893167101946,0.000513293354649838
6,6,4,0.2,1.0,200,0.611423180866631,0.0005080078301024539
6,6,4,0.3,0.0,200,0.9943694601664561,0.0002114596443111982
6,6,4,0.3,0.025,200,0.9964311585551598,0.00015620518503568268
6,6,4,0.3,0.05,200,0.997412507472749,0.00010367557805258559
6,6,4,0.3,0.075,200,0.9973092743087341,6.368993359588546e-05
6,6,4,0.3,0.1,200,0.9961281185349178,6.632062819603969e-05
6,6,4,0.3,0.125,200,0.9938862977641978,0.0001078420083280129
6,6,4,0.3,0.15,200,0.9906110541378907,0.00015937358443540936
6,6,4,0.3,0.175,200,0.9863387221172463,0.0002125477326564142
6,6,4,0.3,0.2,200,0.9811136138125925,0.00026510403138376175
6,6,4,0.3,0.225,200,0.9749867473477565,0.00031610532438526914
6,6,4,0.3,0.25,200,0.9680144870087258,0.00036503123218395596
6,6,4,0.3,0.275,200,0.9602571614508935,0.0004115477435131871
6,6,4,0.3,0.3,200,0.9517777190650096,0.00045543067738133103
6,6,4,0.3,0.325,200,0.9426404691441678,0.0004965335847705532
6,6,4,0.3,0.35,200,0.9329099452893317,0.0005347707475497296
6,6,4,0.3,0.375,200,0.9226499149633463,0.0005701059584929451
6,6,4,0.3,0.4,200,0.9119225474029651,0.0006025438070160187
6,6,4,0.3,0.425,200,0.9007877420207778,0.0006321222707216103
6,6,4,0.3,0.45,200,0.8893026114089408,0.0006589061826210909
6,6,4,0.3,0.475,200,0.8775211072154195,0.0006829814334545424
6,6,4,0.3,0.5,200,0.8654937733845575,0.000704449868534089
6,6,4,0.3,0.525,200,0.8532676092669709,0.0007234248622097319
6,6,4,0.3,0.55,200,0.8408860245615161,0.0007400275478368722
6,6,4,0.3,0.575,200,0.8283888685899174,0.0007543836676066239
6,6,4,0.3,0.6,200,0.8158125176825842,0.000766620993547337
6,6,4,0.3,0.625,200,0.8031900061807751,0.0007768672616949569
6,6,4,0.3,0.65,200,0.7905511885028165,0.0007852485565651494
6,6,4,0.3,0.675,200,0.7779229217065189,0.0007918880821958799
6,6,4,0.3,0.7,200,0.7653292598852625,0.0007969052582890766
6,6,4,0.3,0.725,200,0.7527916534845691,0.0008004150844149136
6,6,4,0.3,0.75,200,0.7403291481771275,0.0008025277209991901
6,6,4,0.3,0.775,200,0.7279585792704942,0.0008033482422009329
6,6,4,0.3,0.8,200,0.7156947587441885,0.0008029765222833247
6,6,4,0.3,0.825,200,0.7035506529342124,0.0008015072233227702
6,6,4,0.3,0.85,200,0.691537549622476,0.0007990298578550373
6,6,4,0.3,0.875,200,0.6796652138686263,0.000795628905193216
6,6,4,0.3,0.9,200,0.6679420323655867,0.0007913839646148969
6,6,4,0.3,0.925,200,0.6563751464301371,0.0007863699324044557
6,6,4,0.3,0.95,200,0.6449705739766685,0.0007806571928851047
6,6,4,0.3,0.975,200,0.6337333209842222,0.0007743118161407529
6,6,4,0.3,1.0,200,0.6226674830699519,0.0007673957571771292
6,6,4,0.4,0.0,200,0.9901043561592726,0.0003691743599571012
6,6,4,0.4,0.025,200,0.9929895110814846,0.0002974316385400401
6,6,4,0.4,0.05,200,0.994813151801455,0.00022670122939687646
6,6,4,0.4,0.075,200,0.9955645334018053,0.00016099368873070594
6,6,4,0.4,0.1,200,0.9952435989982653,0.00011191770787829402
6,6,4,0.4,0.125,200,0.9938608699090401,0.00010638320870523887
6,6,4,0.4,0.15,200,0.9914370135988472,0.00014840777215091602
6,6,4,0.4,0.175,200,0.9880021198008545,0.0002098377297213834
6,6,4,0.4,0.2,200,0.9835947318089291,0.00027644315906127866
6,6,4,0.4,0.225,200,0.9782606916515932,0.000343556543459171
6,6,4,0.4,0.25,200,0.9720518639310892,0.00040929840098247704
6,6,4,0.4,0.275,200,0.9650248035320413,0.0004727122003966919
6,6,4,0.4,0.3,200,0.957239427848647,0.0005332320073097042
6,6,4,0.4,0.325,200,0.948757745803539,0.0005904991455372815
6,6,4,0.4,0.35,200,0.9396426851319636,0.0006442863528551119
6,6,4,0.4,0.375,200,0.9299570475840162,0.0006944602662981428
6,6,4,0.4,0.4,200,0.9197626100787627,0.0007409593155382413
6,6,4,0.4,0.425,200,0.909119379357316,0.0007837785452503105
6,6,4,0.4,0.45,200,0.8980849989221337,0.000822957981696882
6,6,4,0.4,0.475,200,0.8867143002936276,0.0008585731214550532
6,6,4,0.4,0.5,200,0.8750589858771763,0.0008907269185960587
6,6,4,0.4,0.525,200,0.8631674278406646,0.000919542977370208
6,6,4,0.4,0.55,200,0.8510845660688534,0.000945159791166618
6,6,4,0.4,0.575,200,0.8388518881523234,0.0009677259182079662
6,6,4,0.4,0.6,200,0.8265074751521722,0.000987395999647773
6,6,4,0.4,0.625,200,0.8140860982561398,0.0010043275286020408
6,6,4,0.4,0.65,200,0.8016193531557282,0.0010186782788406835
6,6,4,0.4,0.675,200,0.7891358208303039,0.0010306043032210607
6,6,4,0.4,0.7,200,0.7766612452789381,0.0010402584155726545
6,6,4,0.4,0.725,200,0.7642187204958079,0.0010477890755341756
6,6,4,0.4,0.75,200,0.7518288805800705,0.0010533396032348487
6,6,4,0.4,0.775,200,0.7395100882749392,0.0010570476590331522
6,6,4,0.4,0.8,200,0.7272786184331429,0.0010590449321748031
6,6,4,0.4,0.825,200,0.7151488339113803,0.001059456990728881
6,6,4,0.4,0.85,200,0.7031333522183175,0.0010584032531635896
6,6,4,0.4,0.875,200,0.6912432018978243,0.0010559970492110382
6,6,4,0.4,0.9,200,0.6794879681425142,0.0010523457441243332
6,6,4,0.4,0.925,200,0.6678759275235225,0.00104755090600783
6,6,4,0.4,0.95,200,0.6564141720112258,0.0010417085006166724
6,6,4,0.4,0.975,200,0.6451087226668687,0.0010349091019257474
6,6,4,0.4,1.0,200,0.6339646335233982,0.0010272381099356164
6,6,4,0.5,0.0,200,0.9847591974740871,0.0005639071349121977
6,6,4,0.5,0.025,200,0.9884281815031666,0.00047753357919914853
6,6,4,0.5,0.05,200,0.9910604791912182,0.0003908432822496402
6,6,4,0.5,0.075,200,0.992639341397587,0.0003063972730517403
6,6,4,0.5,0.1,200,0.9931583631569985,0.0002294139717736802
6,6,4,0.5,0.125,200,0.9926215447112514,0.0001723205633883341
6,6,4,0.5,0.15,200,0.9910430361107513,0.0001586972823486257
6,6,4,0.5,0.175,200,0.9884465852945976,0.0001966344994638133
6,6,4,0.5,0.2,200,0.9848647268472301,0.0002630437594378769
6,6,4,0.5,0.225,200,0.9803377619933227,0.000339685697258653
6,6,4,0.5,0.25,200,0.97491258879281,0.00041895240266381933
6,6,4,0.5,0.275,200,0.968641444589801,0.000497612904468504
6,6,4,0.5,0.3,200,0.9615806208733527,0.0005740640160501899
6,6,4,0.5,0.325,200,0.9537892046759621,0.0006473996504954026
6,6,4,0.5,0.35,200,0.9453278916501041,0.0007170679142878065
6,6,4,0.5,0.375,200,0.9362579053224124,0.0007827266093987789
6,6,4,0.5,0.4,200,0.9266400459520916,0.0008441732055580285
6,6,4,0.5,0.425,200,0.9165338819250161,0.0009013058201727498
6,6,4,0.5,0.45,200,0.9059970874213706,0.000954098445215342
6,6,4,0.5,0.475,200,0.8950849226255656,0.001002583431699801
6,6,4,0.5,0.5,200,0.8838498471556542,0.0010468381260734386
6,6,4,0.5,0.525,200,0.8723412536169158,0.0010869741962543354
6,6,4,0.5,0.55,200,0.8606053060279167,0.0011231289106903028
6,6,4,0.5,0.575,200,0.8486848670450082,0.0011554579622082293
6,6,4,0.5,0.6,200,0.8366194981141409,0.0011841295788369874
6,6,4,0.5,0.625,200,0.8244455176101931,0.001209319733545159
6,6,4,0.5,0.65,200,0.8121961034224461,0.0012312082986202875
6,6,4,0.5,0.675,200,0.7999014280961768,0.0012499760089929044
6,6,4,0.5,0.7,200,0.7875888163798982,0.0012658021116692415
6,6,4,0.5,0.725,200,0.7752829167370094,0.0012788625896692813
6,6,4,0.5,0.75,200,0.7630058799805394,0.001289328859981876
6,6,4,0.5,0.775,200,0.7507775396330455,0.0012973668563744142
6,6,4,0.5,0.8,200,0.7386155898775706,0.0013031364192698275
6,6,4,0.5,0.825,200,0.7265357580441641,0.0013067909260156474
6,6,4,0.5,0.85,200,0.7145519694759294,0.0013084771054086553
6,6,4,0.5,0.875,200,0.7026765033522843,0.0013083349900614514
6,6,4,0.5,0.9,200,0.6909201386325782,0.0013064979689440372
6,6,4,0.5,0.925,200,0.6792922897394925,0.0013030929101233639
6,6,4,0.5,0.95,200,0.6678011319480339,0.001298240330341089
6,6,4,0.5,0.975,200,0.6564537167005952,0.001292054593648686
6,6,4,0.5,1.0,200,0.6452560772482531,0.0012846441259287131
6,6,4,0.6,0.0,200,0.9784255070738399,0.0007905623941751113
6,6,4,0.6,0.025,200,0.9828317692608987,0.0006916322513570688
6,6,4,0.6,0.05,200,0.9862311754641887,0.0005911130889234824
6,6,4,0.6,0.075,200,0.9886015914093218,0.0004910060750063258
6,6,4,0.6,0.1,200,0.9899307704535139,0.00039458017002884924
6,6,4,0.6,0.125,200,0.9902165661260173,0.0003079898927986103
6,6,4,0.6,0.15,200,0.9894668410229182,0.00024381561360432884
6,6,4,0.6,0.175,200,0.9876990823384783,0.00022260495309086537
6,6,4,0.6,0.2,200,0.9849397515329317,0.00025402914783742515
6,6,4,0.6,0.225,200,0.9812234098849748,0.00032102644958284624
6,6,4,0.6,0.25,200,0.9765916717679418,0.00040402769846586923
6,6,4,0.6,0.275,200,0.9710920428190494,0.0004926679323519362
6,6,4,0.6,0.3,200,0.964776700748252,0.0005820943726023994
6,6,4,0.6,0.325,200,0.9577012728977422,0.000669856442051674
6,6,4,0.6,0.35,200,0.9499236577401783,0.0007545891740282807
6,6,4,0.6,0.375,200,0.9415029284199905,0.0008354780084308163
6,6,4,0.6,0.4,200,0.9324983463462329,0.0009120235476854471
6,6,4,0.6,0.425,200,0.9229685027620022,0.0009839267607648305
6,6,4,0.6,0.45,200,0.9129705969492258,0.0010510264121641887
6,6,4,0.6,0.475,200,0.9025598518210686,0.0011132610638584913
6,6,4,0.6,0.5,200,0.8917890613916376,0.001170643668014824
6,6,4,0.6,0.525,200,0.8807082600568725,0.0012232432319295456
6,6,4,0.6,0.55,200,0.8693645006676595,0.0012711708632040053
6,6,4,0.6,0.575,200,0.8578017268147456,0.001314568799143258
6,6,4,0.6,0.6,200,0.8460607243092769,0.0013536016411132747
6,6,4,0.6,0.625,200,0.834179137255576,0.0013884493174168508
6,6,4,0.6,0.65,200,0.8221915351150922,0.0014193014519419743
6,6,4,0.6,0.675,200,0.8101295185288635,0.0014463528976523784
6,6,4,0.6,0.7,200,0.7980218532201667,0.0014698002410686512
6,6,4,0.6,0.725,200,0.785894622902723,0.0014898391142737731
6,6,4,0.6,0.75,200,0.7737713936760338,0.0015066621733805237
6,6,4,0.6,0.775,200,0.761673383834697,0.0015204576209098784
6,6,4,0.6,0.8,200,0.7496196343160346,0.0015314081659563736
6,6,4,0.6,0.825,200,0.7376271761430359,0.0015396903310645196
6,6,4,0.6,0.85,200,0.7257111921847437,0.0015454740286129126
6,6,4,0.6,0.875,200,0.7138851713604921,0.0015489223422003762
6,6,4,0.6,0.9,200,0.7021610540703945,0.0015501914599953608
6,6,4,0.6,0.925,200,0.6905493681580075,0.0015494307171991502
6,6,4,0.6,0.95,200,0.6790593551191207,0.001546782713672322
6,6,4,0.6,0.975,200,0.6676990865801825,0.0015423834804087252
6,6,4,0.6,1.0,200,0.6564755712970665,0.0015363626749731018
6,6,4,0.7,0.0,200,0.9712035254009911,0.00104375891130772
6,6,4,0.7,0.025,200,0.9762956317958387,0.0009344555054346347
6,6,4,0.7,0.05,200,0.9804146636888765,0.0008222985496506455
6,6,4,0.7,0.075,200,0.9835337862431784,0.0007090048498643437
6,6,4,0.7,0.1,200,0.9856355129311446,0.0005970400101464061
6,6,4,0.7,0.125,200,0.9867120464785631,0.0004902970274113077
6,6,4,0.7,0.15,200,0.9867653341725756,0.000395581354751852
6,6,4,0.7,0.175,200,0.9858068395434312,0.0003251970197725342
6,6,4,0.7,0.2,200,0.9838570489502616,0.0002970353869097026
6,6,4,0.7,0.225,200,0.9809447460272156,0.00032095895319095253
6,6,4,0.7,0.25,200,0.9771060980440655,0.00038518465680453004
6,6,4,0.7,0.275,200,0.9723836052407734,0.00047099849546256386
6,6,4,0.7,0.3,200,0.9668249668719124,0.0005660642719751439
6,6,4,0.7,0.325,200,0.9604819163055734,0.0006638827558997507
6,6,4,0.7,0.35,200,0.9534090727214648,0.0007610187753895802
6,6,4,0.7,0.375,200,0.9456628496580595,0.0008555413098302085
6,6,4,0.7,0.4,200,0.937300451882434,0.0009463023037593035
6,6,4,0.7,0.425,200,0.9283789827725818,0.0010325990572717242
6,6,4,0.7,0.45,200,0.9189546754389403,0.0011140050833507672
6,6,4,0.7,0.475,200,0.9090822527902925,0.001190277910036093
6,6,4,0.7,0.5,200,0.8988144150615649,0.001261304227506949
6,6,4,0.7,0.525,200,0.8882014481457553,0.0013270644495710937
6,6,4,0.7,0.55,200,0.8772909424107342,0.0013876081476744521
6,6,4,0.7,0.575,200,0.8661276094070075,0.0014430360734649698
6,6,4,0.7,0.6,200,0.8547531827787267,0.001493486502438306
6,6,4,0.7,0.625,200,0.8432063895358292,0.0015391246237036098
6,6,4,0.7,0.65,200,0.8315229783869268,0.0015801342069474672
6,6,4,0.7,0.675,200,0.8197357928480445,0.0016167110451582782
6,6,4,0.7,0.7,200,0.8078748781428527,0.0016490578192896138
6,6,4,0.7,0.725,200,0.7959676123454668,0.0016773801173005944
6,6,4,0.7,0.75,200,0.7840388536748114,0.001701883394362523
6,6,4,0.7,0.775,200,0.7721110972512395,0.0017227706984628964
6,6,4,0.7,0.8,200,0.7602046359208355,0.0017402410138345672
6,6,4,0.7,0.825,200,0.7483377209118147,0.0017544880974835863
6,6,4,0.7,0.85,200,0.7365267190981498,0.0017656997035356808
6,6,4,0.7,0.875,200,0.7247862645070464,0.0017740571071267533
6,6,4,0.7,0.9,200,0.713129402425762,0.0017797348545895752
6,6,4,0.7,0.925,200,0.7015677250508731,0.001782900679963402
6,6,4,0.7,0.95,200,0.6901114980932408,0.0017837155394998811
6,6,4,0.7,0.975,200,0.6787697781194124,0.0017823337259473852
6,6,4,0.7,1.0,200,0.6675505206897605,0.0017789030330534695
6,6,4,0.8,0.0,200,0.963197641731067,0.0013181274640621588
6,6,4,0.8,0.025,200,0.9689212229357964,0.001200641396835687
6,6,4,0.8,0.05,200,0.9737084244159067,0.001079054471931755
