L,N,nmax,W_over_t,U_over_t,realizations,entropy_norm_mean,entropy_norm_sem,delta_entropy_norm_mean,delta_entropy_norm_paired_sem,entropy2_norm_mean,entropy2_norm_sem,IPR_mean,IPR_sem,gap_ratio_mean,gap_ratio_sem,Q_mean_mean,Q_mean_sem,Q_variance_mean,Q_variance_sem,H_Q_mean,H_Q_sem,S_intra_Q_mean,S_intra_Q_sem
6,6,3,0.1,0.0,200,0.8254994977930085,0.0006253860276576026,0.0,0.0,0.7429516449178284,0.0007519331236802288,0.014611391369935757,8.958058740831595e-05,0.4826646184392151,0.003957658603155363,6.500044103087452,0.0011744295897177107,6.320005369433997,0.006392711383124834,1.4065288337552573,0.0007006462803165443,3.3954935074004724,0.003140100040841351
6,6,3,0.1,0.025,200,0.8240106479178931,0.0005797416508914113,-0.0014888498751152524,0.0003987152224507104,0.7413949379359539,0.0006392748013339019,0.014675286347987537,7.688968760521272e-05,0.4945174240048283,0.004164133706396894,6.4964252129148,0.0012668873078719733,6.222607305162894,0.010680202131117257,1.4003827298878497,0.0008776925547635948,3.3929788060438373,0.002898375140416031
6,6,3,0.1,0.05,200,0.8306320762125801,0.0004757058442504565,0.005132578419571576,0.0005509470232805061,0.7479659880063295,0.0006097365755157006,0.01373983805167487,6.0605472744924844e-05,0.4969519618779216,0.0039964690231189025,6.449646286598133,0.004065740405493776,6.108758359121823,0.008729017033757523,1.4003581734256914,0.0006373864108189399,3.431520946933915,0.002558298146445502
6,6,3,0.1,0.075,200,0.8401689748311589,0.00048556214965940264,0.01466947703815053,0.0006226348359588572,0.7607598996412736,0.0007002050155641,0.012470411525222182,5.88322685133728e-05,0.49079861538571284,0.0036635092822778544,6.325453308370206,0.0021423072458183036,5.920672929032121,0.007403241069531323,1.4060076625223,0.0005071928352516962,3.4813486572228793,0.002815082463215992
6,6,3,0.1,0.1,200,0.8462060030872416,0.0005217629462069878,0.020706505294233183,0.0006272625048110397,0.7694933687824422,0.0007564950622836838,0.011808980908278111,6.081051612841474e-05,0.48197829960954264,0.0038832528074304253,6.283035820353884,0.002539425677933639,5.740899194205309,0.009143921417848618,1.400188349508593,0.0006137977378938023,3.5222860346780585,0.003080168038316102
6,6,3,0.1,0.125,200,0.8514752521915844,0.0004432811247903163,0.02597575439857601,0.0005800324009029489,0.7770981357944708,0.0006023706429972963,0.0112560428498176,4.725240117202103e-05,0.5071513929896244,0.004202796334532396,6.24643840122354,0.00212211543488447,5.613424247660775,0.00622461615884421,1.3956835388394706,0.0005583867745991702,3.5574426531166794,0.002494714245414531
6,6,3,0.1,0.15,200,0.8560036448582353,0.00039587547056921284,0.030504147065226847,0.0005932152904325077,0.7837140195444199,0.0005473932153073775,0.010795840386689787,4.102784420316777e-05,0.5285458971515818,0.004109341138448018,6.222728570245278,0.001922791742542328,5.541021572810132,0.004340386431935789,1.3953758469317892,0.00047432621670670386,3.584092508542231,0.002007048482228429
6,6,3,0.1,0.175,200,0.8609102482623389,0.000327716222500255,0.03541075046933038,0.0006023936909366254,0.7900974466041646,0.0004953485848982694,0.010342091624500376,3.488601321929858e-05,0.5011329160146984,0.003567839142271194,6.220465166812138,0.0011306065394940657,5.5297557274747025,0.005127419289889261,1.399598357746021,0.0005476548407881164,3.608412255147524,0.0015297524331342285
6,6,3,0.1,0.2,200,0.8650822542578155,0.00027152600280445303,0.039582756464807044,0.0005813512109594579,0.7966713127895539,0.000430522042147425,0.009876213305830776,2.903252450732615e-05,0.5076394655410277,0.003838363909428277,6.222242158573665,0.001088536509042363,5.508059893251971,0.004781269299904031,1.4029387697787539,0.0005473091351315579,3.629340865750511,0.0011775254547075154
6,6,3,0.1,0.225,200,0.8677757112376517,0.00024302924220640754,0.042276213444643086,0.0005906464288043042,0.8011080976194119,0.0004105930950690341,0.009586280294687534,2.674361592362074e-05,0.5093530833923263,0.0035247482356451526,6.207668794665417,0.001431376737326153,5.420561939985869,0.004038715616978731,1.400777140536522,0.0004078487927698225,3.647170633649028,0.0011988201587100097
6,6,3,0.1,0.25,200,0.8694377552005483,0.00022934225028610776,0.04393825740753972,0.0006167433435710249,0.8042810817848267,0.00039104000157218465,0.009390377195276396,2.479651829973298e-05,0.5122407770519009,0.003914672600472031,6.175604460701407,0.0016177189910631436,5.301130451056922,0.004264980315465896,1.3941712701806985,0.00028951960574378116,3.663444798489767,0.0012983878455578815
6,6,3,0.1,0.275,200,0.8708319847447745,0.0002445297423505312,0.045332486951765984,0.0006276714321183003,0.8068983732464302,0.00040748055611066885,0.009234372611385022,2.5242379205679508e-05,0.5135047236741237,0.0035222342672764305,6.14929858824429,0.001054109646113607,5.163626599587851,0.003734021507467913,1.3850724147605638,0.00030547297405017016,3.68065404215117,0.0013666862525352852
6,6,3,0.1,0.3,200,0.8713247608277783,0.00018502351571444235,0.04582526303476978,0.0006183423071184559,0.8079412378298195,0.00028876610966359784,0.009167620197027661,1.7078522594160323e-05,0.5189624722950448,0.0037652125359764854,6.139120296623141,0.001067240261568456,5.054964075038003,0.0038008271184946365,1.3767551516016356,0.00034031223471338464,3.691837838561903,0.000987830454649714
6,6,3,0.1,0.325,200,0.8710253473725984,0.00017405109292311424,0.04552584957958992,0.0006188525245791535,0.8075504186660625,0.00023840792048594346,0.009190498584108406,1.4305855136760698e-05,0.5180304299124927,0.004176168709970242,6.135530236267067,0.0012378730767842378,4.96756729513067,0.0036899619865623716,1.3694431272428842,0.0003857975298377448,3.6974081415690847,0.0008500582309678042
6,6,3,0.1,0.35,200,0.8708921679973557,0.000168023683686928,0.04539267020434729,0.0006197851163767593,0.8074322835966085,0.00025148824462325364,0.00919946291213536,1.5228019244917014e-05,0.5211232496674928,0.004021285000310397,6.135946550846836,0.001237418471207089,4.901660488223076,0.003975467391236679,1.3639903384760135,0.0003955918482379923,3.7020862111059545,0.0008721554251969801
6,6,3,0.1,0.375,200,0.8713856201160616,0.0001279594932751507,0.04588612232305305,0.0006299174089585486,0.8082080325858871,0.00021095990296730047,0.009148387595461853,1.2482493068085722e-05,0.5153179232725332,0.0037588229119388194,6.121123854439429,0.001511081168182154,4.826415334992264,0.0044272436949445776,1.361199122909087,0.00027937783356962417,3.7077478924995115,0.0007355259868486548
6,6,3,0.1,0.4,200,0.8724278778120567,0.0001567648224884279,0.04692838001904829,0.0006687160636250606,0.8093653204347256,0.0002774603927195722,0.009088572178207226,1.6667812316166844e-05,0.5046144097701906,0.003721953757157425,6.0921684687848305,0.001355185972939816,4.726514479127668,0.004811043767416054,1.3599740718982851,0.00022200398610184088,3.7150358723852452,0.0009281442845380969
6,6,3,0.1,0.425,200,0.8735836440922572,0.00017462148423330452,0.0480841462992487,0.000689985761886705,0.8110917424802885,0.00031214968675125846,0.008992076407744224,1.8159189538045523e-05,0.4769821827427813,0.0034577558623933276,6.07205065114832,0.0008617052009043644,4.639592651199665,0.003520310368574383,1.3572839527213187,0.00018339160157621637,3.7244492124890747,0.0010195382314647904
6,6,3,0.1,0.45,200,0.8739826673651148,0.00016582507877907748,0.04848316957210629,0.0007011346143235104,0.8113647779225847,0.0002824737911597455,0.008976292193313964,1.586132498226239e-05,0.47053443039583587,0.003779270663350151,6.060461220537508,0.0006402972428045308,4.578425205518445,0.0025288044377873987,1.354404397574748,0.00016043695134942385,3.7296499303692703,0.0009857863210736425
6,6,3,0.1,0.475,200,0.8735547219826758,0.00014534982187850825,0.048055224189667275,0.0006699182344200232,0.8102897345997749,0.0002340860069310014,0.009035204527445323,1.3354253852538561e-05,0.48231571006559576,0.0035845474810301875,6.051020548772203,0.0006529828419051912,4.530925788166772,0.0022103023657914244,1.3512173110291128,0.00019819921723631252,3.730347611054865,0.0008575879276785494
6,6,3,0.1,0.5,200,0.8729656803741881,0.00013329190755127606,0.04746618258117955,0.0006696454048882367,0.8091179697872986,0.00023161957315725478,0.009095977016749102,1.3182065203775053e-05,0.4918658352253628,0.0035966633536533964,6.040656011846629,0.0008033674851271516,4.488433683952448,0.002247550369484991,1.3476347132054018,0.00022689811306481102,3.7305036883641582,0.000851479217602822
6,6,3,0.1,0.525,200,0.8722929724710982,0.00012648792246009428,0.04679347467808967,0.0006750683441814199,0.8076505150691576,0.00024075275078023602,0.009181177662290242,1.3248289527701924e-05,0.4952216370459657,0.0040096509502947335,6.025900125005936,0.0011278638306235714,4.446903980058186,0.002009961640040825,1.3438373852972763,0.00021523623267232831,3.730387799621825,0.000824664353083218
6,6,3,0.1,0.55,200,0.8716926624547575,0.00011957477649795917,0.04619316466174899,0.0006761119730638657,0.8064491294200402,0.00023691204500784943,0.009250572218507988,1.3105005768678711e-05,0.5097794259480789,0.0041803686460942105,6.009695801994039,0.0011736491695092347,4.401892085307617,0.001677769817911653,1.3405092862685368,0.0002393288367043862,3.730223828555071,0.0008088908660545921
6,6,3,0.1,0.575,200,0.8713597181385495,0.00011343826689308345,0.045860220345541054,0.000678210471976154,0.8063604848537723,0.0002074637828564762,0.009253244794067923,1.1439584685829983e-05,0.5264535903008474,0.003986492100879858,5.99259889551835,0.0010962830398899258,4.350028095472612,0.0014354554516287988,1.3374657502368985,0.0002321359856880104,3.73133059048925,0.000727329622673221
6,6,3,0.1,0.6,200,0.8708773426692457,9.608099812227873e-05,0.045377844876237236,0.00065608216495925,0.806070226361297,0.00017794378980316163,0.009265824579398505,9.954497898929232e-06,0.543471968576906,0.00364891522996709,5.980655480499608,0.0009452322853621796,4.303094217593683,0.0012794291849692213,1.3345435182275065,0.000223126347840656,3.7314467907728623,0.0005785385940242529
6,6,3,0.1,0.625,200,0.8699969493741819,0.00010761257146986333,0.044497451581173506,0.0006323258563264812,0.804647643941708,0.00019577321898952448,0.00934504217735513,1.1045077410842537e-05,0.5464966505360046,0.0036813516394393966,5.971571204428862,0.0007641230376022843,4.261213503265695,0.0014392712380038473,1.3323033111251112,0.0002245171484777716,3.728565652213385,0.000618707487732471
6,6,3,0.1,0.65,200,0.868960354353313,0.0001206788922952733,0.043460856560304365,0.0006280623453405025,0.8031888538898114,0.00019898189433527382,0.00942454393702204,1.1273307684241238e-05,0.5413951428253018,0.004055143732181061,5.963860641452731,0.0004949761702232361,4.219985870361819,0.0015714782523288105,1.3296842290989435,0.00024428520779338716,3.7251547457752934,0.0006977442471933286
6,6,3,0.1,0.675,200,0.8672592465805247,0.00013144281859352853,0.041759748787516295,0.0006104345757552117,0.8003611572757896,0.00020954483584001082,0.009585111423632671,1.2360151688107342e-05,0.533767538798219,0.003775120870840152,5.956567386975634,0.00047691295751531667,4.175112927144878,0.0018003333043187214,1.3265180815008513,0.0002347397691623031,3.718425360364,0.0007370699479354539
