L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
6,7,2,1.1666666666666667,6.0,Nres_mean_l1.0,1.0,1.2910793650793422,3.0,-2.0
6,7,2,1.1666666666666667,6.0,Nres_mean_l2.0,1.0,2.4856190476192244,3.0,-2.0
6,7,2,1.1666666666666667,6.0,fres_l1.0,1.0,0.22223497267762019,3.0,-2.0
6,7,2,1.1666666666666667,6.0,fres_l2.0,1.0,0.42785245901635827,3.0,-2.0
6,8,2,1.3333333333333333,6.0,onsite_pair_density,8.0,1.006097697548896,4.0,4.0
6,8,2,1.3333333333333333,6.0,onsite_pair_variance,1.0,1.0930774907061718,4.0,-3.0
6,8,2,1.3333333333333333,6.0,charge_fluctuation,1.0,0.38811884482308395,4.0,-3.0
6,8,2,1.3333333333333333,6.0,fock_entropy_normalized,1.0,0.657766082836706,4.0,-3.0
6,8,2,1.3333333333333333,6.0,pr_normalized,1.0,0.14812701054004282,4.0,-3.0
6,8,2,1.3333333333333333,6.0,Nres_mean_l1.0,1.0,1.2509333333331438,4.0,-3.0
6,8,2,1.3333333333333333,6.0,Nres_mean_l2.0,1.0,2.38453333333309,4.0,-3.0
6,8,2,1.3333333333333333,6.0,fres_l1.0,1.0,0.23455000000000661,4.0,-3.0
6,8,2,1.3333333333333333,6.0,fres_l2.0,1.0,0.4470999999999914,4.0,-3.0
6,9,2,1.5,6.0,onsite_pair_density,10.0,1.2254657512905,5.0,5.0
6,9,2,1.5,6.0,onsite_pair_variance,1.0,0.809966718762372,5.0,-4.0
6,9,2,1.5,6.0,charge_fluctuation,3.0,0.31973815310084003,5.0,-2.0
6,9,2,1.5,6.0,fock_entropy_normalized,1.0,0.6567155147280801,5.0,-4.0
6,9,2,1.5,6.0,pr_normalized,1.0,0.1859057685144142,5.0,-4.0
6,9,2,1.5,6.0,Nres_mean_l1.0,1.0,1.1615199999999999,5.0,-4.0
6,9,2,1.5,6.0,Nres_mean_l2.0,1.0,2.1419200000000003,5.0,-4.0
6,9,2,1.5,6.0,fres_l1.0,1.0,0.25471929824563044,5.0,-4.0
6,9,2,1.5,6.0,fres_l2.0,1.0,0.4697192982456172,5.0,-4.0
6,3,2,0.5,8.0,onsite_pair_density,10.0,0.221208527672316,2.0,8.0
6,3,2,0.5,8.0,onsite_pair_variance,1.0,0.6903207532161479,2.0,-1.0
6,3,2,0.5,8.0,charge_fluctuation,1.0,0.21110724483736443,2.0,-1.0
6,3,2,0.5,8.0,fock_entropy_normalized,1.0,0.465442527532254,2.0,-1.0
6,3,2,0.5,8.0,pr_normalized,1.0,0.0949104973154096,2.0,-1.0
6,3,2,0.5,8.0,Nres_mean_l1.0,1.0,0.64904,2.0,-1.0
6,3,2,0.5,8.0,Nres_mean_l2.0,1.0,1.2744000000000002,2.0,-1.0
6,3,2,0.5,8.0,fres_l1.0,1.0,0.1423333333333082,2.0,-1.0
6,3,2,0.5,8.0,fres_l2.0,1.0,0.27947368421049124,2.0,-1.0
6,4,2,0.6666666666666666,8.0,onsite_pair_density,10.0,0.34319821891041397,3.0,7.0
6,4,2,0.6666666666666666,8.0,onsite_pair_variance,1.0,0.9336870305031821,3.0,-2.0
6,4,2,0.6666666666666666,8.0,charge_fluctuation,1.0,0.27113300985181693,3.0,-2.0
6,4,2,0.6666666666666666,8.0,fock_entropy_normalized,1.0,0.486673503458592,3.0,-2.0
6,4,2,0.6666666666666666,8.0,pr_normalized,1.0,0.07521527705332098,3.0,-2.0
6,4,2,0.6666666666666666,8.0,Nres_mean_l1.0,1.0,0.79662222222211,3.0,-2.0
6,4,2,0.6666666666666666,8.0,Nres_mean_l2.0,1.0,1.5416888888891882,3.0,-2.0
6,4,2,0.6666666666666666,8.0,fres_l1.0,1.0,0.1493666666666708,3.0,-2.0
6,4,2,0.6666666666666666,8.0,fres_l2.0,1.0,0.28906666666667985,3.0,-2.0
6,5,2,0.8333333333333334,8.0,onsite_pair_density,10.0,0.479334603276078,3.0,7.0
6,5,2,0.8333333333333334,8.0,onsite_pair_variance,1.0,1.036848769631586,3.0,-2.0
6,5,2,0.8333333333333334,8.0,charge_fluctuation,3.0,0.3178354844141864,3.0,0.0
6,5,2,0.8333333333333334,8.0,fock_entropy_normalized,1.0,0.508851015081932,3.0,-2.0
6,5,2,0.8333333333333334,8.0,pr_normalized,1.0,0.067612493139517,3.0,-2.0
6,5,2,0.8333333333333334,8.0,Nres_mean_l1.0,1.0,0.9207301587296259,3.0,-2.0
6,5,2,0.8333333333333334,8.0,Nres_mean_l2.0,1.0,1.7560634920629818,3.0,-2.0
6,5,2,0.8333333333333334,8.0,fres_l1.0,1.0,0.1584863387978172,3.0,-2.0
6,5,2,0.8333333333333334,8.0,fres_l2.0,1.0,0.30227322404369816,3.0,-2.0
6,6,2,1.0,8.0,onsite_pair_density,10.0,0.6565884737150579,3.0,7.0
6,6,2,1.0,8.0,onsite_pair_variance,1.0,1.130499984423176,3.0,-2.0
6,6,2,1.0,8.0,charge_fluctuation,2.0,0.35455574992983,3.0,-1.0
6,6,2,1.0,8.0,fock_entropy_normalized,1.0,0.5372604512708599,3.0,-2.0
6,6,2,1.0,8.0,pr_normalized,1.0,0.07176422905970119,3.0,-2.0
6,6,2,1.0,8.0,Nres_mean_l1.0,1.0,0.9922553191498739,3.0,-2.0
6,6,2,1.0,8.0,Nres_mean_l2.0,1.0,1.9236595744704303,3.0,-2.0
6,6,2,1.0,8.0,fres_l1.0,1.0,0.1665571428571854,3.0,-2.0
6,6,2,1.0,8.0,fres_l2.0,1.0,0.322900000000023,3.0,-2.0
6,7,2,1.1666666666666667,8.0,onsite_pair_density,10.0,0.812858395003742,3.0,7.0
6,7,2,1.1666666666666667,8.0,onsite_pair_variance,1.0,1.076968353895192,3.0,-2.0
6,7,2,1.1666666666666667,8.0,charge_fluctuation,2.0,0.352630408346648,3.0,-1.0
6,7,2,1.1666666666666667,8.0,fock_entropy_normalized,1.0,0.5593911392374,3.0,-2.0
6,7,2,1.1666666666666667,8.0,pr_normalized,1.0,0.08562171465923041,3.0,-2.0
6,7,2,1.1666666666666667,8.0,Nres_mean_l1.0,1.0,1.0440317460316522,3.0,-2.0
6,7,2,1.1666666666666667,8.0,Nres_mean_l2.0,1.0,1.989047619047982,3.0,-2.0
6,7,2,1.1666666666666667,8.0,fres_l1.0,1.0,0.1797103825136946,3.0,-2.0
6,7,2,1.1666666666666667,8.0,fres_l2.0,1.0,0.3423770491803094,3.0,-2.0
6,8,2,1.3333333333333333,8.0,onsite_pair_density,10.0,1.0079625909143082,4.0,6.0
6,8,2,1.3333333333333333,8.0,onsite_pair_variance,1.0,0.9941650780275799,4.0,-3.0
6,8,2,1.3333333333333333,8.0,charge_fluctuation,3.0,0.326992646696968,4.0,-1.0
6,8,2,1.3333333333333333,8.0,fock_entropy_normalized,1.0,0.569977360166824,4.0,-3.0
6,8,2,1.3333333333333333,8.0,pr_normalized,1.0,0.1043694328646522,4.0,-3.0
6,8,2,1.3333333333333333,8.0,Nres_mean_l1.0,1.0,1.003644444444288,4.0,-3.0
6,8,2,1.3333333333333333,8.0,Nres_mean_l2.0,1.0,1.886222222222368,4.0,-3.0
6,8,2,1.3333333333333333,8.0,fres_l1.0,1.0,0.18818333333334938,4.0,-3.0
6,8,2,1.3333333333333333,8.0,fres_l2.0,1.0,0.3536666666666684,4.0,-3.0
6,9,2,1.5,8.0,onsite_pair_density,10.0,1.22111578469106,5.0,5.0
6,9,2,1.5,8.0,onsite_pair_variance,1.0,0.7319606149757181,5.0,-4.0
6,9,2,1.5,8.0,charge_fluctuation,3.0,0.2729245459902734,5.0,-2.0
6,9,2,1.5,8.0,fock_entropy_normalized,3.0,0.5734874002973841,5.0,-2.0
6,9,2,1.5,8.0,pr_normalized,1.0,0.1387536008483504,5.0,-4.0
6,9,2,1.5,8.0,Nres_mean_l1.0,1.0,0.9113600000000001,5.0,-4.0
6,9,2,1.5,8.0,Nres_mean_l2.0,1.0,1.7208,5.0,-4.0
6,9,2,1.5,8.0,fres_l1.0,1.0,0.1998596491228108,5.0,-4.0
6,9,2,1.5,8.0,fres_l2.0,1.0,0.37736842105266316,5.0,-4.0
