L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
6,7,2,1.1666666666666667,1.0,onsite_pair_density,1.0,0.8332351240656981
6,7,2,1.1666666666666667,1.0,onsite_pair_variance,1.0,1.20160270078844
6,7,2,1.1666666666666667,1.0,charge_fluctuation,1.0,0.623427288466582
6,7,2,1.1666666666666667,1.0,fock_entropy_normalized,1.0,0.8477123856893539
6,7,2,1.1666666666666667,1.0,pr_normalized,1.0,0.33763379692093204
6,7,2,1.1666666666666667,1.0,Nres_mean_l1.0,1.0,3.2913650793655798
6,7,2,1.1666666666666667,1.0,Nres_mean_l2.0,1.0,5.28888888889046
6,7,2,1.1666666666666667,1.0,fres_l1.0,1.0,0.5665464480874759
6,7,2,1.1666666666666667,1.0,fres_l2.0,1.0,0.9103825136610542
6,7,3,1.1666666666666667,1.0,onsite_pair_density,1.0,1.30951729063536
6,7,3,1.1666666666666667,1.0,onsite_pair_variance,1.0,4.74044165375214
6,7,3,1.1666666666666667,1.0,charge_fluctuation,1.0,1.0975298986369202
6,7,3,1.1666666666666667,1.0,fock_entropy_normalized,1.0,0.869177926456658
6,7,3,1.1666666666666667,1.0,pr_normalized,1.0,0.29829320247343594
6,7,3,1.1666666666666667,1.0,Nres_mean_l1.0,1.0,3.22666666666718
6,7,3,1.1666666666666667,1.0,Nres_mean_l2.0,1.0,5.479245614034941
6,7,3,1.1666666666666667,1.0,fres_l1.0,1.0,0.45922596754057593
6,7,3,1.1666666666666667,1.0,fres_l2.0,1.0,0.7798177278402241
6,8,2,1.3333333333333333,1.0,onsite_pair_density,1.0,1.01864875306088
6,8,2,1.3333333333333333,1.0,onsite_pair_variance,1.0,1.14819817326838
6,8,2,1.3333333333333333,1.0,charge_fluctuation,1.0,0.5567626664602681
6,8,2,1.3333333333333333,1.0,fock_entropy_normalized,1.0,0.83259238051743
6,8,2,1.3333333333333333,1.0,pr_normalized,1.0,0.333856045501828
6,8,2,1.3333333333333333,1.0,Nres_mean_l1.0,1.0,3.21448888888864
6,8,2,1.3333333333333333,1.0,Nres_mean_l2.0,1.0,4.869333333333179
6,8,2,1.3333333333333333,1.0,fres_l1.0,1.0,0.6027166666666881
6,8,2,1.3333333333333333,1.0,fres_l2.0,1.0,0.913000000000002
6,8,3,1.3333333333333333,1.0,onsite_pair_density,1.0,1.62393050592178
6,8,3,1.3333333333333333,1.0,onsite_pair_variance,1.0,5.16492037790374
6,8,3,1.3333333333333333,1.0,charge_fluctuation,1.0,1.1631153654162198
6,8,3,1.3333333333333333,1.0,fock_entropy_normalized,1.0,0.8738160971822
6,8,3,1.3333333333333333,1.0,pr_normalized,1.0,0.30004737277244997
6,8,3,1.3333333333333333,1.0,Nres_mean_l1.0,1.0,3.41125274725318
6,8,3,1.3333333333333333,1.0,Nres_mean_l2.0,1.0,5.62898168498106
6,8,3,1.3333333333333333,1.0,fres_l1.0,1.0,0.47033939393935403
6,8,3,1.3333333333333333,1.0,fres_l2.0,1.0,0.7761171717171501
6,9,2,1.5,1.0,onsite_pair_density,10.0,1.2262295584989
6,9,2,1.5,1.0,onsite_pair_variance,2.0,0.814914498686746
6,9,2,1.5,1.0,charge_fluctuation,1.0,0.45099888110789804
6,9,2,1.5,1.0,fock_entropy_normalized,1.0,0.822996609570798
6,9,2,1.5,1.0,pr_normalized,1.0,0.37480749566487004
6,9,2,1.5,1.0,Nres_mean_l1.0,1.0,3.0544800000000003
6,9,2,1.5,1.0,Nres_mean_l2.0,1.0,4.24352
6,9,2,1.5,1.0,fres_l1.0,1.0,0.669842105263114
6,9,2,1.5,1.0,fres_l2.0,1.0,0.93059649122826
6,9,3,1.5,1.0,onsite_pair_density,1.0,1.94963973738366
6,9,3,1.5,1.0,onsite_pair_variance,1.0,5.15447542613386
6,9,3,1.5,1.0,charge_fluctuation,1.0,1.1847429457916998
6,9,3,1.5,1.0,fock_entropy_normalized,1.0,0.87635174125706
6,9,3,1.5,1.0,pr_normalized,1.0,0.304296005226668
6,9,3,1.5,1.0,Nres_mean_l1.0,1.0,3.60927586206872
6,9,3,1.5,1.0,Nres_mean_l2.0,1.0,5.71166896551748
6,9,3,1.5,1.0,fres_l1.0,1.0,0.492791902071624
6,9,3,1.5,1.0,fres_l2.0,1.0,0.7798418079096081
6,3,2,0.5,2.0,onsite_pair_density,10.0,0.22605495441714002
6,3,2,0.5,2.0,onsite_pair_variance,1.0,0.9051628729678259
6,3,2,0.5,2.0,charge_fluctuation,1.0,0.412789408589868
6,3,2,0.5,2.0,fock_entropy_normalized,1.0,0.7952611006668
6,3,2,0.5,2.0,pr_normalized,1.0,0.322811354817726
6,3,2,0.5,2.0,Nres_mean_l1.0,1.0,1.92152
6,3,2,0.5,2.0,Nres_mean_l2.0,1.0,3.3937600000000003
6,3,2,0.5,2.0,fres_l1.0,1.0,0.42138596491228797
6,3,2,0.5,2.0,fres_l2.0,1.0,0.7442456140351221
6,3,3,0.5,2.0,onsite_pair_density,10.0,0.260986629141304
6,3,3,0.5,2.0,onsite_pair_variance,1.0,2.05692461248892
6,3,3,0.5,2.0,charge_fluctuation,1.0,0.46357947293606006
6,3,3,0.5,2.0,fock_entropy_normalized,1.0,0.79171138944821
6,3,3,0.5,2.0,pr_normalized,1.0,0.306060328995334
6,3,3,0.5,2.0,Nres_mean_l1.0,1.0,1.751142857143118
6,3,3,0.5,2.0,Nres_mean_l2.0,1.0,3.1657857142860193
6,3,3,0.5,2.0,fres_l1.0,1.0,0.389142857142682
6,3,3,0.5,2.0,fres_l2.0,1.0,0.7035079365079521
6,4,2,0.6666666666666666,2.0,onsite_pair_density,1.0,0.33629212731834796
6,4,2,0.6666666666666666,2.0,onsite_pair_variance,1.0,1.14340296496592
6,4,2,0.6666666666666666,2.0,charge_fluctuation,1.0,0.521165661370338
6,4,2,0.6666666666666666,2.0,fock_entropy_normalized,1.0,0.814395338462208
6,4,2,0.6666666666666666,2.0,pr_normalized,1.0,0.30070236834413006
6,4,2,0.6666666666666666,2.0,Nres_mean_l1.0,1.0,2.26071111111127
6,4,2,0.6666666666666666,2.0,Nres_mean_l2.0,1.0,3.9690666666665195
6,4,2,0.6666666666666666,2.0,fres_l1.0,1.0,0.423883333333318
6,4,2,0.6666666666666666,2.0,fres_l2.0,1.0,0.744200000000002
6,4,3,0.6666666666666666,2.0,onsite_pair_density,1.0,0.47716937069307996
6,4,3,0.6666666666666666,2.0,onsite_pair_variance,1.0,3.32588525988234
6,4,3,0.6666666666666666,2.0,charge_fluctuation,1.0,0.658820915190622
6,4,3,0.6666666666666666,2.0,fock_entropy_normalized,1.0,0.8169095348154499
6,4,3,0.6666666666666666,2.0,pr_normalized,1.0,0.280077416372122
6,4,3,0.6666666666666666,2.0,Nres_mean_l1.0,1.0,2.0719000000001597
6,4,3,0.6666666666666666,2.0,Nres_mean_l2.0,1.0,3.76646666666686
6,4,3,0.6666666666666666,2.0,fres_l1.0,1.0,0.383685185185148
6,4,3,0.6666666666666666,2.0,fres_l2.0,1.0,0.697493827160532
6,5,2,0.8333333333333334,2.0,onsite_pair_density,1.0,0.4854904430463
6,5,2,0.8333333333333334,2.0,onsite_pair_variance,1.0,1.2313243529074402
6,5,2,0.8333333333333334,2.0,charge_fluctuation,1.0,0.591479168063556
6,5,2,0.8333333333333334,2.0,fock_entropy_normalized,1.0,0.829182946860396
6,5,2,0.8333333333333334,2.0,pr_normalized,1.0,0.29852974148208594
6,5,2,0.8333333333333334,2.0,Nres_mean_l1.0,1.0,2.59533333333369
6,5,2,0.8333333333333334,2.0,Nres_mean_l2.0,1.0,4.3952380952385806
6,5,2,0.8333333333333334,2.0,fres_l1.0,1.0,0.446737704918142
6,5,2,0.8333333333333334,2.0,fres_l2.0,1.0,0.756557377049104
6,5,3,0.8333333333333334,2.0,onsite_pair_density,10.0,0.740424397110578
6,5,3,0.8333333333333334,2.0,onsite_pair_variance,1.0,4.04866664881202
6,5,3,0.8333333333333334,2.0,charge_fluctuation,1.0,0.8312844069270741
6,5,3,0.8333333333333334,2.0,fock_entropy_normalized,1.0,0.834206011159152
6,5,3,0.8333333333333334,2.0,pr_normalized,1.0,0.268889416877354
6,5,3,0.8333333333333334,2.0,Nres_mean_l1.0,1.0,2.3845740740742003
6,5,3,0.8333333333333334,2.0,Nres_mean_l2.0,1.0,4.2869444444448
6,5,3,0.8333333333333334,2.0,fres_l1.0,1.0,0.39020303030298603
6,5,3,0.8333333333333334,2.0,fres_l2.0,1.0,0.701500000000008
6,6,2,1.0,2.0,onsite_pair_density,10.0,0.6653054393075799
6,6,2,1.0,2.0,onsite_pair_variance,1.0,1.3363741164385798
6,6,2,1.0,2.0,charge_fluctuation,1.0,0.6201854750333421
6,6,2,1.0,2.0,fock_entropy_normalized,1.0,0.836001150471644
6,6,2,1.0,2.0,pr_normalized,1.0,0.302115284752532
6,6,2,1.0,2.0,Nres_mean_l1.0,1.0,2.75381560284038
6,6,2,1.0,2.0,Nres_mean_l2.0,1.0,4.60794326240864
6,6,2,1.0,2.0,fres_l1.0,1.0,0.462247619047638
6,6,2,1.0,2.0,fres_l2.0,1.0,0.773476190476148
6,6,3,1.0,2.0,onsite_pair_density,10.0,1.02696599451694
6,6,3,1.0,2.0,onsite_pair_variance,1.0,4.5607229437874
6,6,3,1.0,2.0,charge_fluctuation,1.0,0.9710631133202401
6,6,3,1.0,2.0,fock_entropy_normalized,1.0,0.848440868011286
6,6,3,1.0,2.0,pr_normalized,1.0,0.268005179114532
6,6,3,1.0,2.0,Nres_mean_l1.0,1.0,2.64833333333322
6,6,3,1.0,2.0,Nres_mean_l2.0,1.0,4.68601190476178
6,6,3,1.0,2.0,fres_l1.0,1.0,0.39867383512546994
6,6,3,1.0,2.0,fres_l2.0,1.0,0.7054211469533859
6,7,2,1.1666666666666667,2.0,onsite_pair_density,1.0,0.8240916763598101
6,7,2,1.1666666666666667,2.0,onsite_pair_variance,1.0,1.2339438720339202
6,7,2,1.1666666666666667,2.0,charge_fluctuation,1.0,0.603623289964278
6,7,2,1.1666666666666667,2.0,fock_entropy_normalized,1.0,0.8370041482836359
6,7,2,1.1666666666666667,2.0,pr_normalized,1.0,0.31409650837745395
6,7,2,1.1666666666666667,2.0,Nres_mean_l1.0,1.0,2.8302857142858597
6,7,2,1.1666666666666667,2.0,Nres_mean_l2.0,1.0,4.60469841269824
6,7,2,1.1666666666666667,2.0,fres_l1.0,1.0,0.487180327868766
6,7,2,1.1666666666666667,2.0,fres_l2.0,1.0,0.792612021857968
6,7,3,1.1666666666666667,2.0,onsite_pair_density,1.0,1.30308126809518
6,7,3,1.1666666666666667,2.0,onsite_pair_variance,1.0,5.0257909584191
6,7,3,1.1666666666666667,2.0,charge_fluctuation,1.0,1.073674999383492
6,7,3,1.1666666666666667,2.0,fock_entropy_normalized,1.0,0.8583231663632539
6,7,3,1.1666666666666667,2.0,pr_normalized,1.0,0.27134747784314
6,7,3,1.1666666666666667,2.0,Nres_mean_l1.0,1.0,2.8908245614038197
6,7,3,1.1666666666666667,2.0,Nres_mean_l2.0,1.0,5.01310526315698
6,7,3,1.1666666666666667,2.0,fres_l1.0,1.0,0.41142821473159197
6,7,3,1.1666666666666667,2.0,fres_l2.0,1.0,0.713475655430764
6,8,2,1.3333333333333333,2.0,onsite_pair_density,1.0,1.012948988125136
6,8,2,1.3333333333333333,2.0,onsite_pair_variance,1.0,1.18294557706964
6,8,2,1.3333333333333333,2.0,charge_fluctuation,1.0,0.539939828750462
6,8,2,1.3333333333333333,2.0,fock_entropy_normalized,1.0,0.8257289981249801
6,8,2,1.3333333333333333,2.0,pr_normalized,1.0,0.31955098093443
6,8,2,1.3333333333333333,2.0,Nres_mean_l1.0,1.0,2.7714666666667
6,8,2,1.3333333333333333,2.0,Nres_mean_l2.0,1.0,4.3609777777787
6,8,2,1.3333333333333333,2.0,fres_l1.0,1.0,0.5196500000000039
6,8,2,1.3333333333333333,2.0,fres_l2.0,1.0,0.817683333333322
6,8,3,1.3333333333333333,2.0,onsite_pair_density,1.0,1.6141153749802801
6,8,3,1.3333333333333333,2.0,onsite_pair_variance,1.0,5.35108689800378
6,8,3,1.3333333333333333,2.0,charge_fluctuation,1.0,1.13906295163042
6,8,3,1.3333333333333333,2.0,fock_entropy_normalized,1.0,0.86519575587264
6,8,3,1.3333333333333333,2.0,pr_normalized,1.0,0.27733510252315197
6,8,3,1.3333333333333333,2.0,Nres_mean_l1.0,1.0,3.1168205128196598
6,8,3,1.3333333333333333,2.0,Nres_mean_l2.0,1.0,5.28109890109938
6,8,3,1.3333333333333333,2.0,fres_l1.0,1.0,0.42974343434342804
6,8,3,1.3333333333333333,2.0,fres_l2.0,1.0,0.7281515151515081
6,9,2,1.5,2.0,onsite_pair_density,10.0,1.2261886570252
6,9,2,1.5,2.0,onsite_pair_variance,1.0,0.8490726860300261
6,9,2,1.5,2.0,charge_fluctuation,1.0,0.43524380352228803
6,9,2,1.5,2.0,fock_entropy_normalized,1.0,0.8096754151601981
6,9,2,1.5,2.0,pr_normalized,1.0,0.34614216314535806
6,9,2,1.5,2.0,Nres_mean_l1.0,1.0,2.62456
6,9,2,1.5,2.0,Nres_mean_l2.0,1.0,3.90672
6,9,2,1.5,2.0,fres_l1.0,1.0,0.57556140350877
6,9,2,1.5,2.0,fres_l2.0,1.0,0.856736842105256
6,9,3,1.5,2.0,onsite_pair_density,2.0,1.93301054139316
6,9,3,1.5,2.0,onsite_pair_variance,2.0,3.83396065831486
6,9,3,1.5,2.0,charge_fluctuation,2.0,1.1267759702259
6,9,3,1.5,2.0,fock_entropy_normalized,2.0,0.8337105514591381
6,9,3,1.5,2.0,pr_normalized,2.0,0.20287796211033798
6,9,3,1.5,2.0,Nres_mean_l1.0,2.0,1.9755586206896798
6,9,3,1.5,2.0,Nres_mean_l2.0,2.0,3.60727586206862
6,9,3,1.5,2.0,fres_l1.0,2.0,0.269732580037632
6,9,3,1.5,2.0,fres_l2.0,2.0,0.49251883239173005
6,3,2,0.5,3.0,onsite_pair_density,10.0,0.22596487864553
6,3,2,0.5,3.0,onsite_pair_variance,1.0,0.905997324655934
6,3,2,0.5,3.0,charge_fluctuation,1.0,0.37491998146771
6,3,2,0.5,3.0,fock_entropy_normalized,1.0,0.7492296235835039
6,3,2,0.5,3.0,pr_normalized,1.0,0.2664531828537
6,3,2,0.5,3.0,Nres_mean_l1.0,1.0,1.4956800000000001
6,3,2,0.5,3.0,Nres_mean_l2.0,1.0,2.75296
6,3,2,0.5,3.0,fres_l1.0,1.0,0.3279999999999918
