L,N,nmax,W_over_t,U_over_t,realizations,entropy_norm_mean,entropy_norm_sem,delta_entropy_norm_mean,delta_entropy_norm_paired_sem,entropy2_norm_mean,entropy2_norm_sem,IPR_mean,IPR_sem,gap_ratio_mean,gap_ratio_sem,Q_mean_mean,Q_mean_sem,Q_variance_mean,Q_variance_sem,H_Q_mean,H_Q_sem,S_intra_Q_mean,S_intra_Q_sem
6,6,6,1.0,0.0,300,0.8365035276077738,0.0009056823477008003,0.0,0.0,0.766961214663081,0.0010770358480372924,0.009550661438687512,7.353513983401562e-05,0.4052034072849087,0.003940241199205319,8.571428571428571,3.508875936521213e-17,25.880351296999542,0.019195972310680872,1.8440989456496293,0.00045641680757097164,3.2883227296066524,0.0051622746195511045
6,6,6,1.0,1.0,300,0.7348851754841881,0.0004310165456224668,-0.10161835212358573,0.0006837981717045373,0.6407408776905298,0.0005059049769063647,0.04638550834443648,0.0001928807553291762,0.5057345877590422,0.0008519843324743627,8.571428571428571,3.93423528553243e-17,8.822469092793417,0.016145054892557062,1.4117426343094124,0.0006801297698269495,3.097193047367815,0.0031765777379770582
6,6,6,1.0,2.0,300,0.5622784936886354,0.0006003638381407764,-0.2742250339191385,0.0007401815763129147,0.45752984707451777,0.0006853441332282096,0.11848575659476744,0.0004893387982741181,0.46707972355906313,0.0008223515134003307,8.571428571428571,4.0661455454281725e-17,3.039367219126129,0.005891167258016473,0.92221239190196,0.0010659027705326584,2.527683792984356,0.004374745310417267
6,6,6,1.0,3.0,300,0.4453066704078415,0.0006083573525132374,-0.3911968571999323,0.0006954910533757855,0.34953033050049015,0.0006808990009177457,0.18298068790197305,0.0007513804286756364,0.43523465350968477,0.0008676640093327557,8.571428571428571,4.1517579978915756e-17,1.4068001206333638,0.0027264393101652383,0.5908204459929242,0.0010898432200750962,2.1413875267259357,0.004511601025446481
6,6,6,1.0,4.0,300,0.38072817940106923,0.0007449780635629923,-0.4557753482067046,0.0006622968986957394,0.2983813930104176,0.0007970381385854899,0.22805645946533312,0.0010303577823546912,0.42091379819265906,0.0009402403627340999,8.571428571428571,3.4583858806778585e-17,0.7791978756834012,0.0009756976050133365,0.38980371102190303,0.0005143400848009366,1.9461787395567676,0.004994634321808079
6,6,6,1.0,5.0,300,0.3464125272619203,0.000799500409278057,-0.4900910003458536,0.0006591772477900792,0.27378998570496843,0.0008236027487133298,0.2565096929798414,0.0011990231189382477,0.41401373455260426,0.0009185053829661751,8.571428571428571,3.703960055238204e-17,0.5020800178141775,0.0002369340440645134,0.2819591092397355,0.00014291853325207397,1.8434774308593982,0.005032310849638386
6,6,6,1.0,6.0,300,0.3238537867089161,0.0007911197560943918,-0.5126497408988577,0.0006671505960525136,0.2583298563428017,0.000799428201915963,0.277256958444441,0.0012671865099273085,0.40932715693370675,0.000846514389893489,8.571428571428571,3.3551271247481337e-17,0.3538615896106955,9.429612596656161e-05,0.21666174211052397,6.305007975941937e-05,1.7703641814645759,0.004910377310593626
6,6,6,1.0,7.0,300,0.30788958682984424,0.0007689099743533621,-0.5286139407779297,0.0006721670306809581,0.24780308214791594,0.0007713278126122896,0.2925219999865091,0.0012954925771710504,0.4037277686530611,0.0008911931324332209,8.571428571428571,3.656165019877324e-17,0.262947765027278,5.044015579218766e-05,0.17232433204142225,3.569471064242388e-05,1.7167522072414325,0.004749115564656393
6,6,6,1.0,8.0,300,0.2955180880928315,0.0007433745936792285,-0.5409854395149425,0.0006736715037219963,0.23977736574474875,0.0007424612259091509,0.305003250463719,0.0013057713435136846,0.39978919310323996,0.0008790424766130727,8.571428571428571,3.302287174822176e-17,0.20297157499368665,2.9806229417424127e-05,0.14058462957138276,2.218179888982461e-05,1.6725857764105945,0.0045803288471529535
6,6,6,1.0,9.0,300,0.28606575056616057,0.0007243658856718719,-0.5504377770416133,0.000677189682399503,0.2338107942088299,0.000718427654520716,0.3147796118234556,0.0013039104035725431,0.39888335156144383,0.0007715727114872435,8.571428571428571,3.8892711198504517e-17,0.16134391688593372,1.867828354342656e-05,0.11706539747931248,1.4321503870141725e-05,1.6381095782353683,0.004456248616233085
