L,nmax,U,W,N0,A,B,n_N
7,3,7.0,2.0,7.0,0.4845608339997044,0.007018526952793392,5
7,3,7.0,3.0,7.0,0.4125748338049828,0.009229315310157592,5
7,3,7.0,4.0,7.0,0.36699056657665835,0.012129732200949418,5
7,3,7.0,5.0,7.0,0.333306015022062,0.012009683720078202,5
7,3,7.0,6.0,7.0,0.3109720293827448,0.012158839488598005,5
7,3,7.0,7.0,7.0,0.29690025212940163,0.012617121533725805,5
7,3,7.0,8.0,7.0,0.28575859921128327,0.01277914183799902,5
7,3,7.0,9.0,7.0,0.27836338301701563,0.012885110135998207,5
7,3,7.0,10.0,7.0,0.27163443515542324,0.012327321912793005,5
7,3,7.0,11.0,7.0,0.26273747658831476,0.012353987297352782,5
7,3,7.0,12.0,7.0,0.2538197226990496,0.012111637592463809,5
7,3,7.0,13.0,7.0,0.2451106509630648,0.012097834445672601,5
7,3,7.0,14.0,7.0,0.237864307724076,0.012297467313173615,5
7,3,7.0,15.0,7.0,0.23198289306900838,0.012412116006684792,5
7,3,8.0,1.0,7.0,0.549638621477138,0.0005760084398854337,5
7,3,8.0,2.0,7.0,0.46258819571043563,0.003774127475222,5
7,3,8.0,3.0,7.0,0.3921443103640184,0.005987143185172595,5
7,3,8.0,4.0,7.0,0.3408777497460532,0.007803316745726008,5
7,3,8.0,5.0,7.0,0.3056682048668048,0.009013655500245998,5
7,3,8.0,6.0,7.0,0.2800495083984972,0.00962387467141379,5
7,3,8.0,7.0,7.0,0.2640673290806528,0.009866757624905603,5
7,3,8.0,8.0,7.0,0.2510126088153572,0.009424263913307186,5
7,3,8.0,9.0,7.0,0.24440804721558199,0.009330974524249396,5
7,3,8.0,10.0,7.0,0.2406328698367956,0.00942284574802561,5
7,3,8.0,11.0,7.0,0.23515188481599716,0.009726897325819184,5
7,3,8.0,12.0,7.0,0.23048737842150277,0.009946391080904993,5
7,3,8.0,13.0,7.0,0.22345493128075997,0.010529898583535202,5
7,3,8.0,14.0,7.0,0.2162290764806404,0.0099544426972008,5
7,3,8.0,15.0,7.0,0.21112132898004604,0.010115847924100207,5
7,3,9.0,1.0,7.0,0.5317588718801884,-0.002775755264735391,5
7,3,9.0,2.0,7.0,0.44717288927886034,0.0003582480017133904,5
7,3,9.0,3.0,7.0,0.3753995667034992,0.0028592921604404077,5
7,3,9.0,4.0,7.0,0.3229260434920456,0.004081254172008386,5
7,3,9.0,5.0,7.0,0.28646468196395725,0.005713586710030005,5
7,3,9.0,6.0,7.0,0.26206099543292927,0.005863033150354591,5
7,3,9.0,7.0,7.0,0.2432399031217364,0.007459537841776193,5
7,3,9.0,8.0,7.0,0.2323395339534852,0.007347475696407579,5
7,3,9.0,9.0,7.0,0.22120938340647883,0.006630866445195604,5
7,3,9.0,10.0,7.0,0.21524032266732518,0.007714730006088999,5
7,3,9.0,11.0,7.0,0.2123273282198352,0.006668345251458002,5
7,3,9.0,12.0,7.0,0.2093185173863684,0.008009054022111406,5
7,3,9.0,13.0,7.0,0.20344567580262402,0.0078650229771354,5
7,3,9.0,14.0,7.0,0.1992903383646088,0.007729468700305603,5
7,3,9.0,15.0,7.0,0.193765472438364,0.007957289319344607,5
7,3,10.0,1.0,7.0,0.5172586086542804,-0.005011755914940385,5
