L,N,nmax,W_over_t,U_over_t,observable,mean,stderr,n_disorder
7,4,4,2.4000000000000004,0.375,Sstar,1.3386938287658405,0.006668019712958807,30
7,4,4,2.4000000000000004,0.38,Sstar,1.338234507116878,0.006740667013087654,30
7,4,4,2.4000000000000004,0.385,Sstar,1.3377493558305822,0.0067835011444753604,30
7,4,4,2.4000000000000004,0.39,Sstar,1.3376838839001453,0.0067927552457385095,30
7,4,4,2.4000000000000004,0.395,Sstar,1.3370585583485202,0.006903208940294729,30
7,4,4,2.4000000000000004,0.4,Sstar,1.3363771811911938,0.006808659998302268,30
7,4,4,2.4000000000000004,0.405,Sstar,1.3366039974917774,0.006711476330403598,30
7,4,4,2.4000000000000004,0.41000000000000003,Sstar,1.3361907779618671,0.006709969798344211,30
7,4,4,2.4000000000000004,0.41500000000000004,Sstar,1.3358794004979393,0.006662180400694851,30
7,4,4,2.4000000000000004,0.42,Sstar,1.335570624230061,0.0066039155555174525,30
7,4,4,2.4000000000000004,0.425,Sstar,1.3355000652309266,0.006610354753947522,30
7,4,4,2.4000000000000004,0.43,Sstar,1.335746159605434,0.00662301300376256,30
7,4,4,2.4000000000000004,0.435,Sstar,1.3356163810677308,0.006590902007820173,30
7,4,4,2.4000000000000004,0.44,Sstar,1.3364048287536798,0.006634860646723839,30
7,4,4,2.4000000000000004,0.445,Sstar,1.3359206202339016,0.0065905414162771144,30
7,4,4,2.4000000000000004,0.45,Sstar,1.3355320062853069,0.006558311808825324,30
7,4,4,2.4000000000000004,0.455,Sstar,1.335164921005494,0.006532378643209435,30
7,4,4,2.4000000000000004,0.46,Sstar,1.3355607997676207,0.006289029567799699,30
7,4,4,2.4000000000000004,0.465,Sstar,1.335785243209924,0.0061239260516075195,30
7,4,4,2.4000000000000004,0.47000000000000003,Sstar,1.3354931442032212,0.0060385772014612486,30
7,4,4,2.4000000000000004,0.47500000000000003,Sstar,1.3358093384610095,0.005857575425982306,30
7,4,4,2.4000000000000004,0.48,Sstar,1.335429996373751,0.005840147770133153,30
7,4,4,2.4000000000000004,0.485,Sstar,1.335785589137682,0.005786830232082261,30
7,4,4,2.4000000000000004,0.49,Sstar,1.3362086616027846,0.0057506683456679565,30
7,4,4,2.4000000000000004,0.495,Sstar,1.3356217749809975,0.00571618388044141,30
7,4,4,2.4000000000000004,0.5,Sstar,1.3345423846363147,0.005732657548731943,30
7,4,4,2.4000000000000004,0.505,Sstar,1.3346973940156508,0.005827466806828199,30
7,4,4,2.4000000000000004,0.51,Sstar,1.3341659155294678,0.005791702426109478,30
7,4,4,2.4000000000000004,0.515,Sstar,1.3340005560117338,0.005821277167568071,30
7,4,4,2.4000000000000004,0.52,Sstar,1.3337086394889752,0.005884903052136554,30
7,4,4,2.4000000000000004,0.525,Sstar,1.3330831804297267,0.005859932455055444,30
7,4,4,2.4000000000000004,0.53,Sstar,1.3325010581334449,0.00589153727673173,30
7,4,4,2.4000000000000004,0.535,Sstar,1.3322608979156685,0.005951626450420818,30
7,4,4,2.4000000000000004,0.54,Sstar,1.3317922647048355,0.005947029333723756,30
7,4,4,2.4000000000000004,0.545,Sstar,1.3318045735761348,0.005847288368252265,30
7,4,4,2.4000000000000004,0.55,Sstar,1.331945939830478,0.0058694641729585524,30
7,4,4,2.4000000000000004,0.555,Sstar,1.3314780545724527,0.005701642795285496,30
7,4,4,2.4000000000000004,0.56,Sstar,1.3312697538844855,0.005667766799161461,30
7,4,4,2.4000000000000004,0.5650000000000001,Sstar,1.3311889947364663,0.005545055400182771,30
7,4,4,2.4000000000000004,0.5700000000000001,Sstar,1.3308870196317122,0.005435982532637014,30
7,4,4,2.4000000000000004,0.5750000000000001,Sstar,1.3300069867524136,0.0054815412011548536,30
7,4,4,2.4000000000000004,0.58,Sstar,1.330463803400414,0.005304525996557512,30
7,4,4,2.4000000000000004,0.585,Sstar,1.3308483247111869,0.005196706644249995,30
7,4,4,2.4000000000000004,0.59,Sstar,1.3298250110368142,0.005110052094367538,30
7,4,4,2.4000000000000004,0.595,Sstar,1.3294174712624696,0.004985609672042973,30
7,4,4,2.4000000000000004,0.6,Sstar,1.3290231749172075,0.004906453310903508,30
7,4,4,2.5000000000000004,0.0,M_sum,3.77150561333981,0.08639612562347503,30
7,4,4,2.5000000000000004,0.005,M_sum,3.772161363597742,0.08603070856100742,30
7,4,4,2.5000000000000004,0.01,M_sum,3.77260966276813,0.08623778495783818,30
7,4,4,2.5000000000000004,0.015,M_sum,3.7741910993044883,0.08619676017084761,30
7,4,4,2.5000000000000004,0.02,M_sum,3.7757697402292107,0.08635484297338052,30
7,4,4,2.5000000000000004,0.025,M_sum,3.779143205227597,0.08590057839193577,30
7,4,4,2.5000000000000004,0.03,M_sum,3.778529646595371,0.08567014557712925,30
7,4,4,2.5000000000000004,0.035,M_sum,3.776865655207487,0.08585484863893585,30
7,4,4,2.5000000000000004,0.04,M_sum,3.7764940829683806,0.08466295188700468,30
7,4,4,2.5000000000000004,0.045,M_sum,3.7771854603424577,0.08485256858827475,30
7,4,4,2.5000000000000004,0.05,M_sum,3.7778257941745386,0.08506738168013711,30
7,4,4,2.5000000000000004,0.055,M_sum,3.7755568121913945,0.08520966801834724,30
7,4,4,2.5000000000000004,0.06,M_sum,3.7734399666461966,0.08460267757187284,30
7,4,4,2.5000000000000004,0.065,M_sum,3.774541041425344,0.08473041808542676,30
7,4,4,2.5000000000000004,0.07,M_sum,3.774423403867119,0.08475470347795973,30
7,4,4,2.5000000000000004,0.075,M_sum,3.77923276909088,0.08468077633363284,30
7,4,4,2.5000000000000004,0.08,M_sum,3.7800873561817125,0.08505405040058582,30
7,4,4,2.5000000000000004,0.085,M_sum,3.777871591087444,0.08423623945559704,30
7,4,4,2.5000000000000004,0.09,M_sum,3.775103576392852,0.08382703457577653,30
7,4,4,2.5000000000000004,0.095,M_sum,3.773912820505544,0.08347103072152769,30
7,4,4,2.5000000000000004,0.1,M_sum,3.772770892266141,0.0832559795566556,30
7,4,4,2.5000000000000004,0.105,M_sum,3.7715753256905344,0.08287574009003293,30
7,4,4,2.5000000000000004,0.11,M_sum,3.7692686667472257,0.0819093320013149,30
7,4,4,2.5000000000000004,0.115,M_sum,3.767790549686564,0.08172197007248316,30
7,4,4,2.5000000000000004,0.12,M_sum,3.765479633489174,0.08198746177334675,30
7,4,4,2.5000000000000004,0.125,M_sum,3.7672585674838617,0.08241133471205213,30
7,4,4,2.5000000000000004,0.13,M_sum,3.765009442301628,0.08225125661248649,30
7,4,4,2.5000000000000004,0.135,M_sum,3.765703451112857,0.0825959036423748,30
7,4,4,2.5000000000000004,0.14,M_sum,3.764306408681183,0.08258198510369463,30
7,4,4,2.5000000000000004,0.145,M_sum,3.7606535376733627,0.08205319798700589,30
7,4,4,2.5000000000000004,0.15,M_sum,3.759804962964499,0.08208849426523304,30
7,4,4,2.5000000000000004,0.155,M_sum,3.7618977440021286,0.08244127085285823,30
7,4,4,2.5000000000000004,0.16,M_sum,3.758848966357639,0.08244767590934445,30
7,4,4,2.5000000000000004,0.165,M_sum,3.759199884421218,0.08287747164862463,30
7,4,4,2.5000000000000004,0.17,M_sum,3.7580048654355958,0.08247067855042398,30
7,4,4,2.5000000000000004,0.17500000000000002,M_sum,3.758266879176641,0.08221380985269824,30
7,4,4,2.5000000000000004,0.18,M_sum,3.755620329897219,0.08183929007108785,30
7,4,4,2.5000000000000004,0.185,M_sum,3.7540468288374655,0.08207589473257343,30
7,4,4,2.5000000000000004,0.19,M_sum,3.750010812635322,0.08203412468396835,30
7,4,4,2.5000000000000004,0.195,M_sum,3.748632995114549,0.08208277850336856,30
7,4,4,2.5000000000000004,0.2,M_sum,3.7469280831801623,0.08199681479167384,30
7,4,4,2.5000000000000004,0.20500000000000002,M_sum,3.745656093776362,0.08210188957874398,30
7,4,4,2.5000000000000004,0.21,M_sum,3.747216128320131,0.0823451065155924,30
7,4,4,2.5000000000000004,0.215,M_sum,3.7465079820929263,0.08248287210458695,30
7,4,4,2.5000000000000004,0.22,M_sum,3.744296968506079,0.08215049451311787,30
7,4,4,2.5000000000000004,0.225,M_sum,3.741677060735767,0.08209221534770002,30
7,4,4,2.5000000000000004,0.23,M_sum,3.740762231123665,0.08196204441570097,30
7,4,4,2.5000000000000004,0.23500000000000001,M_sum,3.737018727612238,0.08168193520866562,30
7,4,4,2.5000000000000004,0.24,M_sum,3.7376636606278355,0.08147572611320406,30
7,4,4,2.5000000000000004,0.245,M_sum,3.732479321176447,0.08148066587059045,30
7,4,4,2.5000000000000004,0.25,M_sum,3.7307981876099148,0.08137118314570495,30
7,4,4,2.5000000000000004,0.255,M_sum,3.73036798407649,0.08157467538431869,30
7,4,4,2.5000000000000004,0.26,M_sum,3.7291596375120317,0.08174721087899511,30
7,4,4,2.5000000000000004,0.265,M_sum,3.7286577407700485,0.08163438791805916,30
7,4,4,2.5000000000000004,0.27,M_sum,3.727248266385803,0.08171830082462457,30
7,4,4,2.5000000000000004,0.275,M_sum,3.724378818521961,0.08108947062963966,30
7,4,4,2.5000000000000004,0.28,M_sum,3.723172454159488,0.08057338852116239,30
7,4,4,2.5000000000000004,0.28500000000000003,M_sum,3.7204058391021038,0.07978945911275685,30
7,4,4,2.5000000000000004,0.29,M_sum,3.715577926116578,0.08008230276405451,30
7,4,4,2.5000000000000004,0.295,M_sum,3.7144588718075813,0.07966331921407693,30
7,4,4,2.5000000000000004,0.3,M_sum,3.7104617755595215,0.07938175710421523,30
7,4,4,2.5000000000000004,0.305,M_sum,3.7089097165105955,0.07927578491191567,30
7,4,4,2.5000000000000004,0.31,M_sum,3.7069695731184624,0.07879019092676481,30
7,4,4,2.5000000000000004,0.315,M_sum,3.7039817291943242,0.07853869978287716,30
7,4,4,2.5000000000000004,0.32,M_sum,3.70285503861539,0.07856536868001138,30
7,4,4,2.5000000000000004,0.325,M_sum,3.6979490277419322,0.07843999925256605,30
7,4,4,2.5000000000000004,0.33,M_sum,3.6966657853495044,0.07855173912302997,30
7,4,4,2.5000000000000004,0.335,M_sum,3.6940870133550003,0.07843750317587511,30
7,4,4,2.5000000000000004,0.34,M_sum,3.6906781086998333,0.07814596983227196,30
7,4,4,2.5000000000000004,0.34500000000000003,M_sum,3.6882266846100005,0.07804984469866173,30
7,4,4,2.5000000000000004,0.35000000000000003,M_sum,3.689376605885445,0.07840608718171474,30
7,4,4,2.5000000000000004,0.355,M_sum,3.688126698069337,0.0780329961413727,30
7,4,4,2.5000000000000004,0.36,M_sum,3.6862509975675843,0.07782880459078477,30
7,4,4,2.5000000000000004,0.365,M_sum,3.683201310936666,0.07777962893721123,30
7,4,4,2.5000000000000004,0.37,M_sum,3.67891716600055,0.07806750905780016,30
7,4,4,2.5000000000000004,0.375,M_sum,3.6746791805299424,0.07813149755681761,30
7,4,4,2.5000000000000004,0.38,M_sum,3.6714375611397747,0.07809344296875774,30
7,4,4,2.5000000000000004,0.385,M_sum,3.667154071170622,0.07774987156522753,30
7,4,4,2.5000000000000004,0.39,M_sum,3.663358884652843,0.07719541958057093,30
7,4,4,2.5000000000000004,0.395,M_sum,3.659592406987939,0.07683296256151625,30
7,4,4,2.5000000000000004,0.4,M_sum,3.656917253319294,0.076485218593983,30
7,4,4,2.5000000000000004,0.405,M_sum,3.6535164240824627,0.0762592935906954,30
7,4,4,2.5000000000000004,0.41000000000000003,M_sum,3.6519849869819345,0.0761892968749451,30
7,4,4,2.5000000000000004,0.41500000000000004,M_sum,3.648394918215423,0.07617755811362861,30
7,4,4,2.5000000000000004,0.42,M_sum,3.6481098839467525,0.07594678869832326,30
7,4,4,2.5000000000000004,0.425,M_sum,3.6453945835194217,0.07549518678749256,30
7,4,4,2.5000000000000004,0.43,M_sum,3.641401300530924,0.0750366686914323,30
7,4,4,2.5000000000000004,0.435,M_sum,3.6356184508787677,0.07451386048907463,30
7,4,4,2.5000000000000004,0.44,M_sum,3.6336839691237826,0.0746554677536717,30
7,4,4,2.5000000000000004,0.445,M_sum,3.629892203739366,0.07470578647300462,30
7,4,4,2.5000000000000004,0.45,M_sum,3.6290515642979955,0.07459133611360874,30
7,4,4,2.5000000000000004,0.455,M_sum,3.625728809318869,0.07426524446173208,30
7,4,4,2.5000000000000004,0.46,M_sum,3.6232625355594004,0.07423592056141366,30
7,4,4,2.5000000000000004,0.465,M_sum,3.6187871881749456,0.07380467330390562,30
7,4,4,2.5000000000000004,0.47000000000000003,M_sum,3.6153627707758313,0.07390191523890331,30
7,4,4,2.5000000000000004,0.47500000000000003,M_sum,3.6120534410924687,0.07384033714053631,30
7,4,4,2.5000000000000004,0.48,M_sum,3.607899219609748,0.07314771592814935,30
7,4,4,2.5000000000000004,0.485,M_sum,3.6038099750740558,0.07255530346428615,30
7,4,4,2.5000000000000004,0.49,M_sum,3.599388059372414,0.07244433965642373,30
7,4,4,2.5000000000000004,0.495,M_sum,3.596113231758333,0.07245366151800671,30
7,4,4,2.5000000000000004,0.5,M_sum,3.590905389649379,0.07208896995548339,30
7,4,4,2.5000000000000004,0.505,M_sum,3.5912142143593035,0.07159635713243646,30
7,4,4,2.5000000000000004,0.51,M_sum,3.589797749850207,0.07194114524898342,30
7,4,4,2.5000000000000004,0.515,M_sum,3.5878516306769552,0.07170622936331064,30
7,4,4,2.5000000000000004,0.52,M_sum,3.5840300922644257,0.07157197836310397,30
7,4,4,2.5000000000000004,0.525,M_sum,3.58112836444733,0.07152370446070211,30
7,4,4,2.5000000000000004,0.53,M_sum,3.575458009402625,0.07092212174619339,30
7,4,4,2.5000000000000004,0.535,M_sum,3.5711552718004214,0.0704002799317855,30
7,4,4,2.5000000000000004,0.54,M_sum,3.568781723488343,0.06995509034067166,30
7,4,4,2.5000000000000004,0.545,M_sum,3.5641289953105386,0.069901956802527,30
7,4,4,2.5000000000000004,0.55,M_sum,3.5624672443643437,0.06972845760883062,30
7,4,4,2.5000000000000004,0.555,M_sum,3.5592375721821576,0.06964628949593674,30
7,4,4,2.5000000000000004,0.56,M_sum,3.5579960894807376,0.06977827266807954,30
7,4,4,2.5000000000000004,0.5650000000000001,M_sum,3.5552880277299317,0.06989494771815936,30
7,4,4,2.5000000000000004,0.5700000000000001,M_sum,3.5522705044316605,0.06944358470459368,30
7,4,4,2.5000000000000004,0.5750000000000001,M_sum,3.549839940739295,0.06888463308173941,30
7,4,4,2.5000000000000004,0.58,M_sum,3.5491042238646693,0.06842549937972964,30
7,4,4,2.5000000000000004,0.585,M_sum,3.5451318244657273,0.0680536030589904,30
7,4,4,2.5000000000000004,0.59,M_sum,3.5408542170482233,0.06721628941170928,30
7,4,4,2.5000000000000004,0.595,M_sum,3.53819931719156,0.06702547471348942,30
7,4,4,2.5000000000000004,0.6,M_sum,3.5337459157163993,0.0666615628382233,30
7,4,4,2.5000000000000004,0.0,S2_sum,2.7967688259161823,0.05095179766934596,30
7,4,4,2.5000000000000004,0.005,S2_sum,2.7973106094664986,0.050696098246369864,30
7,4,4,2.5000000000000004,0.01,S2_sum,2.7976774507736097,0.05081388141825483,30
7,4,4,2.5000000000000004,0.015,S2_sum,2.7987942434386093,0.05076207008107562,30
7,4,4,2.5000000000000004,0.02,S2_sum,2.800025506264779,0.050892837705854,30
7,4,4,2.5000000000000004,0.025,S2_sum,2.8025451968246404,0.05054176453445303,30
7,4,4,2.5000000000000004,0.03,S2_sum,2.802189199154779,0.05038413690809811,30
7,4,4,2.5000000000000004,0.035,S2_sum,2.800813410181808,0.05054997702725691,30
7,4,4,2.5000000000000004,0.04,S2_sum,2.8007032240575276,0.04972086408709277,30
7,4,4,2.5000000000000004,0.045,S2_sum,2.8011928353186986,0.04987023073629499,30
7,4,4,2.5000000000000004,0.05,S2_sum,2.8016226257547103,0.05005808835484468,30
7,4,4,2.5000000000000004,0.055,S2_sum,2.7998827596594253,0.050185861405052296,30
7,4,4,2.5000000000000004,0.06,S2_sum,2.798440979352867,0.049732837261803754,30
7,4,4,2.5000000000000004,0.065,S2_sum,2.7993685174034875,0.04981373531693997,30
7,4,4,2.5000000000000004,0.07,S2_sum,2.799446655283045,0.04981400579268386,30
7,4,4,2.5000000000000004,0.075,S2_sum,2.802974863932833,0.04973099540662122,30
7,4,4,2.5000000000000004,0.08,S2_sum,2.8035557405030693,0.05000308958946653,30
7,4,4,2.5000000000000004,0.085,S2_sum,2.8021177808537656,0.04943257123350581,30
7,4,4,2.5000000000000004,0.09,S2_sum,2.800194448645423,0.04915196779734834,30
7,4,4,2.5000000000000004,0.095,S2_sum,2.799481786520329,0.04891766161435835,30
7,4,4,2.5000000000000004,0.1,S2_sum,2.7987481756790733,0.048788598423453955,30
7,4,4,2.5000000000000004,0.105,S2_sum,2.797949633042242,0.048528978254537766,30
7,4,4,2.5000000000000004,0.11,S2_sum,2.7963644932806977,0.047859053970934394,30
7,4,4,2.5000000000000004,0.115,S2_sum,2.7953594404226583,0.047750043297354654,30
7,4,4,2.5000000000000004,0.12,S2_sum,2.793629274528924,0.047959516112362155,30
7,4,4,2.5000000000000004,0.125,S2_sum,2.7951716327389584,0.0482720319084903,30
7,4,4,2.5000000000000004,0.13,S2_sum,2.7934847141956323,0.048179820739475826,30
7,4,4,2.5000000000000004,0.135,S2_sum,2.7940751567341175,0.04842719329244662,30
7,4,4,2.5000000000000004,0.14,S2_sum,2.7933385632138665,0.04839549148960249,30
7,4,4,2.5000000000000004,0.145,S2_sum,2.790832458469325,0.04807217297072899,30
7,4,4,2.5000000000000004,0.15,S2_sum,2.790272221636779,0.048131331036878514,30
7,4,4,2.5000000000000004,0.155,S2_sum,2.791943158111358,0.04839459050905612,30
7,4,4,2.5000000000000004,0.16,S2_sum,2.7897897962878067,0.048395985358866474,30
7,4,4,2.5000000000000004,0.165,S2_sum,2.7902526512427057,0.04873946102371302,30
7,4,4,2.5000000000000004,0.17,S2_sum,2.7896089174291707,0.048482317333330686,30
7,4,4,2.5000000000000004,0.17500000000000002,S2_sum,2.790100219793731,0.04825719299248443,30
7,4,4,2.5000000000000004,0.18,S2_sum,2.7884129135162867,0.04802264802102578,30
7,4,4,2.5000000000000004,0.185,S2_sum,2.7873286639987334,0.048229061336385194,30
7,4,4,2.5000000000000004,0.19,S2_sum,2.7846584607509315,0.04821800081773455,30
7,4,4,2.5000000000000004,0.195,S2_sum,2.7838896697675435,0.04826405734830767,30
7,4,4,2.5000000000000004,0.2,S2_sum,2.7828454028778102,0.048245191775697215,30
7,4,4,2.5000000000000004,0.20500000000000002,S2_sum,2.782085913589762,0.048342467195279654,30
7,4,4,2.5000000000000004,0.21,S2_sum,2.7833351297079196,0.04850665189212278,30
7,4,4,2.5000000000000004,0.215,S2_sum,2.7829660495318556,0.048642719335956444,30
7,4,4,2.5000000000000004,0.22,S2_sum,2.781427484266925,0.04843694295003955,30
7,4,4,2.5000000000000004,0.225,S2_sum,2.779694496063492,0.0484253378119191,30
7,4,4,2.5000000000000004,0.23,S2_sum,2.7791634907502236,0.04835464348976029,30
7,4,4,2.5000000000000004,0.23500000000000001,S2_sum,2.77668062544635,0.048205251406181475,30
7,4,4,2.5000000000000004,0.24,S2_sum,2.7774955416329616,0.048040473575641396,30
7,4,4,2.5000000000000004,0.245,S2_sum,2.7738832371306,0.04807195150542997,30
7,4,4,2.5000000000000004,0.25,S2_sum,2.772881349521359,0.04801578135460899,30
7,4,4,2.5000000000000004,0.255,S2_sum,2.772756188296476,0.048178470637878425,30
7,4,4,2.5000000000000004,0.26,S2_sum,2.7720998660799916,0.048287434278560346,30
7,4,4,2.5000000000000004,0.265,S2_sum,2.7718895357665483,0.04823150620118848,30
7,4,4,2.5000000000000004,0.27,S2_sum,2.7711423188506243,0.04829051530623186,30
7,4,4,2.5000000000000004,0.275,S2_sum,2.7693011454399206,0.04785396559469138,30
7,4,4,2.5000000000000004,0.28,S2_sum,2.7686455762622115,0.047521204474942416,30
7,4,4,2.5000000000000004,0.28500000000000003,S2_sum,2.767022792885512,0.04700306169589642,30
7,4,4,2.5000000000000004,0.29,S2_sum,2.7637609621588837,0.047274280216311707,30
7,4,4,2.5000000000000004,0.295,S2_sum,2.763294225532092,0.046975837662238125,30
7,4,4,2.5000000000000004,0.3,S2_sum,2.7606374729395973,0.04685254431357356,30
7,4,4,2.5000000000000004,0.305,S2_sum,2.759753120781643,0.046812471385481454,30
7,4,4,2.5000000000000004,0.31,S2_sum,2.758611231145637,0.046505270001058,30
7,4,4,2.5000000000000004,0.315,S2_sum,2.7568387907663663,0.046362679180357705,30
7,4,4,2.5000000000000004,0.32,S2_sum,2.756307632469748,0.04639509487150882,30
7,4,4,2.5000000000000004,0.325,S2_sum,2.7528836876766474,0.04639009982831761,30
7,4,4,2.5000000000000004,0.33,S2_sum,2.7521976208057244,0.046507386941635115,30
7,4,4,2.5000000000000004,0.335,S2_sum,2.7506472671080386,0.046470602661542466,30
7,4,4,2.5000000000000004,0.34,S2_sum,2.748470823501963,0.04629352298560739,30
7,4,4,2.5000000000000004,0.34500000000000003,S2_sum,2.746859813840414,0.046253536630792146,30
7,4,4,2.5000000000000004,0.35000000000000003,S2_sum,2.7480109140161333,0.04657393045867646,30
7,4,4,2.5000000000000004,0.355,S2_sum,2.7474770255317793,0.046341581206767006,30
7,4,4,2.5000000000000004,0.36,S2_sum,2.7463692157036665,0.04620772162401723,30
7,4,4,2.5000000000000004,0.365,S2_sum,2.744352004805242,0.046172855728934405,30
7,4,4,2.5000000000000004,0.37,S2_sum,2.7415078204077696,0.04643442078556036,30
7,4,4,2.5000000000000004,0.375,S2_sum,2.7388100335851235,0.04649430233815205,30
7,4,4,2.5000000000000004,0.38,S2_sum,2.7365777293990265,0.046555712618678496,30
7,4,4,2.5000000000000004,0.385,S2_sum,2.733763054038606,0.04633602442119778,30
7,4,4,2.5000000000000004,0.39,S2_sum,2.731204926701677,0.04596271622903387,30
7,4,4,2.5000000000000004,0.395,S2_sum,2.7287236239687536,0.04574056801244945,30
7,4,4,2.5000000000000004,0.4,S2_sum,2.7272469321500603,0.04552935166039002,30
7,4,4,2.5000000000000004,0.405,S2_sum,2.7251089929247803,0.045395717737844433,30
7,4,4,2.5000000000000004,0.41000000000000003,S2_sum,2.7242074934327603,0.04543686733686524,30
7,4,4,2.5000000000000004,0.41500000000000004,S2_sum,2.7218229075314184,0.04546115128441609,30
7,4,4,2.5000000000000004,0.42,S2_sum,2.7220180917620485,0.04532308314296267,30
7,4,4,2.5000000000000004,0.425,S2_sum,2.7202227290681935,0.04505892864860032,30
7,4,4,2.5000000000000004,0.43,S2_sum,2.7176666611571845,0.044747364834736396,30
7,4,4,2.5000000000000004,0.435,S2_sum,2.7137917506789004,0.04443487323855543,30
7,4,4,2.5000000000000004,0.44,S2_sum,2.7126683182238733,0.04459225135754865,30
7,4,4,2.5000000000000004,0.445,S2_sum,2.7101976509722183,0.044679217280048304,30
7,4,4,2.5000000000000004,0.45,S2_sum,2.709992002701938,0.044663363273103246,30
7,4,4,2.5000000000000004,0.455,S2_sum,2.7079280756023376,0.04446899595486117,30
7,4,4,2.5000000000000004,0.46,S2_sum,2.7063976135223515,0.044534616208713795,30
7,4,4,2.5000000000000004,0.465,S2_sum,2.7035532311593173,0.044302131508458915,30
7,4,4,2.5000000000000004,0.47000000000000003,S2_sum,2.7014300691827624,0.044445664053211285,30
7,4,4,2.5000000000000004,0.47500000000000003,S2_sum,2.699357955957822,0.04445275289459728,30
7,4,4,2.5000000000000004,0.48,S2_sum,2.696712933634563,0.04395469697529909,30
7,4,4,2.5000000000000004,0.485,S2_sum,2.6941492775898745,0.04358537932343224,30
7,4,4,2.5000000000000004,0.49,S2_sum,2.6912173729871136,0.04356186335242041,30
7,4,4,2.5000000000000004,0.495,S2_sum,2.689198953237666,0.04361785168342789,30
7,4,4,2.5000000000000004,0.5,S2_sum,2.685682746019154,0.04339926598975155,30
7,4,4,2.5000000000000004,0.505,S2_sum,2.6863498211648573,0.0430700682335082,30
7,4,4,2.5000000000000004,0.51,S2_sum,2.685563772034607,0.0434104784528839,30
7,4,4,2.5000000000000004,0.515,S2_sum,2.684541740461175,0.043278006618939616,30
7,4,4,2.5000000000000004,0.52,S2_sum,2.682092433857283,0.04325046175541505,30
7,4,4,2.5000000000000004,0.525,S2_sum,2.6802811864881018,0.043262690755501154,30
7,4,4,2.5000000000000004,0.53,S2_sum,2.67645815323146,0.042888676727759055,30
7,4,4,2.5000000000000004,0.535,S2_sum,2.6737103726911844,0.042590916671423035,30
7,4,4,2.5000000000000004,0.54,S2_sum,2.672338628458316,0.04229251755843022,30
7,4,4,2.5000000000000004,0.545,S2_sum,2.6691250627199667,0.042377244298389107,30
7,4,4,2.5000000000000004,0.55,S2_sum,2.6682289308860563,0.04228421620562216,30
7,4,4,2.5000000000000004,0.555,S2_sum,2.666303310314114,0.04226285823989219,30
7,4,4,2.5000000000000004,0.56,S2_sum,2.6658051394112072,0.04239426236510966,30
7,4,4,2.5000000000000004,0.5650000000000001,S2_sum,2.664117896279511,0.04253583108031569,30
7,4,4,2.5000000000000004,0.5700000000000001,S2_sum,2.6622937136996287,0.04226908104795874,30
7,4,4,2.5000000000000004,0.5750000000000001,S2_sum,2.661013836374152,0.04188993338223028,30
7,4,4,2.5000000000000004,0.58,S2_sum,2.6609930588782302,0.041606461288674707,30
7,4,4,2.5000000000000004,0.585,S2_sum,2.658418767576452,0.04139087963419579,30
7,4,4,2.5000000000000004,0.59,S2_sum,2.655745775883917,0.040846128770176286,30
7,4,4,2.5000000000000004,0.595,S2_sum,2.654262731841464,0.04072935203562392,30
7,4,4,2.5000000000000004,0.6,S2_sum,2.6513870181669903,0.04048459927460838,30
7,4,4,2.5000000000000004,0.0,Sstar,1.3305455412779283,0.0074419780031474035,30
7,4,4,2.5000000000000004,0.005,Sstar,1.3305341820646774,0.007366604133764766,30
7,4,4,2.5000000000000004,0.01,Sstar,1.3307958549589147,0.007389953061432374,30
7,4,4,2.5000000000000004,0.015,Sstar,1.331318711996894,0.007479796390894506,30
7,4,4,2.5000000000000004,0.02,Sstar,1.33135476765774,0.007548668170111865,30
7,4,4,2.5000000000000004,0.025,Sstar,1.3315438570297131,0.0075789135407643956,30
7,4,4,2.5000000000000004,0.03,Sstar,1.3323431367067542,0.007526497836539214,30
7,4,4,2.5000000000000004,0.035,Sstar,1.3316485641520897,0.007679402719973504,30
7,4,4,2.5000000000000004,0.04,Sstar,1.3324147496004703,0.0074852384631808305,30
7,4,4,2.5000000000000004,0.045,Sstar,1.3318999127356177,0.00755252610159375,30
7,4,4,2.5000000000000004,0.05,Sstar,1.332434678437781,0.007653692237737346,30
7,4,4,2.5000000000000004,0.055,Sstar,1.3320347129786885,0.007676711546491412,30
7,4,4,2.5000000000000004,0.06,Sstar,1.3317362410790075,0.007738061636601497,30
7,4,4,2.5000000000000004,0.065,Sstar,1.3322098104652855,0.007820944327162342,30
7,4,4,2.5000000000000004,0.07,Sstar,1.333160880783151,0.007737992336468882,30
7,4,4,2.5000000000000004,0.075,Sstar,1.334763048589911,0.007592780818888605,30
7,4,4,2.5000000000000004,0.08,Sstar,1.3347086160436932,0.0078008080046357425,30
7,4,4,2.5000000000000004,0.085,Sstar,1.3350337745446308,0.00755633569414867,30
7,4,4,2.5000000000000004,0.09,Sstar,1.3352788482027642,0.007473758349104935,30
7,4,4,2.5000000000000004,0.095,Sstar,1.3361310290771506,0.007500175993117718,30
7,4,4,2.5000000000000004,0.1,Sstar,1.3358944833217246,0.007582696818767633,30
7,4,4,2.5000000000000004,0.105,Sstar,1.3354538926636645,0.007487632928264498,30
7,4,4,2.5000000000000004,0.11,Sstar,1.3352782269900663,0.007532510579250214,30
7,4,4,2.5000000000000004,0.115,Sstar,1.3351634626229547,0.00756813609585605,30
7,4,4,2.5000000000000004,0.12,Sstar,1.3345328562763348,0.007505016645699142,30
