U,W,mean_r,stderr_r,n_r_values,n_realizations_used,n_realizations_total,n_levels_min,n_levels_max,zero_gap_fraction,duplicate_levels_removed,L,Nup,Ndown,N,nmax,boundary,file
10.0,14.0,0.4089845452642308,0.0017511790634866884,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
11.0,14.0,0.40684947711959907,0.0017643849205293209,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
15.0,14.0,0.4025912262139794,0.0017592586761226224,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
20.0,14.0,0.39830417536446916,0.0017522213276875195,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
25.0,14.0,0.3950327019783892,0.0017658191468647865,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
30.0,14.0,0.39497819820655095,0.0017582502414732444,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
40.0,14.0,0.38932520227252243,0.001764970364913472,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
50.0,14.0,0.38689996699199913,0.001773087706881522,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_14/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W14_boundaryperiodic_nreal300.txt
1.0,15.0,0.4073145347138816,0.0017496805157066672,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_1/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U1_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
2.0,15.0,0.4086779159324128,0.0017564693921991456,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_2/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U2_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
3.0,15.0,0.41414866095166936,0.0017528341929193923,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_3/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U3_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
4.0,15.0,0.4138031780017309,0.0017562408907332878,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_4/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U4_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
5.0,15.0,0.41363403123051573,0.0017522663137988414,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_5/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U5_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
6.0,15.0,0.41314265085199714,0.0017487334657459918,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_6/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U6_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
7.0,15.0,0.4112523323642917,0.0017539677520400085,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_7/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U7_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
8.0,15.0,0.41089742905784343,0.0017539858845220075,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_8/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U8_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
9.0,15.0,0.4096536394439136,0.0017576759827863209,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_9/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U9_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
10.0,15.0,0.408411422705916,0.0017598115236321548,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_10/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U10_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
11.0,15.0,0.40577332712589753,0.0017469526579118586,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_11/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U11_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
15.0,15.0,0.4000348911873613,0.001763409618639661,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_15/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U15_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
20.0,15.0,0.39655780611995395,0.0017575612476489755,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_20/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U20_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
25.0,15.0,0.3910152677425912,0.0017643641162265575,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_25/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U25_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
30.0,15.0,0.3901549584272447,0.0017465837744070143,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_30/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U30_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
40.0,15.0,0.38666378359420506,0.0017684210395217173,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_40/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U40_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
50.0,15.0,0.3853986442923659,0.0017737469239758627,24900,300,300,85,85,0.0,0,6,,,6,2,periodic,pbs_bose_legacy_nmax2_periodic/data/U_50/W_15/L_6/N_6_nmax_2/boundary_periodic/energies_full_U50_L6_N6_nmax2_W15_boundaryperiodic_nreal300.txt
