L,N,nmax,W_over_t,U_over_t,bin_left,bin_right,count,probability
7,4,4,0.8,0.0,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.0,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.0,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.0,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.005,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.005,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.005,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.005,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.005,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.005,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.005,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.005,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.005,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.005,0.6591673732008658,0.7324081924454064,37,0.0037
7,4,4,0.8,0.005,0.7324081924454064,0.8056490116899472,2,0.0002
7,4,4,0.8,0.005,0.8056490116899472,0.8788898309344878,10,0.001
7,4,4,0.8,0.005,0.8788898309344878,0.9521306501790284,24,0.0024
7,4,4,0.8,0.005,0.9521306501790284,1.0253714694235692,167,0.0167
7,4,4,0.8,0.005,1.0253714694235692,1.0986122886681098,125,0.0125
7,4,4,0.8,0.005,1.0986122886681098,1.1718531079126504,371,0.0371
7,4,4,0.8,0.005,1.1718531079126504,1.245093927157191,705,0.0705
7,4,4,0.8,0.005,1.245093927157191,1.3183347464017316,927,0.0927
7,4,4,0.8,0.005,1.3183347464017316,1.3915755656462723,1459,0.1459
7,4,4,0.8,0.005,1.3915755656462723,1.464816384890813,1976,0.1976
7,4,4,0.8,0.005,1.464816384890813,1.5380572041353537,1785,0.1785
7,4,4,0.8,0.005,1.5380572041353537,1.6112980233798944,1372,0.1372
7,4,4,0.8,0.005,1.6112980233798944,1.684538842624435,812,0.0812
7,4,4,0.8,0.005,1.684538842624435,1.7577796618689756,228,0.0228
7,4,4,0.8,0.005,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.005,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.005,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.005,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.005,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.005,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.01,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.01,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.01,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.01,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.01,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.01,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.01,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.01,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.01,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.01,0.6591673732008658,0.7324081924454064,36,0.0036
7,4,4,0.8,0.01,0.7324081924454064,0.8056490116899472,2,0.0002
7,4,4,0.8,0.01,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.01,0.8788898309344878,0.9521306501790284,24,0.0024
7,4,4,0.8,0.01,0.9521306501790284,1.0253714694235692,166,0.0166
7,4,4,0.8,0.01,1.0253714694235692,1.0986122886681098,126,0.0126
7,4,4,0.8,0.01,1.0986122886681098,1.1718531079126504,368,0.0368
7,4,4,0.8,0.01,1.1718531079126504,1.245093927157191,710,0.071
7,4,4,0.8,0.01,1.245093927157191,1.3183347464017316,922,0.0922
7,4,4,0.8,0.01,1.3183347464017316,1.3915755656462723,1463,0.1463
7,4,4,0.8,0.01,1.3915755656462723,1.464816384890813,1974,0.1974
7,4,4,0.8,0.01,1.464816384890813,1.5380572041353537,1775,0.1775
7,4,4,0.8,0.01,1.5380572041353537,1.6112980233798944,1383,0.1383
7,4,4,0.8,0.01,1.6112980233798944,1.684538842624435,814,0.0814
7,4,4,0.8,0.01,1.684538842624435,1.7577796618689756,226,0.0226
7,4,4,0.8,0.01,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.01,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.01,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.01,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.01,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.01,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.015,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.015,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.015,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.015,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.015,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.015,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.015,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.015,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.015,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.015,0.6591673732008658,0.7324081924454064,35,0.0035
7,4,4,0.8,0.015,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.015,0.8056490116899472,0.8788898309344878,10,0.001
7,4,4,0.8,0.015,0.8788898309344878,0.9521306501790284,26,0.0026
7,4,4,0.8,0.015,0.9521306501790284,1.0253714694235692,167,0.0167
7,4,4,0.8,0.015,1.0253714694235692,1.0986122886681098,124,0.0124
7,4,4,0.8,0.015,1.0986122886681098,1.1718531079126504,371,0.0371
7,4,4,0.8,0.015,1.1718531079126504,1.245093927157191,717,0.0717
7,4,4,0.8,0.015,1.245093927157191,1.3183347464017316,943,0.0943
7,4,4,0.8,0.015,1.3183347464017316,1.3915755656462723,1452,0.1452
7,4,4,0.8,0.015,1.3915755656462723,1.464816384890813,1965,0.1965
7,4,4,0.8,0.015,1.464816384890813,1.5380572041353537,1758,0.1758
7,4,4,0.8,0.015,1.5380572041353537,1.6112980233798944,1387,0.1387
7,4,4,0.8,0.015,1.6112980233798944,1.684538842624435,819,0.0819
7,4,4,0.8,0.015,1.684538842624435,1.7577796618689756,223,0.0223
7,4,4,0.8,0.015,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.015,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.015,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.015,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.015,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.015,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.02,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.02,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.02,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.02,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.02,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.02,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.02,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.02,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.02,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.02,0.6591673732008658,0.7324081924454064,34,0.0034
7,4,4,0.8,0.02,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.02,0.8056490116899472,0.8788898309344878,12,0.0012
7,4,4,0.8,0.02,0.8788898309344878,0.9521306501790284,25,0.0025
7,4,4,0.8,0.02,0.9521306501790284,1.0253714694235692,164,0.0164
7,4,4,0.8,0.02,1.0253714694235692,1.0986122886681098,122,0.0122
7,4,4,0.8,0.02,1.0986122886681098,1.1718531079126504,376,0.0376
7,4,4,0.8,0.02,1.1718531079126504,1.245093927157191,719,0.0719
7,4,4,0.8,0.02,1.245093927157191,1.3183347464017316,943,0.0943
7,4,4,0.8,0.02,1.3183347464017316,1.3915755656462723,1466,0.1466
7,4,4,0.8,0.02,1.3915755656462723,1.464816384890813,1967,0.1967
7,4,4,0.8,0.02,1.464816384890813,1.5380572041353537,1754,0.1754
7,4,4,0.8,0.02,1.5380572041353537,1.6112980233798944,1373,0.1373
7,4,4,0.8,0.02,1.6112980233798944,1.684538842624435,814,0.0814
7,4,4,0.8,0.02,1.684538842624435,1.7577796618689756,228,0.0228
7,4,4,0.8,0.02,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.02,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.02,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.02,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.02,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.02,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.025,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.025,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.025,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.025,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.025,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.025,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.025,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.025,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.025,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.025,0.6591673732008658,0.7324081924454064,33,0.0033
7,4,4,0.8,0.025,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.025,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.025,0.8788898309344878,0.9521306501790284,25,0.0025
7,4,4,0.8,0.025,0.9521306501790284,1.0253714694235692,157,0.0157
7,4,4,0.8,0.025,1.0253714694235692,1.0986122886681098,127,0.0127
7,4,4,0.8,0.025,1.0986122886681098,1.1718531079126504,379,0.0379
7,4,4,0.8,0.025,1.1718531079126504,1.245093927157191,717,0.0717
7,4,4,0.8,0.025,1.245093927157191,1.3183347464017316,956,0.0956
7,4,4,0.8,0.025,1.3183347464017316,1.3915755656462723,1480,0.148
7,4,4,0.8,0.025,1.3915755656462723,1.464816384890813,1965,0.1965
7,4,4,0.8,0.025,1.464816384890813,1.5380572041353537,1732,0.1732
7,4,4,0.8,0.025,1.5380572041353537,1.6112980233798944,1370,0.137
7,4,4,0.8,0.025,1.6112980233798944,1.684538842624435,820,0.082
7,4,4,0.8,0.025,1.684538842624435,1.7577796618689756,225,0.0225
7,4,4,0.8,0.025,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.025,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.025,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.025,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.025,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.025,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.03,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.03,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.03,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.03,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.03,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.03,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.03,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.03,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.03,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.03,0.6591673732008658,0.7324081924454064,33,0.0033
7,4,4,0.8,0.03,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.03,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.03,0.8788898309344878,0.9521306501790284,25,0.0025
7,4,4,0.8,0.03,0.9521306501790284,1.0253714694235692,158,0.0158
7,4,4,0.8,0.03,1.0253714694235692,1.0986122886681098,130,0.013
7,4,4,0.8,0.03,1.0986122886681098,1.1718531079126504,379,0.0379
7,4,4,0.8,0.03,1.1718531079126504,1.245093927157191,728,0.0728
7,4,4,0.8,0.03,1.245093927157191,1.3183347464017316,969,0.0969
7,4,4,0.8,0.03,1.3183347464017316,1.3915755656462723,1506,0.1506
7,4,4,0.8,0.03,1.3915755656462723,1.464816384890813,1939,0.1939
7,4,4,0.8,0.03,1.464816384890813,1.5380572041353537,1738,0.1738
7,4,4,0.8,0.03,1.5380572041353537,1.6112980233798944,1350,0.135
7,4,4,0.8,0.03,1.6112980233798944,1.684538842624435,812,0.0812
7,4,4,0.8,0.03,1.684538842624435,1.7577796618689756,219,0.0219
7,4,4,0.8,0.03,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.03,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.03,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.03,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.03,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.03,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.035,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.035,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.035,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.035,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.035,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.035,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.035,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.035,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.035,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.035,0.6591673732008658,0.7324081924454064,34,0.0034
7,4,4,0.8,0.035,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.035,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.035,0.8788898309344878,0.9521306501790284,23,0.0023
7,4,4,0.8,0.035,0.9521306501790284,1.0253714694235692,161,0.0161
7,4,4,0.8,0.035,1.0253714694235692,1.0986122886681098,128,0.0128
7,4,4,0.8,0.035,1.0986122886681098,1.1718531079126504,398,0.0398
7,4,4,0.8,0.035,1.1718531079126504,1.245093927157191,726,0.0726
7,4,4,0.8,0.035,1.245093927157191,1.3183347464017316,960,0.096
7,4,4,0.8,0.035,1.3183347464017316,1.3915755656462723,1528,0.1528
7,4,4,0.8,0.035,1.3915755656462723,1.464816384890813,1939,0.1939
7,4,4,0.8,0.035,1.464816384890813,1.5380572041353537,1740,0.174
7,4,4,0.8,0.035,1.5380572041353537,1.6112980233798944,1325,0.1325
7,4,4,0.8,0.035,1.6112980233798944,1.684538842624435,806,0.0806
7,4,4,0.8,0.035,1.684538842624435,1.7577796618689756,218,0.0218
7,4,4,0.8,0.035,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.035,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.035,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.035,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.035,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.035,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.04,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.04,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.04,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.04,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.04,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.04,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.04,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.04,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.04,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.04,0.6591673732008658,0.7324081924454064,34,0.0034
7,4,4,0.8,0.04,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.04,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.04,0.8788898309344878,0.9521306501790284,24,0.0024
7,4,4,0.8,0.04,0.9521306501790284,1.0253714694235692,163,0.0163
7,4,4,0.8,0.04,1.0253714694235692,1.0986122886681098,130,0.013
7,4,4,0.8,0.04,1.0986122886681098,1.1718531079126504,394,0.0394
7,4,4,0.8,0.04,1.1718531079126504,1.245093927157191,737,0.0737
7,4,4,0.8,0.04,1.245093927157191,1.3183347464017316,969,0.0969
7,4,4,0.8,0.04,1.3183347464017316,1.3915755656462723,1555,0.1555
7,4,4,0.8,0.04,1.3915755656462723,1.464816384890813,1949,0.1949
7,4,4,0.8,0.04,1.464816384890813,1.5380572041353537,1709,0.1709
7,4,4,0.8,0.04,1.5380572041353537,1.6112980233798944,1314,0.1314
7,4,4,0.8,0.04,1.6112980233798944,1.684538842624435,793,0.0793
7,4,4,0.8,0.04,1.684538842624435,1.7577796618689756,215,0.0215
7,4,4,0.8,0.04,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.04,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.04,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.04,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.04,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.04,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.045,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.045,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.045,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.045,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.045,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.045,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.045,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.045,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.045,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.045,0.6591673732008658,0.7324081924454064,36,0.0036
7,4,4,0.8,0.045,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.045,0.8056490116899472,0.8788898309344878,12,0.0012
7,4,4,0.8,0.045,0.8788898309344878,0.9521306501790284,24,0.0024
7,4,4,0.8,0.045,0.9521306501790284,1.0253714694235692,168,0.0168
7,4,4,0.8,0.045,1.0253714694235692,1.0986122886681098,126,0.0126
7,4,4,0.8,0.045,1.0986122886681098,1.1718531079126504,405,0.0405
7,4,4,0.8,0.045,1.1718531079126504,1.245093927157191,744,0.0744
7,4,4,0.8,0.045,1.245093927157191,1.3183347464017316,980,0.098
7,4,4,0.8,0.045,1.3183347464017316,1.3915755656462723,1572,0.1572
7,4,4,0.8,0.045,1.3915755656462723,1.464816384890813,1951,0.1951
7,4,4,0.8,0.045,1.464816384890813,1.5380572041353537,1688,0.1688
7,4,4,0.8,0.045,1.5380572041353537,1.6112980233798944,1292,0.1292
7,4,4,0.8,0.045,1.6112980233798944,1.684538842624435,788,0.0788
7,4,4,0.8,0.045,1.684538842624435,1.7577796618689756,211,0.0211
7,4,4,0.8,0.045,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.045,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.045,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.045,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.045,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.045,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.05,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.05,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.05,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.05,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.05,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.05,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.05,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.05,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.05,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.05,0.6591673732008658,0.7324081924454064,37,0.0037
7,4,4,0.8,0.05,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.05,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.05,0.8788898309344878,0.9521306501790284,27,0.0027
7,4,4,0.8,0.05,0.9521306501790284,1.0253714694235692,170,0.017
7,4,4,0.8,0.05,1.0253714694235692,1.0986122886681098,127,0.0127
7,4,4,0.8,0.05,1.0986122886681098,1.1718531079126504,407,0.0407
7,4,4,0.8,0.05,1.1718531079126504,1.245093927157191,753,0.0753
7,4,4,0.8,0.05,1.245093927157191,1.3183347464017316,989,0.0989
7,4,4,0.8,0.05,1.3183347464017316,1.3915755656462723,1601,0.1601
7,4,4,0.8,0.05,1.3915755656462723,1.464816384890813,1957,0.1957
7,4,4,0.8,0.05,1.464816384890813,1.5380572041353537,1670,0.167
7,4,4,0.8,0.05,1.5380572041353537,1.6112980233798944,1248,0.1248
7,4,4,0.8,0.05,1.6112980233798944,1.684538842624435,791,0.0791
7,4,4,0.8,0.05,1.684538842624435,1.7577796618689756,209,0.0209
7,4,4,0.8,0.05,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.05,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.05,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.05,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.05,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.05,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.055,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.055,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.055,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.055,0.21972245773362195,0.2929632769781626,0,0.0
7,4,4,0.8,0.055,0.2929632769781626,0.3662040962227032,0,0.0
7,4,4,0.8,0.055,0.3662040962227032,0.4394449154672439,0,0.0
7,4,4,0.8,0.055,0.4394449154672439,0.5126857347117846,0,0.0
7,4,4,0.8,0.055,0.5126857347117846,0.5859265539563252,0,0.0
7,4,4,0.8,0.055,0.5859265539563252,0.6591673732008658,0,0.0
7,4,4,0.8,0.055,0.6591673732008658,0.7324081924454064,39,0.0039
7,4,4,0.8,0.055,0.7324081924454064,0.8056490116899472,3,0.0003
7,4,4,0.8,0.055,0.8056490116899472,0.8788898309344878,11,0.0011
7,4,4,0.8,0.055,0.8788898309344878,0.9521306501790284,27,0.0027
7,4,4,0.8,0.055,0.9521306501790284,1.0253714694235692,178,0.0178
7,4,4,0.8,0.055,1.0253714694235692,1.0986122886681098,130,0.013
7,4,4,0.8,0.055,1.0986122886681098,1.1718531079126504,405,0.0405
7,4,4,0.8,0.055,1.1718531079126504,1.245093927157191,755,0.0755
7,4,4,0.8,0.055,1.245093927157191,1.3183347464017316,1002,0.1002
7,4,4,0.8,0.055,1.3183347464017316,1.3915755656462723,1618,0.1618
7,4,4,0.8,0.055,1.3915755656462723,1.464816384890813,1958,0.1958
7,4,4,0.8,0.055,1.464816384890813,1.5380572041353537,1638,0.1638
7,4,4,0.8,0.055,1.5380572041353537,1.6112980233798944,1234,0.1234
7,4,4,0.8,0.055,1.6112980233798944,1.684538842624435,797,0.0797
7,4,4,0.8,0.055,1.684538842624435,1.7577796618689756,205,0.0205
7,4,4,0.8,0.055,1.7577796618689756,1.8310204811135162,0,0.0
7,4,4,0.8,0.055,1.8310204811135162,1.9042613003580569,0,0.0
7,4,4,0.8,0.055,1.9042613003580569,1.9775021196025975,0,0.0
7,4,4,0.8,0.055,1.9775021196025975,2.0507429388471383,0,0.0
7,4,4,0.8,0.055,2.0507429388471383,2.1239837580916787,0,0.0
7,4,4,0.8,0.055,2.1239837580916787,2.1972245773362196,0,0.0
7,4,4,0.8,0.06,0.0,0.07324081924454065,0,0.0
7,4,4,0.8,0.06,0.07324081924454065,0.1464816384890813,0,0.0
7,4,4,0.8,0.06,0.1464816384890813,0.21972245773362195,0,0.0
7,4,4,0.8,0.06,0.21972245773362195,0.2929632769781626,0,0.0
