L,N,nmax,W_over_t,U_over_t,quantity,k,mean,stderr,n_disorder
7,7,7,2.5,0.215,M_k,6,0.005481940549753007,0.0014074201770232768,100
7,7,7,2.5,0.22,M_k,1,0.7510391056464277,0.03138940282057633,100
7,7,7,2.5,0.22,M_k,2,0.34874397936065443,0.014380035755317303,100
7,7,7,2.5,0.22,M_k,3,0.2027368728581371,0.008938774368421663,100
7,7,7,2.5,0.22,M_k,4,0.1009840679357337,0.006886774495001209,100
7,7,7,2.5,0.22,M_k,5,0.026391045403321257,0.0037622018084733123,100
7,7,7,2.5,0.22,M_k,6,0.005915520365136729,0.0014610589582782578,100
7,7,7,2.5,0.225,M_k,1,0.7093647960088861,0.030630366983396322,100
7,7,7,2.5,0.225,M_k,2,0.36075352370775826,0.015371176074739548,100
7,7,7,2.5,0.225,M_k,3,0.20316127528310957,0.009074488855754723,100
7,7,7,2.5,0.225,M_k,4,0.10420045055409936,0.0070785862750354965,100
7,7,7,2.5,0.225,M_k,5,0.027966810439042537,0.004002045838262098,100
7,7,7,2.5,0.225,M_k,6,0.006225119692101513,0.0014795962719092001,100
7,7,7,2.5,0.23,M_k,1,0.6840626866547388,0.02848519132424384,100
7,7,7,2.5,0.23,M_k,2,0.3656019534900273,0.015713139546848446,100
7,7,7,2.5,0.23,M_k,3,0.20962045547417488,0.009500659965273241,100
7,7,7,2.5,0.23,M_k,4,0.10359129538536659,0.006912930961188819,100
7,7,7,2.5,0.23,M_k,5,0.028283094023355805,0.00406926095616404,100
7,7,7,2.5,0.23,M_k,6,0.0066790984992624635,0.0015321298793542115,100
7,7,7,2.5,0.23500000000000001,M_k,1,0.671111583411749,0.027441216549915482,100
7,7,7,2.5,0.23500000000000001,M_k,2,0.3596171359325473,0.015307923161289805,100
7,7,7,2.5,0.23500000000000001,M_k,3,0.21010218346007675,0.01075289359115152,100
7,7,7,2.5,0.23500000000000001,M_k,4,0.10570271987408761,0.007290400497901586,100
7,7,7,2.5,0.23500000000000001,M_k,5,0.028056905760109926,0.0038932347307061863,100
7,7,7,2.5,0.23500000000000001,M_k,6,0.0059771028348455345,0.0014736630140255178,100
7,7,7,2.5,0.24,M_k,1,0.6541243068489321,0.02690585391856077,100
7,7,7,2.5,0.24,M_k,2,0.35734754868060065,0.014573231034250492,100
7,7,7,2.5,0.24,M_k,3,0.20672572537674697,0.009633293665293223,100
7,7,7,2.5,0.24,M_k,4,0.11036574744860989,0.007406486673350031,100
7,7,7,2.5,0.24,M_k,5,0.02263904522230778,0.0035677699371686284,100
7,7,7,2.5,0.24,M_k,6,0.006344173249194012,0.0015042549428535624,100
7,7,7,2.5,0.245,M_k,1,0.6444037451575733,0.028330445674345006,100
7,7,7,2.5,0.245,M_k,2,0.359258948506789,0.01654819166717564,100
7,7,7,2.5,0.245,M_k,3,0.1962516887835368,0.009341150608396109,100
7,7,7,2.5,0.245,M_k,4,0.10759633518488634,0.006984174222838248,100
7,7,7,2.5,0.245,M_k,5,0.02239096718819393,0.004007519734931469,100
7,7,7,2.5,0.245,M_k,6,0.006731631890461033,0.0016554188709001264,100
7,7,7,2.5,0.25,M_k,1,0.6504515747377444,0.028595986816119155,100
7,7,7,2.5,0.25,M_k,2,0.3567225789066881,0.01583901983034354,100
7,7,7,2.5,0.25,M_k,3,0.19052575997574805,0.008080215094067181,100
7,7,7,2.5,0.25,M_k,4,0.1112021831213659,0.007639396016003959,100
7,7,7,2.5,0.25,M_k,5,0.02039556560719304,0.004047661635637534,100
7,7,7,2.5,0.25,M_k,6,0.006455954780883648,0.0016376509850003138,100
7,7,7,2.5,0.255,M_k,1,0.6613353878202132,0.031133745088505183,100
7,7,7,2.5,0.255,M_k,2,0.32786982481345134,0.015400494416146146,100
7,7,7,2.5,0.255,M_k,3,0.19313505725932292,0.006890080680499193,100
7,7,7,2.5,0.255,M_k,4,0.11840144395093363,0.007184818693035574,100
7,7,7,2.5,0.255,M_k,5,0.020144216137495147,0.003671883467124613,100
7,7,7,2.5,0.255,M_k,6,0.0064547104479692466,0.0017801172716098777,100
7,7,7,2.5,0.26,M_k,1,0.6281635875546351,0.027655385920416293,100
7,7,7,2.5,0.26,M_k,2,0.32507347205152165,0.014876702732699471,100
7,7,7,2.5,0.26,M_k,3,0.1968081237278222,0.008525032703518788,100
7,7,7,2.5,0.26,M_k,4,0.12234829369721865,0.007321944486172426,100
7,7,7,2.5,0.26,M_k,5,0.023260169682651977,0.003921356239689143,100
7,7,7,2.5,0.26,M_k,6,0.00723227083612959,0.0019960734751758645,100
7,7,7,2.5,0.265,M_k,1,0.6119979054575279,0.026873314895009826,100
7,7,7,2.5,0.265,M_k,2,0.3089405408634922,0.014046137020939167,100
7,7,7,2.5,0.265,M_k,3,0.1949735091293777,0.010481129510895582,100
7,7,7,2.5,0.265,M_k,4,0.12101617611623716,0.007028893848013073,100
7,7,7,2.5,0.265,M_k,5,0.02436178627446319,0.003963791140059391,100
7,7,7,2.5,0.265,M_k,6,0.007866950194197347,0.0020236607877997907,100
7,7,7,2.5,0.27,M_k,1,0.5865654915743599,0.02577611476900606,100
7,7,7,2.5,0.27,M_k,2,0.3148935605325174,0.01471678219304023,100
