L,N,nmax,series,intercept,slope,r2,rmse,n,slope_ci95_low,slope_ci95_high,intercept_ci95_low,intercept_ci95_high
4,4,4,U_mean,-0.0032352066923569687,-0.0004587055449260954,0.09479719080987059,0.0007353935912389078,18,-0.009139565464532283,0.00861566205654327,-0.01352224319651207,0.00692277179688107
4,4,4,U_pool,-0.006689827134710927,0.0020714691801906244,0.5518741732055545,0.0009684318547151699,18,-0.00699913528605632,0.01067600098915811,-0.017718427092211754,0.004764413274907493
4,4,4,U_edge_mean,0.0003075845295755223,-0.0008044258748010702,0.3669545440186154,0.000548160809344335,18,-0.006021905787400262,0.003961967124310746,-0.00460031733237482,0.005323141852566336
4,4,4,U_edge_pool,0.0011610223931193913,-0.0021096990190373117,0.8207929759270706,0.0005114366390652649,18,-0.008266204000748114,0.0035373950573036653,-0.004174165604854147,0.0071894569838466945
