L,N,nmax,filling,U,threshold,Wstar,Wstar_bootstrap_std,bootstrap_valid,bootstrap_total
8,4,1,0.5,1.0,0.45849718055994526,nan,nan,0,1000
8,5,1,0.625,1.0,0.45849718055994526,nan,nan,0,1000
8,6,1,0.75,1.0,0.45849718055994526,nan,nan,0,1000
8,7,1,0.875,1.0,0.45849718055994526,8.705739568455604,0.5613797226760757,1000,1000
8,8,1,1.0,1.0,0.45849718055994526,nan,nan,0,1000
