L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value
8,6,1,0.75,6.0,fres_l1.0,1.0,0.1565
8,6,1,0.75,6.0,fres_l2.0,1.0,0.302125
8,7,1,0.875,6.0,onsite_pair_density,1.0,0.0
8,7,1,0.875,6.0,onsite_pair_variance,1.0,0.0
8,7,1,0.875,6.0,charge_fluctuation,1.0,0.0592750095049789
8,7,1,0.875,6.0,fock_entropy_normalized,1.0,0.452388289278059
8,7,1,0.875,6.0,pr_normalized,1.0,0.270681591164701
8,7,1,0.875,6.0,Nres_mean_l1.0,1.0,0.32575
8,7,1,0.875,6.0,Nres_mean_l2.0,1.0,0.62
8,7,1,0.875,6.0,fres_l1.0,1.0,0.162875
8,7,1,0.875,6.0,fres_l2.0,1.0,0.31
8,8,1,1.0,6.0,onsite_pair_density,1.0,0.0
8,8,1,1.0,6.0,onsite_pair_variance,1.0,0.0
8,8,1,1.0,6.0,charge_fluctuation,1.0,0.0
8,8,1,1.0,6.0,pr_normalized,1.0,1.0
8,8,1,1.0,6.0,Nres_mean_l1.0,1.0,0.0
8,8,1,1.0,6.0,Nres_mean_l2.0,1.0,0.0
8,4,1,0.5,7.0,onsite_pair_density,1.0,0.0
8,4,1,0.5,7.0,onsite_pair_variance,1.0,0.0
8,4,1,0.5,7.0,charge_fluctuation,1.0,0.1105794503035714
8,4,1,0.5,7.0,fock_entropy_normalized,1.0,0.39797256762151595
8,4,1,0.5,7.0,pr_normalized,1.0,0.0584596340809236
8,4,1,0.5,7.0,Nres_mean_l1.0,1.0,0.6440000000009761
8,4,1,0.5,7.0,Nres_mean_l2.0,1.0,1.240000000001287
8,4,1,0.5,7.0,fres_l1.0,1.0,0.140875
8,4,1,0.5,7.0,fres_l2.0,1.0,0.27125
8,5,1,0.625,7.0,onsite_pair_density,1.0,0.0
8,5,1,0.625,7.0,onsite_pair_variance,1.0,0.0
8,5,1,0.625,7.0,charge_fluctuation,1.0,0.10431355065970431
8,5,1,0.625,7.0,fock_entropy_normalized,1.0,0.396197916921576
8,5,1,0.625,7.0,pr_normalized,1.0,0.06727137738199492
8,5,1,0.625,7.0,Nres_mean_l1.0,1.0,0.6080357142857761
8,5,1,0.625,7.0,Nres_mean_l2.0,1.0,1.154464285714278
8,5,1,0.625,7.0,fres_l1.0,1.0,0.141875
8,5,1,0.625,7.0,fres_l2.0,1.0,0.269375
8,6,1,0.75,7.0,onsite_pair_density,1.0,0.0
8,6,1,0.75,7.0,onsite_pair_variance,1.0,0.0
8,6,1,0.75,7.0,charge_fluctuation,1.0,0.0837535952201264
8,6,1,0.75,7.0,fock_entropy_normalized,1.0,0.3859620272452551
8,6,1,0.75,7.0,pr_normalized,1.0,0.1035656950096324
8,6,1,0.75,7.0,Nres_mean_l1.0,1.0,0.48728571428537093
8,6,1,0.75,7.0,Nres_mean_l2.0,1.0,0.9171428571424189
8,6,1,0.75,7.0,fres_l1.0,1.0,0.142125
8,6,1,0.75,7.0,fres_l2.0,1.0,0.2675
8,7,1,0.875,7.0,onsite_pair_density,1.0,0.0
8,7,1,0.875,7.0,onsite_pair_variance,1.0,0.0
8,7,1,0.875,7.0,charge_fluctuation,1.0,0.0529997727210964
8,7,1,0.875,7.0,fock_entropy_normalized,1.0,0.400169038691127
8,7,1,0.875,7.0,pr_normalized,1.0,0.24539203258907702
8,7,1,0.875,7.0,Nres_mean_l1.0,1.0,0.26475
8,7,1,0.875,7.0,Nres_mean_l2.0,1.0,0.5175
8,7,1,0.875,7.0,fres_l1.0,1.0,0.132375
8,7,1,0.875,7.0,fres_l2.0,1.0,0.25875
8,8,1,1.0,7.0,onsite_pair_density,1.0,0.0
8,8,1,1.0,7.0,onsite_pair_variance,1.0,0.0
8,8,1,1.0,7.0,charge_fluctuation,1.0,0.0
8,8,1,1.0,7.0,pr_normalized,1.0,1.0
8,8,1,1.0,7.0,Nres_mean_l1.0,1.0,0.0
8,8,1,1.0,7.0,Nres_mean_l2.0,1.0,0.0
8,4,1,0.5,8.0,onsite_pair_density,1.0,0.0
8,4,1,0.5,8.0,onsite_pair_variance,1.0,0.0
8,4,1,0.5,8.0,charge_fluctuation,1.0,0.10066432419233459
8,4,1,0.5,8.0,fock_entropy_normalized,1.0,0.35973911334466047
8,4,1,0.5,8.0,pr_normalized,1.0,0.050352361059314496
8,4,1,0.5,8.0,Nres_mean_l1.0,1.0,0.545142857143677
8,4,1,0.5,8.0,Nres_mean_l2.0,1.0,1.074285714287145
