U,W,L,N,nmax,boundary,g,n_realizations_used,source
4.0,10.0,7,7,3,periodic,0.19619619619619622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,11.0,7,7,3,periodic,0.18118118118118118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,12.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,13.0,7,7,3,periodic,0.17117117117117117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,14.0,7,7,3,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,15.0,7,7,3,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,0.5,7,7,4,periodic,0.9269269269269271,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,1.0,7,7,4,periodic,0.801801801801802,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,2.0,7,7,4,periodic,0.42142142142142136,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,3.0,7,7,4,periodic,0.3113113113113113,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,4.0,7,7,4,periodic,0.26626626626626637,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,5.0,7,7,4,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,6.0,7,7,4,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,7.0,7,7,4,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,8.0,7,7,4,periodic,0.20620620620620622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,9.0,7,7,4,periodic,0.18118118118118123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,10.0,7,7,4,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,11.0,7,7,4,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,12.0,7,7,4,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,13.0,7,7,4,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,14.0,7,7,4,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
4.0,15.0,7,7,4,periodic,0.1461461461461462,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,0.5,7,7,2,periodic,0.6566566566566565,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,1.0,7,7,2,periodic,0.8568568568568571,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,2.0,7,7,2,periodic,0.6816816816816815,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,3.0,7,7,2,periodic,0.5565565565565564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,4.0,7,7,2,periodic,0.4914914914914914,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,5.0,7,7,2,periodic,0.3863863863863864,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,6.0,7,7,2,periodic,0.34634634634634637,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,7.0,7,7,2,periodic,0.27627627627627627,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,8.0,7,7,2,periodic,0.26626626626626626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,9.0,7,7,2,periodic,0.20620620620620622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,10.0,7,7,2,periodic,0.21121121121121117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,11.0,7,7,2,periodic,0.19619619619619622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,12.0,7,7,2,periodic,0.19619619619619616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,13.0,7,7,2,periodic,0.14114114114114112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,14.0,7,7,2,periodic,0.17117117117117123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,15.0,7,7,2,periodic,0.17617617617617626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,0.5,7,7,3,periodic,0.6616616616616615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,1.0,7,7,3,periodic,0.5365365365365364,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,2.0,7,7,3,periodic,0.3463463463463463,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,3.0,7,7,3,periodic,0.26626626626626626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,4.0,7,7,3,periodic,0.28628628628628633,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,5.0,7,7,3,periodic,0.23123123123123127,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,6.0,7,7,3,periodic,0.20620620620620614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,7.0,7,7,3,periodic,0.18118118118118123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,8.0,7,7,3,periodic,0.18118118118118118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,9.0,7,7,3,periodic,0.17117117117117117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,10.0,7,7,3,periodic,0.16616616616616622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,11.0,7,7,3,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,12.0,7,7,3,periodic,0.13613613613613623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,13.0,7,7,3,periodic,0.13613613613613623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,14.0,7,7,3,periodic,0.14114114114114112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,15.0,7,7,3,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,0.5,7,7,4,periodic,0.9019019019019021,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,1.0,7,7,4,periodic,0.6216216216216215,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,2.0,7,7,4,periodic,0.38638638638638634,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,3.0,7,7,4,periodic,0.26126126126126126,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,4.0,7,7,4,periodic,0.20620620620620614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,5.0,7,7,4,periodic,0.20620620620620622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,6.0,7,7,4,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,7.0,7,7,4,periodic,0.17117117117117123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,8.0,7,7,4,periodic,0.16616616616616622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,9.0,7,7,4,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,10.0,7,7,4,periodic,0.11111111111111119,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,11.0,7,7,4,periodic,0.1461461461461462,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,12.0,7,7,4,periodic,0.1461461461461462,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,13.0,7,7,4,periodic,0.12612612612612617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,14.0,7,7,4,periodic,0.13113113113113112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
5.0,15.0,7,7,4,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,0.5,7,7,2,periodic,0.4614614614614614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,1.0,7,7,2,periodic,0.7517517517517516,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,2.0,7,7,2,periodic,0.6316316316316314,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,3.0,7,7,2,periodic,0.4814814814814814,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,4.0,7,7,2,periodic,0.38138138138138133,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,5.0,7,7,2,periodic,0.3213213213213213,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,6.0,7,7,2,periodic,0.2912912912912913,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,7.0,7,7,2,periodic,0.27127127127127126,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,8.0,7,7,2,periodic,0.20620620620620622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,9.0,7,7,2,periodic,0.2262262262262262,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,10.0,7,7,2,periodic,0.17617617617617626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,11.0,7,7,2,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,12.0,7,7,2,periodic,0.18118118118118118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,13.0,7,7,2,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,14.0,7,7,2,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,15.0,7,7,2,periodic,0.13613613613613623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,0.5,7,7,3,periodic,0.4814814814814814,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,1.0,7,7,3,periodic,0.4914914914914914,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,2.0,7,7,3,periodic,0.3263263263263263,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,3.0,7,7,3,periodic,0.24624624624624625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,4.0,7,7,3,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,5.0,7,7,3,periodic,0.16616616616616622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,6.0,7,7,3,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,7.0,7,7,3,periodic,0.17117117117117117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,8.0,7,7,3,periodic,0.16116116116116125,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,9.0,7,7,3,periodic,0.17117117117117117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,10.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,11.0,7,7,3,periodic,0.16616616616616622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,12.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,13.0,7,7,3,periodic,0.13613613613613623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,14.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,15.0,7,7,3,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,0.5,7,7,4,periodic,0.7817817817817816,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,1.0,7,7,4,periodic,0.5565565565565564,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,2.0,7,7,4,periodic,0.3363363363363363,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,3.0,7,7,4,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,4.0,7,7,4,periodic,0.19119119119119116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,5.0,7,7,4,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,6.0,7,7,4,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,7.0,7,7,4,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,8.0,7,7,4,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,9.0,7,7,4,periodic,0.13113113113113112,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,10.0,7,7,4,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,11.0,7,7,4,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,12.0,7,7,4,periodic,0.15115115115115121,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,13.0,7,7,4,periodic,0.1111111111111111,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,14.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
6.0,15.0,7,7,4,periodic,0.09609609609609616,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,0.5,7,7,2,periodic,0.20120120120120122,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,1.0,7,7,2,periodic,0.5415415415415414,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,2.0,7,7,2,periodic,0.5965965965965965,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,3.0,7,7,2,periodic,0.4864864864864864,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,4.0,7,7,2,periodic,0.3463463463463463,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,5.0,7,7,2,periodic,0.26626626626626626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,6.0,7,7,2,periodic,0.21621621621621626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,7.0,7,7,2,periodic,0.2212212212212212,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,8.0,7,7,2,periodic,0.2312312312312313,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,9.0,7,7,2,periodic,0.21621621621621626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,10.0,7,7,2,periodic,0.19119119119119118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,11.0,7,7,2,periodic,0.20620620620620614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,12.0,7,7,2,periodic,0.18118118118118123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,13.0,7,7,2,periodic,0.15615615615615613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,14.0,7,7,2,periodic,0.16116116116116116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,15.0,7,7,2,periodic,0.15115115115115116,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,0.5,7,7,3,periodic,0.4514514514514513,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,1.0,7,7,3,periodic,0.42642642642642625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,2.0,7,7,3,periodic,0.3013013013013012,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,3.0,7,7,3,periodic,0.20620620620620614,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,4.0,7,7,3,periodic,0.1861861861861862,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,5.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,6.0,7,7,3,periodic,0.17117117117117123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,7.0,7,7,3,periodic,0.17117117117117123,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,8.0,7,7,3,periodic,0.12112112112112118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,9.0,7,7,3,periodic,0.15115115115115121,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,10.0,7,7,3,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,11.0,7,7,3,periodic,0.1461461461461462,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,12.0,7,7,3,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,13.0,7,7,3,periodic,0.14614614614614613,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,14.0,7,7,3,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,15.0,7,7,3,periodic,0.1261261261261261,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,0.5,7,7,4,periodic,0.6766766766766765,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,1.0,7,7,4,periodic,0.5615615615615615,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,2.0,7,7,4,periodic,0.3363363363363363,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,3.0,7,7,4,periodic,0.21621621621621626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,4.0,7,7,4,periodic,0.17617617617617626,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,5.0,7,7,4,periodic,0.16116116116116125,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,6.0,7,7,4,periodic,0.16616616616616622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,7.0,7,7,4,periodic,0.14114114114114118,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,8.0,7,7,4,periodic,0.12612612612612617,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,9.0,7,7,4,periodic,0.15615615615615622,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,10.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,11.0,7,7,4,periodic,0.13613613613613623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,12.0,7,7,4,periodic,0.10110110110110115,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,13.0,7,7,4,periodic,0.13113113113113117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,14.0,7,7,4,periodic,0.10610610610610612,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
7.0,15.0,7,7,4,periodic,0.13613613613613618,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,0.5,7,7,2,periodic,0.08108108108108117,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,1.0,7,7,2,periodic,0.4514514514514514,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,2.0,7,7,2,periodic,0.5815815815815815,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,3.0,7,7,2,periodic,0.43143143143143137,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,4.0,7,7,2,periodic,0.30630630630630623,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
8.0,5.0,7,7,2,periodic,0.24624624624624625,300,/home/2/kj405942/POLFED_bosons/SFF_bozony/results_multi_nmax_L7_allU/thouless_summary.csv
