L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
8,5,2,0.625,5.0,fock_entropy_normalized,1.0,0.662965502539126,3.0,-2.0
8,5,2,0.625,5.0,pr_normalized,1.0,0.07910182316288591,3.0,-2.0
8,5,2,0.625,5.0,Nres_mean_l1.0,1.0,1.460825396825308,3.0,-2.0
8,5,2,0.625,5.0,Nres_mean_l2.0,1.0,2.832206349206448,3.0,-2.0
8,5,2,0.625,5.0,fres_l1.0,1.0,0.21808530805688778,3.0,-2.0
8,5,2,0.625,5.0,fres_l2.0,1.0,0.4228175355450378,3.0,-2.0
8,6,2,0.75,5.0,onsite_pair_density,10.0,0.42752705279131,3.0,7.0
8,6,2,0.75,5.0,onsite_pair_variance,1.0,1.6034052934396,3.0,-2.0
8,6,2,0.75,5.0,charge_fluctuation,2.0,0.470049683001672,3.0,-1.0
8,6,2,0.75,5.0,fock_entropy_normalized,1.0,0.7030896393806441,3.0,-2.0
8,6,2,0.75,5.0,pr_normalized,1.0,0.0862089231409252,3.0,-2.0
8,6,2,0.75,5.0,Nres_mean_l1.0,1.0,1.70934693877578,3.0,-2.0
8,6,2,0.75,5.0,Nres_mean_l2.0,1.0,3.2448877551019604,3.0,-2.0
8,6,2,0.75,5.0,fres_l1.0,1.0,0.2352752808989082,3.0,-2.0
8,6,2,0.75,5.0,fres_l2.0,1.0,0.4466278089887852,3.0,-2.0
8,7,2,0.875,5.0,onsite_pair_density,6.0,0.528821569017802,2.0,4.0
8,7,2,0.875,5.0,onsite_pair_variance,1.0,1.71183786466304,2.0,-1.0
8,7,2,0.875,5.0,charge_fluctuation,2.0,0.5264000685720419,2.0,0.0
8,7,2,0.875,5.0,fock_entropy_normalized,2.0,0.73145258705607,2.0,0.0
8,7,2,0.875,5.0,pr_normalized,2.0,0.0905810096028934,2.0,0.0
8,7,2,0.875,5.0,Nres_mean_l1.0,1.0,1.844999999999958,2.0,-1.0
8,7,2,0.875,5.0,Nres_mean_l2.0,1.0,3.52203543307094,2.0,-1.0
8,7,2,0.875,5.0,fres_l1.0,1.0,0.2425621118012296,2.0,-1.0
8,7,2,0.875,5.0,fres_l2.0,1.0,0.4630419254659,2.0,-1.0
8,8,2,1.0,5.0,onsite_pair_density,10.0,0.658397022035414,3.0,7.0
8,8,2,1.0,5.0,onsite_pair_variance,1.0,1.75920174211008,3.0,-2.0
8,8,2,1.0,5.0,charge_fluctuation,2.0,0.549643521525878,3.0,-1.0
8,8,2,1.0,5.0,fock_entropy_normalized,2.0,0.749879937081844,3.0,-1.0
8,8,2,1.0,5.0,pr_normalized,1.0,0.10019158111285986,3.0,-2.0
8,8,2,1.0,5.0,Nres_mean_l1.0,1.0,1.940130081300448,3.0,-2.0
8,8,2,1.0,5.0,Nres_mean_l2.0,1.0,3.6344281842813437,3.0,-2.0
8,8,2,1.0,5.0,fres_l1.0,1.0,0.25137219101120256,3.0,-2.0
8,8,2,1.0,5.0,fres_l2.0,1.0,0.470893258426854,3.0,-2.0
8,4,2,0.5,6.0,onsite_pair_density,10.0,0.236112722723964,2.0,8.0
8,4,2,0.5,6.0,onsite_pair_variance,1.0,1.075600320412624,2.0,-1.0
8,4,2,0.5,6.0,charge_fluctuation,2.0,0.27680304068593,2.0,0.0
8,4,2,0.5,6.0,fock_entropy_normalized,1.0,0.545682400332182,2.0,-1.0
8,4,2,0.5,6.0,pr_normalized,1.0,0.05489320630258122,2.0,-1.0
8,4,2,0.5,6.0,Nres_mean_l1.0,1.0,1.036390977443592,2.0,-1.0
8,4,2,0.5,6.0,Nres_mean_l2.0,1.0,2.049127819548964,2.0,-1.0
8,4,2,0.5,6.0,fres_l1.0,1.0,0.175816326530575,2.0,-1.0
8,4,2,0.5,6.0,fres_l2.0,1.0,0.3476198979591578,2.0,-1.0
8,5,2,0.625,6.0,onsite_pair_density,5.0,0.30721758083363193,3.0,2.0
8,5,2,0.625,6.0,onsite_pair_variance,1.0,1.33449181958492,3.0,-2.0
8,5,2,0.625,6.0,charge_fluctuation,1.0,0.351322655469592,3.0,-2.0
8,5,2,0.625,6.0,fock_entropy_normalized,1.0,0.59895284015115,3.0,-2.0
8,5,2,0.625,6.0,pr_normalized,1.0,0.0557763369159324,3.0,-2.0
8,5,2,0.625,6.0,Nres_mean_l1.0,1.0,1.303238095238232,3.0,-2.0
8,5,2,0.625,6.0,Nres_mean_l2.0,1.0,2.521738095238238,3.0,-2.0
8,5,2,0.625,6.0,fres_l1.0,1.0,0.1945592417061734,3.0,-2.0
8,5,2,0.625,6.0,fres_l2.0,1.0,0.3764680094786752,3.0,-2.0
8,6,2,0.75,6.0,onsite_pair_density,10.0,0.42615745171155006,3.0,7.0
8,6,2,0.75,6.0,onsite_pair_variance,1.0,1.5276582943623997,3.0,-2.0
8,6,2,0.75,6.0,charge_fluctuation,3.0,0.41480937055663797,3.0,0.0
8,6,2,0.75,6.0,fock_entropy_normalized,1.0,0.629193474147022,3.0,-2.0
8,6,2,0.75,6.0,pr_normalized,1.0,0.05555724593169284,3.0,-2.0
