L,N,nmax,filling,U,W,r_mean,r_mean_stderr,r_mean_n,onsite_pair_density,onsite_pair_density_stderr,onsite_pair_density_n,onsite_pair_variance,onsite_pair_variance_stderr,onsite_pair_variance_n,charge_fluctuation,charge_fluctuation_stderr,charge_fluctuation_n,fock_entropy_normalized,fock_entropy_normalized_stderr,fock_entropy_normalized_n,ipr,ipr_stderr,ipr_n,pr,pr_stderr,pr_n,pr_normalized,pr_normalized_stderr,pr_normalized_n,entanglement_entropy,entanglement_entropy_stderr,entanglement_entropy_n,diag_std,diag_std_stderr,diag_std_n,disorder_diag_std,disorder_diag_std_stderr,disorder_diag_std_n,interaction_diag_std,interaction_diag_std_stderr,interaction_diag_std_n,connectivity_mean,connectivity_mean_stderr,connectivity_mean_n,Nres_mean_l1.0,Nres_mean_l1.0_stderr,Nres_mean_l1.0_n,Nres_mean_l2.0,Nres_mean_l2.0_stderr,Nres_mean_l2.0_n,fres_l1.0,fres_l1.0_stderr,fres_l1.0_n,fres_l2.0,fres_l2.0_stderr,fres_l2.0_n,Wstar,relative_offset,target_W,sampled_W_minus_Wstar
6,3,3,0.5,1.0,5.0,0.46356676096828403,0.00299759997795055,500,0.234803263142194,0.0009644474806409309,500,1.9781125074480101,0.017514756301502843,500,0.33040915292522405,0.0031891102768163734,500,0.617220684272046,0.004150819504059878,500,0.1583521433945014,0.002977694365743146,500,8.60506217881014,0.14554301755377047,500,0.1536618246216054,0.0025989824563165762,500,nan,nan,0,5.375322621481179,0.0502811876653166,500,5.05830529822464,0.05394884381544429,500,1.7654696590100007,2.982024500902759e-17,500,4.5,0.0,500,0.9674285714286707,0.016698012049243732,500,1.8720000000000538,0.02652677802050755,500,0.2149841269841372,0.003710669344272117,500,0.41599999999996856,0.00589483956011402,500,5.323385720809869,0.0,5.323385720809869,-0.3233857208098687
6,3,3,0.5,2.0,6.0,0.45479780783202794,0.003127420969071072,500,0.23459237033827599,0.0008948277923207128,500,1.6293025746972642,0.015172072154403296,500,0.284631958485618,0.0029997708575784034,500,0.534793665823998,0.004102601172423527,500,0.22325823469630343,0.0034066084839522964,500,6.211719548038079,0.10396871928007442,500,0.1109235633578214,0.0018565842728584382,500,nan,nan,0,7.0492325277381,0.05827481426035872,500,6.04237656363942,0.06947286865837526,500,3.5309393180200015,5.964049001805518e-17,500,4.5,0.0,500,0.7120000000000325,0.015005818674308039,500,1.40878571428591,0.017807337070088542,500,0.1582222222222536,0.003334626372065863,500,0.31306349206331996,0.003957186015570954,500,5.706202416227108,0.0,5.706202416227108,0.2937975837728919
6,3,3,0.5,3.0,5.0,0.46354925543590003,0.003052244352861736,500,0.236989623990418,0.00046249816934510553,500,1.007801625625484,0.009517349538829675,500,0.28425350013685197,0.0021939681316782123,500,0.523400451903194,0.002897206059652031,500,0.23700939487328201,0.002591084406174455,500,5.765331385143419,0.06521206768315146,500,0.10295234616328461,0.001164501208629003,500,nan,nan,0,7.3521664831336,0.034826849723559594,500,5.023564011464459,0.05242516161973064,500,5.296408977029999,3.976032667870345e-17,500,4.5,0.0,500,0.6986428571430342,0.01673821605099478,500,1.30957142857106,0.016086552987721114,500,0.1552539682539863,0.003719603566883829,500,0.29101587301581455,0.003574789552826193,500,5.393714216652421,0.0,5.393714216652421,-0.39371421665242057
6,3,3,0.5,4.0,5.0,0.455498742891908,0.0027183348305335592,500,0.23856958315902602,0.0004544650026122126,500,0.64005522195093,0.00722031252559562,500,0.247821193927982,0.0019924185237531447,500,0.46089682302052803,0.002488524074048107,500,0.29497368195346396,0.0027833025119503173,500,4.50746290680936,0.04401282611367877,500,0.080490409050161,0.0007859433234581598,500,nan,nan,0,8.76300016050816,0.031930087723381365,500,5.08492423160864,0.05613348716444523,500,7.061878636040003,1.1928098003611036e-16,500,4.5,0.0,500,0.578357142857333,0.015600494689052686,500,1.1030714285713161,0.017117445558738502,500,0.1285238095238592,0.0034667765975619747,500,0.2451269841269442,0.0038038767908259133,500,4.593321350614106,0.0,4.593321350614106,0.4066786493858938
6,3,3,0.5,5.0,3.0,0.458321620175686,0.002786674049374097,500,0.25641833444030204,0.00012405302964574376,500,0.255837756704742,0.0032271124242610714,500,0.27085840692548196,0.001979167196707302,500,0.48248160094766795,0.0023153900441467033,500,0.253774460096974,0.0024988750518966383,500,4.86931990383396,0.05346701931049413,500,0.086952141139888,0.0009547682019731283,500,nan,nan,0,9.368236927766981,0.010699561834689553,500,3.0534128108224823,0.0339627654924843,500,8.82734829505,0.0,500,4.5,0.0,500,0.7879285714289642,0.019354100159890444,500,1.3902857142856901,0.021242320651453584,500,0.17509523809524125,0.004300911146634467,500,0.3089523809522842,0.004720515700319653,500,2.989798752456199,0.0,2.989798752456199,0.010201247543800918
6,3,3,0.5,6.0,2.0,0.46242368873710993,0.0027977239381470316,500,0.259266882185394,1.2679956062475643e-05,500,0.126772832192738,0.00033336227787860383,500,0.30415709198135,0.0020568736401447713,500,0.521213576225324,0.002226414592528507,500,0.206196217057544,0.0020359174143771692,500,5.920197760000679,0.05833719031625617,500,0.10571781714287459,0.0010417355413621246,500,nan,nan,0,10.7994108527932,0.004180024743401338,500,2.0458757836597097,0.022049028457706437,500,10.592817954099997,7.95206533574069e-17,500,4.5,0.0,500,1.0782142857143513,0.02071393402270219,500,1.789285714285314,0.0197494375780758,500,0.23960317460315805,0.004603096449484207,500,0.39761904761885997,0.0043887639062502775,500,2.3656660009701134,0.0,2.3656660009701134,-0.36566600097011337
6,3,3,0.5,7.0,2.0,0.45225598526456806,0.002626689261589997,500,0.259983611588316,7.604063715594005e-06,500,0.09218695026077181,0.00019740090569637524,500,0.2992421747964599,0.0021879136972624926,500,0.5106850593607539,0.0023454276627203146,500,0.211344556725914,0.0021065190991440786,500,5.814483581567741,0.059425863760313946,500,0.1038300639565546,0.0010611761385762824,500,nan,nan,0,12.5387031082584,0.003609671594359491,500,2.056750229693214,0.02317845888666652,500,12.358287613100002,7.95206533574069e-17,500,4.5,0.0,500,1.1220714285715376,0.021558632635650558,500,1.8135714285712639,0.01935472379327965,500,0.24934920634916802,0.0047908072523631376,500,0.40301587301569197,0.004301049731854228,500,1.6250090519849647,0.0,1.6250090519849647,0.3749909480150353
6,3,3,0.5,8.0,1.0,0.46476857135504407,0.0028277079893051457,500,0.26052547076207805,2.5209485004853063e-06,500,0.0647512587627746,5.6314922001183805e-05,500,0.374691866179018,0.0011568175557410754,500,0.5916284808484361,0.0011490789134817568,500,0.145671163130938,0.0006772310979141524,500,8.157293855367781,0.04119110915256074,500,0.14566596170302662,0.0007355555205822607,500,nan,nan,0,14.162037026437801,0.0007916184688141048,500,1.010211208219794,0.011196842855449123,500,14.123757272099995,2.3856196007222073e-16,500,4.5,0.0,500,1.8449999999998221,0.01846339893740846,500,2.3571428571399995,1.9880163339351726e-17,500,0.40999999999982195,0.004102977541662335,500,0.5238095238099999,4.9700408348379315e-18,500,1.277533293141597,0.0,1.277533293141597,-0.277533293141597
6,3,3,0.5,9.0,1.0,0.46092113495443404,0.002830190198661864,500,0.26080541752710995,1.9344776212443867e-06,500,0.051251314718515004,4.3341433317912236e-05,500,0.37078590265299,0.0011272618250219213,500,0.584962110514392,0.0011284831991722087,500,0.148415544508318,0.0006705381088994135,500,8.00774333764088,0.04082904968765433,500,0.142995416743595,0.0007290901729938863,500,nan,nan,0,15.922774625787,0.0007020834824790762,500,1.000851348254104,0.011479864963910952,500,15.889226931100003,1.590413067148138e-16,500,4.5,0.0,500,1.835714285713908,0.018647688567311384,500,2.3571428571399995,1.9880163339351726e-17,500,0.40793650793633796,0.00414393079275044,500,0.5238095238099999,4.9700408348379315e-18,500,1.0786503279954398,0.0,1.0786503279954398,-0.0786503279954398
6,3,3,0.5,10.0,1.0,0.461694763112326,0.0027479097542612097,500,0.26101306750531,1.7499003694027571e-06,500,0.0416615424673142,3.6821015821734987e-05,500,0.36783759735641397,0.001173663233116099,500,0.5801527774198441,0.0011637729213374247,500,0.15075792703725802,0.0006914354551147224,500,7.9384661550220805,0.042758444530880874,500,0.14175832419683598,0.0007635436523369901,500,nan,nan,0,17.6864884788168,0.0006219276130983811,500,1.032183632434652,0.01081387275658854,500,17.6546965901,0.0,500,4.5,0.0,500,1.80214285714274,0.018883907950110954,500,2.3571428571399995,1.9880163339351726e-17,500,0.400476190475986,0.004196423988926063,500,0.5238095238099999,4.9700408348379315e-18,500,1.0988237854294376,0.0,1.0988237854294376,-0.0988237854294376
6,4,3,0.6666666666666666,1.0,6.0,0.45525520949510806,0.0023917883903369452,500,0.44349212464220406,0.0010192105544198497,500,2.9031817538561,0.021666796343440178,500,0.418743945442786,0.00514955988418584,500,0.58679451563797,0.00503234863579532,500,0.1381854501370882,0.0034487969341368383,500,11.974541770428361,0.2983852960805416,500,0.09978784808689659,0.002486544134003794,500,nan,nan,0,7.337372659262461,0.07557642807491524,500,7.03550737168638,0.07951817027146822,500,2.0083857810099994,1.9880163339351726e-17,500,5.4,0.0,500,1.0480333333335443,0.019645886409551835,500,2.0261666666665183,0.03242521412796563,500,0.19408024691358103,0.003638127112879995,500,0.3752160493827086,0.006004669282958147,500,5.725070179620735,0.0,5.725070179620735,0.27492982037926517
6,4,3,0.6666666666666666,2.0,6.0,0.46281384182947205,0.0022615431109494905,500,0.455832209733054,0.0011341271068180758,500,2.5926986160701797,0.01594029681177839,500,0.412087153782662,0.003952644423083398,500,0.5580727527714759,0.0037407181049212666,500,0.1550974011742802,0.0026385019271806206,500,9.70077099700444,0.16808139938210523,500,0.0808397583083674,0.0014006783281837686,500,nan,nan,0,8.11905558470338,0.06394586458778216,500,6.997907578780099,0.07563156992376284,500,4.016771562030001,3.976032667870345e-17,500,5.4,0.0,500,0.899566666666508,0.013515648253692758,500,1.710066666666606,0.01699508069287947,500,0.16658641975306318,0.002502897824758475,500,0.316679012345726,0.003147237165346156,500,6.334280176676517,0.0,6.334280176676517,-0.33428017667651666
6,4,3,0.6666666666666666,3.0,5.0,0.45964373129098396,0.0020936038767664033,500,0.46257660846716,0.0007951055599484074,500,1.74441129282074,0.014921560248641951,500,0.40378814402851204,0.002661575721251038,500,0.53429431658068,0.002701069758804142,500,0.1732704353531354,0.0019943317902674216,500,8.35945425097818,0.1103484127582994,500,0.06966211875815,0.0009195701063196529,500,nan,nan,0,8.45727748844534,0.04252386314602474,500,5.841785342473741,0.06329142935863144,500,6.025157343040001,3.976032667870345e-17,500,5.4,0.0,500,0.8027333333333565,0.01652136232422585,500,1.494399999999728,0.013944156206752076,500,0.14865432098760656,0.003059511541522275,500,0.27674074074077,0.002582251149395218,500,5.123420708257104,0.0,5.123420708257104,-0.12342070825710394
6,4,3,0.6666666666666666,4.0,4.0,0.46352428177988,0.0018995207944223456,500,0.44602502514506,0.0004416315840378847,500,0.838444811827836,0.00993785162731783,500,0.367764941914558,0.00169448575690961,500,0.5029469068697201,0.0019341143257550037,500,0.203006888241582,0.00149089153530575,500,7.45405662761644,0.09305262958055081,500,0.0621171385634628,0.0007754385798369935,500,nan,nan,0,9.33384594369774,0.02400416514100863,500,4.65327013596874,0.04939444502444811,500,8.033543124049999,7.95206533574069e-17,500,5.4,0.0,500,0.6703666666668046,0.017314926445132068,500,1.32463333333329,0.01818436342734337,500,0.12414197530859326,0.0032064678602072823,500,0.2453024691357812,0.0033674747087657415,500,4.378050336833357,0.0,4.378050336833357,-0.37805033683335676
6,4,3,0.6666666666666666,5.0,4.0,0.452308517260616,0.002007502084196679,500,0.439356464214786,0.00036421826716104586,500,0.465925482229692,0.005656910182793367,500,0.308876606932222,0.001891168350405686,500,0.44263204246617793,0.002208229415889938,500,0.265862525369442,0.0019349544209853898,500,6.097165621801561,0.09192189010259365,500,0.050809713515008195,0.0007660157508546054,500,nan,nan,0,11.1625554093996,0.021251600399456224,500,4.76328649041932,0.051017160319353244,500,10.041928905100002,7.95206533574069e-17,500,5.4,0.0,500,0.6468000000002201,0.017490130435738424,500,1.1973000000001321,0.020180930600938483,500,0.11977777777772716,0.0032389130436527537,500,0.22172222222226942,0.00373720937054471,500,3.5776164590718116,0.0,3.5776164590718116,0.4223835409281884
6,4,3,0.6666666666666666,6.0,3.0,0.46346807975635196,0.0020352947898157757,500,0.426561355134836,0.00029194581949008245,500,0.23136118061181798,0.001402016780068524,500,0.312602851582232,0.0021322426459177823,500,0.45380088140668,0.002209016508532311,500,0.27693713743578,0.0018216812304256342,500,7.3878906940503795,0.10774295999514984,500,0.06156575578374719,0.0008978579999591397,500,nan,nan,0,12.5854573213516,0.010141996030384922,500,3.541320683016966,0.037293908115119026,500,12.050314686099998,7.95206533574069e-17,500,5.4,0.0,500,0.8338666666670171,0.020164970034149136,500,1.451066666666552,0.019892215463031115,500,0.15441975308639702,0.0037342537100257867,500,0.2687160493827474,0.0036837436042653766,500,3.275196019613783,0.0,3.275196019613783,-0.2751960196137828
6,4,3,0.6666666666666666,7.0,3.0,0.46216873899704003,0.0020125974613379527,500,0.42255572077382997,0.0002533173851455392,500,0.160276034407474,0.0007293175337919,500,0.299233108016198,0.0022910245227573396,500,0.43793153582992206,0.0023977177202340076,500,0.29897100896220596,0.002024045960448185,500,7.2522018354595605,0.11143218256996919,500,0.0604350152954884,0.0009286015214155657,500,nan,nan,0,14.507586268431798,0.008994783408991501,500,3.48129081414026,0.038612896647629756,500,14.058700467100001,7.95206533574069e-17,500,5.4,0.0,500,0.8446666666669844,0.020111712058510246,500,1.492133333333262,0.02027731938855503,500,0.15641975308640038,0.0037243911219457006,500,0.2763209876543464,0.0037550591460278277,500,3.1948845081516173,0.0,3.1948845081516173,-0.1948845081516173
6,4,3,0.6666666666666666,8.0,3.0,0.456189537388254,0.0020921292578170965,500,0.420232807857508,0.00018886557479563584,500,0.120001951153954,0.00035717359010003244,500,0.283064991787508,0.002399216732818543,500,0.41709634348338004,0.0024756455366335725,500,0.32108269962494396,0.0021834876011728264,500,6.6981768229087795,0.10680393769652018,500,0.0558181401909094,0.000890032814137499,500,nan,nan,0,16.4885653600628,0.007796754171865626,500,3.6173035575901604,0.036559885798509724,500,16.067086248099997,1.590413067148138e-16,500,5.4,0.0,500,0.8154666666669368,0.019146373561978635,500,1.4349333333335001,0.020870698409599205,500,0.1510123456789768,0.0035456247336997492,500,0.2657283950617612,0.0038649441499262293,500,2.8950765271771735,0.0,2.8950765271771735,0.10492347282282655
6,4,3,0.6666666666666666,9.0,3.0,0.45550789207778997,0.0020013198933150787,500,0.418074660069828,0.00013058155823089538,500,0.0932443580880426,0.00013764444505173835,500,0.287323182896456,0.0025028232460902345,500,0.418967348390466,0.0026183755464680115,500,0.322760595663866,0.002307123857606615,500,7.023163847701761,0.11335685517219493,500,0.0585263653975122,0.0009446404597683018,500,nan,nan,0,18.4294642347398,0.007486347365382343,500,3.48480073804328,0.040204720933113995,500,18.075472029100005,3.180826134296276e-16,500,5.4,0.0,500,0.8749333333335636,0.0203598497666583,500,1.519200000000132,0.020878726712257864,500,0.1620246913580098,0.003770342549381489,500,0.28133333333334737,0.0038664308726393997,500,2.8321195752226354,0.0,2.8321195752226354,0.16788042477736465
