L,N,nmax,filling,U,threshold,Wstar,Wstar_bootstrap_std,bootstrap_valid,bootstrap_total
6,3,3,0.5,1.0,0.45849718055994526,5.323385720809869,0.15316789339074022,500,500
6,3,3,0.5,2.0,0.45849718055994526,5.706202416227108,0.21096935965499689,500,500
6,3,3,0.5,3.0,0.45849718055994526,5.393714216652421,0.1928393868254738,500,500
6,3,3,0.5,4.0,0.45849718055994526,4.593321350614106,0.3190719638910444,500,500
6,3,3,0.5,5.0,0.45849718055994526,2.989798752456199,0.22075875100284073,500,500
6,3,3,0.5,6.0,0.45849718055994526,2.3656660009701134,0.22282190623693182,500,500
6,3,3,0.5,7.0,0.45849718055994526,1.6250090519849647,0.13230626345220609,500,500
6,3,3,0.5,8.0,0.45849718055994526,1.277533293141597,0.09985884327057115,488,500
6,3,3,0.5,9.0,0.45849718055994526,1.0786503279954398,0.060668749943543966,405,500
6,3,3,0.5,10.0,0.45849718055994526,1.0988237854294376,0.06026848705164478,435,500
6,4,3,0.6666666666666666,1.0,0.45849718055994526,5.725070179620735,0.16191891583863838,500,500
6,4,3,0.6666666666666666,2.0,0.45849718055994526,6.334280176676517,0.1387493659071065,500,500
6,4,3,0.6666666666666666,3.0,0.45849718055994526,5.123420708257104,0.17131959013892367,500,500
6,4,3,0.6666666666666666,4.0,0.45849718055994526,4.378050336833357,0.1132267452081481,500,500
6,4,3,0.6666666666666666,5.0,0.45849718055994526,3.5776164590718116,0.09918461599974249,500,500
6,4,3,0.6666666666666666,6.0,0.45849718055994526,3.275196019613783,0.09416123023849879,500,500
6,4,3,0.6666666666666666,7.0,0.45849718055994526,3.1948845081516173,0.09208342373309146,500,500
6,4,3,0.6666666666666666,8.0,0.45849718055994526,2.8950765271771735,0.0875562900125886,500,500
6,4,3,0.6666666666666666,9.0,0.45849718055994526,2.8321195752226354,0.10067501948766919,500,500
6,4,3,0.6666666666666666,10.0,0.45849718055994526,2.601147787782658,0.06700906219383981,500,500
6,5,3,0.8333333333333334,1.0,0.45849718055994526,5.918068717727559,0.08330133428948285,500,500
6,5,3,0.8333333333333334,2.0,0.45849718055994526,6.517996276710204,0.08161616544179386,500,500
6,5,3,0.8333333333333334,3.0,0.45849718055994526,5.8215143728923255,0.10988117536815356,500,500
6,5,3,0.8333333333333334,4.0,0.45849718055994526,3.510049748405661,0.18004983449095852,500,500
6,5,3,0.8333333333333334,5.0,0.45849718055994526,2.3007940475594144,0.06488213769101345,500,500
6,5,3,0.8333333333333334,6.0,0.45849718055994526,2.1478597623158038,0.06448358460313812,500,500
6,5,3,0.8333333333333334,7.0,0.45849718055994526,2.031373702185185,0.06660162024618937,500,500
6,5,3,0.8333333333333334,8.0,0.45849718055994526,1.800247807330962,0.07582350309149004,500,500
6,5,3,0.8333333333333334,9.0,0.45849718055994526,1.4323989682498213,0.06921873677967251,500,500
6,5,3,0.8333333333333334,10.0,0.45849718055994526,1.1666778867615897,0.054390060413656544,496,500
6,6,3,1.0,1.0,0.45849718055994526,6.907283246666157,0.11218968500867449,500,500
6,6,3,1.0,2.0,0.45849718055994526,7.136391320001654,0.10633043214380666,500,500
6,6,3,1.0,3.0,0.45849718055994526,6.331584954267645,0.08850971502512603,500,500
6,6,3,1.0,4.0,0.45849718055994526,4.044677138716219,0.13766728558517766,500,500
6,6,3,1.0,5.0,0.45849718055994526,1.6649966664060907,0.037421828781333766,500,500
6,6,3,1.0,6.0,0.45849718055994526,1.3558660932749693,0.0394487701231811,500,500
6,6,3,1.0,7.0,0.45849718055994526,nan,nan,1,500
6,6,3,1.0,8.0,0.45849718055994526,nan,nan,0,500
6,6,3,1.0,9.0,0.45849718055994526,nan,nan,0,500
6,6,3,1.0,10.0,0.45849718055994526,nan,nan,0,500
6,7,3,1.1666666666666667,1.0,0.45849718055994526,7.361827269381521,0.09547501460705846,500,500
6,7,3,1.1666666666666667,2.0,0.45849718055994526,7.715826061926048,0.13700041840614421,500,500
6,7,3,1.1666666666666667,3.0,0.45849718055994526,7.289570182359405,0.09438345685503179,500,500
6,7,3,1.1666666666666667,4.0,0.45849718055994526,5.277173312233207,0.0997720673009279,500,500
6,7,3,1.1666666666666667,5.0,0.45849718055994526,3.291241397197491,0.06543689266053093,500,500
6,7,3,1.1666666666666667,6.0,0.45849718055994526,2.3319129630957045,0.0555164644448302,500,500
6,7,3,1.1666666666666667,7.0,0.45849718055994526,1.896754792987328,0.041202665147647484,500,500
6,7,3,1.1666666666666667,8.0,0.45849718055994526,1.6774794369812054,0.032952657550974505,500,500
6,7,3,1.1666666666666667,9.0,0.45849718055994526,1.309112473436776,0.04045237280402128,500,500
6,7,3,1.1666666666666667,10.0,0.45849718055994526,1.0016249857563801,0.03415545170234673,272,500
6,8,3,1.3333333333333333,1.0,0.45849718055994526,7.954630637126473,0.1144085042674259,500,500
6,8,3,1.3333333333333333,2.0,0.45849718055994526,8.597805964078013,0.1403228048741577,500,500
6,8,3,1.3333333333333333,3.0,0.45849718055994526,8.159241070492644,0.12135092544710102,500,500
6,8,3,1.3333333333333333,4.0,0.45849718055994526,6.335149457750293,0.1025648148143399,500,500
6,8,3,1.3333333333333333,5.0,0.45849718055994526,3.7119681239780027,0.11478803807606484,500,500
6,8,3,1.3333333333333333,6.0,0.45849718055994526,2.0376659836283313,0.0554889598890319,500,500
6,8,3,1.3333333333333333,7.0,0.45849718055994526,1.7399746629595976,0.03800253300101625,500,500
6,8,3,1.3333333333333333,8.0,0.45849718055994526,1.4600413693039376,0.03156435921301568,500,500
6,8,3,1.3333333333333333,9.0,0.45849718055994526,1.1149032200785727,0.04713398347141028,492,500
6,8,3,1.3333333333333333,10.0,0.45849718055994526,nan,nan,0,500
6,9,3,1.5,1.0,0.45849718055994526,8.73965131132699,0.12133663245270843,500,500
6,9,3,1.5,2.0,0.45849718055994526,9.006501241752149,0.16103511928130998,500,500
6,9,3,1.5,3.0,0.45849718055994526,8.893418111811283,0.14031126297600108,500,500
6,9,3,1.5,4.0,0.45849718055994526,7.49714285169658,0.08259621819273757,500,500
6,9,3,1.5,5.0,0.45849718055994526,4.179201487233337,0.16022955852663048,500,500
6,9,3,1.5,6.0,0.45849718055994526,1.3947881939471762,0.04395763754999969,500,500
6,9,3,1.5,7.0,0.45849718055994526,1.112834107200281,0.04646827778977297,492,500
6,9,3,1.5,8.0,0.45849718055994526,nan,nan,0,500
6,9,3,1.5,9.0,0.45849718055994526,nan,nan,0,500
6,9,3,1.5,10.0,0.45849718055994526,nan,nan,0,500
