L,N,nmax,filling,U_at_max_Wstar,max_Wstar,max_Wstar_bootstrap_std
6,3,3,0.5,2.0,5.706202416227108,0.21096935965499689
6,4,3,0.6666666666666666,2.0,6.334280176676517,0.1387493659071065
6,5,3,0.8333333333333334,2.0,6.517996276710204,0.08161616544179386
6,6,3,1.0,2.0,7.136391320001654,0.10633043214380666
6,7,3,1.1666666666666667,2.0,7.715826061926048,0.13700041840614421
6,8,3,1.3333333333333333,2.0,8.597805964078013,0.1403228048741577
6,9,3,1.5,2.0,9.006501241752149,0.16103511928130998
