L,N,nmax,filling,fixed_W,observable,U_at_maximum,maximum_value,U_at_max_Wstar,delta_U_maximum_minus_Wstar
6,3,3,0.5,1.0,onsite_pair_density,10.0,0.26101306750531,2.0,8.0
6,3,3,0.5,1.0,onsite_pair_variance,1.0,1.66893199744126,2.0,-1.0
6,3,3,0.5,1.0,charge_fluctuation,1.0,0.477356042978424,2.0,-1.0
6,3,3,0.5,1.0,fock_entropy_normalized,1.0,0.812226060998508,2.0,-1.0
6,3,3,0.5,1.0,pr_normalized,1.0,0.341727135173062,2.0,-1.0
6,3,3,0.5,1.0,Nres_mean_l1.0,1.0,2.26199999999986,2.0,-1.0
6,3,3,0.5,1.0,Nres_mean_l2.0,1.0,3.8918571428567996,2.0,-1.0
6,3,3,0.5,1.0,fres_l1.0,1.0,0.502666666666706,2.0,-1.0
6,3,3,0.5,1.0,fres_l2.0,1.0,0.8648571428570719,2.0,-1.0
6,4,3,0.6666666666666666,1.0,onsite_pair_density,1.0,0.477282460768384,2.0,-1.0
6,4,3,0.6666666666666666,1.0,onsite_pair_variance,1.0,3.1069581764691003,2.0,-1.0
6,4,3,0.6666666666666666,1.0,charge_fluctuation,1.0,0.6746076471696419,2.0,-1.0
6,4,3,0.6666666666666666,1.0,fock_entropy_normalized,1.0,0.8318537375841961,2.0,-1.0
6,4,3,0.6666666666666666,1.0,pr_normalized,1.0,0.306800525074872,2.0,-1.0
6,4,3,0.6666666666666666,1.0,Nres_mean_l1.0,1.0,2.55200000000018,2.0,-1.0
6,4,3,0.6666666666666666,1.0,Nres_mean_l2.0,1.0,4.4808666666671995,2.0,-1.0
6,4,3,0.6666666666666666,1.0,fres_l1.0,1.0,0.47259259259251796,2.0,-1.0
6,4,3,0.6666666666666666,1.0,fres_l2.0,1.0,0.8297901234568961,2.0,-1.0
6,5,3,0.8333333333333334,1.0,onsite_pair_density,1.0,0.746868807480482,2.0,-1.0
6,5,3,0.8333333333333334,1.0,onsite_pair_variance,1.0,3.868319018369,2.0,-1.0
6,5,3,0.8333333333333334,1.0,charge_fluctuation,1.0,0.8613980980922961,2.0,-1.0
6,5,3,0.8333333333333334,1.0,fock_entropy_normalized,1.0,0.8485345652293059,2.0,-1.0
6,5,3,0.8333333333333334,1.0,pr_normalized,1.0,0.29626694251621993,2.0,-1.0
6,5,3,0.8333333333333334,1.0,Nres_mean_l1.0,1.0,2.7571666666671,2.0,-1.0
6,5,3,0.8333333333333334,1.0,Nres_mean_l2.0,1.0,4.9088888888882405,2.0,-1.0
6,5,3,0.8333333333333334,1.0,fres_l1.0,1.0,0.45117272727268604,2.0,-1.0
6,5,3,0.8333333333333334,1.0,fres_l2.0,1.0,0.803272727272722,2.0,-1.0
6,6,3,1.0,1.0,onsite_pair_density,10.0,1.02702569965668,2.0,8.0
6,6,3,1.0,1.0,onsite_pair_variance,1.0,4.1877778372144405,2.0,-1.0
6,6,3,1.0,1.0,charge_fluctuation,1.0,0.9974831340403401,2.0,-1.0
6,6,3,1.0,1.0,fock_entropy_normalized,1.0,0.8612507410843321,2.0,-1.0
6,6,3,1.0,1.0,pr_normalized,1.0,0.296914839386072,2.0,-1.0
6,6,3,1.0,1.0,Nres_mean_l1.0,1.0,2.98704761904702,2.0,-1.0
6,6,3,1.0,1.0,Nres_mean_l2.0,1.0,5.210273809522841,2.0,-1.0
6,6,3,1.0,1.0,fres_l1.0,1.0,0.449663082437208,2.0,-1.0
6,6,3,1.0,1.0,fres_l2.0,1.0,0.7843422939068,2.0,-1.0
6,7,3,1.1666666666666667,1.0,onsite_pair_density,1.0,1.30951729063536,2.0,-1.0
6,7,3,1.1666666666666667,1.0,onsite_pair_variance,1.0,4.74044165375214,2.0,-1.0
6,7,3,1.1666666666666667,1.0,charge_fluctuation,1.0,1.0975298986369202,2.0,-1.0
6,7,3,1.1666666666666667,1.0,fock_entropy_normalized,1.0,0.869177926456658,2.0,-1.0
6,7,3,1.1666666666666667,1.0,pr_normalized,1.0,0.29829320247343594,2.0,-1.0
6,7,3,1.1666666666666667,1.0,Nres_mean_l1.0,1.0,3.22666666666718,2.0,-1.0
6,7,3,1.1666666666666667,1.0,Nres_mean_l2.0,1.0,5.479245614034941,2.0,-1.0
6,7,3,1.1666666666666667,1.0,fres_l1.0,1.0,0.45922596754057593,2.0,-1.0
6,7,3,1.1666666666666667,1.0,fres_l2.0,1.0,0.7798177278402241,2.0,-1.0
6,8,3,1.3333333333333333,1.0,onsite_pair_density,1.0,1.62393050592178,2.0,-1.0
6,8,3,1.3333333333333333,1.0,onsite_pair_variance,1.0,5.16492037790374,2.0,-1.0
6,8,3,1.3333333333333333,1.0,charge_fluctuation,1.0,1.1631153654162198,2.0,-1.0
6,8,3,1.3333333333333333,1.0,fock_entropy_normalized,1.0,0.8738160971822,2.0,-1.0
6,8,3,1.3333333333333333,1.0,pr_normalized,1.0,0.30004737277244997,2.0,-1.0
6,8,3,1.3333333333333333,1.0,Nres_mean_l1.0,1.0,3.41125274725318,2.0,-1.0
6,8,3,1.3333333333333333,1.0,Nres_mean_l2.0,1.0,5.62898168498106,2.0,-1.0
6,8,3,1.3333333333333333,1.0,fres_l1.0,1.0,0.47033939393935403,2.0,-1.0
6,8,3,1.3333333333333333,1.0,fres_l2.0,1.0,0.7761171717171501,2.0,-1.0
6,9,3,1.5,1.0,onsite_pair_density,1.0,1.94963973738366,2.0,-1.0
6,9,3,1.5,1.0,onsite_pair_variance,1.0,5.15447542613386,2.0,-1.0
6,9,3,1.5,1.0,charge_fluctuation,1.0,1.1847429457916998,2.0,-1.0
6,9,3,1.5,1.0,fock_entropy_normalized,1.0,0.87635174125706,2.0,-1.0
6,9,3,1.5,1.0,pr_normalized,1.0,0.304296005226668,2.0,-1.0
6,9,3,1.5,1.0,Nres_mean_l1.0,1.0,3.60927586206872,2.0,-1.0
6,9,3,1.5,1.0,Nres_mean_l2.0,1.0,5.71166896551748,2.0,-1.0
6,9,3,1.5,1.0,fres_l1.0,1.0,0.492791902071624,2.0,-1.0
6,9,3,1.5,1.0,fres_l2.0,1.0,0.7798418079096081,2.0,-1.0
6,3,3,0.5,2.0,onsite_pair_density,10.0,0.260986629141304,2.0,8.0
6,3,3,0.5,2.0,onsite_pair_variance,1.0,2.05692461248892,2.0,-1.0
6,3,3,0.5,2.0,charge_fluctuation,1.0,0.46357947293606006,2.0,-1.0
6,3,3,0.5,2.0,fock_entropy_normalized,1.0,0.79171138944821,2.0,-1.0
6,3,3,0.5,2.0,pr_normalized,1.0,0.306060328995334,2.0,-1.0
6,3,3,0.5,2.0,Nres_mean_l1.0,1.0,1.751142857143118,2.0,-1.0
6,3,3,0.5,2.0,Nres_mean_l2.0,1.0,3.1657857142860193,2.0,-1.0
6,3,3,0.5,2.0,fres_l1.0,1.0,0.389142857142682,2.0,-1.0
6,3,3,0.5,2.0,fres_l2.0,1.0,0.7035079365079521,2.0,-1.0
6,4,3,0.6666666666666666,2.0,onsite_pair_density,1.0,0.47716937069307996,2.0,-1.0
6,4,3,0.6666666666666666,2.0,onsite_pair_variance,1.0,3.32588525988234,2.0,-1.0
6,4,3,0.6666666666666666,2.0,charge_fluctuation,1.0,0.658820915190622,2.0,-1.0
6,4,3,0.6666666666666666,2.0,fock_entropy_normalized,1.0,0.8169095348154499,2.0,-1.0
6,4,3,0.6666666666666666,2.0,pr_normalized,1.0,0.280077416372122,2.0,-1.0
6,4,3,0.6666666666666666,2.0,Nres_mean_l1.0,1.0,2.0719000000001597,2.0,-1.0
6,4,3,0.6666666666666666,2.0,Nres_mean_l2.0,1.0,3.76646666666686,2.0,-1.0
6,4,3,0.6666666666666666,2.0,fres_l1.0,1.0,0.383685185185148,2.0,-1.0
6,4,3,0.6666666666666666,2.0,fres_l2.0,1.0,0.697493827160532,2.0,-1.0
6,5,3,0.8333333333333334,2.0,onsite_pair_density,10.0,0.740424397110578,2.0,8.0
6,5,3,0.8333333333333334,2.0,onsite_pair_variance,1.0,4.04866664881202,2.0,-1.0
6,5,3,0.8333333333333334,2.0,charge_fluctuation,1.0,0.8312844069270741,2.0,-1.0
6,5,3,0.8333333333333334,2.0,fock_entropy_normalized,1.0,0.834206011159152,2.0,-1.0
6,5,3,0.8333333333333334,2.0,pr_normalized,1.0,0.268889416877354,2.0,-1.0
6,5,3,0.8333333333333334,2.0,Nres_mean_l1.0,1.0,2.3845740740742003,2.0,-1.0
6,5,3,0.8333333333333334,2.0,Nres_mean_l2.0,1.0,4.2869444444448,2.0,-1.0
6,5,3,0.8333333333333334,2.0,fres_l1.0,1.0,0.39020303030298603,2.0,-1.0
6,5,3,0.8333333333333334,2.0,fres_l2.0,1.0,0.701500000000008,2.0,-1.0
6,6,3,1.0,2.0,onsite_pair_density,10.0,1.02696599451694,2.0,8.0
6,6,3,1.0,2.0,onsite_pair_variance,1.0,4.5607229437874,2.0,-1.0
6,6,3,1.0,2.0,charge_fluctuation,1.0,0.9710631133202401,2.0,-1.0
6,6,3,1.0,2.0,fock_entropy_normalized,1.0,0.848440868011286,2.0,-1.0
6,6,3,1.0,2.0,pr_normalized,1.0,0.268005179114532,2.0,-1.0
6,6,3,1.0,2.0,Nres_mean_l1.0,1.0,2.64833333333322,2.0,-1.0
6,6,3,1.0,2.0,Nres_mean_l2.0,1.0,4.68601190476178,2.0,-1.0
6,6,3,1.0,2.0,fres_l1.0,1.0,0.39867383512546994,2.0,-1.0
6,6,3,1.0,2.0,fres_l2.0,1.0,0.7054211469533859,2.0,-1.0
6,7,3,1.1666666666666667,2.0,onsite_pair_density,1.0,1.30308126809518,2.0,-1.0
6,7,3,1.1666666666666667,2.0,onsite_pair_variance,1.0,5.0257909584191,2.0,-1.0
6,7,3,1.1666666666666667,2.0,charge_fluctuation,1.0,1.073674999383492,2.0,-1.0
6,7,3,1.1666666666666667,2.0,fock_entropy_normalized,1.0,0.8583231663632539,2.0,-1.0
6,7,3,1.1666666666666667,2.0,pr_normalized,1.0,0.27134747784314,2.0,-1.0
6,7,3,1.1666666666666667,2.0,Nres_mean_l1.0,1.0,2.8908245614038197,2.0,-1.0
6,7,3,1.1666666666666667,2.0,Nres_mean_l2.0,1.0,5.01310526315698,2.0,-1.0
6,7,3,1.1666666666666667,2.0,fres_l1.0,1.0,0.41142821473159197,2.0,-1.0
6,7,3,1.1666666666666667,2.0,fres_l2.0,1.0,0.713475655430764,2.0,-1.0
6,8,3,1.3333333333333333,2.0,onsite_pair_density,1.0,1.6141153749802801,2.0,-1.0
6,8,3,1.3333333333333333,2.0,onsite_pair_variance,1.0,5.35108689800378,2.0,-1.0
6,8,3,1.3333333333333333,2.0,charge_fluctuation,1.0,1.13906295163042,2.0,-1.0
6,8,3,1.3333333333333333,2.0,fock_entropy_normalized,1.0,0.86519575587264,2.0,-1.0
6,8,3,1.3333333333333333,2.0,pr_normalized,1.0,0.27733510252315197,2.0,-1.0
6,8,3,1.3333333333333333,2.0,Nres_mean_l1.0,1.0,3.1168205128196598,2.0,-1.0
6,8,3,1.3333333333333333,2.0,Nres_mean_l2.0,1.0,5.28109890109938,2.0,-1.0
6,8,3,1.3333333333333333,2.0,fres_l1.0,1.0,0.42974343434342804,2.0,-1.0
6,8,3,1.3333333333333333,2.0,fres_l2.0,1.0,0.7281515151515081,2.0,-1.0
6,9,3,1.5,2.0,onsite_pair_density,2.0,1.93301054139316,2.0,0.0
6,9,3,1.5,2.0,onsite_pair_variance,2.0,3.83396065831486,2.0,0.0
6,9,3,1.5,2.0,charge_fluctuation,2.0,1.1267759702259,2.0,0.0
6,9,3,1.5,2.0,fock_entropy_normalized,2.0,0.8337105514591381,2.0,0.0
6,9,3,1.5,2.0,pr_normalized,2.0,0.20287796211033798,2.0,0.0
6,9,3,1.5,2.0,Nres_mean_l1.0,2.0,1.9755586206896798,2.0,0.0
6,9,3,1.5,2.0,Nres_mean_l2.0,2.0,3.60727586206862,2.0,0.0
6,9,3,1.5,2.0,fres_l1.0,2.0,0.269732580037632,2.0,0.0
6,9,3,1.5,2.0,fres_l2.0,2.0,0.49251883239173005,2.0,0.0
6,3,3,0.5,3.0,onsite_pair_density,10.0,0.260921208418678,2.0,8.0
6,3,3,0.5,3.0,onsite_pair_variance,1.0,2.22542994821936,2.0,-1.0
6,3,3,0.5,3.0,charge_fluctuation,1.0,0.4259452330218739,2.0,-1.0
6,3,3,0.5,3.0,fock_entropy_normalized,1.0,0.7444985921173901,2.0,-1.0
6,3,3,0.5,3.0,pr_normalized,1.0,0.250080221442872,2.0,-1.0
6,3,3,0.5,3.0,Nres_mean_l1.0,1.0,1.3902857142859903,2.0,-1.0
6,3,3,0.5,3.0,Nres_mean_l2.0,1.0,2.60685714285714,2.0,-1.0
6,3,3,0.5,3.0,fres_l1.0,1.0,0.30895238095221617,2.0,-1.0
6,3,3,0.5,3.0,fres_l2.0,1.0,0.5793015873016141,2.0,-1.0
6,4,3,0.6666666666666666,3.0,onsite_pair_density,1.0,0.46839171172710203,2.0,-1.0
6,4,3,0.6666666666666666,3.0,onsite_pair_variance,1.0,3.3618265565639405,2.0,-1.0
6,4,3,0.6666666666666666,3.0,charge_fluctuation,1.0,0.6088650803287119,2.0,-1.0
6,4,3,0.6666666666666666,3.0,fock_entropy_normalized,1.0,0.7748807437841161,2.0,-1.0
6,4,3,0.6666666666666666,3.0,pr_normalized,1.0,0.22585626752237817,2.0,-1.0
6,4,3,0.6666666666666666,3.0,Nres_mean_l1.0,1.0,1.725666666666662,2.0,-1.0
6,4,3,0.6666666666666666,3.0,Nres_mean_l2.0,1.0,3.20853333333348,2.0,-1.0
6,4,3,0.6666666666666666,3.0,fres_l1.0,1.0,0.319567901234587,2.0,-1.0
6,4,3,0.6666666666666666,3.0,fres_l2.0,1.0,0.5941728395061721,2.0,-1.0
6,5,3,0.8333333333333334,3.0,onsite_pair_density,10.0,0.74033793578837,2.0,8.0
6,5,3,0.8333333333333334,3.0,onsite_pair_variance,1.0,4.126033594497139,2.0,-1.0
6,5,3,0.8333333333333334,3.0,charge_fluctuation,1.0,0.7760714956109179,2.0,-1.0
6,5,3,0.8333333333333334,3.0,fock_entropy_normalized,1.0,0.799834897578578,2.0,-1.0
6,5,3,0.8333333333333334,3.0,pr_normalized,1.0,0.22008493499277698,2.0,-1.0
6,5,3,0.8333333333333334,3.0,Nres_mean_l1.0,1.0,2.05894444444436,2.0,-1.0
6,5,3,0.8333333333333334,3.0,Nres_mean_l2.0,1.0,3.74216666666696,2.0,-1.0
6,5,3,0.8333333333333334,3.0,fres_l1.0,1.0,0.336918181818192,2.0,-1.0
6,5,3,0.8333333333333334,3.0,fres_l2.0,1.0,0.612354545454538,2.0,-1.0
6,6,3,1.0,3.0,onsite_pair_density,10.0,1.0268998420353401,2.0,8.0
6,6,3,1.0,3.0,onsite_pair_variance,1.0,4.818364438917301,2.0,-1.0
6,6,3,1.0,3.0,charge_fluctuation,1.0,0.9125590440979561,2.0,-1.0
6,6,3,1.0,3.0,fock_entropy_normalized,1.0,0.815715171540518,2.0,-1.0
6,6,3,1.0,3.0,pr_normalized,1.0,0.2161780935190502,2.0,-1.0
6,6,3,1.0,3.0,Nres_mean_l1.0,1.0,2.2754642857142997,2.0,-1.0
6,6,3,1.0,3.0,Nres_mean_l2.0,1.0,4.10380952380978,2.0,-1.0
6,6,3,1.0,3.0,fres_l1.0,1.0,0.34254301075270804,2.0,-1.0
6,6,3,1.0,3.0,fres_l2.0,1.0,0.617777777777776,2.0,-1.0
6,7,3,1.1666666666666667,3.0,onsite_pair_density,3.0,1.2963641747285202,2.0,1.0
6,7,3,1.1666666666666667,3.0,onsite_pair_variance,1.0,5.22221689905948,2.0,-1.0
6,7,3,1.1666666666666667,3.0,charge_fluctuation,1.0,1.023669257474146,2.0,-1.0
6,7,3,1.1666666666666667,3.0,fock_entropy_normalized,1.0,0.832867734758776,2.0,-1.0
6,7,3,1.1666666666666667,3.0,pr_normalized,1.0,0.2250143799438242,2.0,-1.0
6,7,3,1.1666666666666667,3.0,Nres_mean_l1.0,1.0,2.5462543859647204,2.0,-1.0
6,7,3,1.1666666666666667,3.0,Nres_mean_l2.0,1.0,4.49158771929824,2.0,-1.0
6,7,3,1.1666666666666667,3.0,fres_l1.0,1.0,0.362388264669152,2.0,-1.0
6,7,3,1.1666666666666667,3.0,fres_l2.0,1.0,0.6392521847690559,2.0,-1.0
6,8,3,1.3333333333333333,3.0,onsite_pair_density,2.0,1.6019948698492599,2.0,0.0
6,8,3,1.3333333333333333,3.0,onsite_pair_variance,1.0,5.504471863505,2.0,-1.0
6,8,3,1.3333333333333333,3.0,charge_fluctuation,1.0,1.0913535461205879,2.0,-1.0
6,8,3,1.3333333333333333,3.0,fock_entropy_normalized,1.0,0.842522656720186,2.0,-1.0
6,8,3,1.3333333333333333,3.0,pr_normalized,1.0,0.23198757197506803,2.0,-1.0
6,8,3,1.3333333333333333,3.0,Nres_mean_l1.0,1.0,2.7373186813183796,2.0,-1.0
6,8,3,1.3333333333333333,3.0,Nres_mean_l2.0,1.0,4.75585347985354,2.0,-1.0
6,8,3,1.3333333333333333,3.0,fres_l1.0,1.0,0.377418181818166,2.0,-1.0
6,8,3,1.3333333333333333,3.0,fres_l2.0,1.0,0.6557313131313319,2.0,-1.0
6,9,3,1.5,3.0,onsite_pair_density,5.0,1.9335342227609,2.0,3.0
6,9,3,1.5,3.0,onsite_pair_variance,1.0,5.6662698875678394,2.0,-1.0
6,9,3,1.5,3.0,charge_fluctuation,1.0,1.124768978750296,2.0,-1.0
6,9,3,1.5,3.0,fock_entropy_normalized,1.0,0.8501469805698441,2.0,-1.0
6,9,3,1.5,3.0,pr_normalized,1.0,0.24293312279343202,2.0,-1.0
6,9,3,1.5,3.0,Nres_mean_l1.0,1.0,2.93093103448282,2.0,-1.0
6,9,3,1.5,3.0,Nres_mean_l2.0,1.0,5.0001448275863405,2.0,-1.0
6,9,3,1.5,3.0,fres_l1.0,1.0,0.400174199623354,2.0,-1.0
6,9,3,1.5,3.0,fres_l2.0,1.0,0.682693973634652,2.0,-1.0
6,3,3,0.5,4.0,onsite_pair_density,10.0,0.260813760229818,2.0,8.0
6,3,3,0.5,4.0,onsite_pair_variance,1.0,2.13563731971896,2.0,-1.0
6,3,3,0.5,4.0,charge_fluctuation,1.0,0.37557259287934197,2.0,-1.0
6,3,3,0.5,4.0,fock_entropy_normalized,1.0,0.680468590529032,2.0,-1.0
6,3,3,0.5,4.0,pr_normalized,1.0,0.19569748705407436,2.0,-1.0
6,3,3,0.5,4.0,Nres_mean_l1.0,1.0,1.1323571428571841,2.0,-1.0
6,3,3,0.5,4.0,Nres_mean_l2.0,1.0,2.1668571428571677,2.0,-1.0
6,3,3,0.5,4.0,fres_l1.0,1.0,0.251634920634863,2.0,-1.0
6,3,3,0.5,4.0,fres_l2.0,1.0,0.481523809523794,2.0,-1.0
6,4,3,0.6666666666666666,4.0,onsite_pair_density,2.0,0.46438943143175404,2.0,0.0
6,4,3,0.6666666666666666,4.0,onsite_pair_variance,1.0,3.2560890490868797,2.0,-1.0
6,4,3,0.6666666666666666,4.0,charge_fluctuation,1.0,0.5367148303528161,2.0,-1.0
6,4,3,0.6666666666666666,4.0,fock_entropy_normalized,1.0,0.7083083200207679,2.0,-1.0
6,4,3,0.6666666666666666,4.0,pr_normalized,1.0,0.1658201226003124,2.0,-1.0
6,4,3,0.6666666666666666,4.0,Nres_mean_l1.0,1.0,1.409200000000048,2.0,-1.0
6,4,3,0.6666666666666666,4.0,Nres_mean_l2.0,1.0,2.694699999999926,2.0,-1.0
6,4,3,0.6666666666666666,4.0,fres_l1.0,1.0,0.2609629629630138,2.0,-1.0
6,4,3,0.6666666666666666,4.0,fres_l2.0,1.0,0.49901851851852597,2.0,-1.0
6,5,3,0.8333333333333334,4.0,onsite_pair_density,10.0,0.7403184179566701,2.0,8.0
6,5,3,0.8333333333333334,4.0,onsite_pair_variance,1.0,4.08048648149132,2.0,-1.0
6,5,3,0.8333333333333334,4.0,charge_fluctuation,1.0,0.7011321020028979,2.0,-1.0
6,5,3,0.8333333333333334,4.0,fock_entropy_normalized,1.0,0.744423802050736,2.0,-1.0
6,5,3,0.8333333333333334,4.0,pr_normalized,1.0,0.1651136886149058,2.0,-1.0
6,5,3,0.8333333333333334,4.0,Nres_mean_l1.0,1.0,1.734537037037164,2.0,-1.0
6,5,3,0.8333333333333334,4.0,Nres_mean_l2.0,1.0,3.2407037037039337,2.0,-1.0
