L,N,nmax,W,slope_vs_U,intercept,r2,n_U,mean_positive_step_fraction,monotone_decreasing_strict
8,5,3,7.0,-0.0371118835943324,0.5636070289128677,0.9643138437915197,10,0.0,1
8,5,3,8.0,-0.0309815604056469,0.4994240649251427,0.9782165844814084,10,0.0,1
8,5,3,9.0,-0.028636635069857377,0.46557408048337295,0.9883693864974449,10,0.0,1
8,5,3,10.0,-0.02425254572077835,0.4223404350170241,0.9768948730982052,10,0.1111111111111111,0
8,5,3,11.0,-0.022719004659884575,0.4015561582748312,0.991050714971037,10,0.0,1
8,5,3,12.0,-0.01828189272456496,0.3575354637037001,0.982373520504191,10,0.0,1
8,5,3,13.0,-0.01595316774317518,0.33128697332509816,0.9874076211661915,10,0.0,1
8,5,3,14.0,-0.014276309270236275,0.3119860216839531,0.959504122486386,10,0.1111111111111111,0
8,5,3,15.0,-0.01277554267474235,0.29318550982808217,0.9593224060419232,10,0.2222222222222222,0
8,5,4,0.1,-0.024111912705164506,0.8408104859078362,0.8499207944714232,10,0.0,1
8,5,4,0.25,-0.025961499715711836,0.8441661975154678,0.8551904258768062,10,0.0,1
8,5,4,0.5,-0.02838224748268906,0.8458199906745509,0.8581288805428992,10,0.0,1
8,5,4,0.75,-0.030877008457196875,0.844156690546893,0.8560309786752888,10,0.0,1
8,5,4,1.0,-0.03364987910514204,0.8410758648982838,0.8545365599797933,10,0.0,1
8,5,4,2.0,-0.04359277528363225,0.8219631408852447,0.8517656735809309,10,0.0,1
8,5,4,3.0,-0.04875760561474261,0.7856275551951392,0.8582707904558436,10,0.0,1
8,5,4,4.0,-0.049374749767718266,0.7310969106367373,0.8858734571586708,10,0.0,1
8,5,4,5.0,-0.046042196785285414,0.6672245116114927,0.9152625363036788,10,0.0,1
8,5,4,6.0,-0.04044327975044627,0.5945131216557006,0.9407499186784423,10,0.0,1
8,5,4,7.0,-0.038050426730105745,0.5546135490149864,0.9515577083317369,10,0.0,1
8,5,4,8.0,-0.0341509129895766,0.5066023035633547,0.9622848647526805,10,0.1111111111111111,0
8,5,4,9.0,-0.02746228726717215,0.44426414319751034,0.9702841989526165,10,0.1111111111111111,0
8,5,4,10.0,-0.024589943608388724,0.4111890618054615,0.9805354197819958,10,0.0,1
8,5,4,11.0,-0.022866534442143274,0.3889834785205495,0.9791424271720597,10,0.0,1
8,5,4,12.0,-0.019267628821080234,0.35346478707258805,0.9851897425391808,10,0.0,1
8,5,4,13.0,-0.018155612599503167,0.3383352643413337,0.9886553296422536,10,0.0,1
8,5,4,14.0,-0.014400410797589124,0.3014405314366876,0.9739363281538445,10,0.1111111111111111,0
8,5,4,15.0,-0.013381794203279423,0.2881382835243758,0.9772433298461348,10,0.1111111111111111,0
8,5,5,0.1,-0.024415691339241652,0.839803999251901,0.8529195634538531,10,0.0,1
8,5,5,0.25,-0.026130453939609024,0.8428830065417099,0.8564588221194978,10,0.0,1
8,5,5,0.5,-0.02841919348409031,0.8445095106794477,0.8592666519519755,10,0.0,1
8,5,5,0.75,-0.03101528126349914,0.8431172023667829,0.859144665086919,10,0.0,1
8,5,5,1.0,-0.03374467327278821,0.839518804347592,0.8528091809058815,10,0.0,1
8,5,5,2.0,-0.043865565741791894,0.8210786141382849,0.8596302056492379,10,0.0,1
8,5,5,3.0,-0.04861391298468612,0.7819987168480265,0.8684182902499102,10,0.0,1
8,5,5,4.0,-0.049546537175526505,0.7282206673728853,0.8884054804454354,10,0.0,1
8,5,5,5.0,-0.04670138171140983,0.670494552460234,0.9087919884061123,10,0.0,1
8,5,5,6.0,-0.04110403171725128,0.5978514104246501,0.9336235248873777,10,0.0,1
8,5,5,7.0,-0.03755731290200301,0.55103299527309,0.9516734025245255,10,0.1111111111111111,0
8,5,5,8.0,-0.03270055635137646,0.4949260509370946,0.9733621877007249,10,0.0,1
8,5,5,9.0,-0.030470880421961735,0.46333258168008107,0.9698678001785592,10,0.0,1
8,5,5,10.0,-0.025989275418951935,0.42124009217884406,0.9818802069110425,10,0.0,1
8,5,5,11.0,-0.021539761858245562,0.3778995925972191,0.9908879658283893,10,0.0,1
8,5,5,12.0,-0.019359161846421082,0.35194640798218274,0.9888636647015638,10,0.0,1
8,5,5,13.0,-0.017102272161429465,0.33042280225746423,0.9759170903737032,10,0.1111111111111111,0
8,5,5,14.0,-0.01596818231714191,0.3107520164884864,0.9649499970095402,10,0.1111111111111111,0
8,5,5,15.0,-0.014689232778211759,0.2954245377497935,0.9868193492297035,10,0.0,1
8,6,2,0.1,-0.016322676974299018,0.8803592963628096,0.9310120488090732,10,0.0,1
8,6,2,0.25,-0.0169870316498722,0.8858420168042791,0.9328732529891685,10,0.0,1
8,6,2,0.5,-0.017747544886590107,0.8888871567032476,0.9323746272798877,10,0.0,1
